instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g48,g63,ll,40,51,4609341148,1000.02,1,2896493390,578.761,3944905833,3944905833,0,,,0,MISSING_DATA
g48,g64,ll,35,57,7025317869,1000.02,1,49525676,7.16666,5583202365,5583202365,0,,,0,MISSING_DATA
g48,g65,ll,43,62,2768179780,1000.02,1,1507251338,533.385,2244958255,2244958255,0,,,0,MISSING_DATA
g48,g66,ll,39,53,3830679105,1000.02,1,3537251727,915.887,3016801126,3016801126,0,,,0,MISSING_DATA
g48,g67,ll,37,41,3435459416,1000.02,1,1607627470,303.597,2679301871,2679301871,0,,,0,MISSING_DATA
g48,g68,ll,43,76,2774920416,1000.02,1,1364386557,514.737,1924451285,1924451285,0,,,0,MISSING_DATA
g48,g69,ll,41,51,2971594339,1000.01,1,2156916493,725.616,2109730975,2109730975,0,,,0,MISSING_DATA
g48,g70,ll,41,44,1685882585,1000.01,1,453315131,269.178,1430383621,1430383621,0,,,0,MISSING_DATA
g48,g71,ll,41,53,3046999005,1000.02,1,46588858,15.0089,2222578791,2222578791,0,,,0,MISSING_DATA
g48,g72,ll,32,40,1255719080,1000.01,1,5032960,3.80762,1245700363,1245700363,0,,,0,MISSING_DATA
g48,g73,ll,36,51,2391714774,1000.02,1,216197531,83.1489,2222319570,2222319570,0,,,0,MISSING_DATA
g48,g74,ll,29,37,3252672430,1000.01,1,53640440,16.6788,3192318120,3192318120,0,,,0,MISSING_DATA
g48,g75,ll,29,34,2934428143,1000.02,1,852782,0.233581,2487923453,2487923453,0,,,0,MISSING_DATA
g48,g76,ll,30,28,4979667307,1000.03,1,5537968,0.627419,4439984068,4439984068,0,,,0,MISSING_DATA
g48,g77,ll,20,0,2310380010,1000.02,1,406057,0.158359,2300750470,2300750470,0,,,0,MISSING_DATA
g48,g78,ll,38,56,3432826484,1000.02,1,568721,0.168388,2881676177,2881676177,0,,,0,MISSING_DATA
g48,g79,ll,36,50,2620294165,1000.02,1,6347128,2.50801,2244889008,2244889008,0,,,0,MISSING_DATA
g48,g80,ll,34,30,795338101,1000.02,1,675242273,839.176,745906744,745906744,0,,,0,MISSING_DATA
g48,g81,ll,38,47,1706511371,1000.02,1,1469626208,850.976,1481945432,1481945432,0,,,0,MISSING_DATA
g48,g82,ll,38,47,1704532208,1000.02,1,1469626208,852.145,1480239030,1480239030,0,,,0,MISSING_DATA
g48,g83,ll,37,51,3173189973,1000.02,1,309487949,80.4565,2511462048,2511462048,0,,,0,MISSING_DATA
g48,g84,ll,44,78,2023826608,1000.02,1,721488394,367.21,1531709437,1531709437,0,,,0,MISSING_DATA
g48,g85,ll,38,34,1259462611,1000.02,1,1106612683,864.791,966385046,966385046,0,,,0,MISSING_DATA
g48,g86,ll,38,34,1221584061,1000.02,1,1091372573,850.232,942551871,942551871,0,,,0,MISSING_DATA
g48,g87,ll,36,51,4847313763,1000.02,1,11716891,0.97082,4183658396,4183658396,0,,,0,MISSING_DATA
g48,g88,ll,37,52,1542594012,1000.02,1,605794454,364.205,1355904560,1355904560,0,,,0,MISSING_DATA
