instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time,unified_aborted, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
001.txt,002.txt,mcsplit,46,68,42058,0.0050187,0,0.00488691,25283,25283,0,46,42058,0.003,PASS
001.txt,003.txt,mcsplit,9,5,198,5.69E-05,0,7.30E-06,178,178,0,9,61523,0.002,PASS
001.txt,004.txt,mcsplit,11,9,177,5.65E-05,0,9.08E-06,155,155,0,11,37709,0.001,PASS
001.txt,007.txt,mcsplit,29,17,29810950933,1000.01,1,0.61428,25436065812,25436065812,0,,,0,MISSING_DATA
001.txt,008.txt,mcsplit,15,10,63847,0.0105444,0,8.21E-06,60215,60215,0,,,0,MISSING_DATA
001.txt,009.txt,mcsplit,35,32,8917077598,1000.01,1,0.0439632,7500692208,7500692208,0,,,0,MISSING_DATA
001.txt,010.txt,mcsplit,15,15,90481,0.00769845,0,0.00519968,56612,56612,0,15,672190,0.048,PASS
001.txt,011.txt,mcsplit,35,32,8885280487,1000.02,1,0.044797,7474067271,7474067271,0,,,0,MISSING_DATA
001.txt,012.txt,mcsplit,12,6,160635652,17.8524,0,1.00E-05,146496268,146496268,0,,,0,MISSING_DATA
001.txt,013.txt,mcsplit,36,28,25277186707,1000.02,1,39.0972,22585072644,22585072644,0,,,0,MISSING_DATA
001.txt,014.txt,mcsplit,46,68,2274288,0.428968,0,0.428151,1338086,1338086,0,46,2274288,0.544,PASS
001.txt,015.txt,mcsplit,35,23,21509570091,1000.02,1,0.256693,19348885480,19348885480,0,,,0,MISSING_DATA
001.txt,017.txt,mcsplit,26,23,12580747,0.936403,0,0.0292556,9162688,9162688,0,,,0,MISSING_DATA
001.txt,018.txt,mcsplit,40,34,7271804997,868.887,0,0.165582,6354602258,6354602258,0,40,7271805075,989.637,PASS
001.txt,019.txt,mcsplit,45,62,1344499,0.206671,0,0.186783,843664,843664,0,45,1344499,0.285,PASS
001.txt,021.txt,mcsplit,32,28,3481516,0.304454,0,0.00058693,2326756,2326756,0,32,109646832,11.442,PASS
001.txt,022.txt,mcsplit,29,18,19084375516,1000.01,1,198.54,16663127438,16663127438,0,,,0,MISSING_DATA
001.txt,023.txt,mcsplit,29,26,219676,0.0293714,0,0.0102448,185655,185655,0,,,0,MISSING_DATA
001.txt,025.txt,mcsplit,10,8,455,9.62E-05,0,5.08E-05,357,357,0,10,2021,0,PASS
001.txt,026.txt,mcsplit,24,25,194387,0.0325208,0,0.0324468,152882,152882,0,24,746552,0.041,PASS
001.txt,027.txt,mcsplit,5,2,1188,0.000154784,0,7.74E-06,795,795,0,5,168276,0.007,PASS
001.txt,028.txt,mcsplit,35,33,102015106,10.5589,0,7.5746,80064161,80064161,0,35,437218490,41.959,PASS
001.txt,029.txt,mcsplit,7,0,80317,0.0130555,0,0.000195055,77768,77768,0,7,67023137,2.206,PASS
001.txt,030.txt,mcsplit,33,25,10509440829,1000.02,1,1.76738,8674287697,8674287697,0,,,0,MISSING_DATA
001.txt,031.txt,mcsplit,6,2,1242,0.000160663,0,1.20E-05,847,847,0,6,2952229,0.074,PASS
001.txt,032.txt,mcsplit,43,48,41650866,4.58076,0,4.55866,29163416,29163416,0,43,41650873,5.19,PASS
001.txt,033.txt,mcsplit,39,26,326111227,54.831,0,36.501,286288826,286288826,0,39,373980254,69.018,PASS
001.txt,034.txt,mcsplit,25,21,947785,0.0694109,0,0.0447631,753423,753423,0,25,49190028,3.82,PASS
001.txt,035.txt,mcsplit,19,20,60096673,6.54158,0,1.34E-05,51634231,51634231,0,,,0,MISSING_DATA
001.txt,037.txt,mcsplit,19,15,7619677,0.781054,0,1.27E-05,6098357,6098357,0,,,0,MISSING_DATA
001.txt,038.txt,mcsplit,31,40,19677075,1.67603,0,2.17E-05,12760877,12760877,0,31,152890066,15.585,PASS
001.txt,041.txt,mcsplit,23,26,26706,0.00304032,0,0.00211387,15968,15968,0,23,2864108,0.243,PASS
001.txt,042.txt,mcsplit,33,18,34361291745,1000.02,1,6.808,27491246014,27491246014,0,,,0,MISSING_DATA
001.txt,044.txt,mcsplit,13,12,287,7.69E-05,0,2.05E-05,252,252,0,13,1256593,0.06,PASS
001.txt,045.txt,mcsplit,10,12,72,4.39E-05,0,8.74E-06,62,62,0,10,33,0,PASS
001.txt,046.txt,mcsplit,25,23,1810448,0.208783,0,0.20873,1422422,1422422,0,25,3193177162,321.802,PASS
001.txt,048.txt,mcsplit,40,46,10081050909,1000.02,1,0.19221,8418959205,8418959205,0,,,0,MISSING_DATA
001.txt,049.txt,mcsplit,42,44,6676701242,1000.01,1,641.129,4160685778,4160685778,0,,,0,MISSING_DATA
001.txt,051.txt,mcsplit,43,50,1283959,0.135697,0,0.0937031,851302,851302,0,43,4290994,0.361,PASS
001.txt,053.txt,mcsplit,16,13,996,0.000151719,0,0.000108244,718,718,0,16,28709,0.002,PASS
001.txt,055.txt,mcsplit,35,24,19613572926,728.819,0,684.096,16916346069,16916346069,0,,,0,MISSING_DATA
001.txt,056.txt,mcsplit,41,34,103090928,18.9201,0,18.6496,81786518,81786518,0,41,103090938,21.982,PASS
001.txt,057.txt,mcsplit,16,20,85,5.06E-05,0,1.05E-05,69,69,0,16,51,0,PASS
001.txt,058.txt,mcsplit,15,14,65056,0.00887378,0,0.00811041,57058,57058,0,15,111948527,3.148,PASS
001.txt,059.txt,mcsplit,15,9,15114,0.00200335,0,0.00192226,10943,10943,0,15,4300389443,109.716,PASS
001.txt,061.txt,mcsplit,41,44,14916216032,1000.02,1,7.8972,11615071298,11615071298,0,,,0,MISSING_DATA
001.txt,062.txt,mcsplit,9,4,371,0.000168213,0,6.87E-05,342,342,0,9,284163,0.01,PASS
001.txt,063.txt,mcsplit,21,12,8517,0.0015292,0,0.00145876,6504,6504,0,21,11895368382,479.566,PASS
001.txt,064.txt,mcsplit,37,37,3516239151,344.256,0,165.316,3082737932,3082737932,0,37,3516239153,338.668,PASS
001.txt,065.txt,mcsplit,20,12,6935954,0.685056,0,0.640382,5667929,5667929,0,,,0,MISSING_DATA
001.txt,066.txt,mcsplit,18,18,2623237,0.308387,0,0.292248,2170646,2170646,0,18,5566479415,329.729,PASS
001.txt,067.txt,mcsplit,20,17,10166058,0.785989,0,0.05611,8700376,8700376,0,20,4587873735,250.112,PASS
001.txt,068.txt,mcsplit,11,4,3935,0.000588009,0,3.16E-05,3396,3396,0,11,253909910,6.882,PASS
001.txt,069.txt,mcsplit,20,22,3673,0.000444602,0,5.80E-05,2745,2745,0,20,2091732,0.16,PASS
001.txt,070.txt,mcsplit,43,50,4002908873,478.666,0,478.643,3098881502,3098881502,0,43,4002933951,515.681,PASS
001.txt,071.txt,mcsplit,32,32,616821302,51.9155,0,50.5503,464090010,464090010,0,32,2300367734,241.11,PASS
001.txt,072.txt,mcsplit,13,12,314,9.23E-05,0,1.11E-05,244,244,0,13,316160,0.018,PASS
001.txt,073.txt,mcsplit,38,25,23266468998,1000,1,1.94469,19589463796,19589463796,0,,,0,MISSING_DATA
001.txt,074.txt,mcsplit,40,28,1825583272,286.12,0,283.472,1653005916,1653005916,0,40,1825583281,275.902,PASS
001.txt,075.txt,mcsplit,22,22,712307,0.0839159,0,3.64E-05,615692,615692,0,22,8538697745,523.91,PASS
001.txt,077.txt,mcsplit,12,13,17905,0.00296058,0,1.87E-05,14501,14501,0,12,5044156,0.219,PASS
001.txt,078.txt,mcsplit,38,25,23226154281,1000.02,1,1.94102,19558912148,19558912148,0,,,0,MISSING_DATA
001.txt,079.txt,mcsplit,8,5,8471,0.00135343,0,0.000435973,7916,7916,0,8,379543,0.014,PASS
001.txt,080.txt,mcsplit,17,18,27489,0.00196868,0,0.000602452,18099,18099,0,17,920877,0.069,PASS
001.txt,081.txt,mcsplit,39,40,401253494,49.7977,0,40.1795,335216542,335216542,0,39,917829053,100.547,PASS
001.txt,082.txt,mcsplit,17,18,27489,0.00197539,0,0.000609513,18099,18099,0,17,920877,0.069,PASS
001.txt,083.txt,mcsplit,40,28,1825583272,251.425,0,249.109,1653005916,1653005916,0,40,1825583281,276.54,PASS
001.txt,084.txt,mcsplit,18,14,42876494,3.38677,0,2.74125,32985189,32985189,0,18,1674349631,70.732,PASS
001.txt,085.txt,mcsplit,41,42,2256309,0.218654,0,0.00375913,1484044,1484044,0,41,2256309,0.228,PASS
001.txt,086.txt,mcsplit,46,68,16692658,1.35559,0,1.3555,11652453,11652453,0,46,16692658,1.362,PASS
001.txt,087.txt,mcsplit,38,25,4688793312,1000.02,1,20.6094,4467961546,4467961546,0,,,0,MISSING_DATA
001.txt,088.txt,mcsplit,42,42,7726168750,1000.02,1,0.00881321,4756150945,4756150945,0,,,0,MISSING_DATA
001.txt,089.txt,mcsplit,38,16,33386662126,971.511,0,971.511,26226963547,26226963547,0,38,33382882242,676.088,PASS
001.txt,090.txt,mcsplit,35,27,12274259868,1000.02,1,961.904,11302051035,11302051035,0,,,0,MISSING_DATA
001.txt,091.txt,mcsplit,30,22,4012514443,345.585,0,125.957,3180955092,3180955092,0,,,0,MISSING_DATA
001.txt,092.txt,mcsplit,8,8,930,0.00011394,0,5.41E-05,583,583,0,8,2159,0,PASS
001.txt,093.txt,mcsplit,40,28,2353322548,416.691,0,416.161,2173525552,2173525552,0,40,2353323765,454.14,PASS
001.txt,094.txt,mcsplit,40,28,2307956295,401.504,0,400.987,2128441873,2128441873,0,40,2307956256,434.701,PASS
001.txt,095.txt,mcsplit,38,16,173412475,25.2523,0,25.2522,147485522,147485522,0,38,159395245,28.854,PASS
001.txt,096.txt,mcsplit,38,16,194134307,25.8636,0,25.8634,162843731,162843731,0,38,159491607,29.679,PASS
001.txt,097.txt,mcsplit,38,16,194134307,36.1247,0,36.1245,162843731,162843731,0,38,159491607,29.735,PASS
001.txt,099.txt,mcsplit,14,4,48902097,9.11149,0,9.05222,43907597,43907597,0,,,0,MISSING_DATA
001.txt,100.txt,mcsplit,14,11,409,9.51E-05,0,4.55E-05,361,361,0,14,1895070,0.083,PASS
001.txt,101.txt,mcsplit,16,13,501,9.93E-05,0,1.19E-05,360,360,0,16,15020031,0.85,PASS
001.txt,102.txt,mcsplit,38,28,5550687406,417.202,0,405.019,4827609548,4827609548,0,38,5545670584,417.811,PASS
001.txt,103.txt,mcsplit,41,36,20683527517,1000,1,137.218,18319175938,18319175938,0,,,0,MISSING_DATA
001.txt,105.txt,mcsplit,38,31,5736297120,1000.03,1,67.1419,5145718678,5145718678,0,,,0,MISSING_DATA
001.txt,106.txt,mcsplit,39,27,4480994402,538.512,0,532.213,3986906170,3986906170,0,39,5251879993,602.757,PASS
001.txt,107.txt,mcsplit,31,31,4531100060,421.618,0,0.000145089,3573573705,3573573705,0,,,0,MISSING_DATA
001.txt,108.txt,mcsplit,20,14,15093935,1.41747,0,0.00777285,13824295,13824295,0,,,0,MISSING_DATA
001.txt,109.txt,mcsplit,43,48,1052396301,173.126,0,172.983,685395187,685395187,0,43,1052396646,143.381,PASS
001.txt,111.txt,mcsplit,22,12,19269062947,1000.02,1,0.771732,15372600057,15372600057,0,,,0,MISSING_DATA
001.txt,112.txt,mcsplit,18,20,532932,0.0572277,0,1.37E-05,412633,412633,0,18,173690645,11.255,PASS
001.txt,116.txt,mcsplit,18,20,64690,0.00632814,0,2.19E-05,40278,40278,0,18,3462773,0.262,PASS
001.txt,120.txt,mcsplit,11,10,394,9.06E-05,0,2.15E-05,313,313,0,11,173384,0.008,PASS
001.txt,121.txt,mcsplit,14,16,1435,0.000140469,0,8.45E-06,808,808,0,14,3141,0,PASS
001.txt,122.txt,mcsplit,40,40,14284354,1.29666,0,0.3291,10239537,10239537,0,40,14283560,1.376,PASS
001.txt,123.txt,mcsplit,40,40,14284354,1.29667,0,0.32921,10239537,10239537,0,40,14283560,1.38,PASS
001.txt,125.txt,mcsplit,9,4,9991221,1.33359,0,5.93E-05,9581786,9581786,0,9,1033616839,21.304,PASS
001.txt,126.txt,mcsplit,30,38,1680,0.0002135,0,0.000143956,919,919,0,30,5260,0,PASS
001.txt,137.txt,mcsplit,37,29,27298091032,1000.02,1,0.178808,23742504387,23742504387,0,,,0,MISSING_DATA
001.txt,139.txt,mcsplit,39,31,9175343342,1000.02,1,4.50461,8110798809,8110798809,0,,,0,MISSING_DATA
001.txt,140.txt,mcsplit,39,31,9164911172,1000.01,1,4.51764,8102039903,8102039903,0,,,0,MISSING_DATA
001.txt,143.txt,mcsplit,29,26,7069733831,1000.02,1,14.7274,5243090256,5243090256,0,,,0,MISSING_DATA
001.txt,144.txt,mcsplit,39,22,110242297,17.9833,0,17.9408,98649137,98649137,0,39,607070102,92.783,PASS
001.txt,145.txt,mcsplit,14,11,8450598,0.826475,0,8.36E-06,7630678,7630678,0,14,504513145,14.193,PASS
001.txt,146.txt,mcsplit,39,32,741098244,182.002,0,0.0771887,671119312,671119312,0,39,741100668,176.359,PASS
001.txt,147.txt,mcsplit,39,35,8722159591,1000.01,1,8.24043,7929973667,7929973667,0,,,0,MISSING_DATA
001.txt,148.txt,mcsplit,13,4,102203,0.0110425,0,0.0109672,76263,76263,0,,,0,MISSING_DATA
001.txt,149.txt,mcsplit,37,21,7160508234,1000.02,1,10.3666,6436858837,6436858837,0,,,0,MISSING_DATA
001.txt,151.txt,mcsplit,43,48,809859978,136.23,0,136.211,582992892,582992892,0,43,809860008,156.623,PASS
001.txt,152.txt,mcsplit,40,34,8367375235,1000.01,1,106.524,5536615365,5536615365,0,,,0,MISSING_DATA
001.txt,153.txt,mcsplit,41,38,7230323478,1000.01,1,820.619,4690303751,4690303751,0,,,0,MISSING_DATA
001.txt,156.txt,mcsplit,7,5,508,8.57E-05,0,6.16E-06,371,371,0,7,147641,0.004,PASS
001.txt,157.txt,mcsplit,8,4,241,6.70E-05,0,6.48E-06,221,221,0,8,296701,0.009,PASS
001.txt,158.txt,mcsplit,8,4,241,6.78E-05,0,6.23E-06,221,221,0,8,296701,0.01,PASS
001.txt,159.txt,mcsplit,8,4,241,6.73E-05,0,6.19E-06,221,221,0,8,296701,0.009,PASS
001.txt,160.txt,mcsplit,36,16,2751853725,511.053,0,506.562,2565099310,2565099310,0,36,2751906094,574.659,PASS
001.txt,161.txt,mcsplit,43,48,1815278,0.176201,0,0.161244,1188211,1188211,0,43,1815454,0.194,PASS
001.txt,162.txt,mcsplit,40,30,5473371978,1000.01,1,3.11967,5330474878,5330474878,0,,,0,MISSING_DATA
001.txt,163.txt,mcsplit,33,20,8728451396,1000.02,1,828.837,7026999179,7026999179,0,,,0,MISSING_DATA
001.txt,164.txt,mcsplit,43,48,65938,0.00768443,0,0.00262355,39203,39203,0,43,65639,0.008,PASS
001.txt,165.txt,mcsplit,42,42,3281863,0.232576,0,0.0191009,2101258,2101258,0,42,10285276,0.935,PASS
001.txt,166.txt,mcsplit,9,8,105,5.41E-05,0,6.48E-06,96,96,0,9,30,0,PASS
001.txt,167.txt,mcsplit,18,24,3791,0.000340144,0,1.41E-05,2236,2236,0,18,13151,0.001,PASS
001.txt,168.txt,mcsplit,10,1,273536,0.0421355,0,0.0420818,261850,261850,0,,,0,MISSING_DATA
001.txt,169.txt,mcsplit,31,20,60267170,5.35183,0,4.82926,52097023,52097023,0,,,0,MISSING_DATA
001.txt,170.txt,mcsplit,22,19,78205,0.00880506,0,1.55E-05,65226,65226,0,22,17991093,1.109,PASS
001.txt,171.txt,mcsplit,31,26,2792434,0.275852,0,0.228721,2158793,2158793,0,31,266468759,27.749,PASS
001.txt,172.txt,mcsplit,37,33,7654732243,1000.02,1,7.14926,6283303419,6283303419,0,,,0,MISSING_DATA
001.txt,173.txt,mcsplit,37,44,6520743706,1000.01,1,0.248391,6057757866,6057757866,0,,,0,MISSING_DATA
001.txt,176.txt,mcsplit,38,34,9168627518,1000.02,1,1.33575,7716766995,7716766995,0,,,0,MISSING_DATA
001.txt,177.txt,mcsplit,38,34,8299021719,1000.01,1,2.04053,7314954649,7314954649,0,,,0,MISSING_DATA
001.txt,192.txt,mcsplit,26,30,687412,0.0616385,0,0.000333801,512949,512949,0,26,105297707,9.869,PASS
001.txt,196.txt,mcsplit,20,14,7952155,1.07682,0,8.82E-05,6658304,6658304,0,,,0,MISSING_DATA
002.txt,003.txt,mcsplit,9,5,238,6.75E-05,0,6.53E-06,201,201,0,9,87579,0.003,PASS
002.txt,004.txt,mcsplit,11,9,252,8.25E-05,0,1.31E-05,209,209,0,11,50591,0.002,PASS
002.txt,007.txt,mcsplit,34,23,8993430522,1000.02,1,2.75236,7242039137,7242039137,0,,,0,MISSING_DATA
002.txt,008.txt,mcsplit,16,13,985,0.000186321,0,4.80E-05,737,737,0,16,28350135,1.626,PASS
002.txt,009.txt,mcsplit,35,32,8931285399,1000.01,1,0.887948,7510400863,7510400863,0,,,0,MISSING_DATA
002.txt,010.txt,mcsplit,15,14,131376,0.0141569,0,0.00898432,85656,85656,0,15,1061028,0.072,PASS
002.txt,011.txt,mcsplit,35,32,8926460862,1000.02,1,0.884268,7506361449,7506361449,0,,,0,MISSING_DATA
002.txt,012.txt,mcsplit,12,6,191003101,24.4594,0,1.12E-05,173600270,173600270,0,,,0,MISSING_DATA
002.txt,013.txt,mcsplit,36,28,23246910153,1000.03,1,42.1993,20757934843,20757934843,0,,,0,MISSING_DATA
002.txt,014.txt,mcsplit,39,36,5292855462,1000.01,1,59.9277,3394732398,3394732398,0,,,0,MISSING_DATA
002.txt,015.txt,mcsplit,35,23,21452960989,1000.02,1,1.16398,19297375338,19297375338,0,,,0,MISSING_DATA
002.txt,017.txt,mcsplit,26,23,16512713,1.24926,0,0.269951,11694905,11694905,0,,,0,MISSING_DATA
002.txt,018.txt,mcsplit,40,34,7274555798,877.705,0,0.614194,6356550312,6356550312,0,40,7274556830,909.74,PASS
002.txt,019.txt,mcsplit,45,62,303440485,68.7575,0,68.7334,196515297,196515297,0,45,303440485,74.805,PASS
002.txt,021.txt,mcsplit,32,28,40567050,3.11611,0,2.80865,32905023,32905023,0,32,204751895,18.309,PASS
002.txt,022.txt,mcsplit,29,18,18712326938,1000.01,1,456.957,15908276491,15908276491,0,,,0,MISSING_DATA
002.txt,023.txt,mcsplit,29,26,291286126,18.415,0,18.1808,256513277,256513277,0,,,0,MISSING_DATA
002.txt,025.txt,mcsplit,10,8,748,0.000146171,0,9.03E-05,565,565,0,10,4432,0,PASS
002.txt,026.txt,mcsplit,24,30,7518,0.000925598,0,0.000275596,4368,4368,0,24,85696,0.008,PASS
002.txt,027.txt,mcsplit,5,2,1546,0.000251159,0,1.35E-05,1053,1053,0,5,185018,0.009,PASS
002.txt,028.txt,mcsplit,35,33,4770476922,497.767,0,494.346,4032749766,4032749766,0,35,5770376435,376.925,PASS
002.txt,029.txt,mcsplit,7,0,84197,0.0166206,0,0.000406244,81393,81393,0,7,68447161,2.175,PASS
002.txt,030.txt,mcsplit,35,32,11359759105,1000.01,1,0.56232,9001097095,9001097095,0,,,0,MISSING_DATA
002.txt,031.txt,mcsplit,6,2,1594,0.000257369,0,1.42E-05,1099,1099,0,6,3043770,0.075,PASS
002.txt,032.txt,mcsplit,43,48,49777681,6.20995,0,6.18479,33908934,33908934,0,43,49777732,5.986,PASS
002.txt,033.txt,mcsplit,31,24,7141524970,1000.01,1,8.48232,5647398883,5647398883,0,,,0,MISSING_DATA
002.txt,034.txt,mcsplit,25,21,7749640,0.635636,0,0.606984,6206152,6206152,0,25,164328409,12.919,PASS
002.txt,035.txt,mcsplit,19,20,137891796,13.4905,0,4.17086,117308223,117308223,0,,,0,MISSING_DATA
002.txt,037.txt,mcsplit,19,13,9950930,1.01896,0,3.36E-05,7962590,7962590,0,,,0,MISSING_DATA
002.txt,038.txt,mcsplit,31,40,20483241,1.78754,0,0.0188669,13265968,13265968,0,31,153414012,16.041,PASS
002.txt,041.txt,mcsplit,23,28,33419,0.00324274,0,4.39E-05,18819,18819,0,23,4620318,0.406,PASS
002.txt,042.txt,mcsplit,33,20,34267418825,1000.03,1,0.108441,27414106030,27414106030,0,,,0,MISSING_DATA
002.txt,044.txt,mcsplit,13,12,303,0.000122915,0,2.91E-05,261,261,0,13,1525478,0.074,PASS
002.txt,045.txt,mcsplit,10,12,82,9.24E-05,0,8.98E-06,72,72,0,10,33,0,PASS
002.txt,046.txt,mcsplit,25,23,3576385,0.404214,0,0.404161,2678399,2678399,0,25,3389026755,333.509,PASS
002.txt,048.txt,mcsplit,42,46,2798992681,298.758,0,294.257,2222551151,2222551151,0,42,2798992681,320.963,PASS
002.txt,049.txt,mcsplit,42,44,6626665031,1000.01,1,4.03564,4135931340,4135931340,0,,,0,MISSING_DATA
002.txt,051.txt,mcsplit,43,50,18283345,1.68102,0,1.64774,11816564,11816564,0,43,31152442,3.094,PASS
002.txt,053.txt,mcsplit,17,17,861,0.000143447,0,0.000106351,569,569,0,17,7205,0,PASS
002.txt,055.txt,mcsplit,35,24,19643809859,716.925,0,671.012,16940241911,16940241911,0,,,0,MISSING_DATA
002.txt,056.txt,mcsplit,41,34,104797464,19.0625,0,18.7932,82834992,82834992,0,41,104797471,22.037,PASS
002.txt,057.txt,mcsplit,16,20,139,5.21E-05,0,1.66E-05,116,116,0,16,69,0,PASS
002.txt,058.txt,mcsplit,16,17,7495,0.00100432,0,0.000926109,6146,6146,0,16,2854637,0.136,PASS
002.txt,059.txt,mcsplit,15,9,33553,0.00355397,0,0.00349339,24602,24602,0,15,4606106133,119.896,PASS
002.txt,061.txt,mcsplit,41,44,20266033035,1000.01,1,6.00767,15853483332,15853483332,0,,,0,MISSING_DATA
002.txt,062.txt,mcsplit,9,4,379,9.25E-05,0,4.15E-05,349,349,0,9,295487,0.01,PASS
002.txt,063.txt,mcsplit,21,26,2086,0.000255807,0,2.00E-05,1339,1339,0,21,11949522613,469.244,PASS
002.txt,064.txt,mcsplit,37,37,3522212620,344.324,0,165.729,3086075681,3086075681,0,37,3519126880,341.023,PASS
002.txt,065.txt,mcsplit,20,12,8732349,0.858648,0,0.794736,7086993,7086993,0,,,0,MISSING_DATA
002.txt,066.txt,mcsplit,19,24,367017,0.0418833,0,0.0395893,295670,295670,0,19,113702587,8.985,PASS
002.txt,067.txt,mcsplit,20,16,11476409,0.896126,0,0.0650291,9756011,9756011,0,20,3961101416,244.232,PASS
002.txt,068.txt,mcsplit,11,10,6323,0.00092741,0,1.17E-05,5262,5262,0,11,282559712,7.551,PASS
002.txt,069.txt,mcsplit,20,21,5190,0.000860236,0,9.68E-05,3922,3922,0,20,2641185,0.201,PASS
002.txt,070.txt,mcsplit,43,50,4041344695,549.019,0,548.995,3123457411,3123457411,0,43,4041374204,519.336,PASS
002.txt,071.txt,mcsplit,32,32,669920178,66.9278,0,65.3392,509257762,509257762,0,32,2308994112,246.178,PASS
002.txt,072.txt,mcsplit,14,14,201,6.47E-05,0,1.31E-05,155,155,0,14,16754,0.001,PASS
002.txt,073.txt,mcsplit,38,25,27850141810,1000.02,1,1.77066,23066626397,23066626397,0,,,0,MISSING_DATA
002.txt,074.txt,mcsplit,40,28,1825273209,251.039,0,248.732,1653010567,1653010567,0,40,1825273073,285.382,PASS
002.txt,075.txt,mcsplit,23,28,54229,0.0044227,0,0.00385073,44994,44994,0,23,244892946,22.499,PASS
002.txt,077.txt,mcsplit,13,13,23335,0.00288978,0,0.00248508,19976,19976,0,13,373379,0.019,PASS
002.txt,078.txt,mcsplit,38,25,28006933402,1000.01,1,1.76729,23185773834,23185773834,0,,,0,MISSING_DATA
002.txt,079.txt,mcsplit,8,5,11799,0.00189485,0,0.000601364,11075,11075,0,8,454035,0.017,PASS
002.txt,080.txt,mcsplit,18,23,2591,0.000291627,0,2.15E-05,1543,1543,0,18,23140,0.002,PASS
002.txt,081.txt,mcsplit,39,40,401852287,49.8312,0,40.1407,335559471,335559471,0,39,414017287,58.642,PASS
002.txt,082.txt,mcsplit,18,23,2591,0.000416167,0,3.22E-05,1543,1543,0,18,23140,0.002,PASS
002.txt,083.txt,mcsplit,40,28,1825273209,251.001,0,248.688,1653010567,1653010567,0,40,1825273073,283.59,PASS
002.txt,084.txt,mcsplit,18,14,55046087,4.41405,0,3.55249,42904988,42904988,0,18,1946133636,84.028,PASS
002.txt,085.txt,mcsplit,41,42,2722289,0.266605,0,0.0521189,1753121,1753121,0,41,2722289,0.304,PASS
002.txt,086.txt,mcsplit,46,68,18442898,1.53295,0,1.53287,12677568,12677568,0,46,18442898,1.54,PASS
002.txt,087.txt,mcsplit,38,25,4675257351,1000.02,1,26.1838,4453521587,4453521587,0,,,0,MISSING_DATA
002.txt,088.txt,mcsplit,38,36,5056166671,1000.01,1,34.9801,3138554875,3138554875,0,,,0,MISSING_DATA
002.txt,089.txt,mcsplit,38,16,33387026396,981.286,0,981.286,26227245715,26227245715,0,38,33383246880,690.587,PASS
002.txt,090.txt,mcsplit,35,27,12236381160,1000.02,1,964.765,11266554406,11266554406,0,,,0,MISSING_DATA
002.txt,091.txt,mcsplit,30,22,4116602576,359.533,0,136.359,3265432714,3265432714,0,,,0,MISSING_DATA
002.txt,092.txt,mcsplit,9,12,408,9.18E-05,0,5.20E-05,282,282,0,9,1460,0,PASS
002.txt,093.txt,mcsplit,40,28,2354687919,420.772,0,420.237,2174352826,2174352826,0,40,2354688806,451.505,PASS
002.txt,094.txt,mcsplit,40,28,2309321838,400.872,0,400.356,2129269320,2129269320,0,40,2309321825,432.439,PASS
002.txt,095.txt,mcsplit,38,16,173436474,25.254,0,25.2539,147477390,147477390,0,38,159419502,28.615,PASS
002.txt,096.txt,mcsplit,38,16,194072181,35.5072,0,35.507,162769493,162769493,0,38,159429701,28.859,PASS
002.txt,097.txt,mcsplit,38,16,194072181,25.7615,0,25.7614,162769493,162769493,0,38,159429701,28.915,PASS
002.txt,099.txt,mcsplit,14,4,59731007,7.88518,0,7.83099,53429944,53429944,0,,,0,MISSING_DATA
002.txt,100.txt,mcsplit,14,11,418,0.000101213,0,4.78E-05,365,365,0,14,2408554,0.104,PASS
002.txt,101.txt,mcsplit,17,18,267,7.95E-05,0,2.83E-05,195,195,0,17,4905,0,PASS
002.txt,102.txt,mcsplit,38,28,5545392624,416.079,0,403.908,4821824426,4821824426,0,38,7020219742,496.087,PASS
002.txt,103.txt,mcsplit,41,36,20541599610,1000.02,1,142.446,18185960314,18185960314,0,,,0,MISSING_DATA
002.txt,105.txt,mcsplit,31,27,8662251868,1000.02,1,10.6085,7287115222,7287115222,0,,,0,MISSING_DATA
002.txt,106.txt,mcsplit,39,27,4488100499,471.699,0,466.25,3992425774,3992425774,0,39,4614579337,503.262,PASS
002.txt,107.txt,mcsplit,31,31,4536727938,381.628,0,0.543651,3578576225,3578576225,0,,,0,MISSING_DATA
002.txt,108.txt,mcsplit,20,17,31098976,2.68152,0,1.64E-05,28209451,28209451,0,,,0,MISSING_DATA
002.txt,109.txt,mcsplit,43,48,1807141336,252.163,0,252.05,1174492169,1174492169,0,43,1807141502,263.706,PASS
002.txt,111.txt,mcsplit,24,16,1126783871,95.6986,0,14.6365,942394579,942394579,0,,,0,MISSING_DATA
002.txt,112.txt,mcsplit,19,21,34855,0.00317118,0,1.74E-05,21543,21543,0,19,12117687,0.875,PASS
002.txt,116.txt,mcsplit,19,24,13136,0.00127574,0,1.58E-05,7631,7631,0,19,593284,0.053,PASS
002.txt,120.txt,mcsplit,11,10,443,0.000101232,0,2.16E-05,343,343,0,11,187022,0.01,PASS
002.txt,121.txt,mcsplit,15,20,87,6.67E-05,0,1.60E-05,72,72,0,15,48,0,PASS
002.txt,122.txt,mcsplit,40,40,14396325,1.52771,0,0.412495,10310181,10310181,0,40,14393110,1.43,PASS
002.txt,123.txt,mcsplit,40,40,14396325,1.32209,0,0.357284,10310181,10310181,0,40,14393110,1.438,PASS
