instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g86,g112,dal,617,516,311809971,1010.65,1,17559657,185.875,239824548,239824548,0,,,0,MISSING_DATA
g86,g87,dal,389,207,2988108845,1000.03,1,6102597,2.86979,2116494352,2116494352,0,,,0,MISSING_DATA
g86,g88,dal,422,250,3380077749,1000.03,1,611616,0.304237,2657522139,2657522139,0,,,0,MISSING_DATA
g86,g89,dal,632,579,5390111850,1000.02,1,7718,0.0067313,4509292717,4509292717,0,,,0,MISSING_DATA
g86,g90,dal,578,471,3129106005,1000.04,1,1123120,0.373929,2491738892,2491738892,0,,,0,MISSING_DATA
g86,g91,dal,649,597,2967148664,1000.09,1,1324959634,430.171,2080730725,2080730725,0,,,0,MISSING_DATA
g86,g92,dal,652,602,2607097124,1000.23,1,2118011003,788.986,1711182159,1711182159,0,,,0,MISSING_DATA
g86,g93,dal,87,6,1481444704,1000.04,1,10167877,8.69265,937217120,937217120,0,,,0,MISSING_DATA
g86,g94,dal,734,771,4026842211,1000.03,1,5842816,1.22787,2516781365,2516781365,0,,,0,MISSING_DATA
g86,g95,dal,613,534,421166922,1000.88,1,327800682,773.196,364156684,364156684,0,,,0,MISSING_DATA
g86,g96,dal,607,512,607499480,1000.56,1,48107257,81.2815,525688814,525688814,0,,,0,MISSING_DATA
g86,g97,dal,621,536,538802155,1000.57,1,294587099,531.14,458738063,458738063,0,,,0,MISSING_DATA
g86,g98,dal,647,593,929240791,1000.36,1,155064182,196.246,691569007,691569007,0,,,0,MISSING_DATA
g86,g99,dal,647,594,922877092,1000.34,1,91847984,111.261,677847501,677847501,0,,,0,MISSING_DATA
g87,g100,dal,349,512,374421873,1000.95,1,7039627,18.7791,373839142,373839142,0,,,0,MISSING_DATA
g87,g101,dal,459,887,1985761971,1000.06,1,430654,0.310264,1463923726,1463923726,0,,,0,MISSING_DATA
g87,g102,dal,475,909,2490111270,1000.05,1,1390486008,556.169,1650883201,1650883201,0,,,0,MISSING_DATA
g87,g103,dal,480,942,4111552508,1000.06,1,7695,0.00798159,3092676510,3092676510,0,,,0,MISSING_DATA
g87,g104,dal,375,525,645842094,1000.52,1,178246,0.847932,536789485,536789485,0,,,0,MISSING_DATA
g87,g105,dal,389,562,525235623,1001.18,1,52990351,109.149,424166066,424166066,0,,,0,MISSING_DATA
g87,g106,dal,390,609,604215575,1000.71,1,272377,1.87503,477145496,477145496,0,,,0,MISSING_DATA
g87,g107,dal,388,578,638793117,1001.32,1,275352,1.2017,461710276,461710276,0,,,0,MISSING_DATA
g87,g108,dal,384,558,499146755,1001.46,1,401596,3.22949,396965054,396965054,0,,,0,MISSING_DATA
g87,g109,dal,442,756,598829471,1000.21,1,133658,1.05268,378476164,378476164,0,,,0,MISSING_DATA
g87,g110,dal,565,1129,522857169,1000.24,1,726434,5.52208,412240332,412240332,0,,,0,MISSING_DATA
g87,g111,dal,378,540,328479848,1001.99,1,1107423,11.0211,259700114,259700114,0,,,0,MISSING_DATA
g87,g112,dal,419,750,329438925,1013.61,1,56059642,202.493,278587570,278587570,0,,,0,MISSING_DATA
g87,g88,dal,504,997,2861904670,1000.03,1,13712432,3.28808,2708826016,2708826016,0,,,0,MISSING_DATA
g87,g89,dal,427,667,1215149205,1000.04,1,784399916,667.507,1182837436,1182837436,0,,,0,MISSING_DATA
g87,g90,dal,423,703,3396648374,1000.04,1,28608733,8.85117,2575940608,2575940608,0,,,0,MISSING_DATA
g87,g91,dal,386,602,2326435902,1000.15,1,2283746922,981.391,1685049093,1685049093,0,,,0,MISSING_DATA
g87,g92,dal,367,554,1706394803,1000.34,1,9975255,8.02914,1394373566,1394373566,0,,,0,MISSING_DATA
g87,g93,dal,98,68,1486255430,1000.06,1,2008332,1.41391,1059337890,1059337890,0,,,0,MISSING_DATA
g87,g94,dal,405,587,1739967923,1000.05,1,224006,0.371153,1311837830,1311837830,0,,,0,MISSING_DATA
g87,g95,dal,351,511,374795531,1000.86,1,62584,0.170331,371404768,371404768,0,,,0,MISSING_DATA
g87,g96,dal,355,519,444472194,1000.66,1,178775086,396.514,415635207,415635207,0,,,0,MISSING_DATA
g87,g97,dal,343,465,539548555,1000.69,1,162284772,225.227,478487694,478487694,0,,,0,MISSING_DATA
g87,g98,dal,357,511,660318161,1000.59,1,155030173,173.227,558535818,558535818,0,,,0,MISSING_DATA
g87,g99,dal,357,511,534110298,1000.77,1,174514637,255.314,448539252,448539252,0,,,0,MISSING_DATA
g88,g100,dal,370,577,527016378,1001.14,1,134407528,198.828,440013482,440013482,0,,,0,MISSING_DATA
g88,g101,dal,490,1057,2018843086,1000.06,1,263217146,130.046,1384825505,1384825505,0,,,0,MISSING_DATA
g88,g102,dal,470,978,2542585002,1000.07,1,937246586,365.789,1779214391,1779214391,0,,,0,MISSING_DATA
g88,g103,dal,469,929,3658064595,1000.07,1,62868,0.0364431,2847516211,2847516211,0,,,0,MISSING_DATA
g88,g104,dal,368,587,669445054,1000.77,1,10186,0.0510878,571556528,571556528,0,,,0,MISSING_DATA
g88,g105,dal,401,706,481013988,1000.2,1,186516362,386.801,375136859,375136859,0,,,0,MISSING_DATA
g88,g106,dal,399,673,598487670,1000.21,1,386109,2.59408,488796293,488796293,0,,,0,MISSING_DATA
g88,g107,dal,391,635,498491211,1000.77,1,186161,1.32876,393980381,393980381,0,,,0,MISSING_DATA
g88,g108,dal,403,677,482810818,1000.5,1,209524457,385.703,376143781,376143781,0,,,0,MISSING_DATA
g88,g109,dal,443,849,638527845,1000.2,1,491372,3.64536,398258762,398258762,0,,,0,MISSING_DATA
g88,g110,dal,1057,4028,18495,0.379593,0,1058,0.0187884,17438,17438,0,,,0,MISSING_DATA
g88,g111,dal,400,658,422965438,1000.47,1,669270,5.88598,339142358,339142358,0,,,0,MISSING_DATA
g88,g112,dal,427,789,149877639,1013.53,1,95214857,622.745,136293248,136293248,0,,,0,MISSING_DATA
g88,g89,dal,452,865,4044931579,1000.03,1,160014874,39.9161,2665730219,2665730219,0,,,0,MISSING_DATA
g88,g90,dal,431,769,4021699418,1000.04,1,25528,0.0183753,3066902207,3066902207,0,,,0,MISSING_DATA
g88,g91,dal,402,628,1994649451,1000.15,1,1470809395,701.097,1611828390,1611828390,0,,,0,MISSING_DATA
g88,g92,dal,373,573,1234305520,1000.22,1,214354646,151.16,1064875034,1064875034,0,,,0,MISSING_DATA
g88,g93,dal,84,64,1100337985,1000.09,1,85,0.0008806,664286640,664286640,0,,,0,MISSING_DATA
g88,g94,dal,424,739,1613987786,1000.07,1,20646180,13.8136,1247103437,1247103437,0,,,0,MISSING_DATA
g88,g95,dal,369,588,433163684,1000.66,1,148253911,343.675,415637329,415637329,0,,,0,MISSING_DATA
g88,g96,dal,359,523,416388395,1000.61,1,84414553,200.61,393573543,393573543,0,,,0,MISSING_DATA
g88,g97,dal,360,567,498777441,1000.61,1,11196420,19.5182,442986966,442986966,0,,,0,MISSING_DATA
g88,g98,dal,391,624,484488668,1000.64,1,26077437,46.7302,462415640,462415640,0,,,0,MISSING_DATA
g88,g99,dal,394,626,563024191,1000.56,1,356533686,646.358,523767169,523767169,0,,,0,MISSING_DATA
g89,g100,dal,488,266,1129390442,1000.99,1,326287712,292.513,706780124,706780124,0,,,0,MISSING_DATA
g89,g101,dal,648,636,3205086693,1000.04,1,415132580,118.241,2232115062,2232115062,0,,,0,MISSING_DATA
g89,g102,dal,638,624,4489134447,1000.04,1,70309571,16.4138,2781695500,2781695500,0,,,0,MISSING_DATA
g89,g103,dal,598,566,9989317079,1000.05,1,2142,0.00675988,8569301948,8569301948,0,,,0,MISSING_DATA
g89,g104,dal,618,572,952964044,1000.08,1,9115717,14.5345,700374943,700374943,0,,,0,MISSING_DATA
g89,g105,dal,605,560,935972714,1000.08,1,50503109,56.4694,734202023,734202023,0,,,0,MISSING_DATA
g89,g106,dal,596,561,563471735,1000.08,1,1291598,9.02864,499208745,499208745,0,,,0,MISSING_DATA
g89,g107,dal,620,580,617660463,1000.08,1,948004,6.40789,492640269,492640269,0,,,0,MISSING_DATA
g89,g108,dal,599,558,540788922,1000.1,1,37003538,76.5486,417427936,417427936,0,,,0,MISSING_DATA
