instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time,unified_aborted, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
001.txt,002.txt,ll,46,68,37905,0.00785617,0,0.0076831,22855,22855,0,46,37905,0.005,PASS
001.txt,003.txt,ll,9,5,198,0.000120141,0,1.57E-05,178,178,0,9,40944,0.004,PASS
001.txt,004.txt,ll,11,9,177,0.000144307,0,1.93E-05,155,155,0,11,26947,0.003,PASS
001.txt,007.txt,ll,29,17,20032342838,1000.02,1,0.129918,16988976056,16988976056,0,,,0,MISSING_DATA
001.txt,008.txt,ll,15,10,35192,0.00769163,0,2.78E-05,33032,33032,0,,,0,MISSING_DATA
001.txt,009.txt,ll,35,32,7036490776,1000.01,1,0.0133636,6449659829,6449659829,0,,,0,MISSING_DATA
001.txt,010.txt,ll,15,14,16824,0.00370623,0,0.00246292,15444,15444,0,15,433950,0.08,PASS
001.txt,011.txt,ll,35,32,7023874214,1000.01,1,0.0134474,6438278046,6438278046,0,,,0,MISSING_DATA
001.txt,012.txt,ll,12,6,7735643,1.40455,0,1.36E-05,6724834,6724834,0,,,0,MISSING_DATA
001.txt,013.txt,ll,36,26,18420121810,1000.01,1,2.35706,16136700214,16136700214,0,,,0,MISSING_DATA
001.txt,014.txt,ll,46,68,2266910,0.53273,0,0.531561,1334840,1334840,0,46,2266910,0.528,PASS
001.txt,015.txt,ll,35,23,11919367888,1000.01,1,0.0694473,10522750276,10522750276,0,,,0,MISSING_DATA
001.txt,017.txt,ll,26,23,1717198,0.225719,0,0.0130148,1218774,1218774,0,,,0,MISSING_DATA
001.txt,018.txt,ll,40,36,974633563,176.129,0,0.0506312,851042766,851042766,0,40,797651114,170.769,PASS
001.txt,019.txt,ll,45,62,870340,0.169349,0,0.141795,530963,530963,0,45,870340,0.19,PASS
001.txt,021.txt,ll,32,28,1013168,0.201027,0,0.000549543,862005,862005,0,32,1640776904,350.921,PASS
001.txt,022.txt,ll,29,20,1986355500,294.595,0,136.246,1742556521,1742556521,0,,,0,MISSING_DATA
001.txt,023.txt,ll,29,26,212887,0.0396963,0,0.00946546,176367,176367,0,,,0,MISSING_DATA
001.txt,025.txt,ll,10,8,444,0.0001468,0,6.06E-05,336,336,0,10,1677,0,PASS
001.txt,026.txt,ll,24,25,167598,0.0391193,0,0.0388605,138759,138759,0,24,501734,0.06,PASS
001.txt,027.txt,ll,5,2,1006,0.000271168,0,1.63E-05,693,693,0,5,162256,0.013,PASS
001.txt,028.txt,ll,35,33,151746494,30.3814,0,26.1083,116020047,116020047,0,35,612166376,122.789,PASS
001.txt,029.txt,ll,7,0,7019,0.0016832,0,0.000114713,6567,6567,0,7,68194408,5.623,PASS
001.txt,030.txt,ll,33,25,6436058545,1000.01,1,16.3494,5375089602,5375089602,0,,,0,MISSING_DATA
001.txt,031.txt,ll,6,2,1060,0.000201845,0,1.85E-05,745,745,0,6,3853334,0.284,PASS
001.txt,032.txt,ll,43,48,20516062,4.66951,0,4.64982,16915933,16915933,0,43,20516069,4.659,PASS
001.txt,033.txt,ll,39,26,106788541,27.8892,0,25.3609,97184985,97184985,0,39,126536882,30.114,PASS
001.txt,034.txt,ll,25,21,379079,0.0533924,0,0.0163948,310300,310300,0,25,109998913,14.237,PASS
001.txt,035.txt,ll,19,20,142994530,23.6566,0,1.84E-05,124331963,124331963,0,,,0,MISSING_DATA
001.txt,037.txt,ll,19,15,1085246,0.19821,0,1.92E-05,902614,902614,0,,,0,MISSING_DATA
001.txt,038.txt,ll,31,40,3700326,0.485435,0,3.76E-05,2370658,2370658,0,31,103563195,20.507,PASS
001.txt,041.txt,ll,23,24,20687,0.00309301,0,0.00265056,12540,12540,0,23,2504634,0.402,PASS
001.txt,042.txt,ll,36,18,10987708729,1000.01,1,3.97155,9415241534,9415241534,0,,,0,MISSING_DATA
001.txt,044.txt,ll,13,12,287,0.000115355,0,3.23E-05,252,252,0,13,528753,0.068,PASS
001.txt,045.txt,ll,10,12,72,5.94E-05,0,1.07E-05,62,62,0,10,33,0,PASS
001.txt,046.txt,ll,25,23,1501606,0.224552,0,0.223683,1111498,1111498,0,25,2667556319,472.864,PASS
001.txt,048.txt,ll,40,46,6102606486,1000.01,1,0.044413,5479273159,5479273159,0,,,0,MISSING_DATA
001.txt,049.txt,ll,42,44,4356472449,1000.03,1,366.402,2831014554,2831014554,0,,,0,MISSING_DATA
001.txt,051.txt,ll,43,50,1916228,0.25875,0,0.192934,1349636,1349636,0,43,2981077,0.394,PASS
001.txt,053.txt,ll,16,13,1969,0.000734355,0,0.000647124,1524,1524,0,16,34928,0.005,PASS
001.txt,055.txt,ll,32,25,10360990057,1000.02,1,235.073,9126095385,9126095385,0,,,0,MISSING_DATA
001.txt,056.txt,ll,41,36,10341414,3.04214,0,2.48393,8467753,8467753,0,41,10341323,3.037,PASS
001.txt,057.txt,ll,16,20,85,6.70E-05,0,1.56E-05,69,69,0,16,51,0,PASS
001.txt,058.txt,ll,15,14,11556,0.00342938,0,0.00255492,10637,10637,0,15,146776305,11.329,PASS
001.txt,059.txt,ll,15,9,18244,0.00301373,0,0.00292783,13267,13267,0,15,3676771556,249.532,PASS
001.txt,061.txt,ll,41,44,9763106588,1000.02,1,3.19746,6802343274,6802343274,0,,,0,MISSING_DATA
001.txt,062.txt,ll,9,4,365,0.000173511,0,6.02E-05,326,326,0,9,345106,0.032,PASS
001.txt,063.txt,ll,21,12,5903,0.00162089,0,0.00149288,5042,5042,0,,,0,MISSING_DATA
001.txt,064.txt,ll,36,32,7139256579,1000.01,1,0.0416762,6629574708,6629574708,0,,,0,MISSING_DATA
001.txt,065.txt,ll,20,12,483475,0.0739129,0,0.0700684,382862,382862,0,,,0,MISSING_DATA
001.txt,066.txt,ll,18,16,132430,0.0247358,0,0.0117244,107232,107232,0,,,0,MISSING_DATA
001.txt,067.txt,ll,20,17,104661,0.0174047,0,0.00797991,83162,83162,0,20,5946767754,737.345,PASS
001.txt,068.txt,ll,11,4,947,0.000316066,0,6.54E-05,748,748,0,11,264188615,21.336,PASS
001.txt,069.txt,ll,20,22,546,0.000222715,0,0.000111198,408,408,0,20,809839,0.124,PASS
001.txt,070.txt,ll,43,50,621293302,98.7512,0,98.7285,448196402,448196402,0,43,619065732,99.456,PASS
001.txt,071.txt,ll,32,35,96089747,13.9366,0,13.4702,72616759,72616759,0,,,0,MISSING_DATA
001.txt,072.txt,ll,13,12,428,0.000143206,0,1.54E-05,312,312,0,13,345921,0.046,PASS
001.txt,073.txt,ll,39,32,736473363,159.57,0,132.432,666203438,666203438,0,,,0,MISSING_DATA
001.txt,074.txt,ll,40,30,924895958,228.397,0,227.104,843360947,843360947,0,40,928945523,176.287,PASS
001.txt,075.txt,ll,22,22,84613,0.0140359,0,4.02E-05,62833,62833,0,,,0,MISSING_DATA
001.txt,077.txt,ll,12,13,18038,0.00362505,0,1.53E-05,14573,14573,0,12,3241056,0.356,PASS
001.txt,078.txt,ll,39,32,736473363,128.95,0,106.982,666203438,666203438,0,,,0,MISSING_DATA
001.txt,079.txt,ll,8,5,8479,0.00256354,0,0.000601081,7924,7924,0,8,337221,0.042,PASS
001.txt,080.txt,ll,17,18,29866,0.00333209,0,0.000912528,19489,19489,0,17,566352,0.116,PASS
001.txt,081.txt,ll,38,36,6755184417,1000.01,1,0.0202595,6056156793,6056156793,0,,,0,MISSING_DATA
001.txt,082.txt,ll,17,18,29866,0.00319761,0,0.000897831,19489,19489,0,17,566352,0.116,PASS
001.txt,083.txt,ll,40,30,924895958,169.557,0,168.641,843360947,843360947,0,40,928945523,187.351,PASS
001.txt,084.txt,ll,18,14,1232813,0.188665,0,0.173971,980905,980905,0,18,1503259731,182.628,PASS
001.txt,085.txt,ll,41,42,2023837,0.323432,0,0.0125218,1342977,1342977,0,41,2023837,0.303,PASS
001.txt,086.txt,ll,46,68,10369213,1.52282,0,1.5227,7709114,7709114,0,46,10369213,1.487,PASS
001.txt,087.txt,ll,38,29,3340871940,1000.01,1,19.207,3142002210,3142002210,0,,,0,MISSING_DATA
001.txt,088.txt,ll,42,42,2245145377,1000.01,1,0.00697324,1669242134,1669242134,0,,,0,MISSING_DATA
001.txt,089.txt,ll,38,16,26183453,5.70566,0,5.67769,22006881,22006881,0,38,26495260,6.671,PASS
001.txt,090.txt,ll,34,25,6405272702,1000.02,1,0.00446521,5767721891,5767721891,0,,,0,MISSING_DATA
001.txt,091.txt,ll,30,24,844496910,132.313,0,30.1886,672712976,672712976,0,,,0,MISSING_DATA
001.txt,092.txt,ll,8,8,914,0.000204748,0,9.20E-05,575,575,0,8,1450,0,PASS
001.txt,093.txt,ll,40,28,2170638632,631.869,0,631.052,1965594911,1965594911,0,40,2155098478,582.146,PASS
001.txt,094.txt,ll,40,28,2129429292,457.18,0,456.577,1926009976,1926009976,0,40,2105354417,463.073,PASS
001.txt,095.txt,ll,38,16,51882986,12.5102,0,12.5095,44686390,44686390,0,38,57518008,12.701,PASS
001.txt,096.txt,ll,38,16,46274172,11.3351,0,11.3348,40058396,40058396,0,38,51953381,12.224,PASS
001.txt,097.txt,ll,38,16,46274172,11.3288,0,11.3285,40058396,40058396,0,38,51953381,12.044,PASS
001.txt,099.txt,ll,14,5,11818193,2.16766,0,1.27839,9907950,9907950,0,,,0,MISSING_DATA
001.txt,100.txt,ll,14,9,423,0.000160162,0,7.02E-05,375,375,0,14,1117402,0.117,PASS
001.txt,101.txt,ll,16,13,581,0.000167744,0,1.63E-05,402,402,0,16,18106272,2.281,PASS
001.txt,102.txt,ll,36,25,7588261356,1000.02,1,1.30691,6996637578,6996637578,0,,,0,MISSING_DATA
001.txt,103.txt,ll,41,38,14086500684,1000.01,1,76.1188,12692747562,12692747562,0,,,0,MISSING_DATA
001.txt,105.txt,ll,36,34,4118306889,1000.02,1,31.5053,3807666592,3807666592,0,,,0,MISSING_DATA
001.txt,106.txt,ll,39,29,2178188136,389.894,0,382.036,2019003741,2019003741,0,,,0,MISSING_DATA
001.txt,107.txt,ll,31,31,298651106,32.7359,0,0.000115105,225993059,225993059,0,,,0,MISSING_DATA
001.txt,108.txt,ll,20,14,262338,0.0401506,0,0.00368062,217002,217002,0,,,0,MISSING_DATA
001.txt,109.txt,ll,42,42,5183892255,1000.02,1,0.0051545,3575372895,3575372895,0,,,0,MISSING_DATA
001.txt,111.txt,ll,24,17,105396597,23.356,0,13.9959,91971965,91971965,0,,,0,MISSING_DATA
001.txt,112.txt,ll,18,20,412470,0.0870583,0,2.88E-05,326823,326823,0,18,90967044,13.643,PASS
001.txt,116.txt,ll,18,20,59263,0.00615876,0,3.03E-05,37247,37247,0,18,3894740,0.633,PASS
001.txt,120.txt,ll,11,10,394,0.000122606,0,3.37E-05,313,313,0,11,215681,0.027,PASS
001.txt,121.txt,ll,14,16,1435,0.000212411,0,1.91E-05,808,808,0,14,2656,0,PASS
001.txt,122.txt,ll,40,40,8513411,1.3063,0,0.490908,5953113,5953113,0,40,8513411,1.247,PASS
001.txt,123.txt,ll,40,40,8513411,1.31208,0,0.514915,5953113,5953113,0,40,8513411,1.252,PASS
001.txt,125.txt,ll,9,4,239405,0.0504373,0,7.07E-05,231174,231174,0,9,832269631,45.292,PASS
001.txt,126.txt,ll,30,38,1378,0.000271811,0,0.00017842,758,758,0,30,2934,0,PASS
001.txt,137.txt,ll,38,28,8169732960,537.195,0,5.29398,6939275676,6939275676,0,38,8150563730,506.293,PASS
001.txt,139.txt,ll,39,31,4711687474,1000.02,1,10.514,4339982758,4339982758,0,,,0,MISSING_DATA
001.txt,140.txt,ll,39,31,4727122494,1000.02,1,10.4759,4354290138,4354290138,0,,,0,MISSING_DATA
001.txt,143.txt,ll,29,26,3193935736,587.213,0,22.3861,2359802059,2359802059,0,,,0,MISSING_DATA
001.txt,144.txt,ll,39,22,52416736,14.4674,0,14.2034,46146787,46146787,0,39,906776659,166.595,PASS
001.txt,145.txt,ll,14,11,56807,0.0119405,0,1.46E-05,50812,50812,0,14,407853370,32.862,PASS
001.txt,146.txt,ll,39,32,275866026,85.841,0,0.0238344,258346745,258346745,0,39,275866001,89.201,PASS
001.txt,147.txt,ll,39,35,5535629329,1000.01,1,4.45387,5186631208,5186631208,0,,,0,MISSING_DATA
001.txt,148.txt,ll,13,4,53196,0.00844927,0,0.00831354,39922,39922,0,,,0,MISSING_DATA
001.txt,149.txt,ll,37,22,4104537736,1000.01,1,3.55369,3779209922,3779209922,0,,,0,MISSING_DATA
001.txt,151.txt,ll,43,48,531160220,160.73,0,160.714,421796176,421796176,0,43,531160198,158.195,PASS
001.txt,152.txt,ll,40,36,3671024270,1000.01,1,76.706,2886106045,2886106045,0,,,0,MISSING_DATA
001.txt,153.txt,ll,41,38,4481720474,1000.02,1,506.709,3049026608,3049026608,0,,,0,MISSING_DATA
001.txt,156.txt,ll,7,5,508,0.000113512,0,1.01E-05,371,371,0,7,208099,0.02,PASS
001.txt,157.txt,ll,8,4,241,9.34E-05,0,1.01E-05,221,221,0,8,436850,0.043,PASS
001.txt,158.txt,ll,8,4,241,9.49E-05,0,1.02E-05,221,221,0,8,436850,0.042,PASS
001.txt,159.txt,ll,8,4,241,0.000113722,0,1.27E-05,221,221,0,8,436850,0.041,PASS
001.txt,160.txt,ll,36,13,1628842132,397.432,0,395.085,1507747951,1507747951,0,36,2919638826,741.631,PASS
001.txt,161.txt,ll,43,48,63686890,19.2279,0,19.214,52635203,52635203,0,43,273870,0.057,PASS
001.txt,162.txt,ll,40,30,4324468351,1000.01,1,1.7298,3893956445,3893956445,0,,,0,MISSING_DATA
001.txt,163.txt,ll,33,20,4103318188,622.237,0,596.42,3117453073,3117453073,0,,,0,MISSING_DATA
001.txt,164.txt,ll,43,48,58137,0.0107609,0,0.00375657,33662,33662,0,43,56491,0.009,PASS
001.txt,165.txt,ll,42,42,3432191,0.436663,0,0.00245904,2213145,2213145,0,42,4873605,0.584,PASS
001.txt,166.txt,ll,9,8,105,0.000112449,0,1.95E-05,96,96,0,9,30,0,PASS
001.txt,167.txt,ll,18,24,1447,0.000273163,0,2.10E-05,842,842,0,18,11451,0.001,PASS
001.txt,168.txt,ll,10,1,115846,0.02971,0,0.0296169,112477,112477,0,,,0,MISSING_DATA
001.txt,169.txt,ll,31,20,144112649,14.0581,0,13.9963,119335082,119335082,0,,,0,MISSING_DATA
001.txt,170.txt,ll,22,19,78205,0.0135067,0,2.89E-05,65226,65226,0,22,20889316,2.607,PASS
001.txt,171.txt,ll,31,27,2347159,0.357624,0,0.30375,1838692,1838692,0,31,3146882713,540.331,PASS
001.txt,172.txt,ll,37,36,7382064160,1000.02,1,4.39514,6599793248,6599793248,0,,,0,MISSING_DATA
001.txt,173.txt,ll,37,44,4645398462,1000.02,1,0.148746,4325290856,4325290856,0,,,0,MISSING_DATA
001.txt,176.txt,ll,38,34,5811340365,1000.01,1,1.84402,4958930843,4958930843,0,,,0,MISSING_DATA
001.txt,177.txt,ll,38,34,15268615019,1000.01,1,1.69565,13392963853,13392963853,0,,,0,MISSING_DATA
001.txt,192.txt,ll,26,30,277321,0.0404847,0,0.000420486,216988,216988,0,26,109941840,26.157,PASS
001.txt,196.txt,ll,20,14,2968148,0.357509,0,0.000694451,2178814,2178814,0,,,0,MISSING_DATA
002.txt,003.txt,ll,9,5,238,9.46E-05,0,1.26E-05,201,201,0,9,63021,0.007,PASS
002.txt,004.txt,ll,11,9,252,9.70E-05,0,1.77E-05,209,209,0,11,34083,0.004,PASS
002.txt,007.txt,ll,34,23,5919262879,914.221,0,36.9152,4890323783,4890323783,0,,,0,MISSING_DATA
002.txt,008.txt,ll,16,13,977,0.000213733,0,5.57E-05,729,729,0,16,30271106,3.864,PASS
002.txt,009.txt,ll,34,30,7980847956,1000.02,1,0.494136,6997980251,6997980251,0,,,0,MISSING_DATA
002.txt,010.txt,ll,15,15,21740,0.0041053,0,0.00394617,18112,18112,0,15,664799,0.121,PASS
002.txt,011.txt,ll,34,30,7990324527,1000.01,1,0.492271,7006602925,7006602925,0,,,0,MISSING_DATA
002.txt,012.txt,ll,12,6,9945448,1.77952,0,1.20E-05,8608928,8608928,0,,,0,MISSING_DATA
002.txt,013.txt,ll,39,30,358065124,46.1174,0,43.8692,292063220,292063220,0,,,0,MISSING_DATA
002.txt,014.txt,ll,39,36,4570620586,1000.01,1,201.735,2966492727,2966492727,0,,,0,MISSING_DATA
002.txt,015.txt,ll,31,22,21086041180,1000.02,1,0.00499551,18125941379,18125941379,0,38,49534065,9.752,FAIL
002.txt,017.txt,ll,26,23,5510624,0.664134,0,0.211041,3844163,3844163,0,,,0,MISSING_DATA
002.txt,018.txt,ll,40,32,5893882282,986.277,0,47.3331,5471513577,5471513577,0,,,0,MISSING_DATA
002.txt,019.txt,ll,45,60,17707951,5.34586,0,5.31644,11481017,11481017,0,45,17707951,4.348,PASS
002.txt,021.txt,ll,32,28,46125418,5.0381,0,4.61837,37440976,37440976,0,32,4568472806,639.843,PASS
002.txt,022.txt,ll,29,18,10619561721,717.682,0,536.382,9226401150,9226401150,0,,,0,MISSING_DATA
002.txt,023.txt,ll,29,26,72665007,8.21409,0,8.01353,63814425,63814425,0,,,0,MISSING_DATA
002.txt,025.txt,ll,10,8,748,0.000153812,0,8.65E-05,554,554,0,10,4076,0,PASS
002.txt,026.txt,ll,24,30,8693,0.00146379,0,0.000272392,4985,4985,0,24,77423,0.012,PASS
002.txt,027.txt,ll,5,2,1309,0.000350107,0,2.23E-05,917,917,0,5,175401,0.015,PASS
002.txt,028.txt,ll,35,39,5036584957,611.006,0,608.752,4221178534,4221178534,0,35,5789417794,639.019,PASS
002.txt,029.txt,ll,7,0,6164,0.00148507,0,0.000200273,5647,5647,0,7,69990703,4.233,PASS
002.txt,030.txt,ll,37,32,8433270517,1000.02,1,161.152,7298813324,7298813324,0,,,0,MISSING_DATA
002.txt,031.txt,ll,6,2,1333,0.00026435,0,1.67E-05,951,951,0,6,4014355,0.362,PASS
002.txt,032.txt,ll,43,48,4932755,0.890612,0,0.869285,3396363,3396363,0,43,4932800,0.893,PASS
002.txt,033.txt,ll,39,26,243364743,67.7631,0,64.806,203181913,203181913,0,39,144446867,31.578,PASS
002.txt,034.txt,ll,25,19,950249,0.130385,0,0.0885909,752070,752070,0,25,942553890,110.622,PASS
002.txt,035.txt,ll,19,17,32713227,4.61056,0,3.92848,29010223,29010223,0,,,0,MISSING_DATA
002.txt,037.txt,ll,19,13,13622076,1.91542,0,2.89E-05,11963293,11963293,0,,,0,MISSING_DATA
002.txt,038.txt,ll,31,38,2114163,0.316566,0,0.0260092,1510969,1510969,0,31,108092933,21.443,PASS
002.txt,041.txt,ll,23,28,24127,0.00328428,0,3.78E-05,13630,13630,0,23,3206500,0.519,PASS
002.txt,042.txt,ll,34,20,11096086495,1000.02,1,0.777927,9952781970,9952781970,0,,,0,MISSING_DATA
002.txt,044.txt,ll,13,12,304,0.00011262,0,3.19E-05,261,261,0,13,628987,0.098,PASS
002.txt,045.txt,ll,10,12,82,6.54E-05,0,1.11E-05,72,72,0,10,33,0,PASS
002.txt,046.txt,ll,25,23,3336479,0.504932,0,0.50402,2474402,2474402,0,25,3723986751,658.275,PASS
002.txt,048.txt,ll,42,46,66599781,12.6837,0,0.639191,62575881,62575881,0,42,66599781,13.335,PASS
002.txt,049.txt,ll,42,52,3578289467,1000.01,1,0.7717,2455781427,2455781427,0,,,0,MISSING_DATA
002.txt,051.txt,ll,43,46,2717858,0.357555,0,0.223083,1761401,1761401,0,43,5985442,0.753,PASS
002.txt,053.txt,ll,17,17,1049,0.000306393,0,0.000214294,723,723,0,17,6500,0.001,PASS
002.txt,055.txt,ll,31,15,15225197172,1000.01,1,290.619,13488759635,13488759635,0,,,0,MISSING_DATA
002.txt,056.txt,ll,41,34,13312581,3.83639,0,0.939615,10820612,10820612,0,41,6933175,2.216,PASS
002.txt,057.txt,ll,16,20,139,9.38E-05,0,2.68E-05,116,116,0,16,69,0,PASS
002.txt,058.txt,ll,16,17,4783,0.000987062,0,0.000879479,4147,4147,0,16,3651254,0.383,PASS
002.txt,059.txt,ll,15,9,33607,0.00446244,0,0.00437422,24638,24638,0,15,3908215514,272.896,PASS
002.txt,061.txt,ll,41,44,10263557054,1000.02,1,0.895634,7216474685,7216474685,0,,,0,MISSING_DATA
002.txt,062.txt,ll,9,4,377,0.000120613,0,4.55E-05,336,336,0,9,361531,0.045,PASS
002.txt,063.txt,ll,21,26,2086,0.000339934,0,2.82E-05,1339,1339,0,,,0,MISSING_DATA
002.txt,064.txt,ll,37,37,7144376966,1000.01,1,101.026,6532544663,6532544663,0,,,0,MISSING_DATA
002.txt,065.txt,ll,20,12,902912,0.140289,0,0.12927,733891,733891,0,,,0,MISSING_DATA
002.txt,066.txt,ll,19,24,34222,0.00611712,0,0.00274354,25641,25641,0,19,158476860,25.947,PASS
002.txt,067.txt,ll,20,17,143629,0.0223874,0,0.0101012,113813,113813,0,20,6344195477,782.214,PASS
002.txt,068.txt,ll,11,10,1790,0.000472622,0,2.64E-05,1304,1304,0,11,296641626,30.945,PASS
002.txt,069.txt,ll,20,21,5377,0.000867441,0,9.49E-05,4072,4072,0,20,1165606,0.22,PASS
002.txt,070.txt,ll,43,50,4537984,0.818964,0,0.794719,3226811,3226811,0,43,7240663,1.685,PASS
002.txt,071.txt,ll,32,35,106829303,14.9413,0,13.7832,82033082,82033082,0,,,0,MISSING_DATA
002.txt,072.txt,ll,14,14,205,9.15E-05,0,1.74E-05,157,157,0,14,17462,0.002,PASS
002.txt,073.txt,ll,38,34,20483303146,1000.02,1,2.40741,17136869413,17136869413,0,,,0,MISSING_DATA
002.txt,074.txt,ll,40,33,93358144,17.3866,0,15.8242,82992263,82992263,0,40,93987460,17.502,PASS
002.txt,075.txt,ll,23,28,49141,0.00746803,0,0.00426857,42944,42944,0,23,476045216,77.66,PASS
002.txt,077.txt,ll,13,12,42219,0.0071013,0,0.00620454,30385,30385,0,13,269577,0.03,PASS
002.txt,078.txt,ll,38,34,19458905600,1000.01,1,2.41875,16275797940,16275797940,0,,,0,MISSING_DATA
002.txt,079.txt,ll,8,5,4286,0.000981203,0,0.000871187,3851,3851,0,8,393039,0.048,PASS
002.txt,080.txt,ll,18,23,2293,0.000373384,0,2.76E-05,1376,1376,0,18,18021,0.003,PASS
002.txt,081.txt,ll,39,40,112365998,16.9331,0,3.69866,90781696,90781696,0,39,100304432,18.556,PASS
002.txt,082.txt,ll,18,23,2293,0.000379553,0,2.93E-05,1376,1376,0,18,18021,0.002,PASS
002.txt,083.txt,ll,40,33,93358144,17.436,0,15.8661,82992263,82992263,0,40,93987460,19.746,PASS
002.txt,084.txt,ll,18,14,1346788,0.256348,0,0.201145,1144704,1144704,0,18,1716409116,248.694,PASS
002.txt,085.txt,ll,41,38,4000090,0.592353,0,0.370724,2603444,2603444,0,41,4000090,0.734,PASS
002.txt,086.txt,ll,46,68,1020160,0.141661,0,0.141551,599021,599021,0,46,1020160,0.14,PASS
002.txt,087.txt,ll,38,20,3666869800,1000.02,1,600.008,3452681957,3452681957,0,,,0,MISSING_DATA
002.txt,088.txt,ll,42,47,4083509856,1000.01,1,912.857,2567668736,2567668736,0,,,0,MISSING_DATA
002.txt,089.txt,ll,38,16,87264141,16.3231,0,16.3226,73048100,73048100,0,38,7633130,1.649,PASS
002.txt,090.txt,ll,33,24,10105297414,1000.01,1,591.244,8986565147,8986565147,0,,,0,MISSING_DATA
002.txt,091.txt,ll,30,25,875930806,127.051,0,30.7626,696971715,696971715,0,,,0,MISSING_DATA
002.txt,092.txt,ll,9,12,406,0.000122354,0,6.57E-05,280,280,0,9,1124,0,PASS
002.txt,093.txt,ll,40,28,899855375,202.125,0,200.141,813630707,813630707,0,40,888079997,205.902,PASS
002.txt,094.txt,ll,40,28,862568135,190.238,0,189.163,777575132,777575132,0,40,862567152,196.455,PASS
002.txt,095.txt,ll,38,16,14812333,3.60639,0,3.60615,13290553,13290553,0,38,13053058,4.349,PASS
002.txt,096.txt,ll,38,16,11479960,2.8819,0,2.88169,10440238,10440238,0,38,11035594,3.72,PASS
002.txt,097.txt,ll,38,16,11479960,2.86971,0,2.86949,10440238,10440238,0,38,11035594,3.718,PASS
002.txt,099.txt,ll,14,5,14801788,2.42658,0,1.43001,12368748,12368748,0,,,0,MISSING_DATA
002.txt,100.txt,ll,14,9,448,0.000147053,0,6.57E-05,395,395,0,14,1417073,0.143,PASS
002.txt,101.txt,ll,17,18,267,0.000111859,0,3.65E-05,195,195,0,17,4398,0,PASS
002.txt,102.txt,ll,38,30,4257899188,409.173,0,398.306,3625855276,3625855276,0,38,5078195518,384.736,PASS
002.txt,103.txt,ll,43,53,4744059,0.695206,0,0.643436,2909639,2909639,0,43,4744059,0.686,PASS
002.txt,105.txt,ll,39,32,4133985599,1000.02,1,398.823,3839869532,3839869532,0,,,0,MISSING_DATA
002.txt,106.txt,ll,39,29,189251895,36.3102,0,20.3808,173944927,173944927,0,39,151723726,37.302,PASS
002.txt,107.txt,ll,31,30,576419825,67.391,0,0.904801,440698063,440698063,0,,,0,MISSING_DATA
002.txt,108.txt,ll,20,17,3859962,0.432642,0,1.95E-05,3466536,3466536,0,,,0,MISSING_DATA
002.txt,109.txt,ll,43,48,596826027,145.147,0,144.482,426725144,426725144,0,43,596826031,148.898,PASS
002.txt,111.txt,ll,24,15,1383110839,111.476,0,110.081,1160787043,1160787043,0,,,0,MISSING_DATA
002.txt,112.txt,ll,19,21,28961,0.00394883,0,2.97E-05,17944,17944,0,19,5710161,0.89,PASS
002.txt,116.txt,ll,19,24,10731,0.00141527,0,2.34E-05,6190,6190,0,19,654615,0.132,PASS
002.txt,120.txt,ll,11,10,443,0.000154884,0,3.64E-05,343,343,0,11,243169,0.037,PASS
002.txt,121.txt,ll,15,20,87,7.47E-05,0,1.68E-05,72,72,0,15,48,0,PASS
002.txt,122.txt,ll,40,40,7680881,1.03435,0,0.0487575,5514401,5514401,0,40,5977612,1.087,PASS
002.txt,123.txt,ll,40,40,7680881,1.03139,0,0.0482366,5514401,5514401,0,40,5977612,0.967,PASS
002.txt,125.txt,ll,9,4,262150,0.0599729,0,9.86E-05,253001,253001,0,9,962684254,55.571,PASS
002.txt,126.txt,ll,30,38,48728,0.00594177,0,0.00576292,40200,40200,0,30,570391,0.062,PASS
002.txt,137.txt,ll,35,21,20029044610,1000.02,1,0.119247,16104098173,16104098173,0,,,0,MISSING_DATA
002.txt,139.txt,ll,41,38,3488155542,1000.02,1,0.331675,3140454776,3140454776,0,,,0,MISSING_DATA
002.txt,140.txt,ll,41,38,4478671950,1000.02,1,0.236698,4069037222,4069037222,0,,,0,MISSING_DATA
002.txt,143.txt,ll,29,23,3284689751,485.581,0,2.45452,2410772736,2410772736,0,,,0,MISSING_DATA
002.txt,144.txt,ll,39,22,15366501,3.44875,0,2.90725,13594635,13594635,0,39,6869722,1.634,PASS
002.txt,145.txt,ll,14,11,187808,0.0349226,0,1.40E-05,171710,171710,0,14,475674887,37.147,PASS
002.txt,146.txt,ll,39,32,315066784,103.036,0,10.8554,292225331,292225331,0,39,316052046,96.59,PASS
002.txt,147.txt,ll,41,41,3951003879,1000.02,1,0.273499,3586854740,3586854740,0,,,0,MISSING_DATA
002.txt,148.txt,ll,13,4,203306,0.0267519,0,0.0266208,156827,156827,0,,,0,MISSING_DATA
002.txt,149.txt,ll,35,20,5406626991,1000.02,1,958.153,4830670043,4830670043,0,,,0,MISSING_DATA
002.txt,151.txt,ll,43,48,88548813,31.6587,0,31.643,75174759,75174759,0,43,88548810,38.785,PASS
002.txt,152.txt,ll,38,34,3862550036,1000.02,1,0.248618,2949556262,2949556262,0,,,0,MISSING_DATA
