instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time,unified_aborted, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
001.txt,002.txt,symsplit,46,68,10103,0.00158384,0,0.0014491,4953,4953,6440,37,302090081,49.2016,FAIL
001.txt,003.txt,symsplit,10,8,11,0.000116616,0,7.03E-06,1,1,13,10,11,5.42E-05,PASS
001.txt,004.txt,symsplit,12,12,13,0.000127743,0,1.58E-05,1,1,16,10,24921,0.00236138,FAIL
001.txt,007.txt,symsplit,35,24,308588468,34.9324,0,22.5553,224207186,224207186,146647981,36,15428293,2.02735,FAIL
001.txt,008.txt,symsplit,17,16,80,0.000108924,0,1.90E-05,56,56,70,16,89,8.55E-05,FAIL
001.txt,009.txt,symsplit,37,34,348990127,37.7294,0,1.04309,247467258,247467258,153447607,34,208841355,33.5234,FAIL
001.txt,010.txt,symsplit,16,17,5417,0.000483832,0,0.000373816,3137,3137,2095,15,4737,0.000340382,FAIL
001.txt,011.txt,symsplit,37,34,348716922,37.9955,0,1.05032,247275632,247275632,153335056,34,208841355,30.2722,FAIL
001.txt,012.txt,symsplit,18,18,60,8.38E-05,0,2.20E-05,11,11,46,18,46,6.66E-05,PASS
001.txt,013.txt,symsplit,40,33,200195459,23.8094,0,23.5436,142366718,142366718,76836057,36,930835040,129.716,FAIL
001.txt,014.txt,symsplit,46,68,20845,0.00369681,0,0.00257411,12725,12725,8293,,,,MISSING_DATA
001.txt,015.txt,symsplit,39,24,2517083306,284.928,0,281.792,1987170547,1987170547,489783317,37,22194075,2.78264,FAIL
001.txt,017.txt,symsplit,27,25,436315,0.0323813,0,0.0297744,260618,260618,186709,26,10116956,0.696669,FAIL
001.txt,018.txt,symsplit,38,27,9611239097,1000,1,0.00066604,8382931227,8382931227,1474072796,38,614070253,85.6133,PASS
001.txt,019.txt,symsplit,46,68,10349,0.00204163,0,0.00129835,5822,5822,4967,41,9181110949,568.362,FAIL
001.txt,021.txt,symsplit,33,33,116640,0.010842,0,6.72E-05,68340,68340,60313,31,1386202,0.193384,FAIL
001.txt,022.txt,symsplit,32,29,949891,0.0956296,0,0.0154064,574456,574456,509763,31,1636558344,159.382,FAIL
001.txt,023.txt,symsplit,29,24,17566,0.00190141,0,0.000540271,11601,11601,13213,27,1700099,0.205666,FAIL
001.txt,025.txt,symsplit,11,12,236,8.46E-05,0,3.40E-05,146,146,148,9,944,0.000149706,FAIL
001.txt,026.txt,symsplit,24,25,12889,0.00119158,0,0.00109343,6430,6430,6729,22,281591,0.0235382,FAIL
001.txt,027.txt,symsplit,7,8,138,0.000142445,0,1.49E-05,102,102,108,6,816,0.000123957,FAIL
001.txt,028.txt,symsplit,35,33,4076035,0.513574,0,0.0684639,2690536,2690536,2207927,36,10440815,1.15133,FAIL
001.txt,029.txt,symsplit,9,10,841,0.000243308,0,7.73E-05,478,478,490,9,463,9.25E-05,PASS
001.txt,030.txt,symsplit,37,41,148149331,16.9416,0,0.0599332,103164932,103164932,70484951,36,3043149545,323.184,FAIL
001.txt,031.txt,symsplit,8,8,142,0.000146812,0,2.33E-05,103,103,110,7,282,8.30E-05,FAIL
001.txt,032.txt,symsplit,44,54,113581,0.0103436,0,0.00779654,62181,62181,59569,,,,MISSING_DATA
001.txt,033.txt,symsplit,45,60,3421,0.00056425,0,0.000368084,1629,1629,2017,34,1616793334,343.574,FAIL
001.txt,034.txt,symsplit,26,23,6570,0.000705603,0,0.000104508,4063,4063,3176,26,5450,0.000452878,PASS
001.txt,035.txt,symsplit,23,22,29246,0.00201247,0,0.00110133,15915,15915,11789,22,141284,0.00910934,FAIL
001.txt,037.txt,symsplit,22,19,12464,0.0016063,0,0.000181363,9308,9308,6770,21,14374,0.00204049,FAIL
001.txt,038.txt,symsplit,32,40,926085,0.0753023,0,0.00198406,499348,499348,571960,,,,MISSING_DATA
001.txt,041.txt,symsplit,23,26,14173,0.00105537,0,3.41E-05,6807,6807,8827,20,3020469,0.308224,FAIL
001.txt,042.txt,symsplit,38,20,205315307,23.1469,0,22.988,160955058,160955058,74215731,35,181284761,24.05,FAIL
001.txt,044.txt,symsplit,14,12,278,0.00011952,0,3.85E-05,160,160,96,14,110,6.33E-05,PASS
001.txt,045.txt,symsplit,10,12,11,7.80E-05,0,7.35E-06,1,1,13,9,340,6.54E-05,FAIL
001.txt,046.txt,symsplit,25,23,1839769,0.240181,0,0.238279,1263921,1263921,861772,25,765350,0.0704482,PASS
001.txt,048.txt,symsplit,42,44,10855844,1.90778,0,1.65653,7599750,7599750,5712493,37,3356338172,581.662,FAIL
001.txt,049.txt,symsplit,46,68,2220626,0.174344,0,0.17365,1435872,1435872,516902,,,,MISSING_DATA
001.txt,051.txt,symsplit,44,54,207870,0.0198093,0,0.0167115,113629,113629,145396,40,315946414,60.6815,FAIL
001.txt,053.txt,symsplit,16,14,2221,0.000268507,0,0.000170678,1181,1181,931,16,519,0.00012623,PASS
001.txt,055.txt,symsplit,38,30,2263218,0.31474,0,0.109263,1563092,1563092,1172512,38,11594122,1.15769,PASS
001.txt,056.txt,symsplit,42,42,100528261,7.29927,0,0.0310938,61433646,61433646,41064021,36,361497855,78.288,FAIL
001.txt,057.txt,symsplit,16,20,17,6.65E-05,0,9.93E-06,1,1,21,13,5636,0.000514159,FAIL
001.txt,058.txt,symsplit,15,14,4244,0.000457617,0,2.85E-05,2851,2851,2533,14,56471,0.00568304,FAIL
001.txt,059.txt,symsplit,17,16,18,0.000107421,0,1.57E-05,1,1,20,16,61,6.55E-05,FAIL
001.txt,061.txt,symsplit,43,46,43304,0.00631628,0,0.00600166,23372,23372,24820,37,2159183031,368.184,FAIL
001.txt,062.txt,symsplit,10,10,80,0.000107372,0,1.23E-05,57,57,69,9,137,6.30E-05,FAIL
001.txt,063.txt,symsplit,22,24,3249,0.000339784,0,0.000232682,1927,1927,2153,20,114257,0.0137951,FAIL
001.txt,064.txt,symsplit,37,38,120421058,13.4889,0,9.21261,87331053,87331053,53943411,36,858467034,127.767,FAIL
001.txt,065.txt,symsplit,23,20,5602,0.000533247,0,0.000128665,3118,3118,2122,22,42047,0.00423158,FAIL
001.txt,066.txt,symsplit,18,20,94346,0.00936688,0,0.00664969,66428,66428,66677,16,17179612,2.4716,FAIL
001.txt,067.txt,symsplit,22,23,958,0.00019129,0,2.77E-05,527,527,432,21,45614,0.00541204,FAIL
001.txt,068.txt,symsplit,12,10,561,0.000136617,0,5.08E-05,337,337,449,12,236,7.43E-05,PASS
001.txt,069.txt,symsplit,21,24,1847,0.000219489,0,0.000158608,936,936,1227,17,158999186,12.9842,FAIL
001.txt,070.txt,symsplit,44,56,167389,0.0171059,0,0.00372619,92450,92450,91610,,,,MISSING_DATA
001.txt,071.txt,symsplit,32,32,17357885,1.6588,0,1.50464,11232088,11232088,9256377,30,271695107,24.1561,FAIL
001.txt,072.txt,symsplit,13,12,13824,0.00120723,0,9.70E-06,7606,7606,6156,12,3627,0.000541178,FAIL
001.txt,073.txt,symsplit,40,30,18974569,1.77215,0,0.0487067,13668910,13668910,6655698,36,312105865,39.9474,FAIL
001.txt,074.txt,symsplit,40,34,18161545,2.20428,0,0.0474091,13496372,13496372,5863258,36,438243159,59.1848,FAIL
001.txt,075.txt,symsplit,23,24,1283,0.000236687,0,3.05E-05,730,730,706,20,20240701,1.8504,FAIL
001.txt,077.txt,symsplit,13,15,772,0.000161214,0,7.91E-06,435,435,575,11,181598,0.0153105,FAIL
001.txt,078.txt,symsplit,40,30,18974569,2.07158,0,0.0585844,13668910,13668910,6655698,36,312105865,38.6934,FAIL
001.txt,079.txt,symsplit,9,10,809,0.000174374,0,1.35E-05,454,454,461,8,5409,0.000548546,FAIL
001.txt,080.txt,symsplit,18,20,21744,0.00170634,0,0.00159523,12038,12038,13805,15,1273801,0.101967,FAIL
001.txt,081.txt,symsplit,39,42,4579710,0.49162,0,0.0071009,2902578,2902578,3091003,36,125999016,18.8437,FAIL
001.txt,082.txt,symsplit,18,20,21744,0.00148524,0,0.00139089,12038,12038,13805,15,1273801,0.102208,FAIL
001.txt,083.txt,symsplit,40,34,18161545,1.9455,0,0.0434304,13496372,13496372,5863258,36,438243159,58.2873,FAIL
001.txt,084.txt,symsplit,19,22,140726,0.0116227,0,1.09E-05,92950,92950,89345,16,1459405,0.199765,FAIL
001.txt,085.txt,symsplit,42,48,188767,0.0264555,0,0.00656425,94808,94808,111327,36,777288295,102.831,FAIL
001.txt,086.txt,symsplit,46,68,1889475,0.234603,0,0.23445,893112,893112,1258232,38,604435127,85.5355,FAIL
001.txt,087.txt,symsplit,40,32,551580698,68.0326,0,7.64504,432858548,432858548,139952826,36,284633326,52.1286,FAIL
001.txt,088.txt,symsplit,44,54,579503,0.0503571,0,0.00667912,353695,353695,182303,,,,MISSING_DATA
001.txt,089.txt,symsplit,39,22,5307228,0.581983,0,0.566904,3991010,3991010,1438664,34,673900982,88.5334,FAIL
001.txt,090.txt,symsplit,35,27,1168177784,160.03,0,138.424,876755758,876755758,274428217,34,319015618,39.1607,FAIL
001.txt,091.txt,symsplit,32,34,4522559,0.601836,0,0.00249308,2888235,2888235,2568703,31,89494562,10.7834,FAIL
001.txt,092.txt,symsplit,8,8,840,0.000177057,0,6.11E-05,475,475,415,7,1940,0.00013975,FAIL
001.txt,093.txt,symsplit,40,28,5572546899,623.281,0,618.29,4797395699,4797395699,295696552,37,626135127,89.2353,FAIL
001.txt,094.txt,symsplit,40,28,3907537150,433.827,0,428.997,3347359283,3347359283,210411401,37,617186007,86.4219,FAIL
001.txt,095.txt,symsplit,39,28,3239099,0.42152,0,0.00368552,2519025,2519025,770455,34,1589203808,232.837,FAIL
001.txt,096.txt,symsplit,39,28,4124736,0.520512,0,0.0110067,3196120,3196120,994397,34,1590614978,224.568,FAIL
001.txt,097.txt,symsplit,39,28,4124736,0.47492,0,0.00983038,3196120,3196120,994397,34,1590614978,224.673,FAIL
001.txt,099.txt,symsplit,20,20,1085,0.000169256,0,8.16E-05,573,573,360,19,6145,0.000412029,FAIL
001.txt,100.txt,symsplit,15,13,247,0.000110577,0,4.50E-05,152,152,178,14,4865,0.000501934,FAIL
001.txt,101.txt,symsplit,16,16,491,0.000110838,0,1.04E-05,305,305,164,16,156,8.22E-05,PASS
001.txt,102.txt,symsplit,39,38,16575129,1.77685,0,0.361204,11099775,11099775,6973170,37,124625474,14.331,FAIL
001.txt,103.txt,symsplit,43,50,81224968,8.70717,0,8.46953,56949489,56949489,33257749,38,637194197,81.3699,FAIL
001.txt,105.txt,symsplit,42,44,15383209324,1000.02,1,372.669,10749702477,10749702477,1473022001,43,2557192,0.159842,FAIL
001.txt,106.txt,symsplit,42,42,8870309,0.91111,0,0.785473,5994001,5994001,3501584,35,283932384,43.8925,FAIL
001.txt,107.txt,symsplit,31,33,54752751,5.08359,0,0.00576978,37657037,37657037,29364702,29,99096962,10.552,FAIL
001.txt,108.txt,symsplit,22,20,8790,0.000675855,0,2.45E-05,5161,5161,3911,21,26746,0.00220499,FAIL
001.txt,109.txt,symsplit,45,64,1194662,0.117556,0,0.112264,761276,761276,370700,,,,MISSING_DATA
001.txt,111.txt,symsplit,26,25,1367980,0.14159,0,0.00109145,950098,950098,674601,24,1128565354,94.4755,FAIL
001.txt,112.txt,symsplit,20,23,966,0.000195846,0,2.17E-05,509,509,603,17,291353,0.0281237,FAIL
001.txt,116.txt,symsplit,19,24,3684,0.000447045,0,5.20E-05,1948,1948,2444,16,14868127,1.35885,FAIL
001.txt,120.txt,symsplit,12,11,564,0.00015888,0,7.69E-05,324,324,219,11,451,8.59E-05,FAIL
001.txt,121.txt,symsplit,14,16,1253,0.000204979,0,2.54E-05,626,626,644,12,5267,0.000504166,FAIL
001.txt,122.txt,symsplit,40,50,1101210,0.122764,0,0.0363007,621458,621458,781287,35,516270131,73.3846,FAIL
001.txt,123.txt,symsplit,40,50,1101210,0.122405,0,0.0358566,621458,621458,781287,35,516270131,71.9681,FAIL
001.txt,125.txt,symsplit,11,10,685,9.63E-05,0,6.37E-06,394,394,201,11,41,5.20E-05,PASS
001.txt,126.txt,symsplit,30,38,1176,0.000191569,0,0.000101823,515,515,739,25,1881022,0.232021,FAIL
001.txt,137.txt,symsplit,38,28,15445842,1.76164,0,0.100948,10194296,10194296,12117259,34,96996490,23.0989,FAIL
001.txt,139.txt,symsplit,43,50,34671820,3.05712,0,2.99738,22597485,22597485,13956001,,,,MISSING_DATA
001.txt,140.txt,symsplit,43,50,34671820,3.02848,0,2.96783,22597485,22597485,13956001,,,,MISSING_DATA
001.txt,143.txt,symsplit,30,22,1125974213,100.139,0,46.8092,744517451,744517451,406160781,32,67813513,8.40891,FAIL
001.txt,144.txt,symsplit,42,40,2177133112,193.953,0,193.939,1446644480,1446644480,450774622,34,268674879,60.3832,FAIL
001.txt,145.txt,symsplit,16,14,17,9.99E-05,0,1.04E-05,1,1,19,15,5650,0.00147362,FAIL
001.txt,146.txt,symsplit,40,38,40228682,4.59517,0,0.0145628,29181171,29181171,9549316,35,688337731,196.88,FAIL
001.txt,147.txt,symsplit,43,50,62235633,5.51348,0,5.44349,40358686,40358686,22720938,,,,MISSING_DATA
001.txt,148.txt,symsplit,15,14,252,0.000104398,0,1.13E-05,158,158,169,14,3683,0.000521357,FAIL
001.txt,149.txt,symsplit,39,31,401643800,40.8977,0,38.4628,319751446,319751446,85278727,35,196169825,37.5076,FAIL
001.txt,151.txt,symsplit,43,50,2266551,0.160183,0,0.0770843,1349679,1349679,860037,,,,MISSING_DATA
001.txt,152.txt,symsplit,46,68,2847,0.00074661,0,0.000360646,1786,1786,659,,,,MISSING_DATA
001.txt,153.txt,symsplit,46,68,1173,0.000724005,0,0.000210579,683,683,426,,,,MISSING_DATA
001.txt,156.txt,symsplit,8,7,312,8.41E-05,0,5.44E-06,190,190,101,8,129,7.12E-05,PASS
001.txt,157.txt,symsplit,9,8,281,0.00011257,0,6.30E-06,174,174,95,9,141,6.13E-05,PASS
001.txt,158.txt,symsplit,9,8,281,9.95E-05,0,5.74E-06,174,174,95,9,141,6.11E-05,PASS
001.txt,159.txt,symsplit,9,8,281,9.09E-05,0,5.12E-06,174,174,95,9,141,5.54E-05,PASS
001.txt,160.txt,symsplit,39,22,89177475,9.32666,0,8.90541,74950740,74950740,11487662,34,443657108,64.8874,FAIL
001.txt,161.txt,symsplit,44,54,41346,0.0051073,0,0.00427654,24462,24462,23682,,,,MISSING_DATA
001.txt,162.txt,symsplit,43,48,12992782,1.33448,0,1.33146,6871892,6871892,12898164,,,,MISSING_DATA
001.txt,163.txt,symsplit,34,24,251009004,26.5178,0,16.8782,174241000,174241000,106765357,35,40316104,4.03383,FAIL
001.txt,164.txt,symsplit,45,62,29229,0.00345614,0,0.00277706,16594,16594,17604,38,210218152,34.3066,FAIL
001.txt,165.txt,symsplit,43,48,469086,0.0379635,0,0.0295986,255853,255853,282818,40,38591419,6.52532,FAIL
001.txt,166.txt,symsplit,9,8,10,5.62E-05,0,5.55E-06,1,1,12,8,62,5.50E-05,FAIL
001.txt,167.txt,symsplit,18,24,5257,0.000387301,0,1.06E-05,2559,2559,3477,15,229495,0.0266855,FAIL
001.txt,168.txt,symsplit,14,14,503,0.000143898,0,1.49E-05,266,266,193,14,332,8.23E-05,PASS
001.txt,169.txt,symsplit,33,30,217499,0.0265125,0,0.0217006,144252,144252,123359,31,656489,0.101042,FAIL
001.txt,170.txt,symsplit,24,25,40,0.000112941,0,2.34E-05,4,4,46,22,62934,0.00555131,FAIL
001.txt,171.txt,symsplit,32,30,645389,0.072146,0,0.0659521,393808,393808,357291,31,572315,0.0666061,FAIL
001.txt,172.txt,symsplit,39,34,207284220,25.7861,0,25.4488,148535066,148535066,92017543,36,2912452056,416.47,FAIL
001.txt,173.txt,symsplit,40,38,93874950,13.3847,0,2.2363,70671443,70671443,38791600,37,1928855788,324.731,FAIL
001.txt,176.txt,symsplit,40,36,62976732,6.79667,0,6.76675,44369516,44369516,31792507,37,1459860311,201.021,FAIL
001.txt,177.txt,symsplit,40,35,431959499,50.7189,0,49.352,318367552,318367552,204649680,37,1758039909,270.676,FAIL
001.txt,192.txt,symsplit,26,30,275642,0.0224534,0,0.000134913,178908,178908,192896,22,20925526,2.52523,FAIL
001.txt,196.txt,symsplit,22,22,69307,0.00612289,0,0.00254888,46110,46110,37934,20,2688020,0.245255,FAIL
002.txt,003.txt,symsplit,10,8,11,5.99E-05,0,5.58E-06,1,1,13,10,11,4.78E-05,PASS
002.txt,004.txt,symsplit,12,12,13,5.92E-05,0,7.22E-06,1,1,16,11,3606,0.000345036,FAIL
002.txt,007.txt,symsplit,35,24,318826183,35.4482,0,22.944,231228841,231228841,151047670,36,226667028,27.7568,FAIL
002.txt,008.txt,symsplit,17,18,211,0.000134433,0,1.80E-05,130,130,94,17,266,7.75E-05,PASS
002.txt,009.txt,symsplit,37,34,366754993,42.7126,0,2.11364,258623996,258623996,160641945,34,220472443,31.588,FAIL
002.txt,010.txt,symsplit,16,19,7030,0.000631575,0,2.09E-05,4097,4097,2094,16,8552,0.000653909,PASS
002.txt,011.txt,symsplit,37,34,366474503,39.1766,0,1.94659,258427233,258427233,160526048,34,220472443,32.2304,FAIL
002.txt,012.txt,symsplit,18,18,1783,0.000187673,0,0.00013231,1005,1005,557,18,45,5.88E-05,PASS
002.txt,013.txt,symsplit,40,33,306217149,29.883,0,29.6229,213896307,213896307,101796312,36,937893338,132.567,FAIL
002.txt,014.txt,symsplit,46,68,5258214137,542.678,0,542.677,3727361718,3727361718,1270468647,,,,MISSING_DATA
002.txt,015.txt,symsplit,39,24,6243512123,514.523,0,511.543,4432829904,4432829904,1377616344,37,24152075,2.99277,FAIL
002.txt,017.txt,symsplit,27,27,19038968,1.30167,0,1.29452,12026452,12026452,5079230,27,296919,0.0247102,PASS
002.txt,018.txt,symsplit,38,42,9789398256,1000.02,1,35.4205,8437232811,8437232811,1565010030,38,619873601,84.3856,PASS
002.txt,019.txt,symsplit,46,68,2908116,0.287301,0,0.286566,1665245,1665245,1395252,41,10745111803,608.515,FAIL
002.txt,021.txt,symsplit,33,33,2244730,0.235787,0,0.225,1459879,1459879,1312994,31,13878386,1.91243,FAIL
002.txt,022.txt,symsplit,32,29,43865258,3.94484,0,3.85998,27663074,27663074,17286452,32,6255072074,539.092,PASS
002.txt,023.txt,symsplit,30,36,41022,0.00401957,0,0.00280423,25096,25096,25895,28,2188824752,244.703,FAIL
002.txt,025.txt,symsplit,11,16,139,8.28E-05,0,9.54E-06,87,87,66,11,674,9.20E-05,PASS
002.txt,026.txt,symsplit,25,33,2177,0.000284448,0,0.000112229,1141,1141,1021,23,182947,0.0118606,FAIL
002.txt,027.txt,symsplit,8,12,98,7.99E-05,0,5.66E-06,75,75,69,7,131,6.45E-05,FAIL
002.txt,028.txt,symsplit,35,33,21124062,1.99903,0,1.60812,13516884,13516884,9997345,36,512171986,64.1569,FAIL
002.txt,029.txt,symsplit,10,14,211,0.000116436,0,1.06E-05,145,145,156,9,990,0.000117927,FAIL
002.txt,030.txt,symsplit,37,52,166610732,18.9146,0,0.000236427,113940397,113940397,77913840,36,3098841729,324,FAIL
002.txt,031.txt,symsplit,9,11,109,0.000103166,0,1.17E-05,78,78,76,8,143,6.38E-05,FAIL
002.txt,032.txt,symsplit,44,54,6180145,0.558098,0,0.555178,3343168,3343168,3557569,,,,MISSING_DATA
002.txt,033.txt,symsplit,45,60,186807,0.016091,0,0.0158355,102266,102266,94400,34,1657112630,358.037,FAIL
002.txt,034.txt,symsplit,26,23,1156278,0.0917014,0,0.0910397,764474,764474,511838,26,861,0.000146559,PASS
002.txt,035.txt,symsplit,23,25,91277,0.00834706,0,0.000978924,53167,53167,32088,22,545399,0.0382625,FAIL
002.txt,037.txt,symsplit,22,20,73133,0.00900418,0,0.00239458,56319,56319,34029,22,9527,0.0012714,PASS
002.txt,038.txt,symsplit,33,44,237390,0.0236419,0,0.0140633,129007,129007,137990,27,3036301976,311.99,FAIL
002.txt,041.txt,symsplit,24,31,8630,0.00102334,0,2.46E-05,4050,4050,4780,21,618478,0.0755634,FAIL
002.txt,042.txt,symsplit,38,20,204388499,22.8818,0,22.7187,160083281,160083281,73773095,35,198610539,26.328,FAIL
002.txt,044.txt,symsplit,14,14,258,9.84E-05,0,1.78E-05,152,152,93,14,57,6.38E-05,PASS
002.txt,045.txt,symsplit,10,12,11,7.95E-05,0,7.79E-06,1,1,13,10,11,4.80E-05,PASS
002.txt,046.txt,symsplit,25,26,1475690,0.161151,0,0.0601205,943059,943059,528329,25,312795,0.0248424,PASS
002.txt,048.txt,symsplit,42,44,16501492,1.8534,0,1.64552,10738630,10738630,8534683,37,3550184248,598.66,FAIL
002.txt,049.txt,symsplit,46,68,390313241,32.9019,0,32.9009,263969271,263969271,117262163,,,,MISSING_DATA
002.txt,051.txt,symsplit,44,54,1981018,0.235796,0,0.231641,1068586,1068586,1329578,40,316824185,67.7534,FAIL
002.txt,053.txt,symsplit,17,21,161,9.15E-05,0,1.41E-05,96,96,82,17,406,0.000101354,PASS
002.txt,055.txt,symsplit,38,30,2731303,0.365142,0,0.144751,1867017,1867017,1375491,38,17161085,1.78771,PASS
002.txt,056.txt,symsplit,42,42,128824351,8.55403,0,1.86832,79572401,79572401,47321660,36,371161173,78.7573,FAIL
002.txt,057.txt,symsplit,16,20,28,8.56E-05,0,1.15E-05,6,6,28,14,5757,0.000516748,FAIL
002.txt,058.txt,symsplit,16,17,3941,0.000417657,0,0.000136265,2528,2528,1749,14,50891,0.00537228,FAIL
002.txt,059.txt,symsplit,17,16,25,8.28E-05,0,1.49E-05,2,2,29,17,18,5.25E-05,PASS
002.txt,061.txt,symsplit,43,46,260990,0.028589,0,0.0283479,156864,156864,137366,37,2176586788,367.487,FAIL
002.txt,062.txt,symsplit,11,14,12,0.000118439,0,1.13E-05,1,1,15,10,72,6.08E-05,FAIL
002.txt,063.txt,symsplit,22,26,34818,0.00321585,0,6.68E-05,23508,23508,13405,21,42782,0.00318273,FAIL
002.txt,064.txt,symsplit,37,38,122387824,14.3068,0,9.42358,86203551,86203551,50140503,36,890615997,130.601,FAIL
002.txt,065.txt,symsplit,23,20,121287,0.00887415,0,0.00829177,72479,72479,38001,23,8746,0.000541845,PASS
002.txt,066.txt,symsplit,19,26,27684,0.00241209,0,6.63E-05,14372,14372,15280,17,698199,0.0743979,FAIL
002.txt,067.txt,symsplit,23,26,472,0.000152539,0,4.33E-05,257,257,223,22,8305,0.000821375,FAIL
002.txt,068.txt,symsplit,12,16,1773,0.000260592,0,1.28E-05,1071,1071,1098,12,327,8.90E-05,PASS
002.txt,069.txt,symsplit,22,30,23,9.65E-05,0,1.97E-05,1,1,28,18,1299145,0.14425,FAIL
002.txt,070.txt,symsplit,44,56,3742065,0.336919,0,0.318647,2141397,2141397,2079419,,,,MISSING_DATA
002.txt,071.txt,symsplit,32,32,18543205,1.7471,0,1.58912,11954691,11954691,9757785,31,126214169,14.9683,FAIL
002.txt,072.txt,symsplit,14,14,642,0.000135365,0,1.24E-05,392,392,399,13,1591,0.000199829,FAIL
002.txt,073.txt,symsplit,40,30,21257239,2.27966,0,0.26813,15094708,15094708,7428894,36,330184704,41.0746,FAIL
002.txt,074.txt,symsplit,40,34,19949504,2.16925,0,0.173595,14579572,14579572,6450839,36,463520117,60.7885,FAIL
002.txt,075.txt,symsplit,24,28,1670,0.000295938,0,6.60E-05,951,951,903,21,662437,0.0835958,FAIL
002.txt,077.txt,symsplit,14,16,872,0.000154403,0,1.14E-05,464,464,540,12,25045,0.00219881,FAIL
002.txt,078.txt,symsplit,40,30,21257239,2.03427,0,0.21716,15094708,15094708,7428894,36,330184704,41.1063,FAIL
002.txt,079.txt,symsplit,10,14,427,0.000120823,0,9.64E-06,241,241,213,9,482,0.0001057,FAIL
002.txt,080.txt,symsplit,19,25,947,0.000256946,0,1.74E-05,495,495,494,16,35992,0.0027614,FAIL
002.txt,081.txt,symsplit,39,42,4651894,0.499783,0,0.0103751,2944451,2944451,3125056,36,172342723,25.4411,FAIL
002.txt,082.txt,symsplit,19,25,947,0.000147862,0,1.64E-05,495,495,494,16,35992,0.00274872,FAIL
002.txt,083.txt,symsplit,40,34,19949504,2.44751,0,0.226799,14579572,14579572,6450839,36,463520117,62.3595,FAIL
002.txt,084.txt,symsplit,20,26,7151,0.000777575,0,0.00014597,4537,4537,3615,17,785109,0.115893,FAIL
002.txt,085.txt,symsplit,42,48,247227,0.0307819,0,0.0127846,124578,124578,141147,36,899691374,121.302,FAIL
002.txt,086.txt,symsplit,46,68,1927744,0.235957,0,0.235831,917262,917262,1261951,38,798886555,105.813,FAIL
002.txt,087.txt,symsplit,40,32,580603951,82.0697,0,10.7323,452113787,452113787,144991967,36,291821847,53.5215,FAIL
002.txt,088.txt,symsplit,44,54,1767481722,158.897,0,158.847,1188621351,1188621351,457825435,,,,MISSING_DATA
002.txt,089.txt,symsplit,39,22,5503346,0.585696,0,0.567881,4104498,4104498,1487086,34,728651510,96.239,FAIL
002.txt,090.txt,symsplit,35,27,1176100903,125.181,0,107.262,882150718,882150718,275970232,34,370406841,46.3761,FAIL
002.txt,091.txt,symsplit,32,34,5296804,0.491548,0,0.0545703,3342032,3342032,2909146,32,32858692,3.67161,PASS
002.txt,092.txt,symsplit,9,12,448,0.000102333,0,4.44E-05,253,253,165,8,841,0.000105258,FAIL
002.txt,093.txt,symsplit,40,28,5603689664,575.077,0,570.458,4818546075,4818546075,298929089,37,763200012,108.715,FAIL
002.txt,094.txt,symsplit,40,28,3938493461,400.424,0,396.053,3368369083,3368369083,213635335,37,752228883,104.234,FAIL
002.txt,095.txt,symsplit,39,28,3574290,0.388077,0,0.0250201,2730186,2730186,850001,34,1738418341,245.667,FAIL
002.txt,096.txt,symsplit,39,28,4294518,0.475301,0,0.0199516,3306372,3306372,1030057,34,1740224855,259.058,FAIL
002.txt,097.txt,symsplit,39,28,4294518,0.47324,0,0.0198003,3306372,3306372,1030057,34,1740224855,245.006,FAIL
002.txt,099.txt,symsplit,20,20,3860,0.000532582,0,0.000390117,2138,2138,1189,20,922,0.000134001,PASS
002.txt,100.txt,symsplit,15,13,2522,0.000310901,0,0.000242678,1422,1422,1012,14,24155,0.00252168,FAIL
002.txt,101.txt,symsplit,17,19,276,0.000115154,0,2.43E-05,161,161,106,17,97,7.01E-05,PASS
002.txt,102.txt,symsplit,39,38,30534070,2.94896,0,1.50461,19031018,19031018,13106811,37,147932291,20.9569,FAIL
002.txt,103.txt,symsplit,43,50,83462523,8.82566,0,8.58686,57801480,57801480,34155807,38,1284836117,183.228,FAIL
002.txt,105.txt,symsplit,43,56,10082407979,1000.02,1,535.598,7609562010,7609562010,1863882151,43,145044270,14.7682,PASS
002.txt,106.txt,symsplit,42,42,21475314,1.91202,0,1.78707,13709036,13709036,8510891,35,301423619,57.5037,FAIL
002.txt,107.txt,symsplit,31,33,56791330,5.33773,0,0.220981,38884843,38884843,30457169,30,317598990,42.554,FAIL
002.txt,108.txt,symsplit,22,20,49954,0.00402656,0,0.000304848,31947,31947,18286,23,480,0.000140682,FAIL
002.txt,109.txt,symsplit,45,64,2745661666,262.726,0,262.72,1821745182,1821745182,796007050,,,,MISSING_DATA
002.txt,111.txt,symsplit,27,24,1269350,0.141801,0,0.135806,873942,873942,543021,26,1336327,0.17874,FAIL
002.txt,112.txt,symsplit,20,23,5044,0.000483872,0,2.01E-05,2521,2521,2398,18,108590,0.0141118,FAIL
002.txt,116.txt,symsplit,20,28,4430,0.000440718,0,2.49E-05,2274,2274,2382,17,2591291,0.425521,FAIL
002.txt,120.txt,symsplit,12,12,256,0.000123327,0,2.39E-05,160,160,86,12,449,0.000111238,PASS
