instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g10,g100,rrsplit,18,11,1467317908,1000.03,1,93969166,60.3174,2513260026,2513260026,255266,,,0,MISSING_DATA
g10,g101,rrsplit,27,25,290974614,1000.03,1,4577847,1.74318,1906126706,1906126706,311158,,,0,MISSING_DATA
g10,g102,rrsplit,27,25,1514148230,1000.03,1,199471668,104.503,9053220965,9053220965,28687038,,,0,MISSING_DATA
g10,g103,rrsplit,27,27,1114861100,1000.02,1,1976441,1.66009,11047019162,11047019162,1027716,,,0,MISSING_DATA
g10,g104,rrsplit,32,44,2967852822,1000.03,1,2634273189,894.676,9168452821,9168452821,187730103,,,0,MISSING_DATA
g10,g105,rrsplit,31,38,1799955433,1000.03,1,1727400939,972.292,13314732364,13314732364,183846527,,,0,MISSING_DATA
g10,g106,rrsplit,33,46,983895080,1000.05,1,667673499,605.889,3208598570,3208598570,1692523,,,0,MISSING_DATA
g10,g107,rrsplit,32,43,2460454097,1000.03,1,591556021,193.409,7758782188,7758782188,5422163,,,0,MISSING_DATA
g10,g108,rrsplit,33,44,1763944446,1000.04,1,264703209,102.688,5921760374,5921760374,2999327,,,0,MISSING_DATA
g10,g109,rrsplit,31,36,1715726773,1000.04,1,1431699063,871.623,5449967037,5449967037,82082,,,0,MISSING_DATA
g10,g11,rrsplit,27,32,2941381699,1000.01,1,303570457,91.7174,7450843051,7450843051,31037933,,,0,MISSING_DATA
g10,g110,rrsplit,32,43,789386421,1000.04,1,32,0.000124888,9079766977,9079766977,27,,,0,MISSING_DATA
g10,g111,rrsplit,33,46,1808819453,1000.04,1,667673499,301.407,6020743570,6020743570,2722076,,,0,MISSING_DATA
g10,g112,rrsplit,34,48,663054928,1000.05,1,422828,0.348439,4695946280,4695946280,2010943,,,0,MISSING_DATA
g10,g12,rrsplit,25,22,3543712152,1000.02,1,521404161,139.071,11734210470,11734210470,466798812,,,0,MISSING_DATA
g10,g13,rrsplit,24,17,2353106796,1000.02,1,278877713,89.9755,14321184455,14321184455,462478231,,,0,MISSING_DATA
g10,g14,rrsplit,25,22,1959313429,1000.01,1,95662156,38.5091,11476085725,11476085725,226075535,,,0,MISSING_DATA
g10,g15,rrsplit,23,17,2704163255,1000.01,1,1249935514,445.947,15097096170,15097096170,839874154,,,0,MISSING_DATA
g10,g16,rrsplit,26,33,2304958927,1000.02,1,410879988,165.207,6581834944,6581834944,47826257,,,0,MISSING_DATA
g10,g17,rrsplit,32,35,308687343,98.6503,0,235534134,76.1157,752307055,752307055,2454528,32,300836826,84.4,PASS
g10,g18,rrsplit,32,34,1978250727,438.831,0,1548729174,337.845,3944035130,3944035130,14942699,32,1975775051,479.022,PASS
g10,g19,rrsplit,31,39,3216769246,1000.01,1,188306012,58.8569,8453254834,8453254834,71745885,,,0,MISSING_DATA
g10,g20,rrsplit,15,24,1938420562,1000.01,1,15234683,6.39675,5256798600,5256798600,144032,,,0,MISSING_DATA
g10,g21,rrsplit,6,9,335573,0.24346,0,159,0.0001391,1644545,1644545,4,6,335573,0.2,PASS
g10,g22,rrsplit,28,28,2480281460,1000.02,1,98386944,39.2324,9646749793,9646749793,40236701,,,0,MISSING_DATA
g10,g23,rrsplit,27,28,2033146800,1000.02,1,202344411,64.7309,12918758692,12918758692,126487616,,,0,MISSING_DATA
g10,g24,rrsplit,27,22,1521507990,1000.02,1,22630823,16.163,10697246841,10697246841,98610960,,,0,MISSING_DATA
g10,g25,rrsplit,18,12,375581239,1000.02,1,22513931,53.9811,10713154096,10713154096,84960279,,,0,MISSING_DATA
g10,g26,rrsplit,24,17,1884501095,1000.02,1,1529100975,854.705,16500059826,16500059826,601606192,,,0,MISSING_DATA
g10,g27,rrsplit,28,30,1456756524,1000.02,1,72615568,36.6375,11030258699,11030258699,123379721,,,0,MISSING_DATA
g10,g28,rrsplit,28,28,1174046661,1000.02,1,6398391,5.50061,10140454281,10140454281,77889511,,,0,MISSING_DATA
g10,g29,rrsplit,28,33,2365028057,1000.02,1,143513462,50.4589,5556212457,5556212457,13802284,,,0,MISSING_DATA
g10,g30,rrsplit,28,33,1985240285,1000.01,1,172770727,75.2822,4538438563,4538438563,12214579,,,0,MISSING_DATA
g10,g31,rrsplit,27,33,2364990687,1000.01,1,769551,0.244993,5284289748,5284289748,7144634,,,0,MISSING_DATA
g10,g32,rrsplit,3,3,1241,0.0277568,0,5,7.73E-05,112704,112704,103,3,1241,0.026,PASS
g10,g33,rrsplit,33,38,3108852787,1000.02,1,29696986,8.58582,8814623554,8814623554,14977246,,,0,MISSING_DATA
g10,g34,rrsplit,31,35,5199507286,1000.02,1,50049370,14.0623,9300815061,9300815061,12181065,,,0,MISSING_DATA
g10,g35,rrsplit,34,39,1759342219,689.025,0,1659713872,643.508,5182898423,5182898423,12513457,34,1734180814,745.124,PASS
g10,g36,rrsplit,34,42,2577173769,1000.01,1,2559554078,994.805,6983472307,6983472307,4392249,,,0,MISSING_DATA
g10,g37,rrsplit,32,39,2223114868,1000.01,1,820661059,333.056,8039005392,8039005392,10971834,,,0,MISSING_DATA
g10,g38,rrsplit,19,10,422056664,1000.02,1,1618849,7.24554,9603457034,9603457034,263074315,,,0,MISSING_DATA
g10,g39,rrsplit,29,32,2083153051,1000.02,1,43520838,19.7256,5297063103,5297063103,19583352,,,0,MISSING_DATA
g10,g40,rrsplit,12,15,1935198460,1000.01,1,796457,0.31611,9937540583,9937540583,72002716,,,0,MISSING_DATA
g10,g41,rrsplit,34,42,1963082029,658.467,0,1790186653,590.955,4817463177,4817463177,6462421,34,1955642545,669.224,PASS
g10,g42,rrsplit,31,39,1806512287,1000.02,1,622466278,348.119,6257248691,6257248691,12534791,,,0,MISSING_DATA
g10,g43,rrsplit,31,37,1816954172,1000.01,1,1453287559,781.314,9459161113,9459161113,14886505,,,0,MISSING_DATA
g10,g44,rrsplit,32,40,1180077637,1000.02,1,851049733,743.875,9411222028,9411222028,98033662,,,0,MISSING_DATA
g10,g45,rrsplit,32,40,1160580172,1000.01,1,926680240,808.104,9525400579,9525400579,92539974,,,0,MISSING_DATA
g10,g46,rrsplit,33,43,2122346313,1000.02,1,13909500,5.78473,5760825045,5760825045,21627931,,,0,MISSING_DATA
g10,g47,rrsplit,33,43,2125791418,1000.01,1,13909500,5.77093,5766328411,5766328411,21559019,,,0,MISSING_DATA
g10,g48,rrsplit,33,41,2233399746,1000.02,1,1150703378,503.98,5714057337,5714057337,18085310,,,0,MISSING_DATA
g10,g49,rrsplit,30,39,2137572986,1000.02,1,30617372,18.6479,7904695233,7904695233,74583668,,,0,MISSING_DATA
g10,g50,rrsplit,17,19,1941940228,1000.01,1,209281812,100.682,10145246048,10145246048,48477455,,,0,MISSING_DATA
g10,g51,rrsplit,30,31,709526179,1000.01,1,275368642,441.489,7866383735,7866383735,81473231,,,0,MISSING_DATA
g10,g52,rrsplit,29,33,1495917480,1000.01,1,56552737,38.6145,8672795963,8672795963,50993835,,,0,MISSING_DATA
g10,g53,rrsplit,25,29,4811119793,1000.01,1,7894352,1.77515,13095240026,13095240026,428941,,,0,MISSING_DATA
g10,g54,rrsplit,32,42,1824123840,1000.01,1,471642724,219.776,6756340822,6756340822,14347226,,,0,MISSING_DATA
g10,g55,rrsplit,30,35,2361267769,1000.02,1,7319763,3.41398,8574427851,8574427851,5927403,,,0,MISSING_DATA
g10,g56,rrsplit,32,41,1892641342,1000.01,1,278217,0.107809,6791549239,6791549239,8471184,,,0,MISSING_DATA
g10,g57,rrsplit,21,13,327337923,1000.02,1,25644056,30.8827,4700881857,4700881857,611323,,,0,MISSING_DATA
g10,g58,rrsplit,28,30,123461988,1000.02,1,26332,0.149779,2681374725,2681374725,16190084,,,0,MISSING_DATA
g10,g59,rrsplit,28,29,165693627,1000.02,1,94285120,623.753,5041540470,5041540470,24839283,,,0,MISSING_DATA
g10,g60,rrsplit,30,32,705499168,1000.02,1,325979326,441.807,6571966701,6571966701,48245789,,,0,MISSING_DATA
g10,g61,rrsplit,29,32,2537878408,1000.02,1,439833924,108.964,8011823214,8011823214,1041396,,,0,MISSING_DATA
g10,g62,rrsplit,29,32,172613364,1000.01,1,3300978,13.714,6136389641,6136389641,2991150,,,0,MISSING_DATA
g10,g63,rrsplit,35,53,3124030157,1000.02,1,96844585,33.9901,6652306974,6652306974,1408014,,,0,MISSING_DATA
g10,g64,rrsplit,32,39,1379807354,1000.02,1,72262845,53.5454,6011478275,6011478275,32995006,,,0,MISSING_DATA
g10,g65,rrsplit,32,43,1228535241,1000.02,1,578214752,438.495,5729577544,5729577544,1396415,,,0,MISSING_DATA
g10,g66,rrsplit,32,43,1233111288,1000.02,1,578214752,435.1,5751406298,5751406298,1396415,,,0,MISSING_DATA
g10,g67,rrsplit,27,25,1116563993,1000.02,1,2074719,0.489358,6632900924,6632900924,513135,,,0,MISSING_DATA
g10,g68,rrsplit,37,64,1540016736,1000.02,1,1483,0.00131553,3007843327,3007843327,8686,,,0,MISSING_DATA
g10,g69,rrsplit,33,42,1450605547,1000.02,1,3642761,1.77642,4333273975,4333273975,801697,,,0,MISSING_DATA
g10,g70,rrsplit,32,41,1143768351,1000.02,1,4500286,6.01909,3642975246,3642975246,13258071,,,0,MISSING_DATA
g10,g71,rrsplit,33,43,1949311534,1000.02,1,25365386,15.5542,5289573117,5289573117,99795,,,0,MISSING_DATA
g10,g72,rrsplit,25,22,29006975,1000.01,1,333,0.00802824,2258547215,2258547215,3737529,,,0,MISSING_DATA
g10,g73,rrsplit,30,33,344726267,1000.01,1,305007366,857.43,3680768121,3680768121,10193360,,,0,MISSING_DATA
g10,g74,rrsplit,22,18,23473401,1000.02,1,22,7.23E-05,3701112374,3701112374,10652573,,,0,MISSING_DATA
g10,g75,rrsplit,26,25,619681971,1000.02,1,146319934,698.24,5210823640,5210823640,8845593,,,0,MISSING_DATA
g10,g76,rrsplit,18,10,278911494,1000.02,1,8939,0.0413233,5789595388,5789595388,209190172,,,0,MISSING_DATA
g10,g77,rrsplit,12,0,30354494,1000.02,1,12,6.42E-05,2786525494,2786525494,18919437,,,0,MISSING_DATA
g10,g78,rrsplit,31,45,2221099041,1000.01,1,14125315,6.32343,11264488530,11264488530,1298279,,,0,MISSING_DATA
g10,g79,rrsplit,32,43,3179439691,1000.02,1,32,9.92E-05,7641282271,7641282271,35239390,,,0,MISSING_DATA
g10,g80,rrsplit,30,31,133045367,1000.02,1,94246052,684.185,1269245820,1269245820,8948067,,,0,MISSING_DATA
g10,g81,rrsplit,30,36,1020248985,1000.01,1,456433538,459.178,6414349692,6414349692,309929,,,0,MISSING_DATA
g10,g82,rrsplit,30,36,1017715018,1000.01,1,456433538,457.543,6398639304,6398639304,309929,,,0,MISSING_DATA
g10,g83,rrsplit,31,39,3027707917,1000.02,1,4838180,2.33297,8110252235,8110252235,2731502,,,0,MISSING_DATA
g10,g84,rrsplit,30,37,764393522,1000.02,1,653408811,843.061,8251956379,8251956379,148299925,,,0,MISSING_DATA
g10,g85,rrsplit,27,26,151138927,1000.01,1,74255,0.0351757,1186778877,1186778877,196,,,0,MISSING_DATA
g10,g86,rrsplit,27,26,151563096,1000.02,1,74255,0.0370895,1336717456,1336717456,204,,,0,MISSING_DATA
g10,g87,rrsplit,31,39,2787661489,1000.01,1,208170472,70.6993,11110334898,11110334898,33897921,,,0,MISSING_DATA
g10,g88,rrsplit,32,42,2221616873,1000.02,1,59938,0.0263005,11442164027,11442164027,6093748,,,0,MISSING_DATA
g10,g89,rrsplit,28,27,3081737790,1000.02,1,283420,0.0583988,7917813705,7917813705,593946,,,0,MISSING_DATA
g10,g90,rrsplit,33,43,3536314001,1000.02,1,2562814625,714.017,8990232259,8990232259,1556101,,,0,MISSING_DATA
g10,g91,rrsplit,32,40,590582304,1000.02,1,1959478,1.77669,2360203017,2360203017,414262,,,0,MISSING_DATA
g10,g92,rrsplit,34,47,529044953,1000.02,1,9013,0.00452871,2185310554,2185310554,103847,,,0,MISSING_DATA
g10,g93,rrsplit,38,65,1135456770,1000.02,1,691957822,526.502,3342856573,3342856573,3515710,,,0,MISSING_DATA
g10,g94,rrsplit,34,46,2146370035,1000.02,1,482097922,407.099,6321546811,6321546811,1450360,,,0,MISSING_DATA
g10,g95,rrsplit,30,37,146718865,1000.02,1,33303,0.125483,949586095,949586095,2280968,,,0,MISSING_DATA
g10,g96,rrsplit,31,39,169903035,1000.03,1,38899569,153.009,1022231855,1022231855,1338352,,,0,MISSING_DATA
g10,g97,rrsplit,31,38,422782233,1000.02,1,36613396,94.5639,1582684804,1582684804,6477870,,,0,MISSING_DATA
g10,g98,rrsplit,31,38,372017767,1000.02,1,139697423,325.71,1563263064,1563263064,1463698,,,0,MISSING_DATA
g10,g99,rrsplit,31,38,376593696,1000.03,1,145202687,327.683,1565114958,1565114958,1578250,,,0,MISSING_DATA
g100,g101,rrsplit,755,429,913765766,1000.44,1,1084,0.0027693,2022987565,2022987565,1016301934,,,0,MISSING_DATA
g100,g102,rrsplit,636,377,1018731746,1000.37,1,665,0.0018764,1606499963,1606499963,1170880363,,,0,MISSING_DATA
g100,g103,rrsplit,503,280,983892160,1000.25,1,563,0.00151658,1647062518,1647062518,1117622915,,,0,MISSING_DATA
g100,g104,rrsplit,1288,683,4969206,1001.46,1,1288,0.00423756,2409492532,2409492532,11233,,,0,MISSING_DATA
g100,g105,rrsplit,1296,696,4978306,1001.47,1,1296,0.00434774,2413901925,2413901925,11245,,,0,MISSING_DATA
g100,g106,rrsplit,1438,914,75716571,1002.19,1,4198186,61.1191,2332966670,2332966670,77317839,,,0,MISSING_DATA
g100,g107,rrsplit,1421,891,20205599,1002.86,1,12424525,573.5,1154910250,1154910250,20669110,,,0,MISSING_DATA
g100,g108,rrsplit,1414,879,35815794,1003.36,1,13599293,379.495,1027394883,1027394883,34058255,,,0,MISSING_DATA
g100,g109,rrsplit,1705,1384,419303935,1005.27,1,3640160,8.67852,1180203768,1180203768,395630264,,,0,MISSING_DATA
g100,g110,rrsplit,1292,649,1179954213,1001.71,1,1981,0.00541673,2789662719,2789662719,50517823,,,0,MISSING_DATA
g100,g111,rrsplit,1465,960,69761600,1004.79,1,631570,8.95346,820165054,820165054,59351452,,,0,MISSING_DATA
g100,g112,rrsplit,1497,1001,132841301,1003.2,1,3458,0.0127891,1516081356,1516081356,126166194,,,0,MISSING_DATA
g101,g102,rrsplit,833,802,1206213269,1000.03,1,424362223,348.397,1425631044,1425631044,210880969,,,0,MISSING_DATA
g101,g103,rrsplit,648,651,1303898730,1000.03,1,362659808,275.384,1341658043,1341658043,25320236,,,0,MISSING_DATA
g101,g104,rrsplit,905,821,538909495,1000.09,1,665392,1.35959,1426789720,1426789720,60604945,,,0,MISSING_DATA
g101,g105,rrsplit,884,799,409103712,1000.08,1,406478071,993.493,1266864195,1266864195,2348103,,,0,MISSING_DATA
g101,g106,rrsplit,921,856,887836695,1000.06,1,1250,0.00565916,3882281484,3882281484,35219787,,,0,MISSING_DATA
g101,g107,rrsplit,908,837,1014485351,1000.06,1,201759622,199.406,2216118794,2216118794,177167577,,,0,MISSING_DATA
g101,g108,rrsplit,918,858,1000778959,1000.06,1,18006422,18.3329,1971415544,1971415544,45193115,,,0,MISSING_DATA
g101,g109,rrsplit,983,953,625530678,1000.05,1,1696,0.0250604,1501117081,1501117081,1912836,,,0,MISSING_DATA
g101,g110,rrsplit,982,954,590718705,1000.07,1,1392,0.0124342,2160887855,2160887855,166240270,,,0,MISSING_DATA
g101,g111,rrsplit,921,856,714513568,1000.09,1,1335,0.00750129,3156828923,3156828923,28638437,,,0,MISSING_DATA
g101,g112,rrsplit,931,859,486010330,1000.08,1,59237015,89.7308,3237876604,3237876604,31514929,,,0,MISSING_DATA
g102,g103,rrsplit,639,654,1465630742,1000.04,1,1342185984,915.882,1546778358,1546778358,116223376,,,0,MISSING_DATA
g102,g104,rrsplit,777,714,864128408,1000.05,1,195810532,248.674,2173154024,2173154024,91704570,,,0,MISSING_DATA
g102,g105,rrsplit,769,714,403591946,1000.09,1,6552,0.0147633,1179309657,1179309657,4620784,,,0,MISSING_DATA
g102,g106,rrsplit,800,752,763539393,1000.06,1,616616609,833.519,2482618676,2482618676,59629217,,,0,MISSING_DATA
g102,g107,rrsplit,777,721,915607382,1000.05,1,1410,0.00580112,5763828490,5763828490,575136961,,,0,MISSING_DATA
g102,g108,rrsplit,776,720,1408469689,1000.06,1,329148,0.239892,3468086885,3468086885,7906711,,,0,MISSING_DATA
g102,g109,rrsplit,824,804,984703543,1000.05,1,824,0.00734576,3479645377,3479645377,35139526,,,0,MISSING_DATA
g102,g110,rrsplit,835,831,669187623,1000.06,1,859,0.00833353,3799344531,3799344531,35827411,,,0,MISSING_DATA
g102,g111,rrsplit,800,752,920648265,1000.05,1,616616597,719.508,2864890086,2864890086,67741993,,,0,MISSING_DATA
g102,g112,rrsplit,753,686,982561590,1000.11,1,3127,0.0065311,3982462327,3982462327,24213191,,,0,MISSING_DATA
g103,g104,rrsplit,599,562,848656877,1000.03,1,135845,0.0914879,6192973406,6192973406,19420026,,,0,MISSING_DATA
g103,g105,rrsplit,605,563,1146716491,1000.03,1,62783847,71.3503,4015415846,4015415846,217994058,,,0,MISSING_DATA
g103,g106,rrsplit,601,579,1282300643,1000.04,1,37726266,26.4372,3317342888,3317342888,59531403,,,0,MISSING_DATA
g103,g107,rrsplit,599,548,1338255354,1000.05,1,315925704,240.523,3891161922,3891161922,60147945,,,0,MISSING_DATA
g103,g108,rrsplit,591,562,1065776481,1000.04,1,718775360,677.919,4365123277,4365123277,89549915,,,0,MISSING_DATA
g103,g109,rrsplit,640,619,1342472722,1000.05,1,667,0.00515456,5947346237,5947346237,178712752,,,0,MISSING_DATA
g103,g110,rrsplit,644,654,709559178,1000.05,1,695,0.00645574,5632641197,5632641197,28094337,,,0,MISSING_DATA
g103,g111,rrsplit,601,579,1284285781,1000.05,1,37726266,26.4253,3321920229,3321920229,59651504,,,0,MISSING_DATA
g103,g112,rrsplit,577,522,1059896930,1000.1,1,121231,0.0877969,3523990543,3523990543,104233009,,,0,MISSING_DATA
g104,g105,rrsplit,3055,5597,9424172,1000.1,1,53145,3.44021,1031014402,1031014402,10254695,,,0,MISSING_DATA
g104,g106,rrsplit,1918,1504,211928882,1000.41,1,2919447,10.66,211927210,211927210,86125139371,,,0,MISSING_DATA
g104,g107,rrsplit,2176,1597,28821439,1000.63,1,83799,0.262187,549384182,549384182,15195362,,,0,MISSING_DATA
g104,g108,rrsplit,2227,1699,39163488,1000.39,1,102029,0.33032,467516218,467516218,13867540,,,0,MISSING_DATA
g104,g109,rrsplit,1901,1242,152123727,1000.84,1,1277528,8.06679,153788022,153788022,25643556932,,,0,MISSING_DATA
g104,g110,rrsplit,1347,1021,331050848,1000.13,1,2242,0.011117,1909713925,1909713925,7455276094,,,0,MISSING_DATA
g104,g111,rrsplit,2227,1682,58118286,1000.48,1,877150,12.6001,438887870,438887870,14985482,,,0,MISSING_DATA
g104,g112,rrsplit,2190,1485,88090304,1000.77,1,13075532,147.899,609907478,609907478,164846770,,,0,MISSING_DATA
g105,g106,rrsplit,1937,1574,242105663,1000.41,1,8566472,29.1742,242104078,242104078,1.04E+11,,,0,MISSING_DATA
g105,g107,rrsplit,2256,1776,30763778,1000.35,1,21119734,684.556,474930580,474930580,17671488,,,0,MISSING_DATA
g105,g108,rrsplit,2269,1768,27746188,1000.45,1,2591055,103.611,457679067,457679067,15484689,,,0,MISSING_DATA
g105,g109,rrsplit,1911,1282,238703158,1000.78,1,1911,0.00920213,241030378,241030378,48544428212,,,0,MISSING_DATA
g105,g110,rrsplit,1351,1012,327285087,1000.13,1,3495,0.0133399,1945384295,1945384295,5778255829,,,0,MISSING_DATA
g105,g111,rrsplit,2288,1789,55246636,1000.44,1,245464,1.96985,435789214,435789214,20687829,,,0,MISSING_DATA
g105,g112,rrsplit,2188,1482,91881300,1000.69,1,93837,0.311681,616125350,616125350,172052759,,,0,MISSING_DATA
g106,g107,rrsplit,2104,1921,2525016,1000.58,1,117678,49.2983,1119212569,1119212569,1263280,,,0,MISSING_DATA
g106,g108,rrsplit,2403,2714,3545662,1000.47,1,107435,23.6893,769563798,769563798,60152,,,0,MISSING_DATA
g106,g109,rrsplit,2012,1701,803669566,1000.26,1,2012,0.0158945,1633248819,1633248819,35356508,,,0,MISSING_DATA
g106,g110,rrsplit,1393,1202,621346784,1000.11,1,2140,0.0140759,2980154005,2980154005,28788790,,,0,MISSING_DATA
g106,g111,rrsplit,4493,13619,4493,0.390842,0,4493,0.12572,4494,4494,4609,4493,4493,0.102,PASS
g106,g112,rrsplit,2194,1918,202936757,1000.52,1,112146201,537.298,1095522217,1095522217,291566,,,0,MISSING_DATA
g107,g108,rrsplit,4288,8761,31347636,1000.19,1,31402,0.18925,790754303,790754303,9570865,,,0,MISSING_DATA
g107,g109,rrsplit,1964,1600,345634226,1000.57,1,1976,0.0130029,1150916844,1150916844,3984394582,,,0,MISSING_DATA
g107,g110,rrsplit,1370,1123,363875167,1000.13,1,2547,0.0152888,1216682375,1216682375,739439237,,,0,MISSING_DATA
g107,g111,rrsplit,2917,2223,25767307,1000.79,1,259648,1.55376,410452165,410452165,35256348,,,0,MISSING_DATA
g107,g112,rrsplit,2320,1639,323296400,1000.97,1,5666420,17.1678,329012009,329012009,1.71E+11,,,0,MISSING_DATA
g108,g109,rrsplit,1985,1647,365797175,1000.54,1,1987,0.0132138,942593557,942593557,2401292847,,,0,MISSING_DATA
g108,g110,rrsplit,1397,1132,328925403,1000.15,1,2380,0.0150811,1200246517,1200246517,535812375,,,0,MISSING_DATA
g108,g111,rrsplit,3036,2238,15957711,1001.05,1,169696,0.733151,475554925,475554925,31789776,,,0,MISSING_DATA
g108,g112,rrsplit,2333,1743,210604722,1000.87,1,1253497,4.03101,524773144,524773144,67067244779,,,0,MISSING_DATA
g109,g110,rrsplit,1509,1630,450382280,1000.07,1,245761962,542.575,526305894,526305894,1859121,,,0,MISSING_DATA
g109,g111,rrsplit,2052,1821,205721317,1000.62,1,841601,3.96923,910196603,910196603,97788,,,0,MISSING_DATA
g109,g112,rrsplit,2092,2046,402170935,1000.32,1,2827,0.0127118,1420988556,1420988556,7978809,,,0,MISSING_DATA
g11,g100,rrsplit,17,8,16234610,1000.03,1,8076,0.0147782,630516156,630516156,9548,,,0,MISSING_DATA
g11,g101,rrsplit,24,20,2859169554,1000.02,1,1924995499,699.798,12225553819,12225553819,13,,,0,MISSING_DATA
g11,g102,rrsplit,25,17,2710620149,1000.03,1,25,0.000253433,13906615560,13906615560,7,,,0,MISSING_DATA
g11,g103,rrsplit,25,20,1127747496,1000.03,1,25,0.000115956,10060179763,10060179763,4,,,0,MISSING_DATA
g11,g104,rrsplit,27,31,2236256493,1000.02,1,1062307621,417.26,10377945758,10377945758,31523108,,,0,MISSING_DATA
g11,g105,rrsplit,27,31,2521928649,1000.02,1,1652705207,572.642,11152148861,11152148861,31126994,,,0,MISSING_DATA
g11,g106,rrsplit,25,33,1402164353,1000.06,1,2882,0.000892605,4021671192,4021671192,6137129,,,0,MISSING_DATA
g11,g107,rrsplit,27,27,2433830474,1000.03,1,275874786,139.221,9937149698,9937149698,18443600,,,0,MISSING_DATA
g11,g108,rrsplit,28,35,1673188524,1000.04,1,456096047,236.945,9687679506,9687679506,12819902,,,0,MISSING_DATA
g11,g109,rrsplit,31,40,3001544244,1000.04,1,277565898,86.9185,7060383599,7060383599,158,,,0,MISSING_DATA
g11,g110,rrsplit,36,73,1479434454,1000.04,1,56380168,28.1462,3861522341,3861522341,912,,,0,MISSING_DATA
g11,g111,rrsplit,25,33,1205550389,1000.07,1,2882,0.000931754,3472476326,3472476326,5269993,,,0,MISSING_DATA
g11,g112,rrsplit,27,30,205673336,1000.05,1,49436,0.260498,4391414182,4391414182,2046410,,,0,MISSING_DATA
g11,g12,rrsplit,26,19,1752461871,1000.02,1,1499032286,823.968,13276137743,13276137743,370549166,,,0,MISSING_DATA
g11,g13,rrsplit,24,9,4441258066,1000.02,1,711820395,183.835,17508670304,17508670304,1600998648,,,0,MISSING_DATA
g11,g14,rrsplit,24,16,5070863782,1000.01,1,418475040,134.567,16717422307,16717422307,807441624,,,0,MISSING_DATA
g11,g15,rrsplit,25,14,3748167199,1000.02,1,2013125596,450.005,15663324459,15663324459,1111222167,,,0,MISSING_DATA
g11,g16,rrsplit,25,28,2678013488,1000.02,1,136578561,44.4033,7426218153,7426218153,32966519,,,0,MISSING_DATA
g11,g17,rrsplit,28,37,2424072001,1000.02,1,22967366,6.62558,10654800091,10654800091,24562641,,,0,MISSING_DATA
g11,g18,rrsplit,28,34,2452514088,1000.02,1,2383021,0.539436,10777843590,10777843590,17957172,,,0,MISSING_DATA
g11,g19,rrsplit,30,36,1359093762,1000.02,1,90230744,63.7323,2864958518,2864958518,15381719,,,0,MISSING_DATA
g11,g20,rrsplit,16,24,1134671382,1000.03,1,507552205,415.519,2276422298,2276422298,61001,,,0,MISSING_DATA
g11,g21,rrsplit,4,3,4986606,1.47773,0,4,4.95E-05,19816869,19816869,48,4,4986606,2.804,PASS
g11,g22,rrsplit,26,25,2651673626,1000.01,1,1437061647,539.639,10964920709,10964920709,20812339,,,0,MISSING_DATA
g11,g23,rrsplit,22,11,4205298020,1000.02,1,266363083,90.4729,14818395683,14818395683,968703267,,,0,MISSING_DATA
g11,g24,rrsplit,23,15,3099456576,1000.02,1,4670336,3.6633,11997502358,11997502358,13559743,,,0,MISSING_DATA
g11,g25,rrsplit,21,6,487740153,1000.01,1,131146106,242.417,10111951965,10111951965,72471189,,,0,MISSING_DATA
g11,g26,rrsplit,25,16,2783008843,1000.02,1,10053325,4.47785,13842860518,13842860518,238954490,,,0,MISSING_DATA
g11,g27,rrsplit,24,16,2549673878,1000.02,1,3705235,2.09168,12502864056,12502864056,294948293,,,0,MISSING_DATA
g11,g28,rrsplit,29,31,1481510689,1000.02,1,222527168,155.772,5761164462,5761164462,150670753,,,0,MISSING_DATA
g11,g29,rrsplit,26,32,2180107501,1000.02,1,149184023,62.9804,4013551582,4013551582,3340709,,,0,MISSING_DATA
g11,g30,rrsplit,26,38,2179512274,1000.01,1,54689946,22.2702,4018658458,4018658458,3319017,,,0,MISSING_DATA
g11,g31,rrsplit,26,39,2089486991,1000.02,1,1715858351,808.466,3820524095,3820524095,2781838,,,0,MISSING_DATA
g11,g32,rrsplit,2,1,7342,0.177311,0,2,3.30E-05,726702,726702,2,2,7342,0.164,PASS
g11,g33,rrsplit,26,27,2875751527,1000.01,1,670371998,208.577,11127500193,11127500193,9721671,,,0,MISSING_DATA
g11,g34,rrsplit,29,37,3313563481,1000.02,1,641476466,253.432,9031020620,9031020620,3505053,,,0,MISSING_DATA
g11,g35,rrsplit,29,28,2585933256,1000.02,1,301198825,104.838,8266840173,8266840173,16617788,,,0,MISSING_DATA
g11,g36,rrsplit,29,32,2336735018,1000.01,1,481926124,207.959,7188829545,7188829545,2897858,,,0,MISSING_DATA
g11,g37,rrsplit,28,32,1541884435,1000.02,1,57932847,33.0466,6825280655,6825280655,17296910,,,0,MISSING_DATA
g11,g38,rrsplit,18,14,171940398,1000.02,1,18,6.61E-05,8845506670,8845506670,29234193,,,0,MISSING_DATA
g11,g39,rrsplit,25,22,2437295629,1000.02,1,649570339,181.415,11105712611,11105712611,504138,,,0,MISSING_DATA
g11,g40,rrsplit,8,9,3638734459,1000.02,1,8,6.05E-05,14664024595,14664024595,43527990,,,0,MISSING_DATA
g11,g41,rrsplit,26,25,2307403973,1000.02,1,307070263,102.602,9908614488,9908614488,6604850,,,0,MISSING_DATA
