instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g65,g69,dsb,122,113,4584415991,1000.02,1,218915,0.043718,3546307157,3546307157,0,,,,MISSING_DATA
g65,g70,dsb,129,122,4976199017,1000.02,1,135521863,22.6108,3340074251,3340074251,0,,,,MISSING_DATA
g65,g71,dsb,129,130,6449084585,1000.02,1,873264020,133.012,4665423619,4665423619,0,,,,MISSING_DATA
g65,g72,dsb,92,40,1515966962,1000.03,1,96709454,64.0667,1512663690,1512663690,0,,,,MISSING_DATA
g65,g73,dsb,110,89,1534919448,1000.01,1,100462010,66.1588,1408992123,1408992123,0,,,,MISSING_DATA
g65,g74,dsb,105,77,1842955788,1000.02,1,106,0.000271206,1832994352,1832994352,0,,,,MISSING_DATA
g65,g75,dsb,97,59,3318490349,1000.02,1,98,0.000115774,3302536721,3302536721,0,,,,MISSING_DATA
g65,g76,dsb,91,51,5683332046,1000.02,1,92,9.54E-05,5368255901,5368255901,0,,,,MISSING_DATA
g65,g77,dsb,25,28,11366537065,1000.02,1,40461330,2.45284,10043956191,10043956191,0,,,,MISSING_DATA
g65,g78,dsb,134,152,5938847982,1000.01,1,2549306647,410.079,3904968065,3904968065,0,,,,MISSING_DATA
g65,g79,dsb,128,142,2302554642,1000.02,1,55987496,23.7844,1874857711,1874857711,0,,,,MISSING_DATA
g65,g80,dsb,108,83,535245685,1000.03,1,11239,0.0242407,493192639,493192639,0,,,,MISSING_DATA
g65,g81,dsb,141,155,3825523083,1000.03,1,198685709,50.832,2948531714,2948531714,0,,,,MISSING_DATA
g65,g82,dsb,141,155,4849675764,1000.02,1,198685709,38.9274,3745023146,3745023146,0,,,,MISSING_DATA
g65,g83,dsb,136,161,3298189512,1000.02,1,2928743895,875.062,2566746763,2566746763,0,,,,MISSING_DATA
g65,g84,dsb,78,102,11047674426,1000.02,1,1450676597,137.552,6854379426,6854379426,0,,,,MISSING_DATA
g65,g85,dsb,140,136,2191490131,1000.03,1,336974828,147.403,1317771937,1317771937,0,,,,MISSING_DATA
g65,g86,dsb,140,136,2195708318,1000.02,1,336974782,147.165,1320343384,1320343384,0,,,,MISSING_DATA
g65,g87,dsb,129,142,2978988216,1000.02,1,1556058538,565.517,2287525156,2287525156,0,,,,MISSING_DATA
g65,g88,dsb,130,147,3245776989,1000.02,1,2827,0.00226326,2782605337,2782605337,0,,,,MISSING_DATA
g65,g89,dsb,141,137,2171411917,1000.02,1,18268172,8.73932,1572624700,1572624700,0,,,,MISSING_DATA
g65,g90,dsb,137,145,1869787163,1000.02,1,235161272,128.63,1523698483,1523698483,0,,,,MISSING_DATA
g65,g91,dsb,124,118,2031903549,1000.03,1,70796,0.0603139,1615358416,1615358416,0,,,,MISSING_DATA
g65,g92,dsb,125,120,1238887710,1000.03,1,919841526,748.409,1156436130,1156436130,0,,,,MISSING_DATA
g65,g93,dsb,69,105,10607672583,1000.04,1,1003943458,94.3496,6616531071,6616531071,0,,,,MISSING_DATA
g65,g94,dsb,137,141,1386862613,1000.02,1,70648788,47.6734,1028570395,1028570395,0,,,,MISSING_DATA
g65,g95,dsb,123,108,646366885,1000.04,1,606915250,934.431,538678133,538678133,0,,,,MISSING_DATA
g65,g96,dsb,121,108,455942653,1000.03,1,3209526,3.75752,423842615,423842615,0,,,,MISSING_DATA
g65,g97,dsb,112,102,1073796012,1000.03,1,65169,0.170165,778349027,778349027,0,,,,MISSING_DATA
g65,g98,dsb,125,121,1225748742,1000.03,1,3462816,2.88795,961721636,961721636,0,,,,MISSING_DATA
g65,g99,dsb,125,121,1003236442,1000.04,1,3462838,3.53086,784041111,784041111,0,,,,MISSING_DATA
g66,g100,dsb,89,51,1019621157,1000.16,1,58787274,57.4947,637554298,637554298,0,,,,MISSING_DATA
g66,g101,dsb,119,113,1144702574,1000.03,1,120,0.000444972,939729319,939729319,0,,,,MISSING_DATA
g66,g102,dsb,114,114,1215464520,1000.03,1,115,0.000421905,1059725517,1059725517,0,,,,MISSING_DATA
g66,g103,dsb,123,135,1388167991,1000.03,1,3954790,2.85283,1210551379,1210551379,0,,,,MISSING_DATA
