instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g105,g111,rl,2218,1666,210117588,1003.51,1,142972604,652.355,204542889,204542889,0,,,0,MISSING_DATA
g105,g112,rl,2188,1482,267242178,1003.97,1,43416328,83.3472,246936205,246936205,0,,,0,MISSING_DATA
g106,g107,rl,2106,1923,622948626,1002.12,1,10269395,16.7758,576553568,576553568,0,,,0,MISSING_DATA
g106,g108,rl,2392,2699,584794784,1001.94,1,11874758,24.6346,501697694,501697694,0,,,0,MISSING_DATA
g106,g109,rl,2012,1701,355293724,1000.98,1,2013,0.0419124,237991939,237991939,0,,,0,MISSING_DATA
g106,g110,rl,1393,1202,707002700,1000.18,1,64846,0.0797779,537745385,537745385,0,,,0,MISSING_DATA
g106,g111,rl,4493,13619,15051,0.450965,0,4494,0.157996,10558,10558,0,4493,15051,0.444,PASS
g106,g112,rl,2179,1895,873054552,1001.46,1,6696744,6.64189,789019132,789019132,0,,,0,MISSING_DATA
g107,g108,rl,4276,8749,414237144,1000.43,1,6674588,7.07816,412816806,412816806,0,,,0,MISSING_DATA
g107,g109,rl,1964,1600,390637360,1001.55,1,2029,0.0399382,308865877,308865877,0,,,0,MISSING_DATA
g107,g110,rl,1370,1123,297777519,1000.31,1,117188,0.23586,234710102,234710102,0,,,0,MISSING_DATA
g107,g111,rl,2807,2072,381808345,1002.73,1,184185272,454.295,370478225,370478225,0,,,0,MISSING_DATA
g107,g112,rl,2319,1638,238923815,1003.02,1,2320,0.0530052,159571587,159571587,0,,,0,MISSING_DATA
g108,g109,rl,1985,1647,312814483,1001.38,1,1995,0.0414378,229064833,229064833,0,,,0,MISSING_DATA
g108,g110,rl,1395,1130,365196452,1000.35,1,59545,0.105423,295203138,295203138,0,,,0,MISSING_DATA
g108,g111,rl,2981,2164,239540241,1005.12,1,109219107,269.133,226462843,226462843,0,,,0,MISSING_DATA
g108,g112,rl,2330,1741,231421147,1002.29,1,2331,0.0552221,154450250,154450250,0,,,0,MISSING_DATA
g109,g110,rl,1509,1630,606768934,1000.13,1,540575583,892.518,325494535,325494535,0,,,0,MISSING_DATA
g109,g111,rl,2052,1821,419118229,1002.25,1,2855748,7.04012,418246246,418246246,0,,,0,MISSING_DATA
g109,g112,rl,2097,2058,725917666,1001.41,1,190126428,261.161,678458582,678458582,0,,,0,MISSING_DATA
g11,g100,rl,20,12,525181241,1000.03,1,515614165,961.331,393554434,393554434,0,,,0,MISSING_DATA
g11,g101,rl,23,23,902032458,1000.03,1,4645659,4.90435,731302957,731302957,0,,,0,MISSING_DATA
g11,g102,rl,25,17,667365379,1000.03,1,26,0.000366056,570887494,570887494,0,,,0,MISSING_DATA
g11,g103,rl,25,20,629032269,1000.04,1,26,0.000229008,569207878,569207878,0,,,0,MISSING_DATA
g11,g104,rl,25,24,504974319,1000.06,1,2582600,5.91175,382132758,382132758,0,,,0,MISSING_DATA
g11,g105,rl,26,28,632671100,1000.05,1,56530193,89.1198,509905488,509905488,0,,,0,MISSING_DATA
g11,g106,rl,25,33,502738216,1000.1,1,43063,0.00910279,390748607,390748607,0,,,0,MISSING_DATA
g11,g107,rl,26,35,344102487,1000.08,1,267237466,807.47,271566714,271566714,0,,,0,MISSING_DATA
g11,g108,rl,27,33,423205614,1000.07,1,41498348,95.3517,347251962,347251962,0,,,0,MISSING_DATA
g11,g109,rl,29,39,443597990,1000.09,1,9720183,20.9219,328156145,328156145,0,,,0,MISSING_DATA
g11,g110,rl,37,88,376576613,1000.09,1,48415402,116.111,284809938,284809938,0,,,0,MISSING_DATA
g11,g111,rl,25,33,229972309,1000.3,1,43063,0.0141382,179236766,179236766,0,,,0,MISSING_DATA
g11,g112,rl,27,30,159581969,1000.23,1,3329818,22.2261,148784804,148784804,0,,,0,MISSING_DATA
g11,g12,rl,25,23,12344604893,1000.01,1,1017941294,64.4686,11196888502,11196888502,0,,,0,MISSING_DATA
g11,g13,rl,23,8,17662817849,1000.01,1,2266800,0.244444,13645100644,13645100644,0,,,0,MISSING_DATA
g11,g14,rl,25,11,7063425696,1000.02,1,3168392939,434.872,6214982918,6214982918,0,,,0,MISSING_DATA
g11,g15,rl,22,15,12687645816,1000.02,1,103301802,6.79985,11484613019,11484613019,0,,,0,MISSING_DATA
g11,g16,rl,25,28,7397064492,1000.01,1,2529156266,344.964,5329904994,5329904994,0,,,0,MISSING_DATA
g11,g17,rl,28,37,2766009511,379.385,0,33650382,5.36862,1954453261,1954453261,0,28,2766009511,440.326,PASS
g11,g18,rl,28,34,7451389036,1000.02,1,3361521,0.469781,5071143304,5071143304,0,,,0,MISSING_DATA
g11,g19,rl,30,36,6347608409,1000.02,1,335991833,46.713,4546226657,4546226657,0,,,0,MISSING_DATA
g11,g20,rl,16,24,5663924709,1000.01,1,1966389262,331.985,3864664788,3864664788,0,,,0,MISSING_DATA
g11,g21,rl,4,3,24720842,1.7284,0,5,8.02E-06,19734590,19734590,0,4,24720842,1.518,PASS
g11,g22,rl,26,25,8973235951,1000.01,1,3747776459,385.71,7300151201,7300151201,0,,,0,MISSING_DATA
g11,g23,rl,22,15,7298895921,1000.01,1,4463543807,630.673,5995098134,5995098134,0,,,0,MISSING_DATA
g11,g24,rl,25,11,6954352908,1000.02,1,165050235,24.6138,5988849873,5988849873,0,,,0,MISSING_DATA
g11,g25,rl,25,11,5452469764,1000.02,1,3849600124,720.105,5195602050,5195602050,0,,,0,MISSING_DATA
g11,g26,rl,25,16,7983665271,1000.02,1,108824281,9.87587,7163689101,7163689101,0,,,0,MISSING_DATA
g11,g27,rl,26,16,6324539951,1000.02,1,257446165,37.0636,5866613037,5866613037,0,,,0,MISSING_DATA
g11,g28,rl,25,27,6438279821,1000.01,1,50567263,6.0708,5968051612,5968051612,0,,,0,MISSING_DATA
g11,g29,rl,26,32,4357474357,1000.02,1,272382845,58.8218,2844422898,2844422898,0,,,0,MISSING_DATA
g11,g30,rl,26,32,4909465860,1000.02,1,605133261,118.324,3219093673,3219093673,0,,,0,MISSING_DATA
