instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts, ref_size, ref_nodes, ref_time, match
009.txt,096.txt,symsplit,44,42,2752366838,247.49,0,52,2752365797,247.49,2117834590,2117834590,615968212,0,44,2752366838,253.598,PASS
009.txt,097.txt,symsplit,44,42,2752366838,249.315,0,52,2752365797,249.314,2117834590,2117834590,615968212,0,44,2752366838,253.373,PASS
009.txt,099.txt,symsplit,19,19,12256,0.00101446,0,21,6257,0.000482515,7576,7576,2420,0,19,12256,0.00104323,PASS
009.txt,100.txt,symsplit,16,20,69,7.29E-05,0,16,68,1.78E-05,14,14,67,0,16,69,6.71E-05,PASS
009.txt,101.txt,symsplit,16,13,838,0.000149966,0,18,51,1.53E-05,555,555,171,0,16,838,0.000142695,PASS
009.txt,102.txt,symsplit,38,34,6085824124,706.773,0,50,2283354654,256.319,4693311938,4693311938,2684722731,0,38,6085824124,688.584,PASS
009.txt,103.txt,symsplit,41,39,9442434373,1000.01,1,52,4082277769,423.649,7405193240,7405193240,3412832925,0,,,,MISSING_DATA
009.txt,105.txt,symsplit,35,32,10168813935,1000.02,1,52,875256784,85.2777,8906497946,8906497946,1851816205,0,,,,MISSING_DATA
009.txt,106.txt,symsplit,44,50,6888987417,773.746,0,52,6636910176,745.488,5432756938,5432756938,1698372216,0,44,6888987417,792.535,PASS
009.txt,107.txt,symsplit,35,35,457808,0.0381271,0,37,457243,0.0379912,321736,321736,163051,0,35,457808,0.0386333,PASS
009.txt,108.txt,symsplit,22,20,39366,0.00246801,0,25,7330,0.00049146,26383,26383,7316,0,22,39366,0.00267832,PASS
009.txt,109.txt,symsplit,48,66,8153669538,690.621,0,52,7239261575,607.633,5380216978,5380216978,1917083738,0,48,8153669538,669.014,PASS
009.txt,111.txt,symsplit,28,32,61925,0.00443447,0,32,53985,0.00364421,39547,39547,14406,0,28,61925,0.00448572,PASS
009.txt,112.txt,symsplit,20,23,6966,0.000628178,0,22,4045,0.000303228,4273,4273,1346,0,20,6966,0.000618765,PASS
009.txt,116.txt,symsplit,19,24,34362,0.00236728,0,22,20976,0.00127292,21653,21653,10776,0,19,34362,0.00249599,PASS
009.txt,120.txt,symsplit,12,12,294,9.41E-05,0,13,143,2.31E-05,187,187,93,0,12,294,8.17E-05,PASS
009.txt,121.txt,symsplit,14,16,2128,0.000230026,0,15,1754,0.000143656,1339,1339,656,0,14,2128,0.000216066,PASS
009.txt,122.txt,symsplit,36,31,5987249052,617.27,0,48,556544915,47.6697,4320064769,4320064769,2643508074,0,36,5987249052,611.342,PASS
009.txt,123.txt,symsplit,36,31,5987249052,613.982,0,48,556544915,47.4747,4320064769,4320064769,2643508074,0,36,5987249052,611.154,PASS
009.txt,125.txt,symsplit,12,11,13,6.59E-05,0,12,12,8.68E-06,1,1,12,0,12,13,5.37E-05,PASS
009.txt,126.txt,symsplit,28,30,46701,0.00353084,0,31,12541,0.00105272,28836,28836,18068,0,28,46701,0.00339519,PASS
009.txt,137.txt,symsplit,41,43,1833241421,218.714,0,52,531249470,70.6078,1358244064,1358244064,977067184,0,41,1833241421,223.229,PASS
009.txt,139.txt,symsplit,45,54,5114793563,544.985,0,52,1199683457,136.874,3780188140,3780188140,1632812571,0,45,5114793563,553.571,PASS
009.txt,140.txt,symsplit,45,54,5114793563,542.919,0,52,1199683457,136.389,3780188140,3780188140,1632812571,0,45,5114793563,560.495,PASS
009.txt,143.txt,symsplit,32,30,376029826,30.6194,0,40,600929,0.0417144,252172155,252172155,64286665,0,32,376029826,31.1078,PASS
009.txt,144.txt,symsplit,39,35,11168818621,1000.01,1,52,10027296,0.7661,9151095027,9151095027,1506566668,0,,,,MISSING_DATA
009.txt,145.txt,symsplit,16,14,41,7.28E-05,0,16,40,1.23E-05,11,11,36,0,16,41,5.72E-05,PASS
009.txt,146.txt,symsplit,46,54,1673901619,212.758,0,52,1653500181,211.086,1441288923,1441288923,283247107,0,46,1673901619,219.918,PASS
009.txt,147.txt,symsplit,46,57,1392035154,157.136,0,52,383055643,41.0225,1073168558,1073168558,387328126,0,46,1392035154,161.034,PASS
009.txt,148.txt,symsplit,16,16,505,0.000128833,0,17,436,5.84E-05,312,312,229,0,16,505,0.00012641,PASS
009.txt,149.txt,symsplit,43,47,3654006369,341.183,0,52,1337432712,124.22,2827000529,2827000529,614366232,0,43,3654006369,346.172,PASS
009.txt,151.txt,symsplit,51,87,2308771,0.180478,0,52,2308512,0.180128,1420580,1420580,513472,0,51,2308771,0.179529,PASS
009.txt,152.txt,symsplit,49,69,227366992,18.4771,0,52,226014075,18.3596,149884699,149884699,49066162,0,49,227366992,18.7549,PASS
009.txt,153.txt,symsplit,49,69,1402188407,111.236,0,52,1396388309,110.715,933745963,933745963,284860934,0,49,1402188407,112.142,PASS
009.txt,156.txt,symsplit,8,7,403,9.80E-05,0,9,12,4.63E-06,276,276,71,0,8,403,8.83E-05,PASS
009.txt,157.txt,symsplit,9,8,377,0.000100541,0,10,19,7.57E-06,260,260,72,0,9,377,8.59E-05,PASS
009.txt,158.txt,symsplit,9,8,377,9.64E-05,0,10,19,6.01E-06,260,260,72,0,9,377,8.30E-05,PASS
009.txt,159.txt,symsplit,9,8,377,9.14E-05,0,10,19,5.91E-06,260,260,72,0,9,377,8.55E-05,PASS
009.txt,160.txt,symsplit,43,42,12963031711,1000.01,1,52,5682229795,454.534,10018484253,10018484253,1835360874,0,,,,MISSING_DATA
009.txt,161.txt,symsplit,43,54,9825647917,1000.02,1,52,4639184231,476.133,6685169155,6685169155,4704097957,0,,,,MISSING_DATA
009.txt,162.txt,symsplit,45,54,5888897805,859.759,0,52,5223382424,776.041,4357401061,4357401061,4371206769,0,45,5888897805,881.427,PASS
009.txt,163.txt,symsplit,37,35,13317426,0.995268,0,42,12855760,0.953778,8741899,8741899,3052235,0,37,13317426,0.994779,PASS
009.txt,164.txt,symsplit,48,64,242614689,24.4132,0,52,242570644,24.409,161383046,161383046,105218915,0,48,242614689,24.5895,PASS
009.txt,165.txt,symsplit,47,60,212574730,25.1533,0,52,208823561,24.6891,149480149,149480149,93657572,0,47,212574730,25.7951,PASS
009.txt,166.txt,symsplit,9,8,18,6.55E-05,0,9,17,6.03E-06,3,3,20,0,9,18,5.43E-05,PASS
009.txt,167.txt,symsplit,19,24,605,0.000175385,0,20,145,3.60E-05,340,340,250,0,19,605,0.000127312,PASS
009.txt,168.txt,symsplit,14,14,406,0.000130778,0,15,41,2.02E-05,262,262,93,0,14,406,0.000104417,PASS
009.txt,169.txt,symsplit,33,30,1624292,0.154681,0,37,1472115,0.13951,1168706,1168706,449813,0,33,1624292,0.144543,PASS
009.txt,170.txt,symsplit,24,25,131,9.42E-05,0,24,130,3.29E-05,28,28,123,0,24,131,7.92E-05,PASS
009.txt,171.txt,symsplit,33,33,3493668,0.322088,0,35,3492862,0.321947,2502741,2502741,1072780,0,33,3493668,0.32627,PASS
009.txt,172.txt,symsplit,41,43,4212766298,463.421,0,52,3255975140,356.099,3092137285,3092137285,1547361976,0,41,4212766298,456.788,PASS
009.txt,173.txt,symsplit,45,52,324982140,38.8775,0,52,297744476,35.4886,243320529,243320529,111102391,0,45,324982140,39.3868,PASS
009.txt,176.txt,symsplit,41,47,4178560063,453.647,0,52,2540659306,274.477,3057287512,3057287512,1656487353,0,41,4178560063,453.976,PASS
009.txt,177.txt,symsplit,43,42,6030210771,657.205,0,52,5979118676,651.758,4419131079,4419131079,2230410478,0,43,6030210771,662.419,PASS
009.txt,192.txt,symsplit,27,35,16459,0.00141861,0,31,853,1.00E-04,10105,10105,4489,0,27,16459,0.00144723,PASS
009.txt,196.txt,symsplit,23,26,197563,0.0150908,0,27,62377,0.00481311,130404,130404,54067,0,23,197563,0.0153587,PASS
010.txt,011.txt,symsplit,16,18,7257,0.000611029,0,18,1869,0.000150006,4557,4557,1123,0,16,7257,0.000615115,PASS
010.txt,012.txt,symsplit,14,13,6978,0.000416717,0,18,20,1.08E-05,4556,4556,149,0,14,6978,0.000401234,PASS
010.txt,013.txt,symsplit,17,21,8836,0.000879122,0,18,6197,0.000532321,5943,5943,1240,0,17,8836,0.00086492,PASS
010.txt,014.txt,symsplit,16,17,1699731,0.12966,0,18,4034,0.000346121,1113788,1113788,214679,0,16,1699731,0.126557,PASS
010.txt,015.txt,symsplit,17,21,14393,0.00135505,0,18,13504,0.0011718,9362,9362,447,0,17,14393,0.00149298,PASS
010.txt,017.txt,symsplit,16,17,18637,0.00150865,0,18,18582,0.00145666,13035,13035,1518,0,16,18637,0.00151807,PASS
010.txt,018.txt,symsplit,16,17,189473,0.0136937,0,18,73761,0.00486014,134743,134743,32831,0,16,189473,0.0132157,PASS
010.txt,019.txt,symsplit,17,21,45373,0.00415375,0,18,42631,0.00314855,28262,28262,8932,0,17,45373,0.00431303,PASS
010.txt,021.txt,symsplit,16,17,2824,0.000267604,0,18,2558,0.000196065,1699,1699,429,0,16,2824,0.000528255,PASS
010.txt,022.txt,symsplit,16,19,11797,0.000862801,0,18,26,9.68E-06,7615,7615,1237,0,16,11797,0.00111624,PASS
010.txt,023.txt,symsplit,16,20,8375,0.000911674,0,18,5527,0.000568171,4980,4980,3238,0,16,8375,0.000880374,PASS
010.txt,025.txt,symsplit,11,12,106,4.64E-05,0,12,105,1.77E-05,56,56,41,0,11,106,3.77E-05,PASS
010.txt,026.txt,symsplit,16,19,7710,0.000663949,0,18,6458,0.000522396,4646,4646,1240,0,16,7710,0.00066456,PASS
010.txt,027.txt,symsplit,7,8,231,6.05E-05,0,9,21,6.84E-06,159,159,22,0,7,231,4.91E-05,PASS
010.txt,028.txt,symsplit,16,18,32062,0.00212537,0,18,24550,0.0015783,20729,20729,5776,0,16,32062,0.0020722,PASS
010.txt,029.txt,symsplit,9,10,546,9.10E-05,0,13,527,5.18E-05,359,359,143,0,9,546,7.36E-05,PASS
010.txt,030.txt,symsplit,16,18,60501,0.00384239,0,18,49099,0.00307159,39920,39920,12876,0,16,60501,0.00385927,PASS
010.txt,031.txt,symsplit,8,8,258,5.59E-05,0,10,53,9.95E-06,173,173,27,0,8,258,5.30E-05,PASS
010.txt,032.txt,symsplit,17,21,8915,0.000859612,0,18,6985,0.000504588,5683,5683,1968,0,17,8915,0.000836488,PASS
010.txt,033.txt,symsplit,16,19,7704,0.000657578,0,18,31,1.39E-05,4495,4495,1806,0,16,7704,0.000648716,PASS
010.txt,034.txt,symsplit,14,12,29838,0.00193947,0,18,18214,0.00116304,21108,21108,2580,0,14,29838,0.00231127,PASS
010.txt,035.txt,symsplit,15,15,7821,0.000693706,0,18,18,8.64E-06,5150,5150,455,0,15,7821,0.000584859,PASS
010.txt,037.txt,symsplit,15,14,3170,0.000295926,0,18,1404,0.000105539,1923,1923,333,0,15,3170,0.00029254,PASS
010.txt,038.txt,symsplit,16,17,6261,0.000393802,0,18,5416,0.000302274,3458,3458,964,0,16,6261,0.000377127,PASS
010.txt,041.txt,symsplit,16,17,8702,0.000701724,0,18,7935,0.000603747,5010,5010,1861,0,16,8702,0.00070507,PASS
010.txt,042.txt,symsplit,16,17,62286,0.00430152,0,18,61773,0.00419628,41862,41862,10231,0,16,62286,0.00434413,PASS
010.txt,044.txt,symsplit,13,12,610,9.59E-05,0,15,442,4.69E-05,369,369,60,0,13,610,8.97E-05,PASS
010.txt,045.txt,symsplit,9,6,171,4.67E-05,0,10,170,1.86E-05,108,108,41,0,9,171,4.33E-05,PASS
010.txt,046.txt,symsplit,16,17,15993,0.00141291,0,18,12522,0.00106469,10074,10074,817,0,16,15993,0.00139118,PASS
010.txt,048.txt,symsplit,16,17,112716,0.00773273,0,18,103639,0.00712914,70046,70046,24532,0,16,112716,0.00782276,PASS
010.txt,049.txt,symsplit,17,22,11598,0.00207086,0,18,532,6.43E-05,7733,7733,1340,0,17,11598,0.00186171,PASS
010.txt,051.txt,symsplit,16,19,18180,0.0016849,0,18,636,8.44E-05,11479,11479,5874,0,16,18180,0.00164576,PASS
010.txt,053.txt,symsplit,14,10,5676,0.000534629,0,18,847,9.48E-05,3425,3425,357,0,14,5676,0.000519281,PASS
010.txt,055.txt,symsplit,15,16,12379,0.000958343,0,18,3235,0.000243894,8072,8072,1512,0,15,12379,0.000953183,PASS
010.txt,056.txt,symsplit,16,18,29129,0.00214761,0,18,23074,0.00149282,19592,19592,3710,0,16,29129,0.00213338,PASS
010.txt,057.txt,symsplit,15,14,646,9.73E-05,0,16,645,6.44E-05,352,352,142,0,15,646,8.83E-05,PASS
010.txt,058.txt,symsplit,13,11,19878,0.00176075,0,18,107,1.97E-05,12321,12321,7296,0,13,19878,0.0016052,PASS
010.txt,059.txt,symsplit,14,11,5210,0.000380058,0,17,1826,0.000136795,3480,3480,541,0,14,5210,0.000376056,PASS
010.txt,061.txt,symsplit,17,21,790,0.00018707,0,18,308,4.32E-05,500,500,264,0,17,790,0.000177978,PASS
010.txt,062.txt,symsplit,10,8,51,3.80E-05,0,11,50,9.83E-06,24,24,35,0,10,51,3.31E-05,PASS
010.txt,063.txt,symsplit,15,14,16434,0.00138261,0,18,15116,0.00122725,11181,11181,3974,0,15,16434,0.00138093,PASS
010.txt,064.txt,symsplit,16,19,11705,0.000967524,0,18,8802,0.000583817,7626,7626,2040,0,16,11705,0.000919623,PASS
010.txt,065.txt,symsplit,15,15,6009,0.000947957,0,18,2430,0.000342502,3947,3947,245,0,15,6009,0.000477268,PASS
010.txt,066.txt,symsplit,15,16,13404,0.00284964,0,18,2184,0.00047538,8229,8229,3889,0,15,13404,0.00136892,PASS
010.txt,067.txt,symsplit,16,17,3373,0.000714949,0,18,3314,0.000612636,2066,2066,461,0,16,3373,0.000334983,PASS
010.txt,068.txt,symsplit,11,9,9558,0.00115738,0,15,7851,0.000849669,6098,6098,3655,0,11,9558,0.000554514,PASS
010.txt,069.txt,symsplit,14,11,20688,0.00317864,0,18,153,4.76E-05,12735,12735,4375,0,14,20688,0.00151454,PASS
010.txt,070.txt,symsplit,17,21,32430,0.00251797,0,18,27716,0.00179132,21262,21262,7539,0,17,32430,0.00244568,PASS
010.txt,071.txt,symsplit,16,17,2186,0.000277938,0,18,215,3.32E-05,1311,1311,475,0,16,2186,0.000274062,PASS
010.txt,072.txt,symsplit,13,12,1184,0.000144858,0,15,660,6.59E-05,783,783,107,0,13,1184,0.00013252,PASS
010.txt,073.txt,symsplit,16,17,7355,0.000646755,0,18,6848,0.000531552,4702,4702,1388,0,16,7355,0.000620233,PASS
010.txt,074.txt,symsplit,16,17,7863,0.000684352,0,18,7321,0.000561807,5031,5031,1438,0,16,7863,0.000662536,PASS
010.txt,075.txt,symsplit,16,18,4661,0.000511111,0,18,2908,0.000289827,2768,2768,1289,0,16,4661,0.000501919,PASS
010.txt,077.txt,symsplit,13,14,785,0.000101913,0,15,370,3.75E-05,461,461,118,0,13,785,9.08E-05,PASS
010.txt,078.txt,symsplit,16,17,7355,0.000626612,0,18,6848,0.000517978,4702,4702,1388,0,16,7355,0.000626122,PASS
010.txt,079.txt,symsplit,10,11,610,8.98E-05,0,11,609,5.70E-05,353,353,69,0,10,610,8.07E-05,PASS
010.txt,080.txt,symsplit,15,16,5392,0.000509666,0,18,3459,0.00030609,3184,3184,973,0,15,5392,0.000505442,PASS
010.txt,081.txt,symsplit,16,17,8015,0.000680983,0,18,6949,0.00054609,4668,4668,2016,0,16,8015,0.000867516,PASS
010.txt,082.txt,symsplit,15,16,5392,0.000508965,0,18,3459,0.000302404,3184,3184,973,0,15,5392,0.000509066,PASS
010.txt,083.txt,symsplit,16,17,7863,0.000690329,0,18,7321,0.00056395,5031,5031,1438,0,16,7863,0.000654114,PASS
010.txt,084.txt,symsplit,16,19,852,0.000136693,0,18,358,5.00E-05,482,482,232,0,16,852,0.000142284,PASS
010.txt,085.txt,symsplit,16,17,73347,0.00472805,0,18,65818,0.00427056,43658,43658,13355,0,16,73347,0.00463701,PASS
010.txt,086.txt,symsplit,16,17,345967,0.0216521,0,18,321922,0.0203002,212549,212549,68967,0,16,345967,0.0212172,PASS
010.txt,087.txt,symsplit,16,17,20853,0.00185638,0,18,84,2.16E-05,13713,13713,1320,0,16,20853,0.00188351,PASS
010.txt,088.txt,symsplit,17,21,90523,0.00676352,0,18,90522,0.00627445,56877,56877,12812,0,17,90523,0.00659131,PASS
010.txt,089.txt,symsplit,15,15,18113,0.0013686,0,18,131,2.43E-05,12187,12187,1930,0,15,18113,0.00136924,PASS
010.txt,090.txt,symsplit,16,18,6791,0.000809237,0,18,1002,9.44E-05,4303,4303,882,0,16,6791,0.000721948,PASS
010.txt,091.txt,symsplit,16,18,8987,0.000898621,0,18,8128,0.000769167,5519,5519,1616,0,16,8987,0.000901809,PASS
010.txt,092.txt,symsplit,8,8,350,6.37E-05,0,10,218,2.25E-05,220,220,41,0,8,350,6.04E-05,PASS
010.txt,093.txt,symsplit,17,21,15672,0.00133077,0,18,14434,0.00111802,9831,9831,182,0,17,15672,0.00130191,PASS
010.txt,094.txt,symsplit,17,21,15661,0.00133714,0,18,14434,0.00111534,9823,9823,182,0,17,15661,0.00130969,PASS
010.txt,095.txt,symsplit,15,16,25482,0.00184174,0,18,3873,0.000269874,17134,17134,2698,0,15,25482,0.00206662,PASS
010.txt,096.txt,symsplit,16,17,29250,0.00214042,0,18,29047,0.00204528,19518,19518,3219,0,16,29250,0.0021142,PASS
010.txt,097.txt,symsplit,16,17,29250,0.00443356,0,18,29047,0.00425214,19518,19518,3219,0,16,29250,0.00208742,PASS
010.txt,099.txt,symsplit,15,15,2643,0.000443383,0,18,622,0.000113149,1676,1676,42,0,15,2643,0.000219742,PASS
010.txt,100.txt,symsplit,13,13,4044,0.000522892,0,16,23,2.12E-05,2488,2488,866,0,13,4044,0.000254685,PASS
010.txt,101.txt,symsplit,15,14,2183,0.000496723,0,18,2003,0.000379788,1366,1366,256,0,15,2183,0.000244589,PASS
010.txt,102.txt,symsplit,16,18,16290,0.00252061,0,18,1410,0.000284215,10030,10030,1896,0,16,16290,0.00119849,PASS
010.txt,103.txt,symsplit,16,19,60218,0.00409445,0,18,2016,0.000120942,36982,36982,8816,0,16,60218,0.00382093,PASS
010.txt,105.txt,symsplit,18,25,241,0.000225348,0,18,240,5.08E-05,124,124,84,0,18,241,0.000215094,PASS
010.txt,106.txt,symsplit,17,21,42638,0.00433428,0,18,42637,0.00424025,27791,27791,7594,0,17,42638,0.00416133,PASS
010.txt,107.txt,symsplit,16,17,6368,0.000570059,0,18,6225,0.000508686,4128,4128,1712,0,16,6368,0.000572904,PASS
010.txt,108.txt,symsplit,15,13,14826,0.00115047,0,18,72,1.37E-05,9330,9330,1031,0,15,14826,0.00109923,PASS
010.txt,109.txt,symsplit,17,21,67949,0.00536348,0,18,65305,0.00480841,45798,45798,9132,0,17,67949,0.00515773,PASS
010.txt,111.txt,symsplit,16,17,15912,0.0014707,0,18,15707,0.00140146,10011,10011,2193,0,16,15912,0.00143005,PASS
010.txt,112.txt,symsplit,15,14,10735,0.000831117,0,18,9256,0.000678838,6654,6654,1587,0,15,10735,0.000816698,PASS
010.txt,116.txt,symsplit,16,17,2782,0.000238728,0,18,2447,0.000177837,1531,1531,522,0,16,2782,0.000233571,PASS
010.txt,120.txt,symsplit,12,11,201,6.17E-05,0,13,200,2.74E-05,120,120,40,0,12,201,5.13E-05,PASS
010.txt,121.txt,symsplit,14,14,598,9.58E-05,0,15,597,6.53E-05,351,351,111,0,14,598,8.25E-05,PASS
010.txt,122.txt,symsplit,16,19,5956,0.000485069,0,18,16,8.39E-06,3403,3403,1629,0,16,5956,0.000566955,PASS
010.txt,123.txt,symsplit,16,19,5956,0.000487483,0,18,16,1.00E-05,3403,3403,1629,0,16,5956,0.000573665,PASS
010.txt,125.txt,symsplit,11,9,61,4.37E-05,0,12,42,9.99E-06,35,35,17,0,11,61,3.88E-05,PASS
010.txt,126.txt,symsplit,16,17,2659,0.000262083,0,18,2290,0.000190256,1486,1486,934,0,16,2659,0.000255535,PASS
010.txt,137.txt,symsplit,16,17,6737,0.000703478,0,18,6256,0.000594184,4054,4054,1536,0,16,6737,0.000686355,PASS
010.txt,139.txt,symsplit,17,21,1134,0.000233942,0,18,312,4.33E-05,746,746,245,0,17,1134,0.000235585,PASS
010.txt,140.txt,symsplit,17,21,1134,0.000230878,0,18,312,4.30E-05,746,746,245,0,17,1134,0.000222045,PASS
010.txt,143.txt,symsplit,16,17,5033,0.000506543,0,18,150,2.92E-05,3145,3145,62,0,16,5033,0.000509628,PASS
010.txt,144.txt,symsplit,17,23,3002,0.000375746,0,18,1595,0.000167462,1846,1846,103,0,17,3002,0.000367733,PASS
010.txt,145.txt,symsplit,15,13,1883,0.000173481,0,16,1774,0.000129766,1243,1243,178,0,15,1883,0.000165619,PASS
010.txt,146.txt,symsplit,16,20,14981,0.00135526,0,18,4185,0.000302295,9421,9421,1626,0,16,14981,0.00133869,PASS
010.txt,147.txt,symsplit,17,21,1173,0.000417891,0,18,294,8.34E-05,774,774,255,0,17,1173,0.000242376,PASS
010.txt,148.txt,symsplit,12,12,18491,0.00139072,0,17,52,2.11E-05,13166,13166,6084,0,12,18491,0.00130495,PASS
010.txt,149.txt,symsplit,16,17,4972,0.000652856,0,18,722,9.15E-05,3091,3091,654,0,16,4972,0.000528527,PASS
010.txt,151.txt,symsplit,16,18,32692,0.00326421,0,18,30,1.37E-05,20047,20047,5015,0,16,32692,0.00276306,PASS
010.txt,152.txt,symsplit,16,19,121246,0.00913253,0,18,4856,0.000274583,80728,80728,14465,0,16,121246,0.00881809,PASS
010.txt,153.txt,symsplit,16,19,219911,0.0168615,0,18,2499,0.000176446,147231,147231,26902,0,16,219911,0.0166449,PASS
010.txt,156.txt,symsplit,9,9,10,4.10E-05,0,9,9,4.61E-06,1,1,10,0,9,10,3.44E-05,PASS
010.txt,157.txt,symsplit,10,10,30,3.70E-05,0,10,29,8.93E-06,9,9,25,0,10,30,3.22E-05,PASS
010.txt,158.txt,symsplit,10,10,30,3.75E-05,0,10,29,8.93E-06,9,9,25,0,10,30,2.89E-05,PASS
010.txt,159.txt,symsplit,10,10,30,4.04E-05,0,10,29,7.83E-06,9,9,25,0,10,30,3.41E-05,PASS
010.txt,160.txt,symsplit,16,17,31201,0.00227504,0,18,30873,0.0021647,21582,21582,2865,0,16,31201,0.00250583,PASS
010.txt,161.txt,symsplit,16,19,11711,0.0011678,0,18,68,2.13E-05,7121,7121,3958,0,16,11711,0.00115229,PASS
010.txt,162.txt,symsplit,16,19,10125,0.000880184,0,18,34,1.57E-05,6043,6043,4399,0,16,10125,0.000869531,PASS
010.txt,163.txt,symsplit,15,13,34281,0.00280814,0,18,428,5.50E-05,24388,24388,4440,0,15,34281,0.0027845,PASS
010.txt,164.txt,symsplit,17,21,32842,0.00270906,0,18,32841,0.00260838,20005,20005,8460,0,17,32842,0.00264085,PASS
010.txt,165.txt,symsplit,17,21,3649,0.000486223,0,18,2750,0.000270508,2289,2289,799,0,17,3649,0.00046999,PASS
010.txt,166.txt,symsplit,9,8,16,3.70E-05,0,9,15,5.40E-06,2,2,19,0,9,16,3.39E-05,PASS
010.txt,167.txt,symsplit,16,17,1731,0.000175433,0,18,1642,0.000132599,945,945,471,0,16,1731,0.000168425,PASS
010.txt,168.txt,symsplit,13,12,591,8.42E-05,0,15,15,9.21E-06,375,375,19,0,13,591,7.56E-05,PASS
010.txt,169.txt,symsplit,16,17,9592,0.000904339,0,18,8817,0.000770838,6363,6363,2063,0,16,9592,0.000876221,PASS
010.txt,170.txt,symsplit,16,17,982,0.000143666,0,18,944,9.31E-05,579,579,217,0,16,982,0.000133211,PASS
010.txt,171.txt,symsplit,16,17,2944,0.000270706,0,18,2772,0.000203316,1793,1793,372,0,16,2944,0.000265621,PASS
010.txt,172.txt,symsplit,16,19,4393,0.000486468,0,18,438,5.73E-05,2781,2781,906,0,16,4393,0.000477259,PASS
010.txt,173.txt,symsplit,16,17,28861,0.00206628,0,18,27313,0.0018898,18262,18262,5933,0,16,28861,0.00205988,PASS
010.txt,176.txt,symsplit,16,19,4772,0.000498276,0,18,491,6.02E-05,3000,3000,1030,0,16,4772,0.000496848,PASS
010.txt,177.txt,symsplit,16,19,5280,0.000552878,0,18,398,5.18E-05,3321,3321,1150,0,16,5280,0.000543328,PASS
010.txt,192.txt,symsplit,16,19,2097,0.000244175,0,18,650,7.59E-05,1154,1154,593,0,16,2097,0.000228744,PASS
010.txt,196.txt,symsplit,15,15,23580,0.00179778,0,18,84,2.03E-05,15144,15144,2397,0,15,23580,0.0017767,PASS
011.txt,012.txt,symsplit,17,15,2302,0.000261453,0,18,195,3.17E-05,1390,1390,381,0,17,2302,0.000233573,PASS
011.txt,013.txt,symsplit,41,45,6255501357,694.448,0,52,4947416520,553.262,4577913329,4577913329,1915592273,0,41,6255501357,702.23,PASS
011.txt,014.txt,symsplit,47,72,11639114863,1000.02,1,52,8100855504,695.84,7294772837,7294772837,2903548178,0,52,12012796013,999.839,FAIL
011.txt,015.txt,symsplit,40,38,9911388945,1000.01,1,52,8799643628,878.144,7489182712,7489182712,1253783292,0,,,,MISSING_DATA
011.txt,017.txt,symsplit,28,27,27019,0.00207184,0,32,6308,0.000567743,17948,17948,7591,0,28,27019,0.00206424,PASS
011.txt,018.txt,symsplit,34,27,10562346117,1000.02,1,52,10112685,0.951515,9235596188,9235596188,1521401727,0,,,,MISSING_DATA
011.txt,019.txt,symsplit,51,87,936605,0.0828347,0,52,935731,0.0819041,544804,544804,265641,0,51,936605,0.0828995,PASS
011.txt,021.txt,symsplit,33,33,672901,0.054154,0,36,548093,0.041839,442980,442980,184525,0,33,672901,0.0568713,PASS
011.txt,022.txt,symsplit,33,31,1445101,0.118787,0,38,1297728,0.104873,964559,964559,407948,0,33,1445101,0.118598,PASS
011.txt,023.txt,symsplit,29,24,62815,0.0125207,0,35,25204,0.00436462,44512,44512,23700,0,29,62815,0.00647519,PASS
011.txt,025.txt,symsplit,11,12,382,0.000215733,0,12,381,9.94E-05,240,240,129,0,11,382,9.31E-05,PASS
011.txt,026.txt,symsplit,25,31,35461,0.00546484,0,27,35460,0.0053382,20943,20943,9672,0,25,35461,0.0026083,PASS
011.txt,027.txt,symsplit,8,11,120,0.00015422,0,9,49,2.08E-05,85,85,52,0,8,120,6.78E-05,PASS
011.txt,028.txt,symsplit,38,39,967222,0.167703,0,43,955450,0.165602,608119,608119,284642,0,38,967222,0.0826431,PASS
011.txt,029.txt,symsplit,10,12,409,0.000105389,0,13,408,5.02E-05,269,269,167,0,10,409,9.54E-05,PASS
011.txt,030.txt,symsplit,42,42,87601919,8.27575,0,50,76398204,7.23349,57820579,57820579,32416073,0,42,87601919,8.26427,PASS
011.txt,031.txt,symsplit,9,11,115,7.45E-05,0,10,44,1.01E-05,80,80,53,0,9,115,7.25E-05,PASS
011.txt,032.txt,symsplit,47,54,650605093,82.4852,0,52,561388595,71.8182,473405313,473405313,278688114,0,47,650605093,86.6048,PASS
011.txt,033.txt,symsplit,47,60,33975303,3.77982,0,52,33407897,3.71861,24507273,24507273,12733360,0,47,33975303,3.82948,PASS
011.txt,034.txt,symsplit,26,22,470698,0.0286857,0,27,451764,0.0275193,311186,311186,92227,0,26,470698,0.0280662,PASS
011.txt,035.txt,symsplit,23,22,103915,0.00715337,0,26,65980,0.00479599,67087,67087,20485,0,23,103915,0.0069587,PASS
011.txt,037.txt,symsplit,23,23,580,0.000132417,0,24,34,1.44E-05,353,353,119,0,23,580,0.000120611,PASS
011.txt,038.txt,symsplit,32,44,11407893,0.876802,0,37,4834586,0.36989,7327049,7327049,3088997,0,32,11407893,0.878127,PASS
