instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts, ref_size, ref_nodes, ref_time, match
001.txt,002.txt,dsb,46,68,1328850,0.0993559,0,46,1328734,0.0992275,821303,821303,0,0,46,1328850,0.105213,PASS
001.txt,003.txt,dsb,10,8,125,5.44E-05,0,10,11,8.96E-06,115,115,0,0,10,37,0.000113331,PASS
001.txt,004.txt,dsb,12,12,121,6.47E-05,0,12,13,1.18E-05,109,109,0,0,12,44,0.000118789,PASS
001.txt,007.txt,dsb,34,26,11065656038,1000,1,42,88765664,6.50397,9527151249,9527151249,0,0,,,,MISSING_DATA
001.txt,008.txt,dsb,17,16,186,9.56E-05,0,18,18,1.72E-05,162,162,0,0,17,798828,0.0444746,PASS
001.txt,009.txt,dsb,36,36,16156931027,1000,1,46,7915324,0.453084,11610717309,11610717309,0,0,,,,MISSING_DATA
001.txt,010.txt,dsb,16,17,35370,0.00238196,0,18,32158,0.00214152,25428,25428,0,0,16,82852,0.00510143,PASS
001.txt,011.txt,dsb,36,36,16687401652,1000.02,1,46,7915324,0.447188,11990440866,11990440866,0,0,,,,MISSING_DATA
001.txt,012.txt,dsb,18,18,252,7.87E-05,0,18,167,2.99E-05,195,195,0,0,18,140,5.08E-05,PASS
001.txt,013.txt,dsb,35,32,22442471134,1000.01,1,46,2716589598,120.402,19732803093,19732803093,0,0,,,,MISSING_DATA
001.txt,014.txt,dsb,46,68,17484840,2.64826,0,46,17484286,2.64747,10841655,10841655,0,0,46,17484840,2.64458,PASS
001.txt,015.txt,dsb,36,24,15730829462,1000.02,1,46,30239045,1.93446,14398431653,14398431653,0,0,,,,MISSING_DATA
001.txt,017.txt,dsb,27,25,50103071,2.52079,0,32,45388268,2.26769,34530038,34530038,0,0,,,,MISSING_DATA
001.txt,018.txt,dsb,38,27,9539511738,1000.01,1,46,2150339,0.270177,8569977240,8569977240,0,0,,,,MISSING_DATA
001.txt,019.txt,dsb,46,68,198863934,26.0117,0,46,198863463,26.0111,134091260,134091260,0,0,46,198863934,25.1666,PASS
001.txt,021.txt,dsb,33,33,50322377,3.54322,0,36,15872,0.000920445,34471426,34471426,0,0,33,558032835,36.3635,PASS
001.txt,022.txt,dsb,32,29,3263609361,145.255,0,38,10194983,0.604047,2515739261,2515739261,0,0,,,,MISSING_DATA
001.txt,023.txt,dsb,29,24,19261132,1.62687,0,35,4378792,0.288293,15575171,15575171,0,0,,,,MISSING_DATA
001.txt,025.txt,dsb,11,12,2341,0.000528231,0,12,2263,0.000486568,1627,1627,0,0,11,4881,0.000382894,PASS
001.txt,026.txt,dsb,24,25,601227,0.035633,0,27,601103,0.0355817,361771,361771,0,0,24,1170317,0.0620222,PASS
001.txt,027.txt,dsb,7,8,397,0.000110095,0,9,55,1.82E-05,346,346,0,0,7,4365,0.000477506,PASS
001.txt,028.txt,dsb,35,33,10758453919,773.499,0,43,556650111,35.703,8296154585,8296154585,0,0,,,,MISSING_DATA
001.txt,029.txt,dsb,9,10,12855,0.00077524,0,13,8695,0.000557675,8409,8409,0,0,9,41813,0.0024772,PASS
001.txt,030.txt,dsb,37,41,11635906722,1000.01,1,46,177646225,14.6916,8980762028,8980762028,0,0,,,,MISSING_DATA
001.txt,031.txt,dsb,8,8,411,8.84E-05,0,10,65,1.51E-05,357,357,0,0,8,23118,0.00161696,PASS
001.txt,032.txt,dsb,44,54,11729906549,985.575,0,46,11723263361,984.98,8103054841,8103054841,0,0,44,11729906549,926.408,PASS
001.txt,033.txt,dsb,45,60,912624,0.0643709,0,46,900208,0.0629596,563340,563340,0,0,45,912624,0.0591541,PASS
001.txt,034.txt,dsb,26,23,8511098,0.467912,0,27,53859,0.00497995,7279867,7279867,0,0,26,82793275,3.03445,PASS
001.txt,035.txt,dsb,23,22,1245028,0.0712862,0,26,616669,0.0356842,784002,784002,0,0,23,17057655,1.1109,PASS
001.txt,037.txt,dsb,22,19,208921,0.0173766,0,24,35763,0.00204692,176017,176017,0,0,22,533069350,24.2095,PASS
001.txt,038.txt,dsb,32,40,93940345,6.05186,0,37,2697252,0.161542,62373382,62373382,0,0,32,348031451,27.415,PASS
001.txt,041.txt,dsb,23,26,439380,0.0300576,0,27,1201,0.000121743,282975,282975,0,0,23,29546413,1.99471,PASS
001.txt,042.txt,dsb,36,26,13585537786,1000.02,1,46,5891040860,486.544,11321813435,11321813435,0,0,,,,MISSING_DATA
001.txt,044.txt,dsb,14,12,620,1.00E-04,0,15,526,5.63E-05,424,424,0,0,14,8741,0.000697366,PASS
001.txt,045.txt,dsb,10,12,81,4.13E-05,0,10,11,7.80E-06,71,71,0,0,10,39,3.45E-05,PASS
001.txt,046.txt,dsb,25,23,88207948,5.78558,0,31,87980289,5.77163,65229884,65229884,0,0,,,,MISSING_DATA
001.txt,048.txt,dsb,41,54,18287878330,1000.01,1,46,5221359479,271.774,13880584092,13880584092,0,0,,,,MISSING_DATA
001.txt,049.txt,dsb,44,60,7185068092,1000.01,1,46,1159613,0.171327,5010803549,5010803549,0,0,,,,MISSING_DATA
001.txt,051.txt,dsb,43,48,13691897874,1000.01,1,46,149271,0.00985111,10433273956,10433273956,0,0,,,,MISSING_DATA
001.txt,053.txt,dsb,16,14,31949,0.0022978,0,18,31042,0.00219323,20115,20115,0,0,16,119305,0.00863513,PASS
001.txt,055.txt,dsb,38,30,1178737803,107.237,0,44,386778409,34.2909,954432870,954432870,0,0,38,1266659994,107.915,PASS
001.txt,056.txt,dsb,42,42,13689796275,1000.02,1,46,384485540,28.721,9910810758,9910810758,0,0,,,,MISSING_DATA
001.txt,057.txt,dsb,16,20,97,5.90E-05,0,16,17,1.06E-05,81,81,0,0,16,59,4.71E-05,PASS
001.txt,058.txt,dsb,15,14,192302,0.0142132,0,18,479,6.17E-05,156115,156115,0,0,15,215537865,11.8747,PASS
001.txt,059.txt,dsb,17,16,126,5.38E-05,0,17,18,1.28E-05,109,109,0,0,17,66,3.83E-05,PASS
001.txt,061.txt,dsb,43,46,1845404566,111.796,0,46,1845006013,111.77,1233100045,1233100045,0,0,43,1845404566,92.7814,PASS
001.txt,062.txt,dsb,10,10,217,5.97E-05,0,11,85,2.12E-05,194,194,0,0,10,4151,0.000385158,PASS
001.txt,063.txt,dsb,22,24,169019,0.0106462,0,25,154344,0.00981784,120807,120807,0,0,22,778873829,39.1387,PASS
001.txt,064.txt,dsb,35,30,13166296324,1000.02,1,46,427517674,19.2835,10925429228,10925429228,0,0,,,,MISSING_DATA
001.txt,065.txt,dsb,23,20,144665,0.00934382,0,25,83127,0.00522526,93643,93643,0,0,23,1375856,0.0788394,PASS
001.txt,066.txt,dsb,18,20,12334950,1.23289,0,25,1550373,0.122717,11033829,11033829,0,0,18,6477469967,447.435,PASS
001.txt,067.txt,dsb,22,23,3349,0.000335763,0,24,278,4.74E-05,2129,2129,0,0,22,4311493,0.284817,PASS
001.txt,068.txt,dsb,12,10,3757,0.000348822,0,15,3225,0.000266149,2886,2886,0,0,12,6633959,0.321764,PASS
001.txt,069.txt,dsb,21,24,22335,0.00161206,0,22,22213,0.00156219,15229,15229,0,0,21,273373,0.0199401,PASS
001.txt,070.txt,dsb,44,56,12505046314,759.499,0,46,12145019605,731.857,8514876186,8514876186,0,0,44,12505046314,705.166,PASS
001.txt,071.txt,dsb,31,34,18013852906,1000.01,1,39,602122958,29.8847,13688800702,13688800702,0,0,,,,MISSING_DATA
001.txt,072.txt,dsb,13,12,416494,0.0238283,0,15,42,1.46E-05,259456,259456,0,0,13,8168549,0.37077,PASS
001.txt,073.txt,dsb,40,30,15468670473,1000.02,1,46,2807859245,251.766,11355023809,11355023809,0,0,,,,MISSING_DATA
001.txt,074.txt,dsb,40,34,14088342270,1000.02,1,46,2846248413,272.179,10410396404,10410396404,0,0,,,,MISSING_DATA
001.txt,075.txt,dsb,23,24,7268,0.000678566,0,27,243,4.49E-05,5243,5243,0,0,23,3187952452,241.88,PASS
001.txt,077.txt,dsb,13,15,6499,0.000438257,0,15,14,8.00E-06,4416,4416,0,0,13,1905296,0.0985009,PASS
001.txt,078.txt,dsb,40,30,15406722967,1000.02,1,46,2807859245,252.615,11303752597,11303752597,0,0,,,,MISSING_DATA
001.txt,079.txt,dsb,9,10,2262,0.000211207,0,11,42,1.51E-05,1572,1572,0,0,9,24449,0.00158762,PASS
001.txt,080.txt,dsb,18,20,756589,0.0429384,0,20,754679,0.0427736,511621,511621,0,0,18,708799,0.0391805,PASS
001.txt,081.txt,dsb,39,42,15243390806,1000.02,1,46,297244975,19.0542,11543953897,11543953897,0,0,,,,MISSING_DATA
001.txt,082.txt,dsb,18,20,756589,0.0426424,0,20,754679,0.0424433,511621,511621,0,0,18,708799,0.0391987,PASS
001.txt,083.txt,dsb,40,34,14068546796,1000.01,1,46,2846248413,272.791,10397104231,10397104231,0,0,,,,MISSING_DATA
001.txt,084.txt,dsb,19,22,223695665,12.5358,0,22,20,1.30E-05,174234134,174234134,0,0,19,1598619559,66.4894,PASS
001.txt,085.txt,dsb,42,48,220286474,13.4941,0,46,172133857,10.0002,143720950,143720950,0,0,42,220286474,12.2794,PASS
001.txt,086.txt,dsb,46,68,11147052378,700.099,0,46,11147052244,700.099,7327280767,7327280767,0,0,46,11147052378,605.797,PASS
001.txt,087.txt,dsb,37,32,14134272778,1000.01,1,46,135,3.91E-05,10150919081,10150919081,0,0,,,,MISSING_DATA
001.txt,088.txt,dsb,44,54,9863444704,1000,1,46,586491348,76.0118,6040798204,6040798204,0,0,,,,MISSING_DATA
001.txt,089.txt,dsb,39,22,3182750082,328.624,0,46,3163117034,326.1,2476627670,2476627670,0,0,39,3182750082,289.243,PASS
001.txt,090.txt,dsb,32,26,17383539246,1000.02,1,46,208,5.34E-05,15170902874,15170902874,0,0,,,,MISSING_DATA
001.txt,091.txt,dsb,32,34,12410120930,1000.02,1,39,12013147,0.806549,9672816091,9672816091,0,0,,,,MISSING_DATA
001.txt,092.txt,dsb,8,8,5701,0.000444962,0,10,4579,0.000307665,3760,3760,0,0,8,6069,0.000455933,PASS
001.txt,093.txt,dsb,38,29,6856008324,1000.02,1,46,337926,0.0398107,6157991299,6157991299,0,0,,,,MISSING_DATA
001.txt,094.txt,dsb,38,29,6615216261,1000,1,46,257613,0.0364835,5945958817,5945958817,0,0,,,,MISSING_DATA
001.txt,095.txt,dsb,39,28,1015920225,134.828,0,46,4249082,0.492585,837606467,837606467,0,0,39,1015920225,117.789,PASS
001.txt,096.txt,dsb,39,28,1364296128,166.446,0,46,44664097,4.76299,1089184482,1089184482,0,0,39,1364296128,145.503,PASS
001.txt,097.txt,dsb,39,28,1364296128,166.586,0,46,44664097,4.76671,1089184482,1089184482,0,0,39,1364296128,144.494,PASS
001.txt,099.txt,dsb,20,20,14698,0.00125902,0,21,12979,0.00103075,8856,8856,0,0,20,37860,0.00247866,PASS
001.txt,100.txt,dsb,15,13,1728,0.00021177,0,16,1588,0.000160031,1433,1433,0,0,15,29416,0.00168053,PASS
001.txt,101.txt,dsb,16,16,1196,0.000188975,0,18,17,1.32E-05,790,790,0,0,16,41831956,2.79872,PASS
001.txt,102.txt,dsb,34,33,25685389785,1000.02,1,46,73,3.47E-05,19757863718,19757863718,0,0,,,,MISSING_DATA
001.txt,103.txt,dsb,38,42,14642175074,1000.02,1,46,71,4.57E-05,12169955781,12169955781,0,0,,,,MISSING_DATA
001.txt,105.txt,dsb,36,32,9637110617,1000.02,1,46,508297941,49.6709,7473739315,7473739315,0,0,,,,MISSING_DATA
001.txt,106.txt,dsb,39,38,9448192955,1000.02,1,46,111325558,12.0816,7610485028,7610485028,0,0,,,,MISSING_DATA
001.txt,107.txt,dsb,31,33,13577032703,1000.01,1,37,544648691,39.2361,10491242614,10491242614,0,0,,,,MISSING_DATA
001.txt,108.txt,dsb,22,20,1243606,0.10122,0,25,345,7.72E-05,934058,934058,0,0,22,206621496,36.7538,PASS
001.txt,109.txt,dsb,44,56,9090274808,1000.02,1,46,5303093046,606.021,6485276058,6485276058,0,0,,,,MISSING_DATA
001.txt,111.txt,dsb,26,25,216547925,15.0759,0,32,464451,0.0280141,159671660,159671660,0,0,,,,MISSING_DATA
001.txt,112.txt,dsb,20,23,4015,0.000333291,0,22,21,1.43E-05,2652,2652,0,0,20,346060,0.0549186,PASS
001.txt,116.txt,dsb,19,24,27894,0.00194264,0,22,1758,0.000137597,18897,18897,0,0,19,1419581,0.198006,PASS
001.txt,120.txt,dsb,12,11,7159,0.000475345,0,13,7056,0.000426702,4615,4615,0,0,12,15214,0.00202398,PASS
001.txt,121.txt,dsb,14,16,12047,0.000632953,0,15,19,8.75E-06,7118,7118,0,0,14,14354,0.00181757,PASS
001.txt,122.txt,dsb,39,44,20259027945,1000.02,1,46,55744,0.00269362,14630993995,14630993995,0,0,,,,MISSING_DATA
001.txt,123.txt,dsb,39,44,15350618909,1000.01,1,46,55744,0.00296846,11108816307,11108816307,0,0,,,,MISSING_DATA
001.txt,125.txt,dsb,11,10,4932,0.000301544,0,12,12,9.61E-06,2945,2945,0,0,11,50073,0.00247566,PASS
001.txt,126.txt,dsb,30,38,102729,0.00586821,0,31,92489,0.005026,61284,61284,0,0,30,63138,0.00366854,PASS
001.txt,137.txt,dsb,34,30,26676601798,1000.02,1,46,9560036,0.58518,22210367043,22210367043,0,0,,,,MISSING_DATA
001.txt,139.txt,dsb,39,40,7412099333,1000.02,1,46,553956,0.0367789,7142314862,7142314862,0,0,,,,MISSING_DATA
001.txt,140.txt,dsb,39,40,7402805810,1000.02,1,46,553956,0.0365483,7133324034,7133324034,0,0,,,,MISSING_DATA
001.txt,143.txt,dsb,29,25,14335529853,1000.01,1,40,178750128,9.80687,10794588651,10794588651,0,0,,,,MISSING_DATA
001.txt,144.txt,dsb,40,30,17089700591,1000.02,1,46,224552505,21.0993,11513718122,11513718122,0,0,,,,MISSING_DATA
001.txt,145.txt,dsb,16,14,155,5.95E-05,0,16,17,9.39E-06,139,139,0,0,16,67,4.11E-05,PASS
001.txt,146.txt,dsb,40,38,10426392520,1000.02,1,46,414369515,28.3984,7766867927,7766867927,0,0,,,,MISSING_DATA
001.txt,147.txt,dsb,39,41,7668887571,1000.02,1,46,4852621,0.305159,7275478320,7275478320,0,0,,,,MISSING_DATA
001.txt,148.txt,dsb,15,14,771,0.000150987,0,17,38,1.69E-05,555,555,0,0,15,339457,0.0244137,PASS
001.txt,149.txt,dsb,38,35,15336715892,1000.01,1,46,2733523614,211.155,10610661072,10610661072,0,0,,,,MISSING_DATA
001.txt,151.txt,dsb,42,48,11553036313,1000.01,1,46,121269998,13.0626,7937133743,7937133743,0,0,,,,MISSING_DATA
001.txt,152.txt,dsb,46,68,65692,0.00630122,0,46,65380,0.00605889,45289,45289,0,0,46,65692,0.00595809,PASS
001.txt,153.txt,dsb,46,68,125470,0.0172957,0,46,125096,0.0169654,88207,88207,0,0,46,125470,0.0168325,PASS
001.txt,156.txt,dsb,8,7,884,9.17E-05,0,9,9,4.99E-06,564,564,0,0,8,9940,0.000649513,PASS
001.txt,157.txt,dsb,9,8,774,9.57E-05,0,10,10,7.50E-06,501,501,0,0,9,13837,0.000809934,PASS
001.txt,158.txt,dsb,9,8,774,9.64E-05,0,10,10,7.38E-06,501,501,0,0,9,13837,0.000817686,PASS
001.txt,159.txt,dsb,9,8,774,8.83E-05,0,10,10,7.46E-06,501,501,0,0,9,13837,0.000838207,PASS
001.txt,160.txt,dsb,38,31,9569464082,1000.02,1,46,18621464,1.76834,8217517481,8217517481,0,0,,,,MISSING_DATA
001.txt,161.txt,dsb,44,54,4346527711,383.012,0,46,4346015523,382.961,3299015473,3299015473,0,0,44,4346527711,399.848,PASS
001.txt,162.txt,dsb,41,38,8081861892,1000.02,1,46,207287,0.0275971,7325592666,7325592666,0,0,,,,MISSING_DATA
001.txt,163.txt,dsb,33,29,13617453926,1000.02,1,42,2726433480,185.736,10260569221,10260569221,0,0,,,,MISSING_DATA
001.txt,164.txt,dsb,45,62,127807082,7.65154,0,46,126867305,7.59492,86246538,86246538,0,0,45,127807082,6.86411,PASS
001.txt,165.txt,dsb,42,42,16759043286,1000.01,1,46,16235101043,964.099,11171886010,11171886010,0,0,,,,MISSING_DATA
001.txt,166.txt,dsb,9,8,119,5.18E-05,0,9,10,5.38E-06,110,110,0,0,9,34,3.50E-05,PASS
001.txt,167.txt,dsb,18,24,100010,0.00625031,0,20,19,1.29E-05,64866,64866,0,0,18,221985,0.013013,PASS
001.txt,168.txt,dsb,14,14,2675,0.00022668,0,15,87,1.79E-05,1599,1599,0,0,14,21831,0.00148232,PASS
001.txt,169.txt,dsb,33,30,137306430,10.3563,0,37,131005214,9.92083,106120265,106120265,0,0,33,8242575317,555.028,PASS
001.txt,170.txt,dsb,24,25,222,7.57E-05,0,24,101,3.46E-05,186,186,0,0,24,132,5.58E-05,PASS
001.txt,171.txt,dsb,32,30,916266318,56.1097,0,35,876615598,53.5422,646179994,646179994,0,0,32,3211600054,171.799,PASS
001.txt,172.txt,dsb,36,31,20130220562,1000.01,1,46,14378643500,701.25,15377695150,15377695150,0,0,,,,MISSING_DATA
001.txt,173.txt,dsb,39,36,14438596110,1000.01,1,46,1560377326,115.54,11073224945,11073224945,0,0,,,,MISSING_DATA
001.txt,176.txt,dsb,36,36,18736294612,1000.02,1,46,2377947889,134.57,14141525910,14141525910,0,0,,,,MISSING_DATA
001.txt,177.txt,dsb,37,32,15903073315,1000.01,1,46,7147109925,485.409,11940329418,11940329418,0,0,,,,MISSING_DATA
001.txt,192.txt,dsb,26,30,142675086,9.32674,0,31,21958,0.00168759,111559521,111559521,0,0,26,6814784448,426.97,PASS
001.txt,196.txt,dsb,22,22,984619,0.07447,0,27,543444,0.0343749,733900,733900,0,0,22,3898302574,242.942,PASS
002.txt,003.txt,dsb,10,8,133,5.19E-05,0,10,11,7.39E-06,123,123,0,0,10,37,3.09E-05,PASS
002.txt,004.txt,dsb,12,12,124,6.84E-05,0,12,13,9.34E-06,112,112,0,0,12,44,3.41E-05,PASS
002.txt,007.txt,dsb,32,23,12586687751,1000.01,1,42,383812810,20.8025,10124857282,10124857282,0,0,,,,MISSING_DATA
002.txt,008.txt,dsb,17,18,496,9.82E-05,0,18,97,2.43E-05,371,371,0,0,17,1953149,0.108351,PASS
002.txt,009.txt,dsb,33,29,14736585524,1000.02,1,47,429724066,24.6273,10284653971,10284653971,0,0,,,,MISSING_DATA
002.txt,010.txt,dsb,16,19,52893,0.00332984,0,18,322,3.66E-05,34584,34584,0,0,16,228390,0.0144018,PASS
002.txt,011.txt,dsb,33,29,17306502389,1000.01,1,47,429724066,20.2888,12131250247,12131250247,0,0,,,,MISSING_DATA
002.txt,012.txt,dsb,18,18,20894,0.00142965,0,18,20809,0.00137535,12978,12978,0,0,18,213754,0.0193879,PASS
002.txt,013.txt,dsb,36,36,22346582540,1000.01,1,47,1872398210,84.7067,16699510594,16699510594,0,0,,,,MISSING_DATA
002.txt,014.txt,dsb,40,52,5731931968,1000,1,47,193420721,40.5919,3528958104,3528958104,0,0,,,,MISSING_DATA
002.txt,015.txt,dsb,33,26,17905461787,1000.01,1,47,78983058,4.12069,11688855974,11688855974,0,0,,,,MISSING_DATA
002.txt,017.txt,dsb,27,27,2459098856,132.784,0,32,2452719234,132.434,1645450322,1645450322,0,0,,,,MISSING_DATA
002.txt,018.txt,dsb,34,29,5804719654,1000.01,1,47,82865209,13.5116,5073093017,5073093017,0,0,,,,MISSING_DATA
002.txt,019.txt,dsb,42,56,3328848710,1000.03,1,47,3180317616,951.232,2219114055,2219114055,0,0,,,,MISSING_DATA
002.txt,021.txt,dsb,29,28,19301626307,1000.02,1,36,302240,0.0167269,14025609260,14025609260,0,0,,,,MISSING_DATA
002.txt,022.txt,dsb,30,38,18543845489,1000.02,1,38,53648018,2.33617,13169145866,13169145866,0,0,,,,MISSING_DATA
002.txt,023.txt,dsb,30,36,1637901099,123.189,0,35,1575573355,117.702,1169434636,1169434636,0,0,,,,MISSING_DATA
002.txt,025.txt,dsb,11,16,344,7.40E-05,0,12,120,1.86E-05,264,264,0,0,11,4396,0.000396554,PASS
002.txt,026.txt,dsb,25,33,39179,0.00247135,0,27,30555,0.00176224,25156,25156,0,0,25,109252,0.00791898,PASS
002.txt,027.txt,dsb,8,12,169,5.15E-05,0,9,18,8.11E-06,145,145,0,0,8,3211,0.000319346,PASS
002.txt,028.txt,dsb,33,42,12316982958,1000.02,1,43,2223813,0.136151,10692739188,10692739188,0,0,,,,MISSING_DATA
002.txt,029.txt,dsb,10,14,1132,0.000172068,0,13,120,2.20E-05,914,914,0,0,10,13149,0.00118943,PASS
002.txt,030.txt,dsb,37,52,16184919601,1000.02,1,47,724046,0.0440564,12245793723,12245793723,0,0,,,,MISSING_DATA
002.txt,031.txt,dsb,9,11,219,6.33E-05,0,10,55,1.14E-05,187,187,0,0,9,4834,0.000460246,PASS
002.txt,032.txt,dsb,40,54,13506154699,1000.02,1,47,8922310200,634.958,9325599828,9325599828,0,0,,,,MISSING_DATA
002.txt,033.txt,dsb,45,60,98019206,6.50073,0,47,98006534,6.4996,63721427,63721427,0,0,45,98019206,6.40929,PASS
002.txt,034.txt,dsb,26,23,518181550,30.2555,0,27,507150822,29.7111,392071029,392071029,0,0,26,1226898985,74.4516,PASS
002.txt,035.txt,dsb,23,25,4290290,0.254635,0,26,275441,0.0169559,2947733,2947733,0,0,23,67210139,3.75385,PASS
002.txt,037.txt,dsb,22,20,2261337,0.179187,0,24,316858,0.0207994,1881039,1881039,0,0,22,634090761,28.9144,PASS
002.txt,038.txt,dsb,33,44,14382445,0.937621,0,37,11501502,0.741047,9479503,9479503,0,0,33,11967819,0.988454,PASS
002.txt,041.txt,dsb,24,31,116777,0.00803793,0,27,209,3.87E-05,70373,70373,0,0,24,4025802,0.291327,PASS
002.txt,042.txt,dsb,36,26,14936456622,1000.01,1,47,2919871709,190.684,12044227077,12044227077,0,0,,,,MISSING_DATA
002.txt,044.txt,dsb,14,14,620,0.000107912,0,15,171,3.32E-05,447,447,0,0,14,47074,0.00279074,PASS
002.txt,045.txt,dsb,10,12,109,7.08E-05,0,10,11,1.38E-05,99,99,0,0,10,39,3.13E-05,PASS
002.txt,046.txt,dsb,25,26,53429832,3.56476,0,31,40097583,2.58401,40364669,40364669,0,0,,,,MISSING_DATA
002.txt,048.txt,dsb,41,52,14138295882,1000.02,1,47,230411327,17.8518,9675842140,9675842140,0,0,,,,MISSING_DATA
002.txt,049.txt,dsb,38,47,5826037199,1000.02,1,47,423072925,61.8897,3990973178,3990973178,0,0,,,,MISSING_DATA
002.txt,051.txt,dsb,40,46,12857317630,1000.01,1,47,95466591,6.71004,9336196645,9336196645,0,0,,,,MISSING_DATA
002.txt,053.txt,dsb,17,21,442,0.000104156,0,18,62,2.92E-05,329,329,0,0,17,27523,0.00213737,PASS
002.txt,055.txt,dsb,38,30,1687593169,130.302,0,44,892394793,56.763,1348498681,1348498681,0,0,,,,MISSING_DATA
002.txt,056.txt,dsb,37,36,10635980417,1000.02,1,47,3250259051,282.107,7417984091,7417984091,0,0,,,,MISSING_DATA
002.txt,057.txt,dsb,16,20,153,5.89E-05,0,16,60,1.66E-05,128,128,0,0,16,99,4.12E-05,PASS
002.txt,058.txt,dsb,16,17,80457,0.006411,0,18,51727,0.00402511,63223,63223,0,0,16,4669923,0.238872,PASS
002.txt,059.txt,dsb,17,16,188,6.39E-05,0,17,62,1.74E-05,165,165,0,0,17,84,4.10E-05,PASS
002.txt,061.txt,dsb,43,46,9413707315,709.985,0,47,9413308762,709.96,7248432038,7248432038,0,0,43,9413707315,713.785,PASS
002.txt,062.txt,dsb,11,14,108,4.54E-05,0,11,12,7.41E-06,97,97,0,0,11,42,3.56E-05,PASS
002.txt,063.txt,dsb,22,26,7953524,0.56284,0,25,839,9.74E-05,5877712,5877712,0,0,22,938597938,46.9234,PASS
002.txt,064.txt,dsb,35,33,14949278826,1000.02,1,47,3218510110,195.377,10833178430,10833178430,0,0,,,,MISSING_DATA
002.txt,065.txt,dsb,23,20,3663376,0.228352,0,25,3597859,0.22387,2357458,2357458,0,0,23,149467272,5.90207,PASS
002.txt,066.txt,dsb,19,26,1404722,0.117518,0,25,4998,0.000440616,996717,996717,0,0,19,528778852,34.1156,PASS
002.txt,067.txt,dsb,23,26,1849,0.00021929,0,24,833,8.96E-05,1229,1229,0,0,23,138851,0.00861515,PASS
002.txt,068.txt,dsb,12,16,26949,0.00206024,0,15,62,1.66E-05,20200,20200,0,0,12,14460240,0.612954,PASS
002.txt,069.txt,dsb,22,30,132,7.05E-05,0,22,23,1.41E-05,110,110,0,0,22,80,5.04E-05,PASS
002.txt,070.txt,dsb,41,50,12463441449,1000.02,1,47,2387394198,192.026,9079087524,9079087524,0,0,,,,MISSING_DATA
002.txt,071.txt,dsb,31,33,15896558511,1000.02,1,39,4940906,0.301092,12147555515,12147555515,0,0,,,,MISSING_DATA
002.txt,072.txt,dsb,14,14,4465,0.000449684,0,15,128,2.25E-05,3768,3768,0,0,14,91835,0.00429205,PASS
002.txt,073.txt,dsb,40,30,14457582200,1000.02,1,47,12484712858,860.523,10656643152,10656643152,0,0,,,,MISSING_DATA
002.txt,074.txt,dsb,40,34,13397962337,1000.02,1,47,12787082925,922.289,9806019075,9806019075,0,0,,,,MISSING_DATA
002.txt,075.txt,dsb,24,28,11164,0.000870194,0,27,6383,0.0004002,8157,8157,0,0,24,135909531,21.6089,PASS
002.txt,077.txt,dsb,14,16,7570,0.000488972,0,15,28,1.30E-05,5161,5161,0,0,14,58858,0.00355803,PASS
002.txt,078.txt,dsb,40,30,14518707124,1000.02,1,47,12484712858,857.853,10697568865,10697568865,0,0,,,,MISSING_DATA
002.txt,079.txt,dsb,10,14,1069,0.000126079,0,11,11,7.91E-06,715,715,0,0,10,11019,0.000753311,PASS
002.txt,080.txt,dsb,19,25,8078,0.000598578,0,20,125,2.76E-05,5183,5183,0,0,19,31294,0.00211315,PASS
002.txt,081.txt,dsb,39,42,15311110339,1000.01,1,47,312037741,20.0122,11594735413,11594735413,0,0,,,,MISSING_DATA
002.txt,082.txt,dsb,19,25,8078,0.000585747,0,20,125,2.60E-05,5183,5183,0,0,19,31294,0.00224558,PASS
002.txt,083.txt,dsb,40,34,13380693713,1000.02,1,47,12787082925,923.919,9790201404,9790201404,0,0,,,,MISSING_DATA
002.txt,084.txt,dsb,20,26,759848,0.0464511,0,22,388796,0.0234324,609665,609665,0,0,20,16660936,0.789631,PASS
002.txt,085.txt,dsb,42,48,211531008,12.7038,0,47,168369782,9.55756,136795422,136795422,0,0,42,211531008,11.9634,PASS
002.txt,086.txt,dsb,46,68,9710839092,619.797,0,47,9710838958,619.797,6364409677,6364409677,0,0,46,9710839092,539.629,PASS
002.txt,087.txt,dsb,37,32,13598133156,1000.01,1,47,2838830089,236.145,9677612262,9677612262,0,0,,,,MISSING_DATA
002.txt,088.txt,dsb,36,45,7926846111,1000.02,1,47,1603167065,203.663,5202023227,5202023227,0,0,,,,MISSING_DATA
002.txt,089.txt,dsb,39,22,3220764028,279.819,0,47,3199397458,277.458,2500299177,2500299177,0,0,39,3220764028,586.682,PASS
002.txt,090.txt,dsb,33,24,16059115313,1000.02,1,47,1035419839,61.7924,13238718439,13238718439,0,0,,,,MISSING_DATA
002.txt,091.txt,dsb,32,34,14726542412,1000.02,1,39,307808498,19.951,11489561043,11489561043,0,0,,,,MISSING_DATA
002.txt,092.txt,dsb,9,12,1828,0.000177216,0,10,1749,0.000137917,1220,1220,0,0,9,4341,0.00035997,PASS
