instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts, ref_size, ref_nodes, ref_time, match
001.txt,002.txt,rl,46,68,974128,0.0974059,0,46,974027,0.0973204,595404,595404,0,243120,46,974128,0.072,PASS
001.txt,003.txt,rl,10,8,125,7.65E-05,0,10,11,2.06E-05,115,115,0,40,10,37,0,PASS
001.txt,004.txt,rl,12,12,121,7.44E-05,0,12,13,1.88E-05,109,109,0,38,12,44,0,PASS
001.txt,007.txt,rl,34,26,8072261539,1000.01,1,42,85262575,7.48493,6791515027,6791515027,0,5782874201,,,0,MISSING_DATA
001.txt,008.txt,rl,17,16,186,0.000121994,0,18,18,3.75E-05,162,162,0,102,17,475850,0.041,PASS
001.txt,009.txt,rl,36,36,14063219342,1000.02,1,46,717813,0.0533197,10805097551,10805097551,0,7801968496,,,0,MISSING_DATA
001.txt,010.txt,rl,16,17,33017,0.0030385,0,18,32858,0.00298726,23786,23786,0,16192,16,118626,0.01,PASS
001.txt,011.txt,rl,36,36,15022565302,1000.01,1,46,717813,0.0522889,11545190710,11545190710,0,8340072475,,,0,MISSING_DATA
001.txt,012.txt,rl,18,18,298,8.74E-05,0,18,215,4.77E-05,225,225,0,62,18,140,0,PASS
001.txt,013.txt,rl,35,34,17971908953,1000.02,1,46,6509234571,360.39,14618981574,14618981574,0,11649790184,,,0,MISSING_DATA
001.txt,014.txt,rl,46,68,22476279,4.41165,0,46,22475713,4.41072,14170189,14170189,0,5863029,46,22476279,4.956,PASS
001.txt,015.txt,rl,36,29,18319630853,1000.01,1,46,2710877611,138.142,14299915062,14299915062,0,10334761290,,,0,MISSING_DATA
001.txt,017.txt,rl,27,24,31972716,2.37498,0,32,20683536,1.25004,22362951,22362951,0,13664864,,,0,MISSING_DATA
001.txt,018.txt,rl,38,27,6747197568,1000.02,1,46,1986312,0.366198,6212987443,6212987443,0,5729104214,,,0,MISSING_DATA
001.txt,019.txt,rl,46,68,216527501,40.7468,0,46,216527036,40.7459,145553264,145553264,0,74578772,46,216527501,36.807,PASS
001.txt,021.txt,rl,33,31,60816103,5.98933,0,36,22066,0.00171624,41064845,41064845,0,21673553,33,579393970,60.358,PASS
001.txt,022.txt,rl,32,27,937081932,100.77,0,38,12452738,1.03777,709198116,709198116,0,497947993,,,0,MISSING_DATA
001.txt,023.txt,rl,29,24,8543503,1.49757,0,35,1024033,0.147195,7305675,7305675,0,6181591,,,0,MISSING_DATA
001.txt,025.txt,rl,11,12,884,0.00016543,0,12,808,0.000120392,635,635,0,445,11,4000,0,PASS
001.txt,026.txt,rl,24,25,1004655,0.0796847,0,27,1001249,0.0792728,616644,616644,0,239897,24,686652,0.055,PASS
001.txt,027.txt,rl,7,8,397,0.00010603,0,9,55,2.03E-05,346,346,0,278,7,3150,0,PASS
001.txt,028.txt,rl,34,42,8345935578,1000.02,1,43,82761575,9.70456,6432460183,6432460183,0,4780087754,,,0,MISSING_DATA
001.txt,029.txt,rl,9,10,9909,0.000937198,0,13,3282,0.000333675,6218,6218,0,3641,9,33303,0.002,PASS
001.txt,030.txt,rl,37,41,6753451348,1000.02,1,46,383530637,62.3966,5168370470,5168370470,0,4115522131,,,0,MISSING_DATA
001.txt,031.txt,rl,8,8,411,0.000250789,0,10,65,6.06E-05,357,357,0,279,8,27933,0.003,PASS
001.txt,032.txt,rl,44,54,55577120,5.8907,0,46,39671656,4.16084,36671847,36671847,0,17878257,44,55577120,4.983,PASS
001.txt,033.txt,rl,45,60,4954806,0.498262,0,46,4943290,0.496583,3300996,3300996,0,1664687,45,4954806,0.356,PASS
001.txt,034.txt,rl,26,22,11958388,0.88081,0,27,519753,0.046468,9869994,9869994,0,7781682,26,61786189,3.172,PASS
001.txt,035.txt,rl,23,23,2008315,0.174309,0,26,789504,0.0818999,1259750,1259750,0,533862,23,208215937,15.613,PASS
001.txt,037.txt,rl,22,19,220687,0.0306222,0,24,43521,0.0039984,183411,183411,0,146293,22,164569135,13.727,PASS
001.txt,038.txt,rl,32,40,9572799,1.14336,0,37,915589,0.106845,6850230,6850230,0,4504448,32,122955866,16.611,PASS
001.txt,041.txt,rl,23,26,243192,0.0263999,0,27,1206,0.000218559,154711,154711,0,71567,23,19527608,2.128,PASS
001.txt,042.txt,rl,36,22,8997658135,1000.02,1,46,3566944912,455.192,7857333819,7857333819,0,6950393562,,,0,MISSING_DATA
001.txt,044.txt,rl,14,12,839,0.00017903,0,15,756,0.000126761,565,565,0,324,14,7192,0,PASS
001.txt,045.txt,rl,10,12,81,0.00010585,0,10,11,3.49E-05,71,71,0,38,10,39,0,PASS
001.txt,046.txt,rl,25,23,29796133,3.06492,0,31,26741094,2.64096,21986008,21986008,0,15204956,,,0,MISSING_DATA
001.txt,048.txt,rl,41,54,5349860008,1000.02,1,46,601591908,101.847,5012070371,5012070371,0,4693436559,,,0,MISSING_DATA
001.txt,049.txt,rl,46,68,2618393022,488.269,0,46,2618392632,488.268,1792462078,1792462078,0,966528973,46,2642178983,448.5,PASS
001.txt,051.txt,rl,44,54,2368694392,204.275,0,46,2354449980,202.785,1599630411,1599630411,0,831497222,44,2368694392,175.889,PASS
001.txt,053.txt,rl,16,13,8174,0.000907246,0,18,7984,0.000802978,5247,5247,0,2722,16,169444,0.015,PASS
001.txt,055.txt,rl,38,30,764995021,80.0206,0,44,459322232,46.4179,566398433,566398433,0,381891169,,,0,MISSING_DATA
001.txt,056.txt,rl,42,42,10426796710,1000.02,1,46,124500398,12.6791,7592154644,7592154644,0,4757732418,,,0,MISSING_DATA
001.txt,057.txt,rl,16,20,97,7.50E-05,0,16,17,1.73E-05,81,81,0,38,16,59,0,PASS
001.txt,058.txt,rl,15,14,192024,0.0147586,0,18,481,7.75E-05,155684,155684,0,120171,15,254205321,20.539,PASS
001.txt,059.txt,rl,17,16,126,5.99E-05,0,17,18,1.69E-05,109,109,0,44,17,66,0,PASS
001.txt,061.txt,rl,41,44,14540459458,1000,1,46,18652004,1.4441,9487049720,9487049720,0,4433799185,,,0,MISSING_DATA
001.txt,062.txt,rl,10,10,217,6.56E-05,0,11,85,2.29E-05,194,194,0,91,10,3346,0,PASS
001.txt,063.txt,rl,22,24,157756,0.0172462,0,25,117975,0.0101835,123790,123790,0,90398,22,960392813,68.253,PASS
001.txt,064.txt,rl,35,30,9290404764,1000.02,1,46,955330708,65.736,7692243236,7692243236,0,6313477001,,,0,MISSING_DATA
001.txt,065.txt,rl,23,20,194757,0.014468,0,25,82977,0.00573601,125293,125293,0,58066,23,1880652,0.157,PASS
001.txt,066.txt,rl,18,22,2951169,0.335671,0,25,699228,0.0665387,2412213,2412213,0,1998515,,,0,MISSING_DATA
001.txt,067.txt,rl,22,23,10356,0.00110692,0,24,194,0.000102765,6954,6954,0,3618,22,2758509,0.299,PASS
001.txt,068.txt,rl,12,10,12059,0.00137493,0,15,11545,0.00121806,8509,8509,0,5162,12,11162294,0.981,PASS
001.txt,069.txt,rl,21,24,29242,0.00239508,0,22,29137,0.00235069,18221,18221,0,8315,21,74120,0.009,PASS
001.txt,070.txt,rl,42,44,10694718261,1000,1,46,15633938,1.66314,6942892554,6942892554,0,3191080839,,,0,MISSING_DATA
001.txt,071.txt,rl,31,32,9246900422,1000.02,1,39,23897351,2.38187,7040824080,7040824080,0,5096704845,,,0,MISSING_DATA
001.txt,072.txt,rl,13,12,444945,0.0327291,0,15,42,2.47E-05,279332,279332,0,113828,13,8758941,0.707,PASS
001.txt,073.txt,rl,40,32,7379901487,1000.02,1,46,713138236,120.461,5886032032,5886032032,0,4419507693,,,0,MISSING_DATA
001.txt,074.txt,rl,40,30,7742406352,1000.02,1,46,805800738,120.287,6470854754,6470854754,0,5270320975,,,0,MISSING_DATA
001.txt,075.txt,rl,23,24,6153,0.000829144,0,27,256,8.05E-05,4183,4183,0,3423,23,3519213164,366.82,PASS
001.txt,077.txt,rl,13,15,6499,0.000548229,0,15,14,1.39E-05,4416,4416,0,2480,13,1237359,0.09,PASS
001.txt,078.txt,rl,40,32,7708173119,1000.02,1,46,713138236,114.564,6161903367,6161903367,0,4642994128,,,0,MISSING_DATA
001.txt,079.txt,rl,9,10,2262,0.000256878,0,11,42,1.77E-05,1572,1572,0,999,9,24377,0.002,PASS
001.txt,080.txt,rl,18,20,263954,0.0297146,0,20,263860,0.0296556,207878,207878,0,164920,18,502706,0.041,PASS
001.txt,081.txt,rl,39,42,9564542487,1000,1,46,270253577,23.6771,7343064654,7343064654,0,5306264495,,,0,MISSING_DATA
001.txt,082.txt,rl,18,20,263954,0.029245,0,20,263860,0.0291878,207878,207878,0,164920,18,502706,0.04,PASS
001.txt,083.txt,rl,40,30,6633418213,1000.02,1,46,805800738,147.766,5566672814,5566672814,0,4568082964,,,0,MISSING_DATA
001.txt,084.txt,rl,19,22,4376207,0.343967,0,22,20,4.22E-05,3303342,3303342,0,2232424,19,610793698,35.789,PASS
001.txt,085.txt,rl,42,48,65355430,6.05436,0,46,28286011,2.28097,43647473,43647473,0,23415477,42,65355430,5.41,PASS
001.txt,086.txt,rl,46,68,2602333062,223.729,0,46,2602332922,223.729,1746257990,1746257990,0,906410026,46,2602333062,202.83,PASS
001.txt,087.txt,rl,39,34,4492843949,1000.02,1,46,81169750,17.0982,4080217145,4080217145,0,3705579168,,,0,MISSING_DATA
001.txt,088.txt,rl,44,54,7393459893,1000.02,1,46,497491105,79.6358,4982041854,4982041854,0,2570694407,,,0,MISSING_DATA
001.txt,089.txt,rl,39,26,918081853,150.943,0,46,914806525,150.345,821236558,821236558,0,737143752,39,918081853,159.708,PASS
001.txt,090.txt,rl,32,26,17107041297,1000.02,1,46,1867,0.00019217,14221406769,14221406769,0,11474348033,,,0,MISSING_DATA
001.txt,091.txt,rl,32,34,6823446112,681.916,0,39,981635,0.0652645,5478579354,5478579354,0,4277792349,,,0,MISSING_DATA
001.txt,092.txt,rl,8,8,2772,0.000279783,0,10,1648,0.000173072,1764,1764,0,1027,8,5418,0,PASS
001.txt,093.txt,rl,38,31,6280742693,1000.02,1,46,239388,0.0374592,5609293045,5609293045,0,5001758602,,,0,MISSING_DATA
001.txt,094.txt,rl,38,31,6458925233,1000.02,1,46,184500,0.0303613,5685214027,5685214027,0,4989062297,,,0,MISSING_DATA
001.txt,095.txt,rl,39,28,267356075,51.7461,0,46,831592,0.157232,243254534,243254534,0,221515102,39,267356075,48.288,PASS
001.txt,096.txt,rl,39,28,425340323,75.4074,0,46,18080354,3.32753,376935224,376935224,0,333609769,39,425340323,77.199,PASS
001.txt,097.txt,rl,39,28,425340323,73.3563,0,46,18080354,3.21483,376935224,376935224,0,333609769,39,425340323,77.088,PASS
001.txt,099.txt,rl,20,20,16521,0.00128153,0,21,15406,0.00114451,9933,9933,0,3492,20,43753,0.003,PASS
001.txt,100.txt,rl,15,13,2379,0.00029842,0,16,2265,0.000240372,1837,1837,0,1241,15,166178,0.01,PASS
001.txt,101.txt,rl,16,16,1770,0.000236336,0,18,17,1.62E-05,1174,1174,0,642,16,88039580,7.487,PASS
001.txt,102.txt,rl,34,33,19577856051,1000.01,1,46,73,5.27E-05,14627432330,14627432330,0,9742446224,,,0,MISSING_DATA
001.txt,103.txt,rl,39,28,11860890082,1000.02,1,46,7686560128,714.597,10351588238,10351588238,0,8908982630,,,0,MISSING_DATA
001.txt,105.txt,rl,35,32,6464118508,1000.02,1,46,256552,0.0349075,6008396964,6008396964,0,5613127544,,,0,MISSING_DATA
001.txt,106.txt,rl,39,28,6837545092,1000.02,1,46,77498974,11.631,6163189261,6163189261,0,5567438143,,,0,MISSING_DATA
001.txt,107.txt,rl,31,33,12918350626,1000.02,1,37,85086194,5.54799,9885064765,9885064765,0,6989796524,,,0,MISSING_DATA
001.txt,108.txt,rl,22,20,193848,0.0137354,0,25,346,0.000108343,145580,145580,0,98556,22,716164535,73.925,PASS
001.txt,109.txt,rl,44,56,7852913630,1000.02,1,46,2219991216,294.527,5400221458,5400221458,0,2959312424,,,0,MISSING_DATA
001.txt,111.txt,rl,26,25,148287150,11.6264,0,32,1145307,0.0668218,107006204,107006204,0,67464060,,,0,MISSING_DATA
001.txt,112.txt,rl,20,23,4015,0.000495825,0,22,21,5.40E-05,2652,2652,0,1419,20,144614,0.015,PASS
001.txt,116.txt,rl,19,24,25036,0.00229462,0,22,1650,0.000237317,16561,16561,0,10136,19,486305,0.053,PASS
001.txt,120.txt,rl,12,11,3915,0.000328354,0,13,3810,0.000286752,2545,2545,0,1210,12,12333,0.001,PASS
001.txt,121.txt,rl,14,16,12047,0.000830531,0,15,19,2.07E-05,7118,7118,0,2182,14,14200,0.001,PASS
001.txt,122.txt,rl,40,50,10409906811,846.709,0,46,7159329319,559.896,8566798107,8566798107,0,6771652171,40,10194049681,755.187,PASS
001.txt,123.txt,rl,40,50,10409906811,833.81,0,46,7159329319,547.273,8566798107,8566798107,0,6771652171,40,10194049681,720.096,PASS
001.txt,125.txt,rl,11,10,4932,0.000488437,0,12,12,1.75E-05,2945,2945,0,950,11,48095,0.003,PASS
001.txt,126.txt,rl,30,38,15989,0.00181465,0,31,9783,0.00112469,9360,9360,0,2744,30,32442,0.002,PASS
001.txt,137.txt,rl,34,30,17124731267,1000.01,1,46,414830,0.0555946,14738640402,14738640402,0,12366400053,,,0,MISSING_DATA
001.txt,139.txt,rl,39,36,5866783276,1000.02,1,46,235459,0.0277823,5255028724,5255028724,0,4647493890,,,0,MISSING_DATA
001.txt,140.txt,rl,39,36,5852736557,1000.01,1,46,235459,0.0278452,5241454555,5241454555,0,4634392280,,,0,MISSING_DATA
001.txt,143.txt,rl,29,25,9168640417,1000.02,1,40,227817506,22.3627,6640361682,6640361682,0,4751870604,,,0,MISSING_DATA
001.txt,144.txt,rl,40,30,4887467028,1000.02,1,46,57865699,11.0051,4469212849,4469212849,0,4103278887,,,0,MISSING_DATA
001.txt,145.txt,rl,16,14,155,7.60E-05,0,16,17,1.83E-05,139,139,0,63,16,67,0,PASS
001.txt,146.txt,rl,40,38,5086383694,1000.02,1,46,32850091,4.43837,4292445228,4292445228,0,3509322171,,,0,MISSING_DATA
001.txt,147.txt,rl,39,36,6795844306,1000.02,1,46,1648106,0.183447,5721908545,5721908545,0,4649159367,,,0,MISSING_DATA
001.txt,148.txt,rl,15,14,771,0.000145569,0,17,38,2.01E-05,555,555,0,305,15,697003,0.077,PASS
001.txt,149.txt,rl,38,35,7879143415,1000.02,1,46,950787182,120.407,6992367955,6992367955,0,6142405204,,,0,MISSING_DATA
001.txt,151.txt,rl,42,50,8985261608,1000.02,1,46,2437172,0.370201,6069338393,6069338393,0,3153422217,,,0,MISSING_DATA
001.txt,152.txt,rl,46,68,184664,0.0228886,0,46,184362,0.0225618,122912,122912,0,60908,46,184664,0.017,PASS
001.txt,153.txt,rl,46,68,132152,0.0220564,0,46,131786,0.0216546,92774,92774,0,53019,46,132152,0.018,PASS
001.txt,156.txt,rl,8,7,884,0.000124689,0,9,9,1.47E-05,564,564,0,234,8,9912,0,PASS
001.txt,157.txt,rl,9,8,774,0.000111188,0,10,10,1.26E-05,501,501,0,218,9,14479,0.001,PASS
001.txt,158.txt,rl,9,8,774,0.000111308,0,10,10,1.36E-05,501,501,0,218,9,14479,0.001,PASS
001.txt,159.txt,rl,9,8,774,0.000142205,0,10,10,2.16E-05,501,501,0,218,9,14479,0.001,PASS
001.txt,160.txt,rl,38,31,7097756550,1000.02,1,46,1729526,0.360193,6358906364,6358906364,0,5651443163,,,0,MISSING_DATA
001.txt,161.txt,rl,44,54,189704675,21.5009,0,46,12711047,1.48071,123399191,123399191,0,57122007,44,189704675,16.783,PASS
001.txt,162.txt,rl,42,44,7711179644,1000.02,1,46,52736273,8.72048,5836487624,5836487624,0,3964005562,,,0,MISSING_DATA
001.txt,163.txt,rl,33,27,10605181966,1000.02,1,42,1648266289,145.401,7986295348,7986295348,0,5966495905,,,0,MISSING_DATA
001.txt,164.txt,rl,45,60,15718530,1.5782,0,46,14931038,1.51956,10952816,10952816,0,6267641,45,15718530,1.356,PASS
001.txt,165.txt,rl,43,48,7044621779,573.448,0,46,174383448,13.9746,4399732776,4399732776,0,1756556906,43,7044475702,585.401,PASS
001.txt,166.txt,rl,9,8,119,5.53E-05,0,9,10,1.24E-05,110,110,0,38,9,34,0,PASS
001.txt,167.txt,rl,18,24,55134,0.00389074,0,20,19,1.85E-05,34990,34990,0,14992,18,228037,0.02,PASS
001.txt,168.txt,rl,14,14,2675,0.000263127,0,15,87,2.44E-05,1599,1599,0,474,14,24011,0.002,PASS
001.txt,169.txt,rl,33,31,52763649,5.06169,0,37,49422446,4.6873,40392011,40392011,0,28613541,,,0,MISSING_DATA
001.txt,170.txt,rl,24,25,222,7.63E-05,0,24,101,3.07E-05,186,186,0,61,24,131,0,PASS
001.txt,171.txt,rl,32,30,326040143,26.9862,0,35,276810034,23.8932,238263103,238263103,0,153637751,32,5904039287,486.002,PASS
001.txt,172.txt,rl,36,33,12921905445,1000.02,1,46,10759312804,785.613,10039936716,10039936716,0,7316347494,,,0,MISSING_DATA
001.txt,173.txt,rl,38,38,7959659292,1000.01,1,46,529008091,69.4552,7054961837,7054961837,0,6162543120,,,0,MISSING_DATA
001.txt,176.txt,rl,36,36,10859593850,1000.02,1,46,1401946334,140.395,8809812036,8809812036,0,6916707013,,,0,MISSING_DATA
001.txt,177.txt,rl,37,32,9509940019,1000.01,1,46,3425994997,347.722,7937275525,7937275525,0,6457785848,,,0,MISSING_DATA
001.txt,192.txt,rl,26,30,36396522,4.53449,0,31,3304,0.000532303,29445605,29445605,0,22892134,26,3224692428,317.827,PASS
001.txt,196.txt,rl,22,22,3528605,0.422264,0,27,498259,0.0545742,2662933,2662933,0,1888390,22,2435767439,233.208,PASS
002.txt,003.txt,rl,10,8,133,6.93E-05,0,10,11,1.37E-05,123,123,0,24,10,37,0,PASS
002.txt,004.txt,rl,12,12,124,8.00E-05,0,12,13,1.57E-05,112,112,0,26,12,44,0,PASS
002.txt,007.txt,rl,32,23,12491878127,1000.02,1,42,2118641760,132.875,9648640966,9648640966,0,7015946219,,,0,MISSING_DATA
002.txt,008.txt,rl,17,18,442,0.000100141,0,18,99,2.88E-05,342,342,0,163,17,2229824,0.198,PASS
002.txt,009.txt,rl,32,25,13481672141,1000.02,1,47,586209260,42.871,10828948625,10828948625,0,8186855086,,,0,MISSING_DATA
002.txt,010.txt,rl,16,19,38382,0.00327535,0,18,322,4.96E-05,24505,24505,0,11176,16,222237,0.019,PASS
002.txt,011.txt,rl,32,25,15466184901,1000.02,1,47,586209260,36.8982,12355397103,12355397103,0,9255280264,,,0,MISSING_DATA
002.txt,012.txt,rl,18,18,17811,0.00148448,0,18,17734,0.00144428,11058,11058,0,4218,18,209061,0.015,PASS
002.txt,013.txt,rl,36,36,18573585153,1000.02,1,47,2039224347,116.402,13771175787,13771175787,0,8984703979,,,0,MISSING_DATA
002.txt,014.txt,rl,46,68,1438162805,409.676,0,47,1438162232,409.675,996962310,996962310,0,558538532,46,1438162805,399.926,PASS
002.txt,015.txt,rl,36,32,13014199499,1000.01,1,47,7812812275,548.958,9317518092,9317518092,0,6233134803,,,0,MISSING_DATA
002.txt,017.txt,rl,27,25,1450888924,99.0943,0,32,1431618133,97.2866,974375435,974375435,0,565294216,,,0,MISSING_DATA
002.txt,018.txt,rl,34,29,7875334922,1000.02,1,47,35858001,4.65795,7106349152,7106349152,0,6440163999,,,0,MISSING_DATA
002.txt,019.txt,rl,46,68,1339119088,237.525,0,47,1339118669,237.524,876858658,876858658,0,417368245,46,1339119088,230.633,PASS
002.txt,021.txt,rl,33,33,10740783016,816.391,0,36,10693235732,812.152,8128974517,8128974517,0,5837250084,,,0,MISSING_DATA
002.txt,022.txt,rl,32,23,3101778481,243.135,0,38,1945085769,134.965,2275283458,2275283458,0,1505832876,,,0,MISSING_DATA
002.txt,023.txt,rl,30,36,22976710,2.20261,0,35,13906096,1.34546,17970826,17970826,0,13616486,,,0,MISSING_DATA
002.txt,025.txt,rl,11,16,344,8.42E-05,0,12,121,2.72E-05,264,264,0,110,11,3605,0,PASS
002.txt,026.txt,rl,25,33,15555,0.00146011,0,27,6718,0.000597768,9806,9806,0,4433,25,93854,0.01,PASS
002.txt,027.txt,rl,8,12,169,5.77E-05,0,9,18,1.01E-05,145,145,0,122,8,2678,0,PASS
002.txt,028.txt,rl,33,42,7608823860,1000.01,1,43,2048788,0.188071,6797131025,6797131025,0,6142261459,,,0,MISSING_DATA
002.txt,029.txt,rl,10,14,1132,0.000232298,0,13,121,4.43E-05,914,914,0,772,10,11563,0.001,PASS
002.txt,030.txt,rl,37,52,10287949710,1000.01,1,47,152776,0.0155638,7032327989,7032327989,0,4324117892,,,0,MISSING_DATA
002.txt,031.txt,rl,9,11,219,7.06E-05,0,10,56,1.89E-05,187,187,0,124,9,3922,0,PASS
002.txt,032.txt,rl,44,54,6170621457,589.516,0,47,6168038486,589.241,4128414929,4128414929,0,2124001439,44,6170621457,506.694,PASS
002.txt,033.txt,rl,45,60,113336041,7.93652,0,47,113324931,7.93535,73015175,73015175,0,33155420,45,113336041,7.255,PASS
002.txt,034.txt,rl,26,23,81791003,6.45659,0,27,70529211,5.83526,63526246,63526246,0,47584864,26,1557896624,129.026,PASS
002.txt,035.txt,rl,23,25,2906802,0.232579,0,26,216214,0.01796,2056777,2056777,0,1253842,23,64568401,4.797,PASS
002.txt,037.txt,rl,22,20,3665838,0.302333,0,24,313023,0.0255311,2694812,2694812,0,1733518,22,221035420,18.687,PASS
002.txt,038.txt,rl,33,44,3377191,0.363378,0,37,3063120,0.329266,2443111,2443111,0,1686720,33,9223831,1.123,PASS
002.txt,041.txt,rl,24,31,94245,0.00806838,0,27,209,4.70E-05,56719,56719,0,23284,24,2974274,0.291,PASS
002.txt,042.txt,rl,35,19,8513856254,1000.02,1,47,859295625,96.3783,7025286989,7025286989,0,5752895322,,,0,MISSING_DATA
002.txt,044.txt,rl,14,14,534,0.000110526,0,15,176,3.87E-05,404,404,0,169,14,45813,0.003,PASS
002.txt,045.txt,rl,10,12,109,5.02E-05,0,10,11,1.14E-05,99,99,0,38,10,39,0,PASS
002.txt,046.txt,rl,25,26,71410437,6.08313,0,31,49668273,3.84553,53497297,53497297,0,37747789,,,0,MISSING_DATA
002.txt,048.txt,rl,41,48,10605699276,1000.01,1,47,1623342,0.138838,8470578199,8470578199,0,6348842662,,,0,MISSING_DATA
002.txt,049.txt,rl,43,56,4642564027,1000.01,1,47,3568064854,775.86,3309043790,3309043790,0,2007561221,,,0,MISSING_DATA
002.txt,051.txt,rl,44,54,2151029158,202.36,0,47,2139018909,201.177,1509493060,1509493060,0,892686023,44,2151029158,176.25,PASS
002.txt,053.txt,rl,17,21,442,9.98E-05,0,18,62,2.83E-05,329,329,0,165,17,25396,0.002,PASS
002.txt,055.txt,rl,38,30,8510233738,745.503,0,44,8446340554,737.477,6596007908,6596007908,0,4799541814,,,0,MISSING_DATA
002.txt,056.txt,rl,38,37,10085099009,1000.02,1,47,2528824323,314.126,7085067307,7085067307,0,4156703018,,,0,MISSING_DATA
002.txt,057.txt,rl,16,20,153,9.69E-05,0,16,60,3.65E-05,128,128,0,45,16,99,0,PASS
002.txt,058.txt,rl,16,17,80602,0.0081534,0,18,51738,0.0051431,63309,63309,0,46374,16,5498187,0.49,PASS
002.txt,059.txt,rl,17,16,188,7.39E-05,0,17,70,3.19E-05,165,165,0,57,17,84,0,PASS
002.txt,061.txt,rl,43,46,1115742342,105.971,0,47,1004592481,97.0165,757618708,757618708,0,404110851,43,1115742342,111.259,PASS
002.txt,062.txt,rl,11,14,108,5.65E-05,0,11,12,1.49E-05,97,97,0,39,11,42,0,PASS
002.txt,063.txt,rl,22,26,1615862,0.184894,0,25,841,0.000114251,1441096,1441096,0,1270408,22,1121345024,98.524,PASS
002.txt,064.txt,rl,36,35,13151564095,1000.02,1,47,8758810858,635.716,9472065695,9472065695,0,6117073622,,,0,MISSING_DATA
002.txt,065.txt,rl,23,22,2696751,0.211853,0,25,2560370,0.201335,1736804,1736804,0,802550,23,330946941,27.284,PASS
002.txt,066.txt,rl,19,26,427544,0.039669,0,25,3313,0.000370304,283314,283314,0,175558,19,762597284,88.942,PASS
002.txt,067.txt,rl,23,26,1812,0.000283103,0,24,794,0.000134912,1201,1201,0,516,23,92677,0.007,PASS
002.txt,068.txt,rl,12,16,27104,0.00275806,0,15,62,2.21E-05,20286,20286,0,13972,12,17456168,1.187,PASS
002.txt,069.txt,rl,22,30,132,6.25E-05,0,22,23,1.96E-05,110,110,0,39,22,80,0,PASS
002.txt,070.txt,rl,42,50,10761616081,1000.02,1,47,171967121,22.5208,7596526601,7596526601,0,4450282444,,,0,MISSING_DATA
002.txt,071.txt,rl,31,33,9914296728,1000.01,1,39,2138504,0.171391,7535070396,7535070396,0,5441519758,,,0,MISSING_DATA
002.txt,072.txt,rl,14,14,4475,0.000637971,0,15,149,3.87E-05,3773,3773,0,2978,14,88251,0.005,PASS
002.txt,073.txt,rl,37,27,7860864764,1000.01,1,47,388842499,43.4926,6817971673,6817971673,0,5850397217,,,0,MISSING_DATA
002.txt,074.txt,rl,39,41,6475661273,1000.01,1,47,540321805,58.8525,5523450522,5523450522,0,4593360481,,,0,MISSING_DATA
002.txt,075.txt,rl,24,28,484793,0.0826203,0,27,6804,0.00074141,406206,406206,0,342682,24,82756315,9.537,PASS
002.txt,077.txt,rl,14,16,7570,0.00068315,0,15,29,2.25E-05,5161,5161,0,2731,14,58789,0.004,PASS
002.txt,078.txt,rl,37,27,7243347610,1000.02,1,47,388842499,44.6089,6273810200,6273810200,0,5375982620,,,0,MISSING_DATA
002.txt,079.txt,rl,10,14,1069,0.000335688,0,11,11,1.16E-05,715,715,0,358,10,9686,0.001,PASS
002.txt,080.txt,rl,19,25,8078,0.0007075,0,20,125,4.04E-05,5183,5183,0,2284,19,28945,0.002,PASS
002.txt,081.txt,rl,39,40,9868723240,1000.01,1,47,637485857,54.8898,8023946163,8023946163,0,6299387569,,,0,MISSING_DATA
002.txt,082.txt,rl,19,25,8078,0.000901413,0,20,125,3.47E-05,5183,5183,0,2284,19,28945,0.002,PASS
002.txt,083.txt,rl,39,41,5406588123,1000.02,1,47,540321805,69.1918,4656670963,4656670963,0,3928874184,,,0,MISSING_DATA
002.txt,084.txt,rl,20,26,767670,0.0671829,0,22,402835,0.0345732,619672,619672,0,474083,20,8329496,0.562,PASS
002.txt,085.txt,rl,42,44,524259633,46.7421,0,47,481389702,42.6804,364944182,364944182,0,219276027,42,524259633,40.122,PASS
002.txt,086.txt,rl,46,68,100073790,8.77398,0,47,100073656,8.7739,61860745,61860745,0,24173530,46,100073790,8.143,PASS
002.txt,087.txt,rl,39,34,5261923628,1000.01,1,47,4378815443,782.109,4507535411,4507535411,0,3772252697,,,0,MISSING_DATA
002.txt,088.txt,rl,40,46,5645672434,1000.02,1,47,3891581463,704.171,3981721276,3981721276,0,2319808867,,,0,MISSING_DATA
002.txt,089.txt,rl,39,26,1115138872,179.944,0,47,1111879176,179.356,977826684,977826684,0,856523952,39,1123075413,165.799,PASS
002.txt,090.txt,rl,33,24,8169638441,1000.02,1,47,862232828,60.0464,6853911106,6853911106,0,5616383757,,,0,MISSING_DATA
002.txt,091.txt,rl,32,31,5021729658,462.276,0,39,520263334,38.6074,3950933250,3950933250,0,2983607943,,,0,MISSING_DATA
002.txt,092.txt,rl,9,12,1400,0.000182915,0,10,1336,0.000143585,930,930,0,575,9,3886,0,PASS
002.txt,093.txt,rl,37,32,5969939132,1000,1,47,930160878,133.034,4987646400,4987646400,0,4063734287,,,0,MISSING_DATA
