instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts, ref_size, ref_nodes, ref_time, match
001.txt,002.txt,rrsplit,46,68,12087,0.00255602,0,46,12087,0.00250295,18027,18027,8404,0,46,9619,0.002,PASS
001.txt,003.txt,rrsplit,10,8,10,0.00011931,0,10,10,6.70E-05,11,11,13,0,10,10,0,PASS
001.txt,004.txt,rrsplit,12,12,12,9.11E-05,0,12,12,5.48E-05,13,13,16,0,12,12,0,PASS
001.txt,007.txt,rrsplit,34,26,2222940956,1000.02,1,42,380304,0.144441,10100819335,10100819335,788967854,0,,,0,MISSING_DATA
001.txt,008.txt,rrsplit,17,16,24,0.00035744,0,18,17,7.32E-05,114,114,27,0,17,24,0,PASS
001.txt,009.txt,rrsplit,37,34,2438690760,1000.02,1,46,90599719,32.9102,8368148396,8368148396,1846978999,0,37,2329314452,841.264,PASS
001.txt,010.txt,rrsplit,16,17,9942,0.00227528,0,18,8917,0.00205358,25409,25409,652,0,16,9874,0.002,PASS
001.txt,011.txt,rrsplit,37,34,2454064329,1000.02,1,46,90599719,32.8773,8426570180,8426570180,1859154285,0,37,2323604252,845.819,PASS
001.txt,012.txt,rrsplit,18,18,57,0.000135584,0,18,57,9.19E-05,66,66,41,0,18,57,0,PASS
001.txt,013.txt,rrsplit,40,33,791498179,356.666,0,46,787625852,355.157,2652579360,2652579360,682845312,0,40,359830169,152.361,PASS
001.txt,014.txt,rrsplit,46,68,11874,0.00442251,0,46,11874,0.00371054,24105,24105,5485,0,46,11874,0.004,PASS
001.txt,015.txt,rrsplit,39,24,1979804586,899.015,0,46,1963868049,892.522,8079455250,8079455250,1508195057,0,39,1050649986,551.718,PASS
001.txt,017.txt,rrsplit,27,25,5418499,0.768426,0,32,5153006,0.725491,10975044,10975044,1339608,0,27,5418026,0.796,PASS
001.txt,018.txt,rrsplit,38,27,1579403987,1000.02,1,46,5568,0.00355164,10041134788,10041134788,735935144,0,,,0,MISSING_DATA
001.txt,019.txt,rrsplit,46,68,14787,0.00437578,0,46,14787,0.00381943,27808,27808,6879,0,46,14787,0.003,PASS
001.txt,021.txt,rrsplit,33,33,847845,0.168463,0,36,826,0.000265728,1784926,1784926,322882,0,33,789425,0.171,PASS
001.txt,022.txt,rrsplit,32,29,10619529,2.27582,0,38,1087220,0.198158,27156140,27156140,4319944,0,32,9832533,2.183,PASS
001.txt,023.txt,rrsplit,29,24,27810,0.00806585,0,35,10344,0.00222963,86906,86906,24083,0,29,24543,0.009,PASS
001.txt,025.txt,rrsplit,11,12,256,0.000208312,0,12,256,0.000147161,566,566,81,0,11,256,0,PASS
001.txt,026.txt,rrsplit,24,25,29704,0.0042443,0,27,29704,0.00418113,42159,42159,13422,0,24,28755,0.005,PASS
001.txt,027.txt,rrsplit,7,8,36,0.000147121,0,9,13,8.55E-05,194,194,23,0,7,36,0,PASS
001.txt,028.txt,rrsplit,35,33,26593342,6.60743,0,43,5165594,0.883757,69529638,69529638,11868140,0,35,20051339,6.293,PASS
001.txt,029.txt,rrsplit,9,10,796,0.000242695,0,13,405,0.000156686,1387,1387,381,0,9,788,0,PASS
001.txt,030.txt,rrsplit,37,41,3048968371,989.992,0,46,718641,0.216567,10477566287,10477566287,2196967134,0,37,1553968600,607.554,PASS
001.txt,031.txt,rrsplit,8,8,39,0.000127632,0,10,16,7.70E-05,197,197,25,0,8,39,0,PASS
001.txt,032.txt,rrsplit,44,54,3304495,0.620946,0,46,3230741,0.606415,6667321,6667321,1378101,0,44,3268155,0.623,PASS
001.txt,033.txt,rrsplit,45,60,7598,0.00187728,0,46,7295,0.00169984,11393,11393,5019,0,45,5910,0.001,PASS
001.txt,034.txt,rrsplit,26,23,287970,0.0611104,0,27,1073,0.000640291,1048919,1048919,57363,0,26,287964,0.062,PASS
001.txt,035.txt,rrsplit,23,22,259034,0.0333888,0,26,71378,0.0101138,419154,419154,56396,0,23,252226,0.033,PASS
001.txt,037.txt,rrsplit,22,19,16922,0.00671945,0,24,4454,0.000916756,87099,87099,1276,0,22,16922,0.008,PASS
001.txt,038.txt,rrsplit,32,40,1554305,0.294375,0,37,43425,0.00819794,2830422,2830422,1053944,0,32,1343270,0.288,PASS
001.txt,041.txt,rrsplit,23,26,18827,0.00329145,0,27,148,0.000113319,27310,27310,11893,0,23,16586,0.002,PASS
001.txt,042.txt,rrsplit,38,20,715324747,373.848,0,46,713704896,373.161,3632504090,3632504090,628372490,0,38,239037101,125.59,PASS
001.txt,044.txt,rrsplit,14,12,196,0.00012661,0,15,196,9.49E-05,330,330,27,0,14,196,0,PASS
001.txt,045.txt,rrsplit,10,12,10,8.19E-05,0,10,10,5.26E-05,11,11,13,0,10,10,0,PASS
001.txt,046.txt,rrsplit,25,23,13453580,3.08105,0,31,13397816,3.07081,36804221,36804221,1006607,0,25,13319690,3.154,PASS
001.txt,048.txt,rrsplit,42,44,1237157260,322.131,0,46,1226073981,317.869,3240462567,3240462567,854811240,0,42,1087682703,321.296,PASS
001.txt,049.txt,rrsplit,46,68,2609925,0.568567,0,46,2609925,0.568048,5714907,5714907,775600,0,46,2609800,0.692,PASS
001.txt,051.txt,rrsplit,44,54,4323667,0.933325,0,46,4273734,0.921185,10808004,10808004,2535103,0,44,4275966,1.094,PASS
001.txt,053.txt,rrsplit,16,14,3186,0.000557875,0,18,3003,0.000484055,5015,5015,807,0,16,3026,0.001,PASS
001.txt,055.txt,rrsplit,38,30,11404625,3.78105,0,44,5050888,1.58252,37850966,37850966,3648439,0,38,10113925,4.402,PASS
001.txt,056.txt,rrsplit,42,42,435239989,78.3373,0,46,534085,0.0918885,928112087,928112087,313775350,0,42,434399429,90.459,PASS
001.txt,057.txt,rrsplit,16,20,16,9.05E-05,0,16,16,5.94E-05,17,17,21,0,16,16,0,PASS
001.txt,058.txt,rrsplit,15,14,3423,0.000923694,0,18,72,7.93E-05,10632,10632,1528,0,15,3423,0,PASS
001.txt,059.txt,rrsplit,17,16,17,0.000107882,0,17,17,6.99E-05,18,18,20,0,17,17,0,PASS
001.txt,061.txt,rrsplit,43,46,460941,0.0934725,0,46,459245,0.093067,982092,982092,233880,0,43,404207,0.083,PASS
001.txt,062.txt,rrsplit,10,10,23,0.000191047,0,11,16,8.62E-05,113,113,26,0,10,23,0,PASS
001.txt,063.txt,rrsplit,22,24,2681,0.000781763,0,25,2025,0.000573821,6159,6159,2434,0,22,2599,0,PASS
001.txt,064.txt,rrsplit,37,38,943076369,324.852,0,46,708308003,254.611,3187140760,3187140760,705872744,0,37,442238428,157.846,PASS
001.txt,065.txt,rrsplit,23,20,30606,0.00442562,0,25,13165,0.0018829,52814,52814,5980,0,23,30526,0.004,PASS
001.txt,066.txt,rrsplit,18,20,67681,0.0243498,0,25,37852,0.0117574,266284,266284,54504,0,18,61030,0.027,PASS
001.txt,067.txt,rrsplit,22,23,900,0.000458788,0,24,78,0.000108403,1491,1491,224,0,22,900,0,PASS
001.txt,068.txt,rrsplit,12,10,303,0.000332929,0,15,246,0.000230746,780,780,336,0,12,299,0,PASS
001.txt,069.txt,rrsplit,21,24,1996,0.000571898,0,22,1996,0.00053327,3540,3540,1215,0,21,1864,0,PASS
001.txt,070.txt,rrsplit,44,56,1538493,0.281808,0,46,1050174,0.171594,2978707,2978707,849624,0,44,1495714,0.277,PASS
001.txt,071.txt,rrsplit,32,32,127361302,29.8917,0,39,121405459,28.556,337434721,337434721,69058256,0,32,100600915,24.671,PASS
001.txt,072.txt,rrsplit,13,12,16866,0.00248912,0,15,21,0.000104176,27966,27966,6296,0,13,16866,0.002,PASS
001.txt,073.txt,rrsplit,40,30,188985193,60.1285,0,46,1319506,1.02823,611650839,611650839,132844880,0,40,118806878,49.492,PASS
001.txt,074.txt,rrsplit,40,34,182766041,70.1284,0,46,1333303,0.842274,672681576,672681576,127881843,0,40,116882676,59.251,PASS
001.txt,075.txt,rrsplit,23,24,1021,0.000395442,0,27,72,0.000114622,2198,2198,471,0,23,975,0,PASS
001.txt,077.txt,rrsplit,13,15,439,0.000244546,0,15,13,0.000102163,850,850,403,0,13,439,0,PASS
001.txt,078.txt,rrsplit,40,30,188985193,59.8239,0,46,1319506,1.03074,611650839,611650839,132844880,0,40,118806878,56.06,PASS
001.txt,079.txt,rrsplit,9,10,474,0.00020713,0,11,11,8.65E-05,887,887,271,0,9,474,0,PASS
001.txt,080.txt,rrsplit,18,20,24630,0.00394021,0,20,24282,0.00383658,46774,46774,16766,0,18,23962,0.004,PASS
001.txt,081.txt,rrsplit,39,42,69486554,18.2422,0,46,232824,0.0550303,189382159,189382159,55582232,0,39,38063787,13.146,PASS
001.txt,082.txt,rrsplit,18,20,24630,0.00391888,0,20,24282,0.00381313,46774,46774,16766,0,18,23962,0.004,PASS
001.txt,083.txt,rrsplit,40,34,182766041,70.9494,0,46,1333303,0.858805,672681576,672681576,127881843,0,40,116882676,60.119,PASS
001.txt,084.txt,rrsplit,19,22,207317,0.0584347,0,22,19,7.53E-05,732363,732363,198848,0,19,207191,0.067,PASS
001.txt,085.txt,rrsplit,42,48,614094,0.125073,0,46,254565,0.0495989,975585,975585,418495,0,42,421236,0.091,PASS
001.txt,086.txt,rrsplit,46,68,5984555,1.24173,0,46,5984555,1.24164,9171108,9171108,4521005,0,46,4983727,1.053,PASS
001.txt,087.txt,rrsplit,40,32,274181762,140.131,0,46,35987498,13.6792,1104561669,1104561669,189075275,0,40,221050872,124.693,PASS
001.txt,088.txt,rrsplit,44,54,3879719,0.740118,0,46,659376,0.133161,7289328,7289328,1867605,0,44,3864469,0.91,PASS
001.txt,089.txt,rrsplit,39,22,5342902,2.12406,0,46,5281815,2.0891,18892631,18892631,3963925,0,39,3056784,1.571,PASS
001.txt,090.txt,rrsplit,35,27,1440177970,635.648,0,46,1303987967,576.242,5672380687,5672380687,1243621430,0,35,597571983,327.072,PASS
001.txt,091.txt,rrsplit,32,34,30311152,7.43745,0,39,44251,0.0104534,86404471,86404471,14399615,0,32,27150453,8.325,PASS
001.txt,092.txt,rrsplit,8,8,811,0.000202203,0,10,560,0.000133209,1466,1466,267,0,8,811,0,PASS
001.txt,093.txt,rrsplit,40,28,789215558,669.758,0,46,777647162,664.797,5506765147,5506765147,436822834,0,40,691720222,635.53,PASS
001.txt,094.txt,rrsplit,40,28,579549052,471.434,0,46,568116215,466.636,3860808287,3860808287,308126732,0,40,503636610,407.89,PASS
001.txt,095.txt,rrsplit,39,28,2337160,1.13215,0,46,19242,0.00910555,9555788,9555788,1569147,0,39,1624088,0.812,PASS
001.txt,096.txt,rrsplit,39,28,2903981,1.36287,0,46,84939,0.032484,11570033,11570033,1985760,0,39,1995661,0.963,PASS
001.txt,097.txt,rrsplit,39,28,2903981,1.36368,0,46,84939,0.0327844,11570033,11570033,1985760,0,39,1995661,1.174,PASS
001.txt,099.txt,rrsplit,20,20,4214,0.000903885,0,21,3558,0.000530014,6152,6152,426,0,20,4202,0,PASS
001.txt,100.txt,rrsplit,15,13,187,0.000155303,0,16,187,0.000110416,617,617,93,0,15,187,0,PASS
001.txt,101.txt,rrsplit,16,16,406,0.000162543,0,18,16,5.82E-05,741,741,16,0,16,406,0,PASS
001.txt,102.txt,rrsplit,39,38,72163155,22.8311,0,46,33186244,11.01,214851336,214851336,54157777,0,39,30258428,10.367,PASS
001.txt,103.txt,rrsplit,43,50,664168103,210.37,0,46,656334368,208.772,2186808265,2186808265,396675312,0,43,489418667,167.784,PASS
001.txt,105.txt,rrsplit,42,44,4239730429,1000.02,1,46,3629401649,665.91,10554385860,10554385860,1721810077,0,,,0,MISSING_DATA
001.txt,106.txt,rrsplit,42,42,122330476,36.4223,0,46,117080309,35.0857,374307599,374307599,86513600,0,42,92207116,33.154,PASS
001.txt,107.txt,rrsplit,31,33,747423223,230.34,0,37,471363,0.115934,2659971584,2659971584,463369714,0,31,517195944,191.57,PASS
001.txt,108.txt,rrsplit,22,20,67267,0.0113116,0,25,76,7.88E-05,168810,168810,9648,0,22,67183,0.012,PASS
001.txt,109.txt,rrsplit,45,64,5667335,1.28769,0,46,5640609,1.27967,12547234,12547234,2176354,0,45,5398599,1.218,PASS
001.txt,111.txt,rrsplit,26,25,3604811,0.984158,0,32,34082,0.00565216,12357415,12357415,1021312,0,26,3579379,1.061,PASS
001.txt,112.txt,rrsplit,20,23,631,0.000216604,0,22,20,6.00E-05,1078,1078,415,0,20,631,0,PASS
001.txt,116.txt,rrsplit,19,24,2699,0.000632737,0,22,184,0.000103696,5234,5234,2024,0,19,2577,0,PASS
001.txt,120.txt,rrsplit,12,11,1128,0.000249324,0,13,1128,0.000208802,1930,1930,186,0,12,1128,0,PASS
001.txt,121.txt,rrsplit,14,16,925,0.000211998,0,15,16,5.75E-05,1243,1243,487,0,14,925,0,PASS
001.txt,122.txt,rrsplit,40,50,6076536,1.41983,0,46,3060256,0.780564,13494793,13494793,4777659,0,40,3996878,1.095,PASS
001.txt,123.txt,rrsplit,40,50,6076536,1.41245,0,46,3060256,0.776245,13494793,13494793,4777659,0,40,3996878,0.995,PASS
001.txt,125.txt,rrsplit,11,10,1987,0.000344366,0,12,11,6.66E-05,2937,2937,2,0,11,1987,0,PASS
001.txt,126.txt,rrsplit,30,38,1545,0.000373369,0,31,1353,0.000297065,2048,2048,1061,0,30,1485,0,PASS
001.txt,137.txt,rrsplit,38,28,112759486,70.9755,0,46,4379603,2.46851,416465008,416465008,115328939,0,38,88236216,23.915,PASS
001.txt,139.txt,rrsplit,43,50,1321074229,553.156,0,46,1318661336,552.231,3123057770,3123057770,776707305,0,43,1266442389,291.395,PASS
001.txt,140.txt,rrsplit,43,50,1321074229,554.426,0,46,1318661336,553.5,3123057770,3123057770,776707305,0,43,1266442389,322.649,PASS
001.txt,143.txt,rrsplit,29,25,2262329465,1000.02,1,40,7300393,2.96246,5965602820,5965602820,121347990,0,,,0,MISSING_DATA
001.txt,144.txt,rrsplit,42,40,687534305,315.362,0,46,687472683,315.34,1690604989,1690604989,406217269,0,42,668897230,182.953,PASS
001.txt,145.txt,rrsplit,16,14,16,0.000190605,0,16,16,0.000115192,17,17,19,0,16,16,0,PASS
001.txt,146.txt,rrsplit,40,38,964783897,407.169,0,46,654033,0.110523,3012740612,3012740612,558120091,0,40,689368953,334.316,PASS
001.txt,147.txt,rrsplit,42,46,3418208793,1000.01,1,46,1058914970,225.183,8190173644,8190173644,1741328070,0,43,3414557844,724.809,FAIL
001.txt,148.txt,rrsplit,15,14,134,0.000165147,0,17,21,9.57E-05,305,305,93,0,15,134,0,PASS
001.txt,149.txt,rrsplit,38,35,2035027587,1000.01,1,46,628945,0.12964,7139139287,7139139287,1365430783,0,,,0,MISSING_DATA
001.txt,151.txt,rrsplit,43,50,147533810,24.5321,0,46,137578180,22.8133,299210228,299210228,70444694,0,43,147347321,27.089,PASS
001.txt,152.txt,rrsplit,46,68,1819,0.000772846,0,46,1819,0.00055491,3718,3718,640,0,46,1811,0,PASS
001.txt,153.txt,rrsplit,46,68,620,0.000603783,0,46,620,0.000312948,1222,1222,358,0,46,620,0,PASS
001.txt,156.txt,rrsplit,8,7,320,0.000157606,0,9,8,8.18E-05,554,554,4,0,8,320,0,PASS
001.txt,157.txt,rrsplit,9,8,273,0.000152088,0,10,9,8.30E-05,491,491,6,0,9,273,0,PASS
001.txt,158.txt,rrsplit,9,8,273,0.000167701,0,10,9,8.67E-05,491,491,6,0,9,273,0,PASS
001.txt,159.txt,rrsplit,9,8,273,0.000155042,0,10,9,8.49E-05,491,491,6,0,9,273,0,PASS
001.txt,160.txt,rrsplit,39,22,183148584,130.724,0,46,178725399,128.416,1163947256,1163947256,155048471,0,39,130432531,103.537,PASS
001.txt,161.txt,rrsplit,44,54,777376,0.172664,0,46,767800,0.170461,2055361,2055361,350642,0,44,767035,0.198,PASS
001.txt,162.txt,rrsplit,42,44,5693310831,1000.02,1,46,174581,0.102585,11516497640,11516497640,5276491993,0,,,0,MISSING_DATA
001.txt,163.txt,rrsplit,34,24,3020579248,884.042,0,42,2241227562,661.02,9119575402,9119575402,1090384447,0,34,2453869160,772.198,PASS
001.txt,164.txt,rrsplit,45,62,57166,0.0136959,0,46,54290,0.0127343,119922,119922,40092,0,45,45213,0.011,PASS
001.txt,165.txt,rrsplit,43,48,49625460,8.14596,0,46,49335875,8.089,96452638,96452638,29415812,0,43,49345777,8.905,PASS
001.txt,166.txt,rrsplit,9,8,9,8.94E-05,0,9,9,5.86E-05,10,10,12,0,9,9,0,PASS
001.txt,167.txt,rrsplit,18,24,4706,0.000785289,0,20,18,6.96E-05,7001,7001,3539,0,18,4706,0,PASS
001.txt,168.txt,rrsplit,14,14,700,0.000224717,0,15,32,9.39E-05,997,997,148,0,14,700,0,PASS
001.txt,169.txt,rrsplit,33,30,894681,0.237715,0,37,779322,0.213046,2653177,2653177,393483,0,33,805981,0.216,PASS
001.txt,170.txt,rrsplit,24,25,36,0.000136165,0,24,36,9.94E-05,42,42,44,0,24,36,0,PASS
001.txt,171.txt,rrsplit,32,30,11506608,2.42121,0,35,10843865,2.29395,27969031,27969031,5142799,0,32,10671874,2.47,PASS
001.txt,172.txt,rrsplit,37,32,2732871679,1000.01,1,46,40244868,11.2138,9975593225,9975593225,2101290279,0,,,0,MISSING_DATA
001.txt,173.txt,rrsplit,40,38,1309721725,588.791,0,46,290760163,149.33,5497621548,5497621548,667820567,0,40,845410091,459.048,PASS
001.txt,176.txt,rrsplit,38,31,2582365201,1000.02,1,46,66436718,20.0614,9736383114,9736383114,1997472055,0,40,1561520168,647.635,FAIL
001.txt,177.txt,rrsplit,38,26,2379219494,1000.02,1,46,211717481,60.1215,9934191813,9934191813,1576362240,0,,,0,MISSING_DATA
001.txt,192.txt,rrsplit,26,30,385949,0.0927718,0,31,1271,0.00036115,1110214,1110214,309755,0,26,364496,0.092,PASS
001.txt,196.txt,rrsplit,22,22,132788,0.0284989,0,27,100377,0.0171348,354340,354340,26565,0,22,129561,0.028,PASS
002.txt,003.txt,rrsplit,10,8,10,9.52E-05,0,10,10,6.04E-05,11,11,13,0,10,10,0,PASS
002.txt,004.txt,rrsplit,12,12,12,8.76E-05,0,12,12,5.64E-05,13,13,16,0,12,12,0,PASS
002.txt,007.txt,rrsplit,34,26,1736692670,1000.02,1,42,183356967,43.1719,8405606064,8405606064,663986868,0,,,0,MISSING_DATA
002.txt,008.txt,rrsplit,17,18,125,0.000135202,0,18,30,6.64E-05,271,271,43,0,17,125,0,PASS
002.txt,009.txt,rrsplit,37,34,2278042110,1000.01,1,47,227971212,53.1682,7601885970,7601885970,1709721680,0,37,2492509389,819.651,PASS
002.txt,010.txt,rrsplit,16,19,15589,0.00232901,0,18,133,8.65E-05,28741,28741,1574,0,16,15589,0.002,PASS
002.txt,011.txt,rrsplit,37,34,3123392644,1000.01,1,47,227968841,52.9819,10659601650,10659601650,2313066460,0,,,0,MISSING_DATA
002.txt,012.txt,rrsplit,18,18,7252,0.00106615,0,18,7252,0.00103393,11707,11707,74,0,18,7252,0.001,PASS
002.txt,013.txt,rrsplit,40,33,995399317,341.288,0,47,991393254,339.979,3179180143,3179180143,767861261,0,40,460514829,196.795,PASS
002.txt,014.txt,rrsplit,41,52,3212926037,1000.02,1,47,298971124,61.4813,9114605214,9114605214,493301815,0,,,0,MISSING_DATA
002.txt,015.txt,rrsplit,37,29,5131377433,1000.01,1,47,2109316259,412.351,11946329605,11946329605,2638602121,0,,,0,MISSING_DATA
002.txt,017.txt,rrsplit,27,27,340278617,49.9329,0,32,339833416,49.8585,691685952,691685952,14801512,0,27,336461249,54.931,PASS
002.txt,018.txt,rrsplit,38,42,3486137176,1000.01,1,47,2825096679,607.949,11892941964,11892941964,1855328085,0,,,0,MISSING_DATA
002.txt,019.txt,rrsplit,46,68,47421283,10.3602,0,47,47421283,10.3592,94384126,94384126,25272222,0,46,45144616,10.602,PASS
002.txt,021.txt,rrsplit,33,33,28361614,14.4861,0,36,27512672,14.1463,84430213,84430213,15970989,0,33,13943346,3.981,PASS
002.txt,022.txt,rrsplit,32,29,1100596269,350.548,0,38,1091009137,346.33,2325557829,2325557829,217631990,0,32,1017280839,167.404,PASS
002.txt,023.txt,rrsplit,30,36,423347,0.185558,0,35,401861,0.171726,1014197,1014197,299807,0,30,371728,0.088,PASS
002.txt,025.txt,rrsplit,11,16,78,0.000232757,0,12,30,0.000134911,180,180,31,0,11,78,0,PASS
002.txt,026.txt,rrsplit,25,33,3084,0.000669412,0,27,1758,0.000371486,4887,4887,1419,0,25,3023,0,PASS
002.txt,027.txt,rrsplit,8,12,23,9.50E-05,0,9,11,5.29E-05,141,141,10,0,8,23,0,PASS
002.txt,028.txt,rrsplit,35,33,598888408,170.249,0,43,577437223,164.472,1880270331,1880270331,203113178,0,35,437443632,170.365,PASS
002.txt,029.txt,rrsplit,10,14,90,0.00011961,0,13,27,6.05E-05,295,295,83,0,10,90,0,PASS
002.txt,030.txt,rrsplit,37,52,2681357107,1000.02,1,47,6194,0.00167073,7566635766,7566635766,1503626823,0,37,2299232773,708.47,PASS
002.txt,031.txt,rrsplit,9,11,31,0.000107541,0,10,19,6.06E-05,150,150,17,0,9,31,0,PASS
002.txt,032.txt,rrsplit,44,54,336222175,65.9343,0,47,336148490,65.92,711006226,711006226,202943782,0,44,265114575,63.051,PASS
002.txt,033.txt,rrsplit,45,60,362433,0.0643168,0,47,362130,0.0641422,637134,637134,193580,0,45,315885,0.073,PASS
002.txt,034.txt,rrsplit,26,23,6578001,1.49068,0,27,6281556,1.42907,18995543,18995543,2955979,0,26,6536291,1.562,PASS
002.txt,035.txt,rrsplit,23,25,713384,0.108157,0,26,29695,0.00482517,1417854,1417854,123153,0,23,702944,0.137,PASS
002.txt,037.txt,rrsplit,22,20,144725,0.0560907,0,24,13204,0.00503558,713175,713175,10883,0,22,142775,0.072,PASS
002.txt,038.txt,rrsplit,33,44,300706,0.0576135,0,37,195377,0.0372208,538496,538496,194716,0,33,271229,0.055,PASS
002.txt,041.txt,rrsplit,24,31,9794,0.00176839,0,27,58,9.06E-05,12920,12920,5510,0,24,8642,0.001,PASS
002.txt,042.txt,rrsplit,38,20,723432969,461.795,0,47,721693362,460.643,3637656771,3637656771,632861010,0,38,237976542,131.144,PASS
002.txt,044.txt,rrsplit,14,14,169,0.000127641,0,15,52,6.57E-05,321,321,38,0,14,169,0,PASS
002.txt,045.txt,rrsplit,10,12,10,8.54E-05,0,10,10,5.53E-05,11,11,13,0,10,10,0,PASS
002.txt,046.txt,rrsplit,25,26,6905035,1.3572,0,31,3805704,0.790159,16644448,16644448,849291,0,25,6839703,1.433,PASS
002.txt,048.txt,rrsplit,42,44,1458045470,453.446,0,47,1446887907,446.766,3758409612,3758409612,957977955,0,42,1257989338,368.73,PASS
002.txt,049.txt,rrsplit,46,68,3138544513,795.12,0,47,3138544513,795.12,8091694248,8091694248,949808331,0,46,3118604213,890.876,PASS
002.txt,051.txt,rrsplit,44,54,42384862,8.58644,0,47,42335664,8.57454,92492999,92492999,29291933,0,44,26853885,5.789,PASS
002.txt,053.txt,rrsplit,17,21,89,0.000117295,0,18,27,6.19E-05,213,213,41,0,17,89,0,PASS
002.txt,055.txt,rrsplit,38,30,16428129,4.89702,0,44,9871823,2.60666,51213638,51213638,5912342,0,38,13248262,5.252,PASS
002.txt,056.txt,rrsplit,42,42,504490542,90.3658,0,47,69317727,12.7748,1072485679,1072485679,343188374,0,42,479156773,86.164,PASS
002.txt,057.txt,rrsplit,16,20,23,9.18E-05,0,16,23,5.98E-05,29,29,27,0,16,23,0,PASS
002.txt,058.txt,rrsplit,16,17,3362,0.000896002,0,18,2232,0.000582542,9272,9272,1208,0,16,3362,0,PASS
002.txt,059.txt,rrsplit,17,16,23,9.42E-05,0,17,23,6.12E-05,26,26,28,0,17,23,0,PASS
002.txt,061.txt,rrsplit,43,46,5455442,1.46178,0,47,5453746,1.46138,15805567,15805567,2385680,0,43,2917236,0.94,PASS
002.txt,062.txt,rrsplit,11,14,11,8.71E-05,0,11,11,5.58E-05,12,12,15,0,11,11,0,PASS
002.txt,063.txt,rrsplit,22,26,114044,0.0227615,0,25,173,0.000106369,283553,283553,29173,0,22,109700,0.022,PASS
002.txt,064.txt,rrsplit,37,38,1054606452,323.309,0,47,814248378,251.407,3230757794,3230757794,682389548,0,37,489127496,184.699,PASS
002.txt,065.txt,rrsplit,23,20,1204728,0.161903,0,25,1186056,0.159092,2169112,2169112,22160,0,23,1203104,0.17,PASS
002.txt,066.txt,rrsplit,19,26,38175,0.00700822,0,25,313,0.000130906,66049,66049,23616,0,19,34786,0.007,PASS
002.txt,067.txt,rrsplit,23,26,484,0.000203044,0,24,219,0.000104998,867,867,135,0,23,484,0,PASS
002.txt,068.txt,rrsplit,12,16,969,0.000336785,0,15,22,5.89E-05,2226,2226,1063,0,12,968,0,PASS
002.txt,069.txt,rrsplit,22,30,22,0.000103766,0,22,22,6.42E-05,23,23,28,0,22,22,0,PASS
002.txt,070.txt,rrsplit,44,56,244614040,51.9446,0,47,244122075,51.8324,564935333,564935333,126866964,0,44,211491385,48.382,PASS
002.txt,071.txt,rrsplit,32,32,133174296,31.5254,0,39,127174624,30.1699,351927269,351927269,71606341,0,32,105475990,26.994,PASS
002.txt,072.txt,rrsplit,14,14,316,0.000191096,0,15,28,6.04E-05,968,968,186,0,14,316,0,PASS
002.txt,073.txt,rrsplit,40,30,204467446,64.2009,0,47,15119147,3.73054,645440636,645440636,141284139,0,40,126603695,51.574,PASS
002.txt,074.txt,rrsplit,40,34,196207688,72.8615,0,47,14005306,3.15716,701028996,701028996,134883146,0,40,123540398,59.662,PASS
002.txt,075.txt,rrsplit,24,28,1188,0.000569185,0,27,325,0.000326851,2519,2519,733,0,24,1180,0,PASS
002.txt,077.txt,rrsplit,14,16,541,0.000183005,0,15,19,5.65E-05,996,996,484,0,14,541,0,PASS
002.txt,078.txt,rrsplit,40,30,204467446,62.4512,0,47,15119147,3.62025,645440636,645440636,141284139,0,40,126603695,49.213,PASS
002.txt,079.txt,rrsplit,10,14,226,0.000143045,0,11,10,5.93E-05,440,440,130,0,10,226,0,PASS
002.txt,080.txt,rrsplit,19,25,616,0.000223977,0,20,43,6.86E-05,998,998,429,0,19,614,0,PASS
002.txt,081.txt,rrsplit,39,42,71545797,21.1144,0,47,352892,0.0966042,193908324,193908324,57095780,0,39,39458032,11.167,PASS
002.txt,082.txt,rrsplit,19,25,616,0.000253072,0,20,43,8.06E-05,998,998,429,0,19,614,0,PASS
002.txt,083.txt,rrsplit,40,34,196207688,81.444,0,47,14005306,3.49492,701028996,701028996,134883146,0,40,123540398,59.201,PASS
002.txt,084.txt,rrsplit,20,26,6649,0.00191569,0,22,1177,0.00046349,16521,16521,3695,0,20,5934,0.001,PASS
002.txt,085.txt,rrsplit,42,48,670539,0.172674,0,47,315055,0.0828704,1063510,1063510,448331,0,42,470966,0.111,PASS
002.txt,086.txt,rrsplit,46,68,5898684,1.58008,0,47,5898684,1.57997,9035830,9035830,4391959,0,46,4870227,1.247,PASS
002.txt,087.txt,rrsplit,40,32,287649697,174.093,0,47,46144564,19.1729,1134999361,1134999361,194758762,0,40,232644601,138.228,PASS
002.txt,088.txt,rrsplit,41,52,3919284351,1000.02,1,47,1367080850,352.451,9126829765,9126829765,1143851651,0,,,0,MISSING_DATA
002.txt,089.txt,rrsplit,39,22,5616959,3.07132,0,47,5547786,3.00098,19262535,19262535,4073556,0,39,3202958,1.348,PASS
002.txt,090.txt,rrsplit,35,27,1463878832,792.68,0,47,1324179357,718.337,5732334774,5732334774,1257846829,0,35,603929475,278.414,PASS
