instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts, ref_size, ref_nodes, ref_time, match
001.txt,028.txt,dal,35,46,4517867278,1000.01,1,43,712687657,142.841,3298321564,3298321564,0,2796960047,,,0,MISSING_DATA
001.txt,029.txt,dal,9,11,5763,0.00137452,0,13,4994,0.00104988,3704,3704,0,3219,9,36670,0.003,PASS
001.txt,030.txt,dal,36,38,8876591929,1000.02,1,46,5822078357,667.335,6883516801,6883516801,0,6159216274,,,0,MISSING_DATA
001.txt,031.txt,dal,8,7,500,0.000175233,0,10,169,4.86E-05,421,421,0,346,8,27869,0.003,PASS
001.txt,032.txt,dal,44,54,429337503,38.9595,0,46,402763611,35.9919,273567619,273567619,0,196223308,44,204018838,22.284,PASS
001.txt,033.txt,dal,45,62,6847763,0.607056,0,46,6827692,0.604621,4376564,4376564,0,3141285,45,23643993,1.818,PASS
001.txt,034.txt,dal,26,22,13558722,1.04729,0,27,1833638,0.165698,11221345,11221345,0,10043311,26,62913289,4.363,PASS
001.txt,035.txt,dal,23,24,1682709,0.140536,0,26,769893,0.0660026,1060486,1060486,0,790570,23,14222611,1.492,PASS
001.txt,037.txt,dal,22,20,215852,0.029795,0,24,116,2.95E-05,187149,187149,0,173612,22,213620661,20.913,PASS
001.txt,038.txt,dal,32,42,6866372,0.861851,0,37,22045,0.00214814,5138996,5138996,0,4447504,32,124240241,16.198,PASS
001.txt,041.txt,dal,23,27,347828,0.0315626,0,27,7527,0.000839228,217733,217733,0,158561,23,18758491,2.131,PASS
001.txt,042.txt,dal,34,30,20448904594,1000.02,1,46,4175,0.000543174,16526687932,16526687932,0,14585689380,,,0,MISSING_DATA
001.txt,044.txt,dal,14,14,1768,0.000234,0,15,687,7.97E-05,1201,1201,0,865,14,7228,0,PASS
001.txt,045.txt,dal,10,12,73,5.03E-05,0,10,11,8.66E-06,63,63,0,21,10,39,0,PASS
001.txt,046.txt,dal,25,30,65679534,6.82249,0,31,37661199,3.63205,46706493,46706493,0,39143094,,,0,MISSING_DATA
001.txt,048.txt,dal,42,44,6490343993,1000.01,1,46,571409000,58.6054,5833180661,5833180661,0,5512786083,,,0,MISSING_DATA
001.txt,049.txt,dal,46,68,9244791,1.37665,0,46,9244377,1.37573,6169190,6169190,0,4639067,46,2343239490,409.185,PASS
012.txt,031.txt,dal,7,11,464,9.16E-05,0,10,115,2.28E-05,328,328,0,291,8,2386,0,FAIL
001.txt,053.txt,dal,16,19,3612,0.000510425,0,18,60,2.25E-05,2366,2366,0,1892,16,191472,0.021,PASS
001.txt,055.txt,dal,38,26,5865392409,733.027,0,44,5834573051,728.979,4704033687,4704033687,0,4208672557,,,0,MISSING_DATA
001.txt,056.txt,dal,41,45,7255064706,1000.02,1,46,61627947,12.0747,5132269497,5132269497,0,4205534607,,,0,MISSING_DATA
001.txt,057.txt,dal,16,20,89,6.28E-05,0,16,17,1.36E-05,73,73,0,34,16,59,0,PASS
001.txt,058.txt,dal,15,15,323931,0.0295621,0,18,16356,0.00237719,256826,256826,0,223994,15,274182118,30.485,PASS
001.txt,059.txt,dal,17,16,534,0.000135684,0,17,433,8.18E-05,424,424,0,242,17,66,0,PASS
001.txt,061.txt,dal,43,48,74472930,7.29442,0,46,37508122,3.22511,49433584,49433584,0,36995929,,,0,MISSING_DATA
001.txt,062.txt,dal,10,10,411,0.000143706,0,11,73,3.26E-05,316,316,0,185,10,3340,0,PASS
001.txt,063.txt,dal,22,32,18733,0.00259296,0,25,13752,0.00201831,14629,14629,0,12862,22,873227220,95.838,PASS
001.txt,064.txt,dal,33,37,12464819977,1000.02,1,46,626252092,52.672,10811018472,10811018472,0,10040935222,,,0,MISSING_DATA
001.txt,065.txt,dal,23,23,216443,0.0201444,0,25,8286,0.000943248,138872,138872,0,102859,23,1891344,0.186,PASS
001.txt,066.txt,dal,18,25,971568,0.119564,0,25,33,5.07E-05,699575,699575,0,591993,,,0,MISSING_DATA
001.txt,067.txt,dal,22,24,5043,0.000946983,0,24,433,0.000121104,3819,3819,0,3126,22,2701985,0.303,PASS
001.txt,068.txt,dal,12,15,175627,0.0314162,0,15,5665,0.000836796,140948,140948,0,127386,12,10672500,1.115,PASS
001.txt,069.txt,dal,21,24,17233,0.00269189,0,22,17127,0.00259192,11450,11450,0,9300,21,88407,0.011,PASS
012.txt,072.txt,dal,12,9,6296,0.000884358,0,15,50,1.46E-05,4550,4550,0,3892,13,4097,0,FAIL
001.txt,071.txt,dal,32,38,4982999722,691.514,0,39,444054758,48.7251,3796730836,3796730836,0,3319551358,,,0,MISSING_DATA
001.txt,072.txt,dal,13,13,446651,0.0424041,0,15,359,6.45E-05,279449,279449,0,197887,13,8921035,0.852,PASS
001.txt,073.txt,dal,39,33,5932442140,1000.02,1,46,4281182986,745.338,5165477379,5165477379,0,4840881821,,,0,MISSING_DATA
001.txt,074.txt,dal,37,41,5846363808,1000.02,1,46,16057349,2.76764,5384049036,5384049036,0,5157718590,,,0,MISSING_DATA
001.txt,075.txt,dal,23,28,1107468,0.194439,0,27,802,0.000161644,945511,945511,0,904452,23,3522788821,464.183,PASS
001.txt,077.txt,dal,13,14,17578,0.0037313,0,15,122,4.42E-05,14584,14584,0,13232,13,1334920,0.134,PASS
001.txt,078.txt,dal,39,33,6193322500,1000.01,1,46,4281182986,709.021,5397067344,5397067344,0,5061062372,,,0,MISSING_DATA
001.txt,079.txt,dal,9,11,2958,0.000561779,0,11,10,1.55E-05,2034,2034,0,1608,9,25897,0.003,PASS
001.txt,080.txt,dal,18,22,16069,0.00350604,0,20,149,6.75E-05,13503,13503,0,12381,18,420419,0.043,PASS
001.txt,081.txt,dal,36,36,12329233051,1000.02,1,46,39555,0.00586091,9859676165,9859676165,0,8707199989,,,0,MISSING_DATA
001.txt,082.txt,dal,18,22,16069,0.00250175,0,20,149,3.85E-05,13503,13503,0,12381,18,420419,0.043,PASS
001.txt,083.txt,dal,37,41,6058017310,1000.01,1,46,16057349,2.79915,5584372333,5584372333,0,5352466231,,,0,MISSING_DATA
001.txt,084.txt,dal,19,22,10795192,1.38395,0,22,278,5.32E-05,8063616,8063616,0,6711032,19,563275594,48.375,PASS
001.txt,085.txt,dal,42,44,29623958,4.09369,0,46,507027,0.0540917,20103532,20103532,0,15797968,42,84563564,7.44,PASS
001.txt,086.txt,dal,46,68,4242612,0.575314,0,46,4242471,0.57506,2774912,2774912,0,2078268,46,6956243620,586.673,PASS
001.txt,087.txt,dal,40,39,4231056941,1000.01,1,46,3563085700,821.892,3679897269,3679897269,0,3434572736,,,0,MISSING_DATA
001.txt,088.txt,dal,39,46,5805421922,1000.01,1,46,500628,0.0832967,4002247486,4002247486,0,3093312557,,,0,MISSING_DATA
001.txt,089.txt,dal,39,31,669479822,127.695,0,46,76234742,13.4285,584862351,584862351,0,551535998,39,804287424,131.595,PASS
001.txt,090.txt,dal,32,26,11530927643,1000.01,1,46,666647095,43.7228,9982373670,9982373670,0,9225431161,,,0,MISSING_DATA
001.txt,091.txt,dal,32,33,7577697569,1000.02,1,39,96362648,11.7398,6067786702,6067786702,0,5461729538,,,0,MISSING_DATA
001.txt,092.txt,dal,8,10,1617,0.000216607,0,10,24,1.21E-05,1016,1016,0,779,8,5027,0,PASS
001.txt,093.txt,dal,39,34,4479060343,1000.01,1,46,542861868,106.436,4113287150,4113287150,0,3948123602,,,0,MISSING_DATA
001.txt,094.txt,dal,39,34,4708018561,1000.02,1,46,345619861,67.2599,4312600009,4312600009,0,4129381025,,,0,MISSING_DATA
001.txt,095.txt,dal,39,32,5106255002,1000.02,1,46,309406687,61.5236,4705758989,4705758989,0,4536966615,39,216866885,44.33,PASS
001.txt,096.txt,dal,39,28,5177715582,1000.02,1,46,49668265,9.81352,4789485896,4789485896,0,4625256249,39,301764841,61.48,PASS
001.txt,097.txt,dal,39,28,5171550164,1000.02,1,46,49668265,9.80888,4783686682,4783686682,0,4619607926,39,301764841,62.034,PASS
001.txt,099.txt,dal,20,21,22698,0.00238647,0,21,21948,0.00224078,13489,13489,0,9439,20,46307,0.005,PASS
001.txt,100.txt,dal,15,16,1415,0.000225636,0,16,338,6.61E-05,954,954,0,584,15,27115,0.002,PASS
001.txt,101.txt,dal,16,18,1532,0.000259056,0,18,156,3.78E-05,1038,1038,0,774,16,85809173,9.735,PASS
001.txt,102.txt,dal,34,30,17396317591,1000,1,46,5904450,0.405566,14210182250,14210182250,0,12913079509,,,0,MISSING_DATA
001.txt,103.txt,dal,41,44,6446115540,1000.02,1,46,637645,0.0732722,5966553253,5966553253,0,5735943249,,,0,MISSING_DATA
001.txt,105.txt,dal,38,48,8096513404,1000.01,1,46,5746222369,686.196,7010884153,7010884153,0,6471883605,,,0,MISSING_DATA
001.txt,106.txt,dal,41,42,9708958323,1000.01,1,46,3344238,0.356471,8359646809,8359646809,0,7722934476,,,0,MISSING_DATA
001.txt,107.txt,dal,31,34,10292745028,1000.01,1,37,1812,0.000218907,8039287888,8039287888,0,7093514101,,,0,MISSING_DATA
001.txt,108.txt,dal,22,19,1718172,0.199319,0,25,1240315,0.143859,1397463,1397463,0,1264902,22,649947143,81.538,PASS
001.txt,109.txt,dal,45,62,29786822,4.13812,0,46,9813,0.00188533,19746984,19746984,0,14732406,,,0,MISSING_DATA
001.txt,111.txt,dal,26,32,866487434,99.6415,0,32,5648166,0.473192,687570245,687570245,0,616755939,,,0,MISSING_DATA
001.txt,112.txt,dal,20,24,10402,0.00122778,0,22,136,8.59E-05,7318,7318,0,5999,20,158278,0.02,PASS
001.txt,116.txt,dal,19,28,185589,0.0201545,0,22,124848,0.0114828,133853,133853,0,110463,19,524259,0.072,PASS
001.txt,120.txt,dal,12,12,315,0.000105108,0,13,131,3.51E-05,281,281,0,193,12,12828,0.001,PASS
001.txt,121.txt,dal,14,16,15523,0.00117561,0,15,35,1.71E-05,9136,9136,0,5917,14,15159,0.001,PASS
001.txt,122.txt,dal,40,42,2274461236,249.511,0,46,47240292,3.93813,1747007527,1747007527,0,1503900626,,,0,MISSING_DATA
001.txt,123.txt,dal,40,42,2274461236,248.929,0,46,47240292,3.91538,1747007527,1747007527,0,1503900626,,,0,MISSING_DATA
001.txt,125.txt,dal,11,9,5797,0.00054747,0,12,192,3.62E-05,3625,3625,0,2452,11,41261,0.003,PASS
001.txt,126.txt,dal,30,38,12749,0.00113119,0,31,93,3.68E-05,7412,7412,0,4685,30,44014,0.004,PASS
001.txt,137.txt,dal,36,36,12923364725,1000.01,1,46,12893449974,997.224,10896202550,10896202550,0,9906618980,,,0,MISSING_DATA
001.txt,139.txt,dal,40,46,6676597951,1000.01,1,46,2038646200,355.779,5912949790,5912949790,0,5566907762,,,0,MISSING_DATA
001.txt,140.txt,dal,40,46,6482141650,1000.01,1,46,2038646200,364.556,5740294924,5740294924,0,5404056149,,,0,MISSING_DATA
001.txt,143.txt,dal,29,28,8544382200,1000.02,1,40,2263443666,245.543,6407189084,6407189084,0,5588122654,,,0,MISSING_DATA
001.txt,144.txt,dal,41,38,5248005692,1000.02,1,46,11702790,1.87553,4569652079,4569652079,0,4234568145,,,0,MISSING_DATA
001.txt,145.txt,dal,16,14,337,0.000124498,0,16,200,4.87E-05,307,307,0,150,16,67,0,PASS
001.txt,146.txt,dal,36,34,5760087506,1000.01,1,46,15170750,2.33871,4491910113,4491910113,0,3867160704,,,0,MISSING_DATA
001.txt,147.txt,dal,41,45,8177900245,1000.02,1,46,6328,0.000815371,7298911813,7298911813,0,6857307410,,,0,MISSING_DATA
001.txt,148.txt,dal,15,14,1446,0.000264899,0,17,679,0.000122535,1034,1034,0,750,15,720860,0.087,PASS
001.txt,149.txt,dal,36,39,6035989424,1000.01,1,46,3619467,0.504188,5586528081,5586528081,0,5368613047,,,0,MISSING_DATA
001.txt,151.txt,dal,43,54,7456064002,1000.01,1,46,198523635,25.6043,5016354411,5016354411,0,3798654264,,,0,MISSING_DATA
001.txt,152.txt,dal,46,68,25071,0.00399021,0,46,24768,0.00360554,17295,17295,0,13241,46,88430,0.01,PASS
001.txt,153.txt,dal,46,68,13235,0.0031155,0,46,12886,0.00260641,9488,9488,0,7356,46,127397,0.02,PASS
001.txt,156.txt,dal,8,6,983,0.000180323,0,9,9,1.05E-05,645,645,0,429,8,11463,0.001,PASS
001.txt,157.txt,dal,9,9,862,0.000145881,0,10,10,9.13E-06,555,555,0,393,9,15443,0.001,PASS
001.txt,158.txt,dal,9,9,862,0.000153012,0,10,10,1.00E-05,555,555,0,393,9,15443,0.001,PASS
001.txt,159.txt,dal,9,9,862,0.000150247,0,10,10,1.16E-05,555,555,0,393,9,15443,0.001,PASS
001.txt,160.txt,dal,39,28,3671949351,1000.01,1,46,2490389904,690.772,3377521170,3377521170,0,3271610960,,,0,MISSING_DATA
001.txt,161.txt,dal,44,56,1141828107,159.607,0,46,1056091833,147.814,826648515,826648515,0,669452416,44,14653260,1.651,PASS
001.txt,162.txt,dal,42,46,5273179056,1000.01,1,46,1588344855,232.84,4081618708,4081618708,0,3391736334,,,0,MISSING_DATA
001.txt,163.txt,dal,34,29,4040941086,603.049,0,42,460044759,59.3763,3050751966,3050751966,0,2664056017,,,0,MISSING_DATA
001.txt,164.txt,dal,45,62,14830132,1.63165,0,46,13068750,1.46332,9407809,9407809,0,6712730,45,26821368,2.824,PASS
001.txt,165.txt,dal,43,48,3111544419,347.957,0,46,149039752,16.0832,2038098425,2038098425,0,1501140445,43,886726117,102.203,PASS
001.txt,166.txt,dal,9,8,114,8.06E-05,0,9,10,1.02E-05,105,105,0,50,9,34,0,PASS
001.txt,167.txt,dal,18,21,57068,0.0052639,0,20,19,1.97E-05,36252,36252,0,25952,18,229064,0.025,PASS
001.txt,168.txt,dal,14,13,1015,0.000210799,0,15,15,1.62E-05,651,651,0,437,14,24628,0.003,PASS
001.txt,169.txt,dal,33,36,6875949,0.850928,0,37,1495531,0.135549,4946618,4946618,0,4056493,,,0,MISSING_DATA
001.txt,170.txt,dal,24,25,315,0.000133843,0,24,214,6.25E-05,268,268,0,175,24,131,0,PASS
001.txt,171.txt,dal,32,30,52562732,4.23042,0,35,12468054,1.03352,37428078,37428078,0,30105261,32,5287167448,563.941,PASS
001.txt,172.txt,dal,34,33,12927586022,1000.02,1,46,359675,0.0238358,11254823428,11254823428,0,10451863442,,,0,MISSING_DATA
001.txt,173.txt,dal,38,37,7148714536,1000.02,1,46,1027319,0.144619,6328780066,6328780066,0,6019399262,,,0,MISSING_DATA
001.txt,176.txt,dal,34,33,14426921615,1000.01,1,46,359675,0.0241737,12714548587,12714548587,0,11872088544,,,0,MISSING_DATA
001.txt,177.txt,dal,36,30,4949731050,1000.02,1,46,128446593,19.3394,4169084945,4169084945,0,3805659364,,,0,MISSING_DATA
001.txt,192.txt,dal,26,34,27991189,3.138,0,31,118123,0.0132431,21158782,21158782,0,18183750,26,3360993229,465.475,PASS
001.txt,196.txt,dal,22,32,8427042,1.01427,0,27,4499365,0.480016,6680310,6680310,0,6034922,22,1803674243,261.518,PASS
002.txt,003.txt,dal,10,8,116,6.81E-05,0,10,11,9.13E-06,106,106,0,58,10,37,0,PASS
002.txt,004.txt,dal,12,12,114,6.51E-05,0,12,19,1.15E-05,101,101,0,50,12,44,0,PASS
002.txt,007.txt,dal,33,28,16917344583,1000.02,1,42,3742895301,268.963,14344897414,14344897414,0,13100275648,,,0,MISSING_DATA
002.txt,008.txt,dal,17,19,2182,0.000372858,0,18,586,0.000121833,1796,1796,0,1386,17,1775629,0.184,PASS
002.txt,009.txt,dal,34,43,10092982855,1000.01,1,47,129416641,11.7024,8357873773,8357873773,0,7646464481,,,0,MISSING_DATA
002.txt,010.txt,dal,16,18,41193,0.00395235,0,18,17,1.56E-05,26374,26374,0,19908,16,212988,0.029,PASS
002.txt,011.txt,dal,36,43,11243875613,1000.01,1,47,1296211,0.112186,8612064582,8612064582,0,7437304413,,,0,MISSING_DATA
002.txt,012.txt,dal,18,18,2107,0.000282704,0,18,2039,0.000231216,1341,1341,0,847,18,192459,0.02,PASS
002.txt,013.txt,dal,37,39,17015421595,1000.01,1,47,748116666,67.9194,14547288951,14547288951,0,13326377923,,,0,MISSING_DATA
012.txt,079.txt,dal,8,6,2876,0.0003206,0,11,9,8.37E-06,2003,2003,0,1669,9,3510,0,FAIL
002.txt,015.txt,dal,31,36,14423012188,1000.02,1,47,383445,0.0180821,12199023880,12199023880,0,11251550054,,,0,MISSING_DATA
002.txt,017.txt,dal,27,41,345049238,30.4517,0,32,283744387,22.6428,254292310,254292310,0,212360327,,,0,MISSING_DATA
002.txt,018.txt,dal,31,37,7347467678,1000.02,1,47,4141669231,562.652,6685127276,6685127276,0,6428779948,,,0,MISSING_DATA
002.txt,019.txt,dal,46,76,205510710,30.7511,0,47,205468157,30.7404,135995241,135995241,0,100508256,46,933298504,170.665,PASS
002.txt,021.txt,dal,33,33,544989947,48.138,0,36,475503051,41.3526,412694205,412694205,0,356749454,,,0,MISSING_DATA
002.txt,022.txt,dal,32,38,1136243516,111.282,0,38,27038429,2.97802,902750047,902750047,0,796511311,,,0,MISSING_DATA
002.txt,023.txt,dal,30,42,414843951,49.727,0,35,328745539,38.2217,350758668,350758668,0,321614380,,,0,MISSING_DATA
002.txt,025.txt,dal,11,16,304,9.42E-05,0,12,85,2.32E-05,223,223,0,162,11,3755,0,PASS
002.txt,026.txt,dal,25,39,9091,0.00123866,0,27,857,0.00011956,5830,5830,0,4453,25,108693,0.012,PASS
002.txt,027.txt,dal,8,11,235,8.25E-05,0,9,92,2.02E-05,193,193,0,152,8,2709,0,PASS
002.txt,028.txt,dal,35,42,5121159208,574.686,0,43,534260253,53.8609,3740310766,3740310766,0,3169234800,,,0,MISSING_DATA
002.txt,029.txt,dal,10,18,1489,0.000279248,0,13,258,5.13E-05,1176,1176,0,1047,10,11623,0.001,PASS
002.txt,030.txt,dal,34,41,9538311457,1000.02,1,47,14392241,1.3348,7170865866,7170865866,0,6272631712,,,0,MISSING_DATA
002.txt,031.txt,dal,9,11,385,0.000168832,0,10,237,7.13E-05,316,316,0,216,9,3943,0,PASS
002.txt,032.txt,dal,44,62,715620989,69.4791,0,47,689820458,66.5766,452322338,452322338,0,323157202,44,6127008093,685.468,PASS
002.txt,033.txt,dal,45,70,6670857,0.542607,0,47,6642273,0.538812,4319870,4319870,0,3089041,45,25031527,2.349,PASS
002.txt,034.txt,dal,26,22,13669405,1.05345,0,27,1833638,0.164408,11294950,11294950,0,10101971,26,1482974538,148.984,PASS
002.txt,035.txt,dal,23,27,3957145,0.367716,0,26,297594,0.0226788,2721336,2721336,0,2139550,23,60769138,6.197,PASS
002.txt,037.txt,dal,22,21,2354143,0.271866,0,24,21236,0.00179819,1905240,1905240,0,1703362,22,280576327,26.949,PASS
002.txt,038.txt,dal,33,46,1178517,0.142977,0,37,648234,0.0735845,824331,824331,0,681805,33,6727437,0.886,PASS
002.txt,041.txt,dal,24,32,108243,0.0116894,0,27,3611,0.000493739,65141,65141,0,46298,24,2950205,0.37,PASS
002.txt,042.txt,dal,34,40,17265967037,1000.02,1,47,3550,0.000441822,14421546845,14421546845,0,13016525743,,,0,MISSING_DATA
002.txt,044.txt,dal,14,16,7725,0.000847752,0,15,195,3.54E-05,5043,5043,0,3750,14,48309,0.006,PASS
002.txt,045.txt,dal,10,12,96,6.47E-05,0,10,11,1.10E-05,86,86,0,34,10,39,0,PASS
002.txt,046.txt,dal,25,32,103952600,11.1494,0,31,33615102,3.01285,72589334,72589334,0,60919052,,,0,MISSING_DATA
002.txt,048.txt,dal,42,54,6432616090,1000.01,1,47,396181343,36.6569,5852608214,5852608214,0,5571386904,,,0,MISSING_DATA
002.txt,049.txt,dal,46,76,76344884,10.4913,0,47,76341178,10.4893,48596159,48596159,0,34765909,,,0,MISSING_DATA
002.txt,051.txt,dal,44,62,1675709798,151.82,0,47,1500068219,134.11,1175411833,1175411833,0,937925914,,,0,MISSING_DATA
002.txt,053.txt,dal,17,21,1514,0.000297005,0,18,112,3.67E-05,1029,1029,0,736,17,23033,0.003,PASS
002.txt,055.txt,dal,38,26,6174959097,779.57,0,44,6173714426,779.402,4912980645,4912980645,0,4377547537,,,0,MISSING_DATA
002.txt,056.txt,dal,41,52,7669406316,1000.02,1,47,63628068,11.8428,5428489609,5428489609,0,4433697982,,,0,MISSING_DATA
002.txt,057.txt,dal,16,20,106,7.28E-05,0,16,17,1.72E-05,90,90,0,41,16,99,0,PASS
002.txt,058.txt,dal,16,20,31916,0.00389165,0,18,1416,0.000206859,25338,25338,0,22215,16,5662435,0.592,PASS
002.txt,059.txt,dal,17,16,344,0.000108993,0,17,206,4.67E-05,299,299,0,167,17,84,0,PASS
002.txt,061.txt,dal,43,56,280326751,40.0195,0,47,243739915,35.9579,219288384,219288384,0,190350366,,,0,MISSING_DATA
002.txt,062.txt,dal,11,14,258,9.11E-05,0,11,181,4.11E-05,228,228,0,120,11,42,0,PASS
002.txt,063.txt,dal,22,36,1643816,0.197021,0,25,13197,0.00205095,1438473,1438473,0,1335671,22,1115711682,156.294,PASS
002.txt,064.txt,dal,36,45,12412664429,1000.02,1,47,96636,0.0108965,10877925288,10877925288,0,10138315886,,,0,MISSING_DATA
002.txt,065.txt,dal,23,23,2421197,0.216316,0,25,2336053,0.208352,1572088,1572088,0,1150569,23,148696577,12.035,PASS
002.txt,066.txt,dal,19,26,935187,0.100348,0,25,201,4.38E-05,672720,672720,0,567700,19,698286100,97.519,PASS
002.txt,067.txt,dal,23,26,1885,0.000356859,0,24,1137,0.000206893,1367,1367,0,963,23,125743,0.014,PASS
002.txt,068.txt,dal,12,14,1624393,0.179615,0,15,128,2.98E-05,1212113,1212113,0,1031697,12,17671242,2.019,PASS
002.txt,069.txt,dal,22,30,385,0.000122205,0,22,277,6.13E-05,274,274,0,193,22,80,0,PASS
002.txt,070.txt,dal,44,62,8576650033,1000.02,1,47,5123451976,578.52,5647583889,5647583889,0,4204873972,,,0,MISSING_DATA
002.txt,071.txt,dal,32,37,4922133423,618.24,0,39,271496342,27.3304,3747431717,3747431717,0,3272571892,,,0,MISSING_DATA
002.txt,072.txt,dal,14,17,6425,0.000901351,0,15,116,3.19E-05,5248,5248,0,4630,14,85356,0.008,PASS
002.txt,073.txt,dal,36,37,6671975364,1000.01,1,47,357574560,55.2307,6009182182,6009182182,0,5743840732,,,0,MISSING_DATA
002.txt,074.txt,dal,37,42,7246327365,1000.02,1,47,6053708644,814.095,6221990319,6221990319,0,5726956836,,,0,MISSING_DATA
002.txt,075.txt,dal,24,32,1506819,0.26575,0,27,112496,0.0187402,1322794,1322794,0,1279468,24,89882337,12.53,PASS
002.txt,077.txt,dal,14,16,8021,0.000829234,0,15,15,1.32E-05,5465,5465,0,4176,14,54160,0.006,PASS
002.txt,078.txt,dal,36,37,6629805231,1000.02,1,47,357574560,55.2956,5970765057,5970765057,0,5707060720,,,0,MISSING_DATA
002.txt,079.txt,dal,10,14,2608,0.00036302,0,11,1348,0.000176667,1698,1698,0,1265,10,10352,0.001,PASS
002.txt,080.txt,dal,19,26,10366,0.00118892,0,20,1070,0.00015206,6715,6715,0,4900,19,29458,0.003,PASS
002.txt,081.txt,dal,36,40,13882957211,1000.01,1,47,3405144,0.348619,10780022363,10780022363,0,9265979889,,,0,MISSING_DATA
002.txt,082.txt,dal,19,26,10366,0.00115401,0,20,1070,0.000148424,6715,6715,0,4900,19,29458,0.003,PASS
002.txt,083.txt,dal,37,42,7947292317,1000.01,1,47,6053708644,735.391,6852650825,6852650825,0,6325452276,,,0,MISSING_DATA
002.txt,084.txt,dal,20,27,1834291,0.213844,0,22,236694,0.0221623,1554212,1554212,0,1413185,20,8549165,0.874,PASS
002.txt,085.txt,dal,42,52,31594454,3.54732,0,47,1780177,0.149626,21316298,21316298,0,16703169,42,205363610,18.453,PASS
002.txt,086.txt,dal,46,76,248553663,26.7015,0,47,248552798,26.7012,171646782,171646782,0,141573727,46,5133393391,447.64,PASS
002.txt,087.txt,dal,35,42,3938273307,1000.02,1,47,1062612658,278.346,3772210880,3772210880,0,3691664617,,,0,MISSING_DATA
002.txt,088.txt,dal,39,51,6486416718,1000.01,1,47,1770325,0.31835,4471532855,4471532855,0,3461622190,,,0,MISSING_DATA
002.txt,089.txt,dal,39,40,694766618,118.493,0,47,91141517,14.4292,608208998,608208998,0,574181436,39,699088144,124.334,PASS
002.txt,090.txt,dal,33,39,13398823335,1000.01,1,47,15747543,1.82179,11563886524,11563886524,0,10688934331,,,0,MISSING_DATA
002.txt,091.txt,dal,32,29,8376517709,1000.01,1,39,94194667,10.421,6689090937,6689090937,0,6007915225,,,0,MISSING_DATA
