instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts, ref_size, ref_nodes, ref_time, match
007.txt,080.txt,ll,16,16,543805,0.062465,0,20,458214,0.0533852,439849,439849,0,348648,16,39801474,3.279,PASS
007.txt,081.txt,ll,36,28,11556636530,1000.01,1,42,4065018485,267.845,9262274804,9262274804,0,7106132301,,,0,MISSING_DATA
007.txt,082.txt,ll,16,16,543805,0.0628897,0,20,458214,0.053747,439849,439849,0,348648,16,39801474,3.287,PASS
007.txt,083.txt,ll,40,34,48115097,5.8797,0,42,48114554,5.87952,40520692,40520692,0,37089141,40,48115097,6.018,PASS
007.txt,084.txt,ll,18,14,9925472,1.19912,0,22,9718118,1.1718,8461366,8461366,0,7004146,,,0,MISSING_DATA
007.txt,085.txt,ll,31,24,18868000650,1000.02,1,42,1120650233,69.4182,15200167389,15200167389,0,11708977757,,,0,MISSING_DATA
007.txt,086.txt,ll,35,30,8793216436,1000.02,1,42,1316197375,146.503,7866648247,7866648247,0,7131579159,,,0,MISSING_DATA
007.txt,087.txt,ll,41,38,40964073,6.89561,0,42,40963920,6.89546,34219933,34219933,0,28133945,41,40964073,7.534,PASS
007.txt,088.txt,ll,41,38,1331908265,242.65,0,42,1331907169,242.649,916341301,916341301,0,501332157,41,1331908265,279.643,PASS
007.txt,089.txt,ll,40,33,9077897,1.05925,0,42,9053005,1.05485,7307824,7307824,0,6223190,40,9077897,1.141,PASS
007.txt,090.txt,ll,37,27,139608448,14.978,0,42,133976158,14.1962,107201250,107201250,0,81802961,37,139608448,16.293,PASS
007.txt,091.txt,ll,32,25,866758777,84.749,0,39,865241384,84.5911,673531618,673531618,0,527210021,,,0,MISSING_DATA
007.txt,092.txt,ll,7,8,2108,0.000311839,0,10,34,1.20E-05,1448,1448,0,946,7,15594,0.001,PASS
007.txt,093.txt,ll,40,41,37836528,6.39551,0,42,12700766,2.10162,32456217,32456217,0,27083506,40,37836528,7.986,PASS
007.txt,094.txt,ll,40,41,25139841,5.11606,0,42,11591893,1.97184,23507639,23507639,0,21883138,40,25139841,5.371,PASS
007.txt,095.txt,ll,41,38,115359,0.0187598,0,42,115217,0.0186267,89077,89077,0,70332,41,115359,0.016,PASS
007.txt,096.txt,ll,41,38,117762,0.0164312,0,42,117625,0.0163262,92328,92328,0,73671,41,117762,0.022,PASS
007.txt,097.txt,ll,41,38,117762,0.0161621,0,42,117625,0.0160571,92328,92328,0,73671,41,117762,0.02,PASS
007.txt,099.txt,ll,19,17,23363,0.00277194,0,21,23220,0.00269734,15750,15750,0,10203,19,143774,0.016,PASS
007.txt,100.txt,ll,15,13,9601,0.000948239,0,16,9510,0.000892524,7198,7198,0,4785,15,1134116,0.115,PASS
007.txt,101.txt,ll,17,15,319,0.000100511,0,18,220,4.17E-05,274,274,0,97,17,2278,0,PASS
007.txt,102.txt,ll,30,21,19846895585,1000.01,1,42,201,5.41E-05,14886380782,14886380782,0,9926312259,37,22069188771,915.637,FAIL
007.txt,103.txt,ll,38,35,9143537378,1000.02,1,42,360807213,37.3224,8364841969,8364841969,0,7912473012,,,0,MISSING_DATA
007.txt,105.txt,ll,41,43,7599701708,1000.02,1,42,1475467581,144.067,6470482477,6470482477,0,5484540342,,,0,MISSING_DATA
007.txt,106.txt,ll,40,34,9134538757,867.5,0,42,9069584479,859.949,7914499364,7914499364,0,6889812747,40,9134538757,917.626,PASS
007.txt,107.txt,ll,31,26,100148987,10.7053,0,37,108223,0.0100798,81494499,81494499,0,65833945,,,0,MISSING_DATA
007.txt,108.txt,ll,22,17,12962,0.00195371,0,25,10625,0.0015322,9759,9759,0,7543,22,5038817279,535.718,PASS
007.txt,109.txt,ll,41,38,1107189043,157.653,0,42,1107188264,157.652,732517964,732517964,0,360549902,41,1107189043,157.038,PASS
007.txt,111.txt,ll,26,22,11358794,1.186,0,32,10694410,1.10262,8998910,8998910,0,6872436,,,0,MISSING_DATA
007.txt,112.txt,ll,18,16,657616,0.0658329,0,22,66710,0.00578174,505237,505237,0,360833,18,148222055,23.583,PASS
007.txt,116.txt,ll,17,16,2373335,0.327968,0,22,1981519,0.262902,1872488,1872488,0,1511215,17,1408172567,156.862,PASS
007.txt,120.txt,ll,11,12,1263,0.000195655,0,13,9,7.97E-06,896,896,0,569,11,189111,0.021,PASS
007.txt,121.txt,ll,13,13,8421,0.000924389,0,15,7935,0.000821514,5815,5815,0,3758,13,352945,0.03,PASS
007.txt,122.txt,ll,32,23,12579090989,1000.02,1,42,212825129,14.1259,10430670733,10430670733,0,8483334812,,,0,MISSING_DATA
007.txt,123.txt,ll,32,23,11264017874,1000.02,1,42,212825129,15.8199,9336844702,9336844702,0,7586195672,,,0,MISSING_DATA
007.txt,125.txt,ll,12,11,336,8.92E-05,0,12,272,3.39E-05,249,249,0,143,12,174,0,PASS
007.txt,126.txt,ll,26,20,802296549,83.6274,0,31,405797403,55.9987,693326568,693326568,0,586980915,,,0,MISSING_DATA
007.txt,137.txt,ll,38,29,4879993921,426.469,0,42,4874030417,425.516,4127317774,4127317774,0,3383322886,38,4879993921,358.676,PASS
007.txt,139.txt,ll,38,38,7582918455,1000.02,1,42,288703,0.0226624,7038942976,7038942976,0,6494985272,,,0,MISSING_DATA
007.txt,140.txt,ll,38,38,6274444132,1000.02,1,42,288703,0.0284433,5830899044,5830899044,0,5387370250,,,0,MISSING_DATA
007.txt,143.txt,ll,31,25,148213780,17.223,0,40,1065810,0.0937027,109698079,109698079,0,81560802,,,0,MISSING_DATA
007.txt,144.txt,ll,41,43,29031058,3.01486,0,42,28794837,2.98634,23470628,23470628,0,18247242,41,29031058,3.42,PASS
007.txt,145.txt,ll,16,14,247,0.000128936,0,16,163,4.97E-05,215,215,0,156,16,366,0,PASS
007.txt,146.txt,ll,36,31,10650139513,1000.02,1,42,1134397398,106.34,7376960867,7376960867,0,4155782449,,,0,MISSING_DATA
007.txt,147.txt,ll,38,37,6912244568,1000.01,1,42,2735559,0.381327,6471406295,6471406295,0,6030613113,,,0,MISSING_DATA
007.txt,148.txt,ll,15,12,493,0.000122405,0,17,123,2.76E-05,382,382,0,207,15,375127,0.039,PASS
007.txt,149.txt,ll,40,33,15443137,1.61787,0,42,15325756,1.60781,12595463,12595463,0,9764358,40,15443137,1.628,PASS
007.txt,151.txt,ll,41,38,19350490,2.78487,0,42,19349656,2.78433,13048981,13048981,0,7330014,41,19350490,3.007,PASS
007.txt,152.txt,ll,41,38,2450299775,446.498,0,42,2450299079,446.498,1701501858,1701501858,0,952949653,41,2450299775,362.014,PASS
007.txt,153.txt,ll,39,39,6106696930,1000.02,1,42,69987,0.0071718,4259193180,4259193180,0,2411702129,,,0,MISSING_DATA
007.txt,156.txt,ll,9,9,63,5.32E-05,0,9,7,7.04E-06,57,57,0,45,9,22,0,PASS
007.txt,157.txt,ll,10,10,62,5.50E-05,0,10,7,7.51E-06,56,56,0,44,10,23,0,PASS
007.txt,158.txt,ll,10,10,62,5.41E-05,0,10,7,7.18E-06,56,56,0,44,10,23,0,PASS
007.txt,159.txt,ll,10,10,62,5.51E-05,0,10,7,7.41E-06,56,56,0,44,10,23,0,PASS
007.txt,160.txt,ll,40,34,5431986,0.637084,0,42,5155742,0.584744,4209335,4209335,0,3378269,40,5431986,0.646,PASS
007.txt,161.txt,ll,38,34,9490201311,1000.01,1,42,522756049,61.6162,7074559579,7074559579,0,4664235954,,,0,MISSING_DATA
007.txt,162.txt,ll,39,38,8824533363,1000.02,1,42,3236000698,393.448,7275110636,7275110636,0,5742237689,,,0,MISSING_DATA
007.txt,163.txt,ll,34,28,7403360758,1000.01,1,42,16970896,1.94499,5854710642,5854710642,0,4438183041,,,0,MISSING_DATA
007.txt,164.txt,ll,39,36,6295559570,1000.02,1,42,7922297,0.807455,5607722260,5607722260,0,4920004000,,,0,MISSING_DATA
007.txt,165.txt,ll,41,38,2029953590,184.105,0,42,2029953304,184.105,1279918914,1279918914,0,531019037,41,2029953590,166.309,PASS
007.txt,166.txt,ll,9,8,114,7.00E-05,0,9,34,1.37E-05,108,108,0,89,9,28,0,PASS
007.txt,167.txt,ll,17,16,385464,0.0587813,0,20,378325,0.0576928,313979,313979,0,251677,17,297457417,28.64,PASS
007.txt,168.txt,ll,14,13,903,0.000233074,0,15,826,0.000155817,627,627,0,387,14,5019,0,PASS
007.txt,169.txt,ll,32,18,299572056,18.8258,0,37,299495684,18.8129,241946627,241946627,0,186059066,,,0,MISSING_DATA
007.txt,170.txt,ll,22,21,21465,0.00322491,0,24,230,5.74E-05,16180,16180,0,12424,22,26143307,2.603,PASS
007.txt,171.txt,ll,30,20,4534528,0.793584,0,35,689689,0.0981861,3734681,3734681,0,3177168,,,0,MISSING_DATA
007.txt,172.txt,ll,37,27,8189429060,1000.02,1,42,4188155687,482.213,6306430140,6306430140,0,4655625346,38,9968083005,965.679,FAIL
007.txt,173.txt,ll,40,35,1187820337,169.357,0,42,1187617344,169.337,1042541439,1042541439,0,898981796,40,1187820337,162.829,PASS
007.txt,176.txt,ll,37,27,10635358808,1000.02,1,42,6448568809,584.897,8213344008,8213344008,0,5979101933,,,0,MISSING_DATA
007.txt,177.txt,ll,39,30,7588392997,733.515,0,42,7421240550,716.678,6199434321,6199434321,0,4888076252,39,7588392997,887.985,PASS
007.txt,192.txt,ll,24,22,5792447352,609.051,0,31,5782021271,607.687,4268666821,4268666821,0,3187901718,,,0,MISSING_DATA
007.txt,196.txt,ll,21,17,4379729,0.539406,0,27,397499,0.0431909,3236068,3236068,0,2318614,21,5190139588,684.332,PASS
008.txt,009.txt,ll,17,16,2325,0.000308533,0,18,466,8.21E-05,1703,1703,0,783,17,2325,0,PASS
008.txt,010.txt,ll,14,13,14706,0.00131158,0,18,18,9.31E-06,10580,10580,0,7538,14,14706,0.001,PASS
008.txt,011.txt,ll,17,16,2325,0.000361766,0,18,466,9.52E-05,1703,1703,0,783,17,2325,0,PASS
008.txt,012.txt,ll,15,10,1439,0.000234664,0,18,1029,0.000130918,1042,1042,0,787,15,1439,0,PASS
008.txt,013.txt,ll,18,20,374,0.000157098,0,18,262,6.38E-05,302,302,0,163,18,374,0,PASS
008.txt,014.txt,ll,17,18,5733,0.00337598,0,18,1367,0.000785852,4723,4723,0,1974,17,5733,0.003,PASS
008.txt,015.txt,ll,18,20,209,0.000129004,0,18,83,2.89E-05,180,180,0,92,18,209,0,PASS
008.txt,017.txt,ll,17,15,582,0.000162003,0,18,371,6.26E-05,438,438,0,258,17,582,0,PASS
008.txt,018.txt,ll,18,20,286,0.00015859,0,18,119,3.37E-05,254,254,0,161,18,286,0,PASS
008.txt,019.txt,ll,18,20,2037,0.00166494,0,18,1340,0.000595682,1844,1844,0,584,18,2037,0.001,PASS
008.txt,021.txt,ll,16,14,8340,0.0013736,0,18,169,4.08E-05,6593,6593,0,5195,16,8340,0.001,PASS
008.txt,022.txt,ll,17,18,183,0.000115004,0,18,18,1.95E-05,152,152,0,96,17,183,0,PASS
008.txt,023.txt,ll,18,20,579,0.000138899,0,18,502,7.51E-05,435,435,0,216,18,579,0,PASS
008.txt,025.txt,ll,10,10,1379,0.000189185,0,12,1172,0.000143095,911,911,0,540,10,3002,0,PASS
008.txt,026.txt,ll,17,15,9294,0.000783511,0,18,9223,0.00072319,6677,6677,0,4070,17,9294,0,PASS
008.txt,027.txt,ll,8,11,273,0.000368307,0,9,248,3.72E-05,182,182,0,116,8,757,0,PASS
008.txt,028.txt,ll,17,18,422,0.000132169,0,18,126,3.53E-05,323,323,0,143,17,422,0,PASS
008.txt,029.txt,ll,9,7,2039,0.00029605,0,13,1803,0.000228367,1392,1392,0,981,9,4794,0,PASS
008.txt,030.txt,ll,17,15,538,0.000176437,0,18,108,3.70E-05,407,407,0,185,17,538,0,PASS
008.txt,031.txt,ll,8,10,612,0.000132951,0,10,196,3.32E-05,407,407,0,279,8,2065,0,PASS
008.txt,032.txt,ll,18,20,298,0.00024497,0,18,19,2.09E-05,280,280,0,102,18,298,0,PASS
008.txt,033.txt,ll,17,16,930,0.000241953,0,18,280,7.10E-05,733,733,0,253,17,930,0,PASS
008.txt,034.txt,ll,15,12,4372,0.000833496,0,18,119,3.05E-05,4038,4038,0,3821,15,4372,0,PASS
008.txt,035.txt,ll,16,11,11027,0.00125446,0,18,6151,0.000382958,8986,8986,0,6921,16,11027,0.001,PASS
008.txt,037.txt,ll,16,9,1656,0.000294545,0,18,550,9.11E-05,1401,1401,0,1147,16,1656,0,PASS
008.txt,038.txt,ll,16,12,963,0.000206973,0,18,847,0.000129816,731,731,0,405,16,963,0,PASS
008.txt,041.txt,ll,17,14,8981,0.00123343,0,18,8915,0.00117502,7420,7420,0,5829,17,8981,0.001,PASS
008.txt,042.txt,ll,17,15,348,0.000166892,0,18,147,4.53E-05,311,311,0,216,17,348,0,PASS
008.txt,044.txt,ll,12,11,5821,0.000709201,0,15,526,6.44E-05,4045,4045,0,2593,12,28510,0.002,PASS
008.txt,045.txt,ll,9,6,620,0.000101403,0,10,586,7.03E-05,435,435,0,257,9,1217,0,PASS
008.txt,046.txt,ll,16,15,1225,0.000247534,0,18,202,5.07E-05,906,906,0,581,16,1225,0,PASS
008.txt,048.txt,ll,17,16,649,0.000255599,0,18,155,5.03E-05,531,531,0,228,17,649,0,PASS
008.txt,049.txt,ll,18,20,1632,0.00180895,0,18,979,0.000569845,1535,1535,0,420,18,1632,0.001,PASS
008.txt,051.txt,ll,18,20,514,0.000235705,0,18,331,8.51E-05,447,447,0,340,18,514,0,PASS
008.txt,053.txt,ll,15,12,5027,0.000521246,0,18,4534,0.000427515,3382,3382,0,2239,15,5027,0,PASS
008.txt,055.txt,ll,16,14,4418,0.00119442,0,18,64,1.84E-05,3940,3940,0,3529,16,4418,0.001,PASS
008.txt,056.txt,ll,18,20,483,0.000395086,0,18,227,9.07E-05,446,446,0,285,18,483,0,PASS
008.txt,057.txt,ll,14,10,8550,0.00100428,0,16,7846,0.000869391,6194,6194,0,4255,14,5971,0,PASS
008.txt,058.txt,ll,14,13,21779,0.00257837,0,18,36,1.63E-05,15462,15462,0,11190,14,21779,0.002,PASS
008.txt,059.txt,ll,14,13,3120,0.000396959,0,17,19,1.37E-05,2293,2293,0,1706,14,4670,0,PASS
008.txt,061.txt,ll,17,18,3155,0.000486674,0,18,356,8.51E-05,2465,2465,0,1417,17,3155,0,PASS
008.txt,062.txt,ll,10,12,56,4.85E-05,0,11,25,1.20E-05,43,43,0,27,10,494,0,PASS
008.txt,063.txt,ll,16,13,301966,0.01998,0,18,301227,0.0198572,229219,229219,0,160193,16,301966,0.019,PASS
008.txt,064.txt,ll,17,18,396,0.000128684,0,18,158,3.62E-05,316,316,0,169,17,396,0,PASS
008.txt,065.txt,ll,16,12,1928,0.000352902,0,18,749,0.00012633,1551,1551,0,1238,16,1928,0,PASS
008.txt,066.txt,ll,16,16,110279,0.0120191,0,18,100350,0.0105902,75849,75849,0,52091,16,110279,0.009,PASS
008.txt,067.txt,ll,16,14,283,0.000133642,0,18,47,2.17E-05,211,211,0,139,16,283,0,PASS
008.txt,068.txt,ll,12,11,8919,0.000810474,0,15,8178,0.000701571,6647,6647,0,4993,12,21002,0.001,PASS
008.txt,069.txt,ll,16,12,196560,0.0165087,0,18,196522,0.0164654,157845,157845,0,119474,16,196560,0.014,PASS
008.txt,070.txt,ll,18,20,818,0.000698626,0,18,539,0.000183608,766,766,0,143,18,818,0,PASS
008.txt,071.txt,ll,17,16,1725,0.000221072,0,18,1619,0.00016003,1150,1150,0,560,17,1725,0,PASS
008.txt,072.txt,ll,13,11,569,0.000108433,0,15,33,1.17E-05,415,415,0,318,13,3560,0,PASS
008.txt,073.txt,ll,17,16,305,0.00013348,0,18,87,2.91E-05,256,256,0,173,17,305,0,PASS
008.txt,074.txt,ll,17,16,329,0.000158288,0,18,97,3.10E-05,280,280,0,193,17,329,0,PASS
008.txt,075.txt,ll,17,18,1183,0.000216648,0,18,1065,0.000154764,795,795,0,415,17,1183,0,PASS
008.txt,077.txt,ll,13,12,592,0.000119931,0,15,29,1.31E-05,400,400,0,245,13,3069,0,PASS
008.txt,078.txt,ll,17,16,305,0.000162445,0,18,87,2.89E-05,256,256,0,173,17,305,0,PASS
008.txt,079.txt,ll,9,10,1276,0.00019195,0,11,718,9.01E-05,855,855,0,571,9,3373,0,PASS
008.txt,080.txt,ll,15,14,12424,0.00139589,0,18,6502,0.000535909,9099,9099,0,6701,15,12424,0.001,PASS
008.txt,081.txt,ll,17,15,948,0.000224469,0,18,676,0.000109505,748,748,0,242,17,948,0,PASS
008.txt,082.txt,ll,15,14,12424,0.0017167,0,18,6502,0.000655319,9099,9099,0,6701,15,12424,0.001,PASS
008.txt,083.txt,ll,17,16,329,0.000210638,0,18,97,4.03E-05,280,280,0,193,17,329,0,PASS
008.txt,084.txt,ll,16,15,7413,0.000686273,0,18,2515,0.000162354,5634,5634,0,3912,16,7413,0,PASS
008.txt,085.txt,ll,17,16,550,0.000156717,0,18,102,3.04E-05,428,428,0,223,17,550,0,PASS
008.txt,086.txt,ll,17,16,874,0.000241024,0,18,118,3.97E-05,684,684,0,354,17,874,0,PASS
008.txt,087.txt,ll,17,18,512,0.000426725,0,18,16,2.15E-05,421,421,0,291,17,512,0,PASS
008.txt,088.txt,ll,17,18,2506,0.0015689,0,18,346,0.00018501,1965,1965,0,867,17,2506,0.001,PASS
008.txt,089.txt,ll,16,14,8132,0.00219122,0,18,68,2.81E-05,7084,7084,0,6202,16,8132,0.002,PASS
008.txt,090.txt,ll,17,15,1418,0.00029128,0,18,407,8.42E-05,1069,1069,0,613,17,1418,0,PASS
008.txt,091.txt,ll,17,16,639,0.000161995,0,18,206,4.95E-05,516,516,0,270,17,639,0,PASS
008.txt,092.txt,ll,8,8,589,0.000135334,0,10,496,6.58E-05,389,389,0,249,8,1203,0,PASS
008.txt,093.txt,ll,17,18,351,0.000226194,0,18,18,3.22E-05,290,290,0,175,17,351,0,PASS
008.txt,094.txt,ll,17,18,349,0.000223369,0,18,18,1.96E-05,288,288,0,176,17,349,0,PASS
008.txt,095.txt,ll,16,14,10708,0.00353584,0,18,86,3.47E-05,9502,9502,0,8457,16,10708,0.002,PASS
008.txt,096.txt,ll,17,16,153,0.000159713,0,18,13,1.64E-05,138,138,0,110,17,153,0,PASS
008.txt,097.txt,ll,17,16,153,0.000123687,0,18,13,1.19E-05,138,138,0,110,17,153,0,PASS
008.txt,099.txt,ll,16,14,2112,0.000268164,0,18,1309,0.000109936,1611,1611,0,1149,16,2112,0,PASS
008.txt,100.txt,ll,14,11,1016,0.000149756,0,16,935,0.000116556,748,748,0,538,14,1448,0,PASS
008.txt,101.txt,ll,15,10,548,0.000106881,0,18,144,2.67E-05,386,386,0,294,15,548,0,PASS
008.txt,102.txt,ll,17,16,427,0.000188916,0,18,110,4.07E-05,340,340,0,203,17,427,0,PASS
008.txt,103.txt,ll,17,16,5421,0.00101576,0,18,107,3.63E-05,4078,4078,0,2690,17,5421,0,PASS
008.txt,105.txt,ll,18,20,837,0.000444751,0,18,536,0.000155434,694,694,0,292,18,837,0,PASS
008.txt,106.txt,ll,18,20,222,0.000155755,0,18,95,3.24E-05,198,198,0,116,18,222,0,PASS
008.txt,107.txt,ll,17,16,353,0.00011903,0,18,271,5.06E-05,294,294,0,133,17,353,0,PASS
008.txt,108.txt,ll,16,15,3290,0.000563511,0,18,17,1.31E-05,2578,2578,0,1973,16,3290,0,PASS
008.txt,109.txt,ll,17,18,1637,0.000636461,0,18,16,1.81E-05,1275,1275,0,717,17,1637,0,PASS
008.txt,111.txt,ll,17,14,2149,0.0003181,0,18,2065,0.000254164,1615,1615,0,1038,17,2149,0,PASS
008.txt,112.txt,ll,16,12,1118,0.000144228,0,18,1070,0.00010576,795,795,0,447,16,1118,0,PASS
008.txt,116.txt,ll,15,14,34547,0.00291817,0,18,45,1.58E-05,26675,26675,0,18882,15,34547,0.002,PASS
008.txt,120.txt,ll,12,11,252,8.53E-05,0,13,223,4.87E-05,175,175,0,127,12,840,0,PASS
008.txt,121.txt,ll,13,12,2900,0.000280383,0,15,949,9.49E-05,2202,2202,0,1633,13,7985,0,PASS
008.txt,122.txt,ll,17,18,391,0.000134223,0,18,18,1.55E-05,286,286,0,158,17,391,0,PASS
008.txt,123.txt,ll,17,18,391,0.000133222,0,18,18,1.41E-05,286,286,0,158,17,391,0,PASS
008.txt,125.txt,ll,11,6,694,0.000116096,0,12,652,8.13E-05,458,458,0,285,11,815,0,PASS
008.txt,126.txt,ll,17,16,124,6.83E-05,0,18,18,1.37E-05,104,104,0,61,17,124,0,PASS
008.txt,137.txt,ll,17,18,226,0.000111919,0,18,78,2.69E-05,191,191,0,106,17,226,0,PASS
008.txt,139.txt,ll,17,18,640,0.000234784,0,18,16,1.91E-05,485,485,0,285,17,640,0,PASS
008.txt,140.txt,ll,17,18,640,0.000233361,0,18,16,1.93E-05,485,485,0,285,17,640,0,PASS
008.txt,143.txt,ll,17,14,462,0.00015953,0,18,352,8.00E-05,365,365,0,212,17,462,0,PASS
008.txt,144.txt,ll,17,16,445,0.000186181,0,18,85,3.19E-05,368,368,0,224,17,445,0,PASS
008.txt,145.txt,ll,14,10,1183,0.00019138,0,16,37,1.72E-05,914,914,0,745,14,2048,0,PASS
008.txt,146.txt,ll,17,16,676,0.000230849,0,18,155,4.23E-05,561,561,0,295,17,676,0,PASS
008.txt,147.txt,ll,17,18,969,0.000320826,0,18,327,8.84E-05,793,793,0,350,17,969,0,PASS
008.txt,148.txt,ll,14,4,40713,0.00342338,0,17,40469,0.00334281,33173,33173,0,25690,14,17940,0.001,PASS
008.txt,149.txt,ll,17,16,274,0.000188195,0,18,94,3.58E-05,238,238,0,112,17,274,0,PASS
008.txt,151.txt,ll,17,15,9232,0.00273227,0,18,870,0.000449749,7228,7228,0,4089,17,9232,0.002,PASS
008.txt,152.txt,ll,17,18,1564,0.000791926,0,18,18,2.70E-05,1194,1194,0,609,17,1564,0,PASS
008.txt,153.txt,ll,17,18,2050,0.000943225,0,18,18,2.29E-05,1552,1552,0,787,17,2050,0,PASS
008.txt,156.txt,ll,8,7,77,4.75E-05,0,9,6,5.92E-06,56,56,0,41,8,577,0,PASS
008.txt,157.txt,ll,9,8,73,6.61E-05,0,10,6,7.18E-06,53,53,0,38,9,568,0,PASS
008.txt,158.txt,ll,9,8,73,6.66E-05,0,10,6,6.86E-06,53,53,0,38,9,568,0,PASS
008.txt,159.txt,ll,9,8,73,4.01E-05,0,10,6,5.35E-06,53,53,0,38,9,568,0,PASS
008.txt,160.txt,ll,17,16,258,0.000156446,0,18,93,3.30E-05,228,228,0,158,17,258,0,PASS
008.txt,161.txt,ll,17,16,5031,0.00106774,0,18,479,0.000151929,3853,3853,0,2164,17,5031,0.001,PASS
008.txt,162.txt,ll,17,18,727,0.000338312,0,18,16,2.98E-05,612,612,0,368,17,727,0,PASS
008.txt,163.txt,ll,17,14,8578,0.00202821,0,18,8504,0.00194642,7562,7562,0,6572,17,8578,0.001,PASS
008.txt,164.txt,ll,18,20,615,0.000310159,0,18,440,0.000141764,560,560,0,149,18,615,0,PASS
008.txt,165.txt,ll,18,20,1247,0.000519986,0,18,1043,0.000338101,1140,1140,0,228,18,1247,0,PASS
008.txt,166.txt,ll,9,8,37,4.42E-05,0,9,6,6.68E-06,32,32,0,23,9,22,0,PASS
008.txt,167.txt,ll,15,14,14689,0.00109762,0,18,44,1.81E-05,11438,11438,0,8241,15,14689,0.001,PASS
008.txt,168.txt,ll,13,10,480,0.000118079,0,15,28,1.49E-05,325,325,0,216,13,2542,0,PASS
008.txt,169.txt,ll,17,16,299,0.000124659,0,18,135,3.92E-05,240,240,0,167,17,299,0,PASS
008.txt,170.txt,ll,16,9,1470,0.000338,0,18,398,7.67E-05,1206,1206,0,947,16,1470,0,PASS
008.txt,171.txt,ll,16,13,3763,0.000810934,0,18,69,2.79E-05,3024,3024,0,2401,16,3763,0,PASS
008.txt,172.txt,ll,17,18,1910,0.000428397,0,18,424,0.000117267,1490,1490,0,821,17,1910,0,PASS
008.txt,173.txt,ll,17,16,556,0.00023154,0,18,236,6.64E-05,455,455,0,181,17,556,0,PASS
008.txt,176.txt,ll,17,18,1947,0.000424041,0,18,389,0.000105119,1505,1505,0,829,17,1947,0,PASS
008.txt,177.txt,ll,17,18,2533,0.000533026,0,18,412,0.000124148,1937,1937,0,1087,17,2533,0,PASS
008.txt,192.txt,ll,17,18,442,0.00013821,0,18,342,6.08E-05,323,323,0,121,17,442,0,PASS
008.txt,196.txt,ll,17,14,13596,0.00146277,0,18,13527,0.00139005,9283,9283,0,5323,17,13596,0.001,PASS
009.txt,010.txt,ll,16,18,20757,0.00291752,0,18,10828,0.00111468,14116,14116,0,7920,16,109356,0.012,PASS
009.txt,011.txt,ll,52,90,190,0.00018444,0,52,53,6.78E-05,138,138,0,56,52,190,0,PASS
009.txt,012.txt,ll,17,15,8007,0.000808241,0,18,458,6.84E-05,5128,5128,0,2163,17,28788,0.002,PASS
009.txt,013.txt,ll,36,32,12954812911,1000.01,1,52,12481807608,955.219,9760859070,9760859070,0,7367577338,,,0,MISSING_DATA
009.txt,014.txt,ll,46,60,4415038147,1000.02,1,52,21929825,6.38547,3215586206,3215586206,0,2016830569,,,0,MISSING_DATA
009.txt,015.txt,ll,37,33,10641452803,1000.02,1,52,8166976431,752.86,7570925816,7570925816,0,5404306921,,,0,MISSING_DATA
009.txt,017.txt,ll,28,27,710365,0.0796599,0,32,133558,0.0115269,540503,540503,0,382171,,,0,MISSING_DATA
009.txt,018.txt,ll,34,27,6266887234,1000.01,1,52,2270314,0.400036,5451816652,5451816652,0,5051391278,,,0,MISSING_DATA
009.txt,019.txt,ll,51,87,72145731,18.1676,0,52,71979407,18.134,48172479,48172479,0,25079119,51,72145731,16.863,PASS
009.txt,021.txt,ll,33,33,162177036,16.3377,0,36,145009898,13.9856,110118991,110118991,0,60008370,,,0,MISSING_DATA
009.txt,022.txt,ll,33,25,87391926,8.79741,0,38,48384794,3.46424,64548986,64548986,0,42856711,,,0,MISSING_DATA
009.txt,023.txt,ll,29,23,26749716,3.99377,0,35,3572078,0.338544,21703425,21703425,0,16956117,,,0,MISSING_DATA
009.txt,025.txt,ll,11,12,972,0.000206713,0,12,885,0.000135555,710,710,0,422,11,7924,0,PASS
009.txt,026.txt,ll,25,31,989406,0.0851609,0,27,989310,0.0850822,644066,644066,0,317546,25,989126,0.085,PASS
009.txt,027.txt,ll,8,11,245,9.41E-05,0,9,142,3.09E-05,201,201,0,118,8,1994,0,PASS
009.txt,028.txt,ll,38,40,315588723,28.2359,0,43,315550532,28.2322,229193127,229193127,0,144666131,38,958850628,111.835,PASS
009.txt,029.txt,ll,10,12,3711,0.000493953,0,13,3474,0.000410658,2656,2656,0,1972,10,9454,0.001,PASS
009.txt,030.txt,ll,39,37,10720415893,1000.02,1,50,2368351961,254.984,7788547700,7788547700,0,5047973409,,,0,MISSING_DATA
009.txt,031.txt,ll,9,11,306,0.000108605,0,10,200,4.37E-05,266,266,0,110,9,2318,0,PASS
009.txt,032.txt,ll,44,49,5222370858,1000.01,1,52,21049011,3.48456,4427204815,4427204815,0,3738696549,,,0,MISSING_DATA
009.txt,033.txt,ll,42,48,8673469591,1000.02,1,52,592762719,62.0384,6473213457,6473213457,0,4408215517,,,0,MISSING_DATA
009.txt,034.txt,ll,26,22,84190303,6.10966,0,27,83087145,6.03089,61242002,61242002,0,38295377,26,1577208672,119.929,PASS
009.txt,035.txt,ll,23,24,3078223,0.281385,0,26,2796123,0.260745,2084619,2084619,0,1118843,23,330358772,31.809,PASS
