instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts,
mcs10_b03_s100.A00,mcs10_b03_s100.B00,dal_dal,72,86,6193152056,1000,1,100,1110540954,143.685,4674337481,4674337481,0,4674337314,
mcs10_b03_s100.A01,mcs10_b03_s100.B01,dal_dal,71,79,5583401480,1000.01,1,100,541219420,97.4022,4064369647,4064369647,0,4064369690,
mcs10_b03_s100.A02,mcs10_b03_s100.B02,dal_dal,63,68,8049069353,1000.02,1,100,46017,0.00422138,7437421221,7437421221,0,7437421388,
mcs10_b03_s100.A03,mcs10_b03_s100.B03,dal_dal,64,77,8868078950,1000,1,100,6705991,0.660778,8042449788,8042449788,0,8042449962,
mcs10_b03_s100.A04,mcs10_b03_s100.B04,dal_dal,63,56,17562715147,1000.02,1,100,28224,0.00275901,14817828787,14817828787,0,14817829056,
mcs10_b03_s100.A05,mcs10_b03_s100.B05,dal_dal,60,65,14064637585,1000.02,1,100,286562730,17.3884,11783979142,11783979142,0,11783979473,
mcs10_b03_s100.A06,mcs10_b03_s100.B06,dal_dal,67,78,12000289359,1000.02,1,100,8543480351,569.895,9683056785,9683056785,0,9683056980,
mcs10_b03_s100.A07,mcs10_b03_s100.B07,dal_dal,73,86,6754486601,1000.02,1,100,4960373599,708.039,5433369148,5433369148,0,5433369232,
mcs10_b03_s100.A08,mcs10_b03_s100.B08,dal_dal,69,79,11960784043,1000.02,1,100,82387343,13.4003,9789606559,9789606559,0,9789606631,
mcs10_b03_s100.A09,mcs10_b03_s100.B09,dal_dal,65,68,19060184338,1000.01,1,100,3944225,0.522444,15866895858,15866895858,0,15866896097,
mcs10_b03_s40.A00,mcs10_b03_s40.B00,dal_dal,31,33,309736298,42.1753,0,40,12372256,1.56879,212882871,212882871,0,212882811,
mcs10_b03_s40.A01,mcs10_b03_s40.B01,dal_dal,31,32,142642272,19.854,0,40,1982349,0.140723,105846684,105846684,0,105846594,
mcs10_b03_s40.A02,mcs10_b03_s40.B02,dal_dal,31,42,124141537,16.6167,0,40,65929211,7.94687,92522867,92522867,0,92522827,
mcs10_b03_s40.A03,mcs10_b03_s40.B03,dal_dal,31,38,112481670,31.5024,0,40,2074125,0.496936,77641482,77641482,0,77641424,
mcs10_b03_s40.A04,mcs10_b03_s40.B04,dal_dal,31,30,72501610,20.3773,0,40,6878593,1.79326,52217872,52217872,0,52217686,
mcs10_b03_s40.A05,mcs10_b03_s40.B05,dal_dal,31,36,68318789,15.953,0,40,36976322,6.92089,50217596,50217596,0,50217557,
mcs10_b03_s40.A06,mcs10_b03_s40.B06,dal_dal,31,39,298439432,84.4697,0,40,3460323,0.679868,206211624,206211624,0,206211569,
mcs10_b03_s40.A07,mcs10_b03_s40.B07,dal_dal,30,35,3118714330,842.681,0,40,120818437,30.8824,2145784649,2145784649,0,2145784587,
mcs10_b03_s40.A08,mcs10_b03_s40.B08,dal_dal,31,36,242097667,33.1499,0,40,393835,0.0489526,168796709,168796709,0,168796656,
mcs10_b03_s40.A09,mcs10_b03_s40.B09,dal_dal,31,34,75886804,10.4447,0,40,8800476,1.10312,53868360,53868360,0,53868251,
mcs10_b03_s50.A00,mcs10_b03_s50.B00,dal_dal,39,48,7054044691,1000,1,50,1574790220,215.825,4931007194,4931007194,0,4931007175,
mcs10_b03_s50.A01,mcs10_b03_s50.B01,dal_dal,40,45,1797221516,271.566,0,50,1763309905,266.162,1274860210,1274860210,0,1274860138,
mcs10_b03_s50.A02,mcs10_b03_s50.B02,dal_dal,40,48,6912926851,1000.02,1,50,6230828030,894.118,5023872551,5023872551,0,5023872593,
mcs10_b03_s50.A03,mcs10_b03_s50.B03,dal_dal,40,50,3977137259,606.18,0,50,3062349876,462.454,2791772387,2791772387,0,2791772281,
mcs10_b03_s50.A04,mcs10_b03_s50.B04,dal_dal,39,44,7580241101,1000.02,1,50,3444870175,362.126,5641838540,5641838540,0,5641838575,
mcs10_b03_s50.A05,mcs10_b03_s50.B05,dal_dal,39,44,4457339525,644.349,0,50,605017080,81.0068,3094755488,3094755488,0,3094755426,
mcs10_b03_s50.A06,mcs10_b03_s50.B06,dal_dal,39,47,7102557261,1000.02,1,50,2782233259,354.251,5336685469,5336685469,0,5336685470,
mcs10_b03_s50.A07,mcs10_b03_s50.B07,dal_dal,31,41,16023813563,1000.02,1,50,104417,0.0047265,13042047789,13042047789,0,13042047884,
mcs10_b03_s50.A08,mcs10_b03_s50.B08,dal_dal,39,51,4943963417,719.102,0,50,835961876,105.931,3593806969,3593806969,0,3593806909,
mcs10_b03_s50.A09,mcs10_b03_s50.B09,dal_dal,39,38,6521800262,1000.02,1,50,100386915,14.249,4717984655,4717984655,0,4717984578,
mcs10_b03_s60.A00,mcs10_b03_s60.B00,dal_dal,35,36,18433849109,1000.02,1,60,470,9.5745e-05,15452182998,15452182998,0,15452182968,
mcs10_b03_s60.A01,mcs10_b03_s60.B01,dal_dal,45,51,6806395709,1000.02,1,60,3815065154,552.303,4946230132,4946230132,0,4946230207,
mcs10_b03_s60.A02,mcs10_b03_s60.B02,dal_dal,45,53,6732981773,1000.01,1,60,1358013094,188.08,4960440873,4960440873,0,4960440808,
mcs10_b03_s60.A03,mcs10_b03_s60.B03,dal_dal,45,54,6461676084,1000,1,60,1083951800,166.443,4594110325,4594110325,0,4594110354,
mcs10_b03_s60.A04,mcs10_b03_s60.B04,dal_dal,46,55,6411154916,1000.02,1,60,6128145306,954.457,4739716664,4739716664,0,4739716691,
mcs10_b03_s60.A05,mcs10_b03_s60.B05,dal_dal,46,57,6439509353,1000.02,1,60,73327111,10.1367,4622364693,4622364693,0,4622364730,
mcs10_b03_s60.A06,mcs10_b03_s60.B06,dal_dal,48,55,6329956783,1000.01,1,60,4287629807,662.339,4541616470,4541616470,0,4541616454,
mcs10_b03_s60.A07,mcs10_b03_s60.B07,dal_dal,46,62,6387814682,1000,1,60,1942700835,293.307,4822160538,4822160538,0,4822160532,
mcs10_b03_s60.A08,mcs10_b03_s60.B08,dal_dal,45,53,6469058449,1000.01,1,60,145668802,20.0254,4694436719,4694436719,0,4694436717,
mcs10_b03_s60.A09,mcs10_b03_s60.B09,dal_dal,47,57,6502121180,1000,1,60,5502942610,841.108,4605461454,4605461454,0,4605461456,
mcs10_b03_s70.A00,mcs10_b03_s70.B00,dal_dal,52,55,6814718606,1000.02,1,70,3292854836,475.421,4829743733,4829743733,0,4829743770,
mcs10_b03_s70.A01,mcs10_b03_s70.B01,dal_dal,49,44,7982392274,1000.02,1,70,2318855998,229.988,6951604148,6951604148,0,6951604279,
mcs10_b03_s70.A02,mcs10_b03_s70.B02,dal_dal,48,53,11709863566,1000.02,1,70,17441218,1.12892,9828998305,9828998305,0,9828998490,
mcs10_b03_s70.A03,mcs10_b03_s70.B03,dal_dal,46,57,17129938907,1000.02,1,70,173238,0.0192326,14650908110,14650908110,0,14650908416,
mcs10_b03_s70.A04,mcs10_b03_s70.B04,dal_dal,51,54,10678747297,1000.01,1,70,5349001574,418.932,9462241948,9462241948,0,9462241942,
mcs10_b03_s70.A05,mcs10_b03_s70.B05,dal_dal,51,65,6792215289,1000.02,1,70,542704275,76.5807,4694843789,4694843789,0,4694843822,
mcs10_b03_s70.A06,mcs10_b03_s70.B06,dal_dal,53,62,7145805227,1000.01,1,70,4290552151,574.533,5519799270,5519799270,0,5519799270,
mcs10_b03_s70.A07,mcs10_b03_s70.B07,dal_dal,46,57,16859020598,1000.01,1,70,1320376762,92.0232,14033726907,14033726907,0,14033727038,
mcs10_b03_s70.A08,mcs10_b03_s70.B08,dal_dal,53,70,7393121113,1000.02,1,70,4892819281,632.671,5765357779,5765357779,0,5765357743,
mcs10_b03_s70.A09,mcs10_b03_s70.B09,dal_dal,52,62,6500269774,1000.01,1,70,1167160370,169.069,4687188244,4687188244,0,4687188248,
mcs10_b03_s80.A00,mcs10_b03_s80.B00,dal_dal,50,56,19375245552,1000.02,1,80,2793,0.000491559,14765549557,14765549557,0,14765549274,
mcs10_b03_s80.A01,mcs10_b03_s80.B01,dal_dal,52,49,9529238122,1000.02,1,80,4794462064,512.375,7546565304,7546565304,0,7546565394,
mcs10_b03_s80.A02,mcs10_b03_s80.B02,dal_dal,59,76,6570876585,1000.02,1,80,466000340,60.0969,4649231633,4649231633,0,4649231658,
mcs10_b03_s80.A03,mcs10_b03_s80.B03,dal_dal,61,71,6052912981,1000.02,1,80,3290597599,529.851,4375741356,4375741356,0,4375741432,
mcs10_b03_s80.A04,mcs10_b03_s80.B04,dal_dal,55,61,7335397832,1000.02,1,80,1790143959,213.692,5347070074,5347070074,0,5347070133,
mcs10_b03_s80.A05,mcs10_b03_s80.B05,dal_dal,49,45,15853758603,1000.01,1,80,564614,0.0353947,13288808152,13288808152,0,13288808310,
mcs10_b03_s80.A06,mcs10_b03_s80.B06,dal_dal,56,64,6747731501,1000.02,1,80,6105377461,905.554,4806702721,4806702721,0,4806702511,
mcs10_b03_s80.A07,mcs10_b03_s80.B07,dal_dal,60,70,5852104773,1000.01,1,80,1967784408,313.35,4315107763,4315107763,0,4315107778,
mcs10_b03_s80.A08,mcs10_b03_s80.B08,dal_dal,49,54,14891635554,1000.01,1,80,2132,0.000236786,12084136812,12084136812,0,12084136973,
mcs10_b03_s80.A09,mcs10_b03_s80.B09,dal_dal,50,57,11872310763,1000.02,1,80,2586113634,215.877,10305204924,10305204924,0,10305205037,
mcs10_b03_s90.A00,mcs10_b03_s90.B00,dal_dal,62,74,10147598266,1000.01,1,90,460951803,49.0291,8266605153,8266605153,0,8266605210,
mcs10_b03_s90.A01,mcs10_b03_s90.B01,dal_dal,66,82,7332913064,1000.02,1,90,3961603847,460.15,5648376836,5648376836,0,5648376883,
mcs10_b03_s90.A02,mcs10_b03_s90.B02,dal_dal,66,78,8014375947,1000.01,1,90,5467315009,598.947,6824363517,6824363517,0,6824363611,
mcs10_b03_s90.A03,mcs10_b03_s90.B03,dal_dal,57,66,17623849750,1000.02,1,90,137539483,6.49866,15097749004,15097749004,0,15097749261,
mcs10_b03_s90.A04,mcs10_b03_s90.B04,dal_dal,55,72,14951652075,1000.02,1,90,381386276,20.9981,12856047885,12856047885,0,12856048053,
mcs10_b03_s90.A05,mcs10_b03_s90.B05,dal_dal,67,79,5887977782,1000.02,1,90,634741508,91.0564,4247319611,4247319611,0,4247319604,
mcs10_b03_s90.A06,mcs10_b03_s90.B06,dal_dal,61,61,22010099824,1000,1,90,448610365,21.1122,16559213391,16559213391,0,16559213466,
mcs10_b03_s90.A07,mcs10_b03_s90.B07,dal_dal,65,77,6351113495,1000,1,90,1094416203,159.38,4665040701,4665040701,0,4665040789,
mcs10_b03_s90.A08,mcs10_b03_s90.B08,dal_dal,65,72,8487240401,1000.02,1,90,6764476562,759.075,6816028537,6816028537,0,6816028454,
mcs10_b03_s90.A09,mcs10_b03_s90.B09,dal_dal,61,65,14936937333,1000.02,1,90,241793839,35.817,13122818020,13122818020,0,13122818292,
mcs10_b03m_s100.A00,mcs10_b03m_s100.B00,dal_dal,61,59,17610118380,1000.01,1,100,117,6.4328e-05,14710596453,14710596453,0,14710596728,
mcs10_b03m_s100.A01,mcs10_b03m_s100.B01,dal_dal,68,80,8574380038,1000.01,1,100,1527834746,277.75,7202961243,7202961243,0,7202961343,
mcs10_b03m_s100.A02,mcs10_b03m_s100.B02,dal_dal,63,71,8289083469,1000.01,1,100,290169,0.0291038,6852673591,6852673591,0,6852673891,
mcs10_b03m_s100.A03,mcs10_b03m_s100.B03,dal_dal,62,75,20086671494,1000.01,1,100,223,8.3786e-05,16074601716,16074601716,0,16074601936,
mcs10_b03m_s100.A04,mcs10_b03m_s100.B04,dal_dal,69,73,3760467777,1000.02,1,100,1421596012,358.402,3069919624,3069919624,0,3069919618,
mcs10_b03m_s100.A05,mcs10_b03m_s100.B05,dal_dal,71,89,7893890867,1000.02,1,100,7097417784,882.442,6266977743,6266977743,0,6266977710,
mcs10_b03m_s100.A06,mcs10_b03m_s100.B06,dal_dal,66,70,5559604260,1000.02,1,100,2741009,0.610395,5045785868,5045785868,0,5045785707,
mcs10_b03m_s100.A07,mcs10_b03m_s100.B07,dal_dal,71,81,8219363671,1000.02,1,100,5356137495,578.19,7428626120,7428626120,0,7428626215,
mcs10_b03m_s100.A08,mcs10_b03m_s100.B08,dal_dal,67,77,9296660856,1000.01,1,100,46031,0.00428795,8396820304,8396820304,0,8396820336,
mcs10_b03m_s100.A09,mcs10_b03m_s100.B09,dal_dal,67,86,15859319100,1000.02,1,100,39031916,5.3501,13861116497,13861116497,0,13861116527,
mcs10_b03m_s40.A00,mcs10_b03m_s40.B00,dal_dal,32,29,107710576,14.9403,0,40,105223485,14.5711,76445767,76445767,0,76445690,
mcs10_b03m_s40.A01,mcs10_b03m_s40.B01,dal_dal,31,31,694678331,86.0581,0,40,589763542,72.1087,498297691,498297691,0,498297653,
mcs10_b03m_s40.A02,mcs10_b03m_s40.B02,dal_dal,32,31,19080142,2.6827,0,40,12633916,1.71045,13701597,13701597,0,13701517,
mcs10_b03m_s40.A03,mcs10_b03m_s40.B03,dal_dal,31,39,618209855,84.5599,0,40,178065091,23.313,429039112,429039112,0,429039043,
mcs10_b03m_s40.A04,mcs10_b03m_s40.B04,dal_dal,32,41,87972998,12.2011,0,40,44176156,5.86635,61247656,61247656,0,61247616,
mcs10_b03m_s40.A05,mcs10_b03m_s40.B05,dal_dal,31,32,122504480,16.6733,0,40,88834083,11.988,84793286,84793286,0,84793217,
mcs10_b03m_s40.A06,mcs10_b03m_s40.B06,dal_dal,31,40,154332385,22.0568,0,40,12611237,1.66817,104137932,104137932,0,104137878,
mcs10_b03m_s40.A07,mcs10_b03m_s40.B07,dal_dal,31,31,402222481,54.9839,0,40,91653850,12.061,274232814,274232814,0,274232724,
mcs10_b03m_s40.A08,mcs10_b03m_s40.B08,dal_dal,31,36,285755768,36.1236,0,40,124071536,13.363,206288214,206288214,0,206288132,
mcs10_b03m_s40.A09,mcs10_b03m_s40.B09,dal_dal,32,33,141909443,19.0005,0,40,104291861,13.4994,101946395,101946395,0,101946282,
mcs10_b03m_s50.A00,mcs10_b03m_s50.B00,dal_dal,40,47,6607288164,1000.01,1,50,2735532327,400.297,4788385859,4788385859,0,4788385787,
mcs10_b03m_s50.A01,mcs10_b03m_s50.B01,dal_dal,39,46,7157224401,1000.02,1,50,6904311270,963.672,4912518242,4912518242,0,4912518274,
mcs10_b03m_s50.A02,mcs10_b03m_s50.B02,dal_dal,34,41,17114713826,1000.01,1,50,12699086223,703.167,14819337108,14819337108,0,14819337159,
mcs10_b03m_s50.A03,mcs10_b03m_s50.B03,dal_dal,37,38,7774209570,1000.02,1,50,5102377232,643.947,6136665782,6136665782,0,6136665855,
mcs10_b03m_s50.A04,mcs10_b03m_s50.B04,dal_dal,39,45,7218567551,1000.02,1,50,4153573804,558.495,4995420351,4995420351,0,4995420331,
mcs10_b03m_s50.A05,mcs10_b03m_s50.B05,dal_dal,38,42,6952097252,1000.02,1,50,566364305,75.537,5034620835,5034620835,0,5034620847,
mcs10_b03m_s50.A06,mcs10_b03m_s50.B06,dal_dal,40,49,6552215849,1000.02,1,50,5207766145,785.943,4599183025,4599183025,0,4599183074,
mcs10_b03m_s50.A07,mcs10_b03m_s50.B07,dal_dal,40,44,6715627681,1000.02,1,50,5729285699,845.888,4869255279,4869255279,0,4869255256,
mcs10_b03m_s50.A08,mcs10_b03m_s50.B08,dal_dal,39,51,6886119056,1000.02,1,50,498643655,67.8144,4959471387,4959471387,0,4959471391,
mcs10_b03m_s50.A09,mcs10_b03m_s50.B09,dal_dal,40,45,2556935801,353.53,0,50,1769053549,230.564,1880657241,1880657241,0,1880657163,
mcs10_b03m_s60.A00,mcs10_b03m_s60.B00,dal_dal,39,40,14231105048,1000.01,1,60,2597708768,215.981,12299174897,12299174897,0,12299174991,
mcs10_b03m_s60.A01,mcs10_b03m_s60.B01,dal_dal,48,58,6996158836,1000.01,1,60,4129610720,551.369,4996291465,4996291465,0,4996291417,
mcs10_b03m_s60.A02,mcs10_b03m_s60.B02,dal_dal,42,55,18669301336,1000.01,1,60,17819828337,931.556,15672031332,15672031332,0,15672031318,
mcs10_b03m_s60.A03,mcs10_b03m_s60.B03,dal_dal,46,52,6558168770,1000.02,1,60,3232805707,483.588,4656185448,4656185448,0,4656185509,
mcs10_b03m_s60.A04,mcs10_b03m_s60.B04,dal_dal,47,57,7159616185,1000.02,1,60,2094344214,196.824,5336751429,5336751429,0,5336751494,
mcs10_b03m_s60.A05,mcs10_b03m_s60.B05,dal_dal,46,55,6698128836,1000.02,1,60,13073027,1.714,4849094014,4849094014,0,4849093882,
mcs10_b03m_s60.A06,mcs10_b03m_s60.B06,dal_dal,47,64,6360631364,1000.01,1,60,135489304,18.7132,4630545937,4630545937,0,4630545836,
mcs10_b03m_s60.A07,mcs10_b03m_s60.B07,dal_dal,46,45,6999110696,1000.02,1,60,499161125,50.9871,4940767764,4940767764,0,4940767817,
mcs10_b03m_s60.A08,mcs10_b03m_s60.B08,dal_dal,43,45,7306537996,1000.01,1,60,5399455800,733.046,5139287902,5139287902,0,5139287992,
mcs10_b03m_s60.A09,mcs10_b03m_s60.B09,dal_dal,45,54,7152652127,1000.02,1,60,2848677492,373.53,5407344129,5407344129,0,5407344162,
mcs10_b03m_s70.A00,mcs10_b03m_s70.B00,dal_dal,53,63,6915767165,1000.02,1,70,6644843609,958.915,4921274439,4921274439,0,4921274391,
mcs10_b03m_s70.A01,mcs10_b03m_s70.B01,dal_dal,50,62,14269501575,1000.02,1,70,42224,0.00476407,12352979282,12352979282,0,12352979263,
mcs10_b03m_s70.A02,mcs10_b03m_s70.B02,dal_dal,53,58,6588367648,1000.01,1,70,5444569602,821.998,4819052609,4819052609,0,4819052509,
mcs10_b03m_s70.A03,mcs10_b03m_s70.B03,dal_dal,49,54,12818844715,1000.02,1,70,8206392713,574.166,11020059242,11020059242,0,11020059337,
mcs10_b03m_s70.A04,mcs10_b03m_s70.B04,dal_dal,50,58,7692452038,1000.01,1,70,1914762871,132.556,6264104718,6264104718,0,6264104790,
mcs10_b03m_s70.A05,mcs10_b03m_s70.B05,dal_dal,46,54,13855977240,1000.02,1,70,6792373011,497.648,11839914624,11839914624,0,11839914734,
mcs10_b03m_s70.A06,mcs10_b03m_s70.B06,dal_dal,43,45,14405866849,1000.02,1,70,2164587549,150.489,11559129217,11559129217,0,11559129304,
mcs10_b03m_s70.A07,mcs10_b03m_s70.B07,dal_dal,50,59,6922518298,1000.02,1,70,2792115457,377.33,5446701747,5446701747,0,5446701793,
mcs10_b03m_s70.A08,mcs10_b03m_s70.B08,dal_dal,44,48,18831501395,1000.02,1,70,9846845040,506.652,15309124517,15309124517,0,15309124607,
mcs10_b03m_s70.A09,mcs10_b03m_s70.B09,dal_dal,47,47,12138233094,1000.02,1,70,5430863787,443.935,10507179573,10507179573,0,10507179683,
mcs10_b03m_s80.A00,mcs10_b03m_s80.B00,dal_dal,52,57,11263316807,1000.02,1,80,100689372,5.99794,9769000746,9769000746,0,9769000891,
mcs10_b03m_s80.A01,mcs10_b03m_s80.B01,dal_dal,55,71,7395782706,1000.02,1,80,7045972,0.604936,6547968685,6547968685,0,6547968813,
mcs10_b03m_s80.A02,mcs10_b03m_s80.B02,dal_dal,59,65,6413759392,1000.02,1,80,593599664,85.5917,4545078983,4545078983,0,4545079079,
mcs10_b03m_s80.A03,mcs10_b03m_s80.B03,dal_dal,59,70,9070277460,1000.02,1,80,6993555366,667.252,7533991885,7533991885,0,7533991982,
mcs10_b03m_s80.A04,mcs10_b03m_s80.B04,dal_dal,54,66,7029352272,1000.01,1,80,2293873227,304.558,5106168505,5106168505,0,5106168648,
mcs10_b03m_s80.A05,mcs10_b03m_s80.B05,dal_dal,59,73,6922231662,1000.01,1,80,6865249920,991.67,5024306353,5024306353,0,5024306252,
mcs10_b03m_s80.A06,mcs10_b03m_s80.B06,dal_dal,52,62,9284977686,1000.02,1,80,2379606,0.242917,8139392248,8139392248,0,8139392406,
mcs10_b03m_s80.A07,mcs10_b03m_s80.B07,dal_dal,57,61,7116358661,1000.02,1,80,5388085030,749.307,4992065265,4992065265,0,4992065322,
mcs10_b03m_s80.A08,mcs10_b03m_s80.B08,dal_dal,60,75,6629445433,1000.01,1,80,4218561630,607.188,5003754908,5003754908,0,5003754910,
mcs10_b03m_s80.A09,mcs10_b03m_s80.B09,dal_dal,48,59,19852017889,1000.01,1,80,11169515356,557.16,16225452493,16225452493,0,16225452617,
mcs10_b03m_s90.A00,mcs10_b03m_s90.B00,dal_dal,57,58,19527936643,1000.02,1,90,831,0.000162676,15737041348,15737041348,0,15737041310,
mcs10_b03m_s90.A01,mcs10_b03m_s90.B01,dal_dal,58,68,18543961710,1000.02,1,90,7321606,0.343331,15137462547,15137462547,0,15137462778,
mcs10_b03m_s90.A02,mcs10_b03m_s90.B02,dal_dal,57,75,10348022350,1000.02,1,90,759114,0.0707576,9048909378,9048909378,0,9048909512,
mcs10_b03m_s90.A03,mcs10_b03m_s90.B03,dal_dal,58,68,7119368743,1000.01,1,90,407729707,19.9068,6394263488,6394263488,0,6394263573,
mcs10_b03m_s90.A04,mcs10_b03m_s90.B04,dal_dal,58,62,13299484878,1000.02,1,90,18279604,1.24865,11709777165,11709777165,0,11709777152,
mcs10_b03m_s90.A05,mcs10_b03m_s90.B05,dal_dal,55,70,15915356050,1000.02,1,90,341809527,18.3433,13385069805,13385069805,0,13385069957,
mcs10_b03m_s90.A06,mcs10_b03m_s90.B06,dal_dal,56,55,12151055690,1000.02,1,90,11041170148,894.664,10362334964,10362334964,0,10362335166,
mcs10_b03m_s90.A07,mcs10_b03m_s90.B07,dal_dal,57,52,22433266676,1000.02,1,90,58,5.2088e-05,16937569289,16937569289,0,16937569778,
mcs10_b03m_s90.A08,mcs10_b03m_s90.B08,dal_dal,65,74,7664928358,1000.02,1,90,4102544325,455.18,6243495739,6243495739,0,6243495896,
mcs10_b03m_s90.A09,mcs10_b03m_s90.B09,dal_dal,62,66,6741882258,1000.02,1,90,3732577899,540.627,5240754127,5240754127,0,5240753882,
mcs10_b06_s100.A00,mcs10_b06_s100.B00,dal_dal,55,99,6091207878,1000.02,1,100,4215058765,683.671,3922352173,3922352173,0,3922352263,
mcs10_b06_s100.A01,mcs10_b06_s100.B01,dal_dal,53,88,5909851733,1000.01,1,100,1183855941,192.913,3823698843,3823698843,0,3823698780,
mcs10_b06_s100.A02,mcs10_b06_s100.B02,dal_dal,53,91,5785622016,1000.01,1,100,2041050092,329.658,3514001583,3514001583,0,3514001614,
mcs10_b06_s100.A03,mcs10_b06_s100.B03,dal_dal,54,83,6019415114,1000.01,1,100,2012589914,315.99,3714268904,3714268904,0,3714268987,
mcs10_b06_s100.A04,mcs10_b06_s100.B04,dal_dal,54,91,5924408707,1000.01,1,100,788245396,130.928,3617566942,3617566942,0,3617566874,
mcs10_b06_s100.A05,mcs10_b06_s100.B05,dal_dal,53,82,6468311985,1000.02,1,100,933477008,133.818,4290450289,4290450289,0,4290450353,
mcs10_b06_s100.A06,mcs10_b06_s100.B06,dal_dal,55,112,5980403498,1000.02,1,100,1802907735,291.942,3694771587,3694771587,0,3694771597,
mcs10_b06_s100.A07,mcs10_b06_s100.B07,dal_dal,56,112,6910023504,1000.02,1,100,3003875967,256.47,4926665543,4926665543,0,4926665595,
mcs10_b06_s100.A08,mcs10_b06_s100.B08,dal_dal,53,96,5668626962,1000.02,1,100,3047441264,524.203,3501467738,3501467738,0,3501467766,
mcs10_b06_s100.A09,mcs10_b06_s100.B09,dal_dal,56,108,3020051384,1000.01,1,100,1350258770,429.751,1901920266,1901920266,0,1901920322,
mcs10_b06_s70.A00,mcs10_b06_s70.B00,dal_dal,40,78,5831837281,1000.02,1,70,695328782,113.033,3660418187,3660418187,0,3660418130,
mcs10_b06_s70.A01,mcs10_b06_s70.B01,dal_dal,40,78,5292285737,1000.01,1,70,475482900,84.1745,3460071135,3460071135,0,3460071110,
mcs10_b06_s70.A02,mcs10_b06_s70.B02,dal_dal,39,74,5357251591,1000.01,1,70,356194072,64.2839,3484408031,3484408031,0,3484408027,
mcs10_b06_s70.A03,mcs10_b06_s70.B03,dal_dal,40,81,5608354195,1000.02,1,70,2035343169,347.628,3796549351,3796549351,0,3796549408,
mcs10_b06_s70.A04,mcs10_b06_s70.B04,dal_dal,39,63,6151925218,1000.01,1,70,5568482354,899.746,4277219260,4277219260,0,4277219302,
mcs10_b06_s70.A05,mcs10_b06_s70.B05,dal_dal,41,64,6221248642,1000.03,1,70,2864910036,447.333,4157942550,4157942550,0,4157942569,
mcs10_b06_s70.A06,mcs10_b06_s70.B06,dal_dal,38,64,6499803208,1000.01,1,70,334015972,49.0757,4348144586,4348144586,0,4348144654,
mcs10_b06_s70.A07,mcs10_b06_s70.B07,dal_dal,39,68,6161272075,1000.02,1,70,103863255,15.926,4136696756,4136696756,0,4136696787,
mcs10_b06_s70.A08,mcs10_b06_s70.B08,dal_dal,38,52,6836516043,1000.02,1,70,586675705,83.8034,4556239805,4556239805,0,4556239843,
mcs10_b06_s70.A09,mcs10_b06_s70.B09,dal_dal,40,73,6008820753,1000.02,1,70,1283548511,207.674,3896481594,3896481594,0,3896481528,
mcs10_b06_s80.A00,mcs10_b06_s80.B00,dal_dal,45,82,5753355263,1000.01,1,80,647861662,105.155,3690936906,3690936906,0,3690936951,
mcs10_b06_s80.A01,mcs10_b06_s80.B01,dal_dal,44,77,6478491826,1000.02,1,80,2175843274,327.561,4357749557,4357749557,0,4357749555,
mcs10_b06_s80.A02,mcs10_b06_s80.B02,dal_dal,46,70,6466371691,1000.02,1,80,4157123959,639.46,4315962951,4315962951,0,4315962966,
mcs10_b06_s80.A03,mcs10_b06_s80.B03,dal_dal,43,63,5947617192,1000.02,1,80,409981983,65.126,3793431729,3793431729,0,3793431759,
mcs10_b06_s80.A04,mcs10_b06_s80.B04,dal_dal,44,86,5884775797,1000.02,1,80,37302360,5.55784,3751024488,3751024488,0,3751024536,
mcs10_b06_s80.A05,mcs10_b06_s80.B05,dal_dal,43,93,6265271508,1000.02,1,80,159826911,23.9296,4114407654,4114407654,0,4114407674,
mcs10_b06_s80.A06,mcs10_b06_s80.B06,dal_dal,44,76,6147057538,1000.02,1,80,1182186640,184.527,4074376559,4074376559,0,4074376622,
mcs10_b06_s80.A07,mcs10_b06_s80.B07,dal_dal,44,76,6165223942,1000.02,1,80,710479846,113.335,4169120457,4169120457,0,4169120532,
mcs10_b06_s80.A08,mcs10_b06_s80.B08,dal_dal,45,82,6200517403,1000.02,1,80,3021050366,476.839,4095308291,4095308291,0,4095308306,
mcs10_b06_s80.A09,mcs10_b06_s80.B09,dal_dal,44,74,6678878570,1000.02,1,80,3845129012,563.518,4608361850,4608361850,0,4608361884,
mcs10_b06_s90.A00,mcs10_b06_s90.B00,dal_dal,49,91,6831770098,1000.02,1,90,2663066015,386.869,4880935805,4880935805,0,4880935875,
mcs10_b06_s90.A01,mcs10_b06_s90.B01,dal_dal,48,89,6694449010,1000.02,1,90,874892929,119.737,4526702402,4526702402,0,4526702540,
mcs10_b06_s90.A02,mcs10_b06_s90.B02,dal_dal,47,80,5878727234,1000.02,1,90,46220550,7.13819,3756626887,3756626887,0,3756626933,
mcs10_b06_s90.A03,mcs10_b06_s90.B03,dal_dal,50,83,5754881296,1000.02,1,90,685226661,106.537,3833858893,3833858893,0,3833858959,
mcs10_b06_s90.A04,mcs10_b06_s90.B04,dal_dal,48,70,6073745024,1000.02,1,90,2549058777,411.911,3919967310,3919967310,0,3919967319,
