instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned
mcs10_b09m_s100.A03,mcs10_b09m_s100.B03,rrsplit_nobound,43,45,2653546998,1000.01,1,259138982,96.1444,4789620691,4789620691,45191949
mcs10_b09m_s100.A04,mcs10_b09m_s100.B04,rrsplit_nobound,44,60,2638417237,1000.02,1,134171267,48.4466,4326146413,4326146413,20445001
mcs10_b09m_s100.A05,mcs10_b09m_s100.B05,rrsplit_nobound,42,52,3041975982,1000.01,1,3757143,1.34525,4980885713,4980885713,31673960
mcs10_b09m_s100.A06,mcs10_b09m_s100.B06,rrsplit_nobound,43,47,2691644889,1000.02,1,241892180,82.9039,4412762479,4412762479,13776413
mcs10_b09m_s100.A07,mcs10_b09m_s100.B07,rrsplit_nobound,46,72,2458441206,1000.01,1,597456121,228.169,3887068838,3887068838,7772726
mcs10_b09m_s100.A08,mcs10_b09m_s100.B08,rrsplit_nobound,43,49,2877926078,1000.01,1,1018385910,345.368,4848392137,4848392137,38280244
mcs10_b09m_s100.A09,mcs10_b09m_s100.B09,rrsplit_nobound,44,50,2817036711,1000.01,1,615125963,199.628,4908142125,4908142125,44064361
mcs10_m2D_s100.A00,mcs10_m2D_s100.B00,rrsplit_nobound,68,57,4039984982,1000,1,2463827813,602.408,7505003192,7505003192,304078755
mcs10_m2D_s100.A01,mcs10_m2D_s100.B01,rrsplit_nobound,65,55,2505859347,1000,1,156406907,64.4592,7916982104,7916982104,310348847
mcs10_m2D_s100.A02,mcs10_m2D_s100.B02,rrsplit_nobound,65,54,3938347053,1000.01,1,71487985,15.7715,6995990600,6995990600,329278908
mcs10_m2D_s100.A03,mcs10_m2D_s100.B03,rrsplit_nobound,67,54,3336895887,1000.02,1,272979212,69.3197,6979999774,6979999774,333526056
mcs10_m2D_s100.A04,mcs10_m2D_s100.B04,rrsplit_nobound,64,58,4047144060,1000.01,1,399498576,91.0855,9097178310,9097178310,260121338
mcs10_m2D_s100.A05,mcs10_m2D_s100.B05,rrsplit_nobound,63,51,3845030243,1000.01,1,2870789167,737.748,7467919733,7467919733,430597954
mcs10_m2D_s100.A06,mcs10_m2D_s100.B06,rrsplit_nobound,67,54,3144860643,1000.01,1,2450547352,810.087,7792249255,7792249255,316763129
mcs10_m2D_s100.A07,mcs10_m2D_s100.B07,rrsplit_nobound,66,59,3942357948,1000.02,1,293398007,70.501,6725968343,6725968343,226018578
mcs10_m2D_s100.A08,mcs10_m2D_s100.B08,rrsplit_nobound,67,56,3902768293,1000.02,1,1131877641,274.052,7433057042,7433057042,253384281
mcs10_m2D_s100.A09,mcs10_m2D_s100.B09,rrsplit_nobound,62,52,2542632456,1000.01,1,683439389,273.656,9200672325,9200672325,359359522
mcs10_m2D_s40.A00,mcs10_m2D_s40.B00,rrsplit_nobound,30,28,47570144,13.6989,0,10780748,2.78116,97953842,97953842,1463305
mcs10_m2D_s40.A01,mcs10_m2D_s40.B01,rrsplit_nobound,30,26,44167105,13.1354,0,4872447,1.25778,100770952,100770952,1192242
