instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned
mcs90_r005_s50.A07,mcs90_r005_s50.B07,dal_rl,45,99,23343696,3.68449,0,23316110,3.67869,15293406,15293406,0
mcs90_r005_s50.A08,mcs90_r005_s50.B08,dal_rl,45,94,2117884338,322.862,0,2117847870,322.855,1363563974,1363563974,0
mcs90_r005_s50.A09,mcs90_r005_s50.B09,dal_rl,45,102,2516746156,365.997,0,2516738736,365.995,1701635789,1701635789,0
mcs90_r005_s60.A00,mcs90_r005_s60.B00,dal_rl,36,66,5854358684,1000.02,1,4432643490,754.049,3800315087,3800315087,0
mcs90_r005_s60.A01,mcs90_r005_s60.B01,dal_rl,35,59,6624180075,1000.01,1,198663033,29.5488,4402494805,4402494805,0
mcs90_r005_s60.A02,mcs90_r005_s60.B02,dal_rl,54,138,923143990,145.178,0,923103275,145.168,620606885,620606885,0
mcs90_r005_s60.A03,mcs90_r005_s60.B03,dal_rl,35,58,6188312302,1000.02,1,301119909,45.4071,4105091952,4105091952,0
mcs90_r005_s60.A04,mcs90_r005_s60.B04,dal_rl,35,68,6530787906,1000.02,1,3655268587,550.441,4363684878,4363684878,0
mcs90_r005_s60.A05,mcs90_r005_s60.B05,dal_rl,35,56,6170256956,1000.02,1,1935017989,311.415,3992997332,3992997332,0
mcs90_r005_s60.A06,mcs90_r005_s60.B06,dal_rl,35,59,6405234590,1000.01,1,3347104673,512.706,4240576497,4240576497,0
mcs90_r005_s60.A07,mcs90_r005_s60.B07,dal_rl,35,59,5928877845,1000.02,1,1932861845,318.962,3815566504,3815566504,0
mcs90_r005_s60.A08,mcs90_r005_s60.B08,dal_rl,36,72,6265731232,1000.02,1,5816399132,925.217,4180824781,4180824781,0
mcs90_r005_s60.A09,mcs90_r005_s60.B09,dal_rl,54,142,1451406562,295.317,0,1451361288,295.305,967646445,967646445,0
mcs90_r005_s70.A00,mcs90_r005_s70.B00,dal_rl,38,70,4387796714,1000.02,1,409168912,95.9326,2831236189,2831236189,0
mcs90_r005_s70.A01,mcs90_r005_s70.B01,dal_rl,36,62,5677330722,1000.01,1,77994332,13.2925,3531484569,3531484569,0
mcs90_r005_s70.A02,mcs90_r005_s70.B02,dal_rl,38,70,5991550875,1000.02,1,1825153075,306.271,3773121377,3773121377,0
mcs90_r005_s70.A03,mcs90_r005_s70.B03,dal_rl,37,65,5536794497,1000.02,1,728856697,126.675,3467030509,3467030509,0
mcs90_r005_s70.A04,mcs90_r005_s70.B04,dal_rl,37,68,5587052980,1000.01,1,332301905,58.9841,3549904220,3549904220,0
mcs90_r005_s70.A05,mcs90_r005_s70.B05,dal_rl,37,69,5987995380,1000.03,1,1129804994,182.834,3842515963,3842515963,0
mcs90_r005_s70.A06,mcs90_r005_s70.B06,dal_rl,36,75,5415381418,1000.01,1,2434553652,447.019,3408453937,3408453937,0
mcs90_r005_s70.A07,mcs90_r005_s70.B07,dal_rl,36,70,5604165467,1000.02,1,892564259,162.282,3535805574,3535805574,0
mcs90_r005_s70.A08,mcs90_r005_s70.B08,dal_rl,37,74,5500950756,1000.02,1,1060048174,190.563,3497978218,3497978218,0
mcs90_r005_s70.A09,mcs90_r005_s70.B09,dal_rl,39,83,5963663136,1000.02,1,781630356,130.772,3934368630,3934368630,0
mcs90_r005_s80.A00,mcs90_r005_s80.B00,dal_rl,38,64,5542912474,1000.01,1,1406481767,240.69,3541106167,3541106167,0
