instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned
mcs90_b06m_s30.A09,mcs90_b06m_s30.B09,rrsplit_noveq,27,79,20988,0.00707097,0,20777,0.00688242,35206,35206,152
mcs90_b06m_s35.A00,mcs90_b06m_s35.B00,rrsplit_noveq,31,88,1470,0.000963871,0,31,8.31E-05,3985,3985,19
mcs90_b06m_s35.A01,mcs90_b06m_s35.B01,rrsplit_noveq,32,91,337570,0.096824,0,337107,0.0965234,609203,609203,3712
mcs90_b06m_s35.A02,mcs90_b06m_s35.B02,rrsplit_noveq,31,91,2484,0.00116023,0,1491,0.000521855,5049,5049,141
mcs90_b06m_s35.A03,mcs90_b06m_s35.B03,rrsplit_noveq,31,92,2874055,1.00852,0,2873152,1.00788,5528804,5528804,10528
mcs90_b06m_s35.A04,mcs90_b06m_s35.B04,rrsplit_noveq,31,92,2219,0.00119727,0,1013,0.000429226,4515,4515,154
mcs90_b06m_s35.A05,mcs90_b06m_s35.B05,rrsplit_noveq,31,90,5740001,1.89636,0,5739192,1.89574,13229163,13229163,61009
mcs90_b06m_s35.A06,mcs90_b06m_s35.B06,rrsplit_noveq,31,92,991,0.000720753,0,31,7.68E-05,2848,2848,18
mcs90_b06m_s35.A07,mcs90_b06m_s35.B07,rrsplit_noveq,31,91,40376,0.0135742,0,39458,0.0130505,79420,79420,367
mcs90_b06m_s35.A08,mcs90_b06m_s35.B08,rrsplit_noveq,31,91,22086,0.00721911,0,21237,0.00660791,37101,37101,141
mcs90_b06m_s35.A09,mcs90_b06m_s35.B09,rrsplit_noveq,31,92,486846,0.177738,0,485865,0.177028,1071513,1071513,2619
mcs90_b06m_s40.A00,mcs90_b06m_s40.B00,rrsplit_noveq,36,108,23577,0.00945742,0,22419,0.00872195,44023,44023,93
mcs90_b06m_s40.A01,mcs90_b06m_s40.B01,rrsplit_noveq,36,106,7013484,2.39363,0,7011976,2.39264,13783085,13783085,30420
mcs90_b06m_s40.A02,mcs90_b06m_s40.B02,rrsplit_noveq,36,108,810,0.00073774,0,36,0.000128543,2508,2508,28
