instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts,
mcs10_b03_s100.A00,mcs10_b03_s100.B00,ll_none,62,49,27993156680,1000,1,100,1120695975,40.5132,21020093497,21020093497,0,0,
mcs10_b03_s100.A01,mcs10_b03_s100.B01,ll_none,64,52,16074689407,1000,1,100,5237921372,351.207,13621084923,13621084923,0,0,
mcs10_b03_s100.A02,mcs10_b03_s100.B02,ll_none,61,46,25880326657,1000.01,1,100,9512670114,367.145,20759673254,20759673254,0,0,
mcs10_b03_s100.A03,mcs10_b03_s100.B03,ll_none,63,52,29848838948,1000.02,1,100,30051623,1.01216,22935847675,22935847675,0,0,
mcs10_b03_s100.A04,mcs10_b03_s100.B04,ll_none,65,52,33369665289,1000.01,1,100,5145626594,163.235,25303592478,25303592478,0,0,
mcs10_b03_s100.A05,mcs10_b03_s100.B05,ll_none,64,51,23833361295,1000.02,1,100,103589106,3.11854,20135017386,20135017386,0,0,
mcs10_b03_s100.A06,mcs10_b03_s100.B06,ll_none,73,64,9437286806,1000.02,1,100,234692989,23.1022,6541015324,6541015324,0,0,
mcs10_b03_s100.A07,mcs10_b03_s100.B07,ll_none,63,47,35103698681,1000.02,1,100,22389380347,634.133,26428529675,26428529675,0,0,
mcs10_b03_s100.A08,mcs10_b03_s100.B08,ll_none,59,46,32129401194,1000.02,1,100,4876464878,147.826,25701677402,25701677402,0,0,
mcs10_b03_s100.A09,mcs10_b03_s100.B09,ll_none,67,55,10219323600,1000,1,100,2417689392,206.256,8470238402,8470238402,0,0,
mcs10_b03_s40.A00,mcs10_b03_s40.B00,ll_none,31,27,117353948,10.6996,0,40,14797705,1.31939,78776245,78776245,0,0,
mcs10_b03_s40.A01,mcs10_b03_s40.B01,ll_none,31,24,33766439,3.05847,0,40,1755515,0.141838,25457371,25457371,0,0,
mcs10_b03_s40.A02,mcs10_b03_s40.B02,ll_none,31,23,388610191,33.277,0,40,350674664,29.5914,286452822,286452822,0,0,
mcs10_b03_s40.A03,mcs10_b03_s40.B03,ll_none,31,24,92973411,9.10186,0,40,18394885,1.77773,64930089,64930089,0,0,
mcs10_b03_s40.A04,mcs10_b03_s40.B04,ll_none,31,27,52569623,4.8839,0,40,260508,0.0182676,38137306,38137306,0,0,
mcs10_b03_s40.A05,mcs10_b03_s40.B05,ll_none,31,28,60071495,5.81693,0,40,14245550,1.33423,43274569,43274569,0,0,
mcs10_b03_s40.A06,mcs10_b03_s40.B06,ll_none,31,25,81141150,7.35941,0,40,39540055,3.40325,57338226,57338226,0,0,
mcs10_b03_s40.A07,mcs10_b03_s40.B07,ll_none,30,24,859795038,78.505,0,40,8454340,0.712742,616469687,616469687,0,0,
mcs10_b03_s40.A08,mcs10_b03_s40.B08,ll_none,31,27,87092379,7.81353,0,40,3306305,0.238116,62124349,62124349,0,0,
mcs10_b03_s40.A09,mcs10_b03_s40.B09,ll_none,31,28,85920394,8.20492,0,40,117209,0.00859912,63748410,63748410,0,0,
mcs10_b03_s50.A00,mcs10_b03_s50.B00,ll_none,39,28,7375280761,715.929,0,50,2484114344,231.956,5276660451,5276660451,0,0,
mcs10_b03_s50.A01,mcs10_b03_s50.B01,ll_none,40,29,1594972764,161.982,0,50,1416224282,142.612,1120077776,1120077776,0,0,
mcs10_b03_s50.A02,mcs10_b03_s50.B02,ll_none,40,30,3943741320,405.734,0,50,3590517274,367.787,2929231256,2929231256,0,0,
mcs10_b03_s50.A03,mcs10_b03_s50.B03,ll_none,40,31,2497210352,249.433,0,50,2460730686,245.589,1729812000,1729812000,0,0,
mcs10_b03_s50.A04,mcs10_b03_s50.B04,ll_none,39,32,3042109268,321.599,0,50,274898404,24.7239,2241448374,2241448374,0,0,
mcs10_b03_s50.A05,mcs10_b03_s50.B05,ll_none,39,35,2626986971,262.111,0,50,44915913,3.62796,1822750350,1822750350,0,0,
mcs10_b03_s50.A06,mcs10_b03_s50.B06,ll_none,39,31,10153564451,1000.01,1,50,5266528734,524.497,7470545996,7470545996,0,0,
mcs10_b03_s50.A07,mcs10_b03_s50.B07,ll_none,39,33,4932932103,481.235,0,50,718483090,54.93,3706009646,3706009646,0,0,
mcs10_b03_s50.A08,mcs10_b03_s50.B08,ll_none,39,30,2725361801,288.936,0,50,601385797,60.4817,2017763441,2017763441,0,0,
mcs10_b03_s50.A09,mcs10_b03_s50.B09,ll_none,39,29,3760285322,397.348,0,50,266443319,26.662,2756793213,2756793213,0,0,
mcs10_b03_s60.A00,mcs10_b03_s60.B00,ll_none,47,37,9921109602,1000.01,1,60,607840866,51.1235,7164758028,7164758028,0,0,
mcs10_b03_s60.A01,mcs10_b03_s60.B01,ll_none,46,44,10205968182,1000.02,1,60,3257386483,297.57,7344106609,7344106609,0,0,
mcs10_b03_s60.A02,mcs10_b03_s60.B02,ll_none,45,34,10670292468,1000.02,1,60,6641103845,610.502,7594553759,7594553759,0,0,
mcs10_b03_s60.A03,mcs10_b03_s60.B03,ll_none,46,41,9551187789,1000.02,1,60,505351850,43.8083,6776731226,6776731226,0,0,
mcs10_b03_s60.A04,mcs10_b03_s60.B04,ll_none,47,36,16415147419,1000.01,1,60,15660980511,916.615,13178474446,13178474446,0,0,
mcs10_b03_s60.A05,mcs10_b03_s60.B05,ll_none,46,35,9823274476,1000.02,1,60,356124303,30.8244,7230097404,7230097404,0,0,
mcs10_b03_s60.A06,mcs10_b03_s60.B06,ll_none,48,35,9212836024,1000.01,1,60,4642549247,479.766,6571952138,6571952138,0,0,
mcs10_b03_s60.A07,mcs10_b03_s60.B07,ll_none,47,34,9483876988,1000.02,1,60,2190207266,198.533,6774857235,6774857235,0,0,
mcs10_b03_s60.A08,mcs10_b03_s60.B08,ll_none,45,41,10966010951,1000.02,1,60,159289964,9.17011,7619938276,7619938276,0,0,
mcs10_b03_s60.A09,mcs10_b03_s60.B09,ll_none,45,35,11373563882,1000.02,1,60,2944428317,220.38,7635126794,7635126794,0,0,
mcs10_b03_s70.A00,mcs10_b03_s70.B00,ll_none,49,36,10058090576,1000.03,1,70,898707890,83.6317,7661370016,7661370016,0,0,
mcs10_b03_s70.A01,mcs10_b03_s70.B01,ll_none,42,32,31036567973,1000.01,1,70,627034798,20.1195,24893946990,24893946990,0,0,
mcs10_b03_s70.A02,mcs10_b03_s70.B02,ll_none,52,39,24945944472,1000.02,1,70,7090865851,255.078,18546230551,18546230551,0,0,
mcs10_b03_s70.A03,mcs10_b03_s70.B03,ll_none,49,48,7453114028,1000.01,1,70,6204682670,825.614,5292086348,5292086348,0,0,
mcs10_b03_s70.A04,mcs10_b03_s70.B04,ll_none,51,42,7823284851,1000.01,1,70,4459332636,458.546,5616300031,5616300031,0,0,
mcs10_b03_s70.A05,mcs10_b03_s70.B05,ll_none,52,39,6410726055,1000.02,1,70,5608379509,843.018,4568609639,4568609639,0,0,
mcs10_b03_s70.A06,mcs10_b03_s70.B06,ll_none,51,39,7893114981,1000.02,1,70,1021425841,69.624,5375241447,5375241447,0,0,
mcs10_b03_s70.A07,mcs10_b03_s70.B07,ll_none,53,46,11898077944,1000.02,1,70,10418095143,774.065,9091825130,9091825130,0,0,
mcs10_b03_s70.A08,mcs10_b03_s70.B08,ll_none,52,43,10211441524,1000.03,1,70,261161960,32.9061,8038700885,8038700885,0,0,
mcs10_b03_s70.A09,mcs10_b03_s70.B09,ll_none,51,41,10134815116,1000.02,1,70,590182904,55.3902,7502118363,7502118363,0,0,
mcs10_b03_s80.A00,mcs10_b03_s80.B00,ll_none,50,37,35836468565,1000.02,1,80,25565796277,729.575,28337126392,28337126392,0,0,
mcs10_b03_s80.A01,mcs10_b03_s80.B01,ll_none,54,43,27591700178,1000.02,1,80,6688122757,232.255,23296720294,23296720294,0,0,
mcs10_b03_s80.A02,mcs10_b03_s80.B02,ll_none,54,39,33160143604,1000.01,1,80,29493983821,884.242,26072380961,26072380961,0,0,
mcs10_b03_s80.A03,mcs10_b03_s80.B03,ll_none,57,47,10970873728,1000.01,1,80,6577435348,579.927,8012185386,8012185386,0,0,
mcs10_b03_s80.A04,mcs10_b03_s80.B04,ll_none,55,41,14559775783,1000,1,80,2506168664,193.863,11730228437,11730228437,0,0,
mcs10_b03_s80.A05,mcs10_b03_s80.B05,ll_none,58,47,11149512065,1000.02,1,80,3777016102,302.902,7853298386,7853298386,0,0,
mcs10_b03_s80.A06,mcs10_b03_s80.B06,ll_none,59,48,15617412347,1000.01,1,80,14949535517,941.872,11172516147,11172516147,0,0,
mcs10_b03_s80.A07,mcs10_b03_s80.B07,ll_none,45,37,37882326238,1000.01,1,80,23860261,0.63495,28422180488,28422180488,0,0,
mcs10_b03_s80.A08,mcs10_b03_s80.B08,ll_none,57,46,12573557829,1000.02,1,80,4524436495,349.022,8450151126,8450151126,0,0,
mcs10_b03_s80.A09,mcs10_b03_s80.B09,ll_none,53,41,36561594138,1000.01,1,80,30567,0.00263385,27968952442,27968952442,0,0,
mcs10_b03_s90.A00,mcs10_b03_s90.B00,ll_none,61,53,31196837501,1000.02,1,90,38380288,0.993916,25823297089,25823297089,0,0,
mcs10_b03_s90.A01,mcs10_b03_s90.B01,ll_none,57,43,38445464643,1000,1,90,34104684,0.922181,28571658858,28571658858,0,0,
mcs10_b03_s90.A02,mcs10_b03_s90.B02,ll_none,57,49,14510497943,1000.02,1,90,14216,0.000540089,11507119230,11507119230,0,0,
mcs10_b03_s90.A03,mcs10_b03_s90.B03,ll_none,57,48,37548745404,1000.01,1,90,72097,0.00416068,28066850127,28066850127,0,0,
mcs10_b03_s90.A04,mcs10_b03_s90.B04,ll_none,61,49,19984855303,1000.02,1,90,13713022667,579.559,15357482793,15357482793,0,0,
mcs10_b03_s90.A05,mcs10_b03_s90.B05,ll_none,65,54,11441257117,1000.02,1,90,3316882165,166.368,8915855309,8915855309,0,0,
mcs10_b03_s90.A06,mcs10_b03_s90.B06,ll_none,57,46,26882208996,1000.02,1,90,11434288376,373.89,22737342494,22737342494,0,0,
mcs10_b03_s90.A07,mcs10_b03_s90.B07,ll_none,65,52,23821655498,1000.03,1,90,23358728123,953.17,18051440256,18051440256,0,0,
mcs10_b03_s90.A08,mcs10_b03_s90.B08,ll_none,64,54,12379741236,1000.01,1,90,7761991948,623.257,8770025132,8770025132,0,0,
mcs10_b03_s90.A09,mcs10_b03_s90.B09,ll_none,56,50,32482080196,1000.01,1,90,85202780,3.16839,26577374290,26577374290,0,0,
mcs10_b03m_s100.A00,mcs10_b03m_s100.B00,ll_none,61,49,37550297601,1000.01,1,100,368511,0.0117274,28508476264,28508476264,0,0,
mcs10_b03m_s100.A01,mcs10_b03m_s100.B01,ll_none,62,44,9253525016,1000.01,1,100,1649339279,179.228,8451938926,8451938926,0,0,
mcs10_b03m_s100.A02,mcs10_b03m_s100.B02,ll_none,69,54,37371385887,1000.01,1,100,76417,0.00546477,28437180946,28437180946,0,0,
mcs10_b03m_s100.A03,mcs10_b03m_s100.B03,ll_none,59,50,18634693730,1000.02,1,100,9396728734,503.454,16058010898,16058010898,0,0,
mcs10_b03m_s100.A04,mcs10_b03m_s100.B04,ll_none,64,54,24162416476,1000.01,1,100,10848606064,449.76,20019649461,20019649461,0,0,
mcs10_b03m_s100.A05,mcs10_b03m_s100.B05,ll_none,64,54,37072469963,1000.02,1,100,405,7.371e-05,28365653371,28365653371,0,0,
mcs10_b03m_s100.A06,mcs10_b03m_s100.B06,ll_none,70,59,18400410183,1000.02,1,100,16215116777,802.92,14142294230,14142294230,0,0,
mcs10_b03m_s100.A07,mcs10_b03m_s100.B07,ll_none,69,54,20909559557,1000.01,1,100,4115244677,174.24,17340267451,17340267451,0,0,
mcs10_b03m_s100.A08,mcs10_b03m_s100.B08,ll_none,66,51,37985391190,1000.01,1,100,289665046,13.3971,28545315975,28545315975,0,0,
mcs10_b03m_s100.A09,mcs10_b03m_s100.B09,ll_none,67,55,25578962970,1000.02,1,100,11969024,0.6196,22441160005,22441160005,0,0,
mcs10_b03m_s40.A00,mcs10_b03m_s40.B00,ll_none,32,28,47935699,4.2031,0,40,44313020,3.84403,32724429,32724429,0,0,
mcs10_b03m_s40.A01,mcs10_b03m_s40.B01,ll_none,31,23,316870235,28.4549,0,40,233652230,21.0045,240501168,240501168,0,0,
mcs10_b03m_s40.A02,mcs10_b03m_s40.B02,ll_none,32,25,25416408,2.49969,0,40,23794311,2.33521,18689899,18689899,0,0,
mcs10_b03m_s40.A03,mcs10_b03m_s40.B03,ll_none,31,26,161388405,15.2262,0,40,70922578,6.49805,111998587,111998587,0,0,
mcs10_b03m_s40.A04,mcs10_b03m_s40.B04,ll_none,32,25,44584765,4.06457,0,40,36634590,3.24096,31978919,31978919,0,0,
mcs10_b03m_s40.A05,mcs10_b03m_s40.B05,ll_none,31,26,239721842,21.438,0,40,211237956,18.6744,170157446,170157446,0,0,
mcs10_b03m_s40.A06,mcs10_b03m_s40.B06,ll_none,31,28,76001750,7.11101,0,40,29032820,2.66826,52594971,52594971,0,0,
mcs10_b03m_s40.A07,mcs10_b03m_s40.B07,ll_none,31,27,101757378,9.54299,0,40,10134243,0.864624,72053063,72053063,0,0,
mcs10_b03m_s40.A08,mcs10_b03m_s40.B08,ll_none,31,24,152478836,13.4687,0,40,26251801,1.76743,111907647,111907647,0,0,
mcs10_b03m_s40.A09,mcs10_b03m_s40.B09,ll_none,32,26,45096099,4.03184,0,40,43739257,3.89288,32670828,32670828,0,0,
mcs10_b03m_s50.A00,mcs10_b03m_s50.B00,ll_none,40,31,2048648432,203.096,0,50,1794764626,175.903,1495381989,1495381989,0,0,
mcs10_b03m_s50.A01,mcs10_b03m_s50.B01,ll_none,39,36,8289104527,820.584,0,50,2277888400,219.654,5909408013,5909408013,0,0,
mcs10_b03m_s50.A02,mcs10_b03m_s50.B02,ll_none,39,26,6710279781,645.367,0,50,3522770787,328.242,4849960445,4849960445,0,0,
mcs10_b03m_s50.A03,mcs10_b03m_s50.B03,ll_none,38,31,10456425371,1000.02,1,50,790007042,69.7388,7556941827,7556941827,0,0,
mcs10_b03m_s50.A04,mcs10_b03m_s50.B04,ll_none,39,30,6068192858,584.707,0,50,4361496319,415.502,4283796524,4283796524,0,0,
mcs10_b03m_s50.A05,mcs10_b03m_s50.B05,ll_none,39,31,10493480041,1000,1,50,8521019600,797.092,7653110746,7653110746,0,0,
mcs10_b03m_s50.A06,mcs10_b03m_s50.B06,ll_none,40,35,1904089503,190.607,0,50,1402952025,138.614,1338576600,1338576600,0,0,
mcs10_b03m_s50.A07,mcs10_b03m_s50.B07,ll_none,40,31,352350263,36.8769,0,50,94220060,8.02388,260487389,260487389,0,0,
mcs10_b03m_s50.A08,mcs10_b03m_s50.B08,ll_none,39,31,7200401095,740.296,0,50,523404542,47.4757,5265517814,5265517814,0,0,
mcs10_b03m_s50.A09,mcs10_b03m_s50.B09,ll_none,40,28,4732218178,484.525,0,50,4725689101,483.848,3471068783,3471068783,0,0,
mcs10_b03m_s60.A00,mcs10_b03m_s60.B00,ll_none,39,31,36097476450,1000.02,1,60,364083526,10.7239,28061415828,28061415828,0,0,
mcs10_b03m_s60.A01,mcs10_b03m_s60.B01,ll_none,47,35,11049823619,1000.02,1,60,8914433877,754.272,8234150211,8234150211,0,0,
mcs10_b03m_s60.A02,mcs10_b03m_s60.B02,ll_none,47,42,9202238443,1000.02,1,60,288427315,24.9336,6613439507,6613439507,0,0,
mcs10_b03m_s60.A03,mcs10_b03m_s60.B03,ll_none,40,32,33437084453,1000.01,1,60,17893923,0.52289,26984689897,26984689897,0,0,
mcs10_b03m_s60.A04,mcs10_b03m_s60.B04,ll_none,47,36,10079112803,1000.02,1,60,5577866475,495.445,7731936781,7731936781,0,0,
mcs10_b03m_s60.A05,mcs10_b03m_s60.B05,ll_none,44,36,10732920158,1000.02,1,60,6838620,0.507824,7340064003,7340064003,0,0,
mcs10_b03m_s60.A06,mcs10_b03m_s60.B06,ll_none,46,35,9723578825,1000.01,1,60,696104323,63.615,7133153692,7133153692,0,0,
mcs10_b03m_s60.A07,mcs10_b03m_s60.B07,ll_none,44,35,10371186595,1000.01,1,60,1707625454,157.732,7144362962,7144362962,0,0,
mcs10_b03m_s60.A08,mcs10_b03m_s60.B08,ll_none,46,39,10168172355,1000.02,1,60,3614444578,332.175,6831640607,6831640607,0,0,
mcs10_b03m_s60.A09,mcs10_b03m_s60.B09,ll_none,40,32,24786724146,1000.02,1,60,24669627561,996.487,20820487487,20820487487,0,0,
mcs10_b03m_s70.A00,mcs10_b03m_s70.B00,ll_none,46,33,37147228298,1000.02,1,70,15985703225,416.406,28313791471,28313791471,0,0,
mcs10_b03m_s70.A01,mcs10_b03m_s70.B01,ll_none,45,40,30769819427,1000.01,1,70,1725244560,55.1947,25896238807,25896238807,0,0,
mcs10_b03m_s70.A02,mcs10_b03m_s70.B02,ll_none,51,40,11635374379,1000.01,1,70,10460992178,879.177,8688670854,8688670854,0,0,
mcs10_b03m_s70.A03,mcs10_b03m_s70.B03,ll_none,53,42,12191441527,1000.01,1,70,4780235898,279.96,8659305842,8659305842,0,0,
mcs10_b03m_s70.A04,mcs10_b03m_s70.B04,ll_none,46,33,16450789360,1000.01,1,70,11453013266,649.334,12318418665,12318418665,0,0,
mcs10_b03m_s70.A05,mcs10_b03m_s70.B05,ll_none,51,40,11545897338,1000.02,1,70,444698114,20.8713,7596207899,7596207899,0,0,
mcs10_b03m_s70.A06,mcs10_b03m_s70.B06,ll_none,54,45,9708491737,1000.02,1,70,6880158482,680.667,6985718238,6985718238,0,0,
mcs10_b03m_s70.A07,mcs10_b03m_s70.B07,ll_none,51,43,11155531447,1000.02,1,70,3731602501,319.253,7506362691,7506362691,0,0,
mcs10_b03m_s70.A08,mcs10_b03m_s70.B08,ll_none,51,43,11043258841,1000.01,1,70,2168839423,155.291,7718345479,7718345479,0,0,
mcs10_b03m_s70.A09,mcs10_b03m_s70.B09,ll_none,47,39,31776241539,1000.01,1,70,1479702,0.100757,26755784931,26755784931,0,0,
mcs10_b03m_s80.A00,mcs10_b03m_s80.B00,ll_none,52,41,35510597764,1000.01,1,80,2589055194,74.6879,27387819216,27387819216,0,0,
mcs10_b03m_s80.A01,mcs10_b03m_s80.B01,ll_none,49,39,32069959283,1000.01,1,80,88013195,2.7054,25915888840,25915888840,0,0,
mcs10_b03m_s80.A02,mcs10_b03m_s80.B02,ll_none,59,46,17550061172,1000.01,1,80,11560240155,387.056,13091424509,13091424509,0,0,
mcs10_b03m_s80.A03,mcs10_b03m_s80.B03,ll_none,52,40,28613825262,1000.01,1,80,15471658337,501.542,24031025261,24031025261,0,0,
mcs10_b03m_s80.A04,mcs10_b03m_s80.B04,ll_none,58,48,11495918076,1000.01,1,80,1842723335,153.301,7682788539,7682788539,0,0,
mcs10_b03m_s80.A05,mcs10_b03m_s80.B05,ll_none,60,44,15339826933,1000.01,1,80,11693945734,591.444,12190833961,12190833961,0,0,
mcs10_b03m_s80.A06,mcs10_b03m_s80.B06,ll_none,50,39,24166181353,1000.02,1,80,19631123,0.770657,21005112590,21005112590,0,0,
mcs10_b03m_s80.A07,mcs10_b03m_s80.B07,ll_none,58,45,9691145343,1000.01,1,80,1274311035,107.179,7428944323,7428944323,0,0,
mcs10_b03m_s80.A08,mcs10_b03m_s80.B08,ll_none,53,40,11073238419,1000.01,1,80,66796324,5.75072,7926105926,7926105926,0,0,
mcs10_b03m_s80.A09,mcs10_b03m_s80.B09,ll_none,57,41,35281893307,1000.02,1,80,2841694780,76.7159,26963536289,26963536289,0,0,
mcs10_b03m_s90.A00,mcs10_b03m_s90.B00,ll_none,60,48,31400137922,1000.02,1,90,17055095504,555.665,26615654808,26615654808,0,0,
mcs10_b03m_s90.A01,mcs10_b03m_s90.B01,ll_none,58,46,35161188561,1000.02,1,90,100194770,4.36282,27882874634,27882874634,0,0,
mcs10_b03m_s90.A02,mcs10_b03m_s90.B02,ll_none,65,53,10815875901,1000.01,1,90,1326568710,78.6313,7568815825,7568815825,0,0,
mcs10_b03m_s90.A03,mcs10_b03m_s90.B03,ll_none,67,58,11217990478,1000.02,1,90,2527735325,214.601,7485110301,7485110301,0,0,
mcs10_b03m_s90.A04,mcs10_b03m_s90.B04,ll_none,59,47,31878140354,1000.02,1,90,18384321236,587.151,26559086752,26559086752,0,0,
mcs10_b03m_s90.A05,mcs10_b03m_s90.B05,ll_none,63,52,9497948502,1000.01,1,90,5322855296,538.389,7659417527,7659417527,0,0,
mcs10_b03m_s90.A06,mcs10_b03m_s90.B06,ll_none,66,51,9207794476,1000.02,1,90,2935386026,243.344,6762798771,6762798771,0,0,
mcs10_b03m_s90.A07,mcs10_b03m_s90.B07,ll_none,52,42,35557342057,1000.01,1,90,178843744,4.68999,27949581271,27949581271,0,0,
mcs10_b03m_s90.A08,mcs10_b03m_s90.B08,ll_none,55,44,32754185771,1000.01,1,90,43140734,1.29647,27292297166,27292297166,0,0,
mcs10_b03m_s90.A09,mcs10_b03m_s90.B09,ll_none,60,47,31807736866,1000.02,1,90,2900633176,129.507,24605224428,24605224428,0,0,
mcs10_b06_s100.A00,mcs10_b06_s100.B00,ll_none,54,62,7907153796,1000.02,1,100,2152232447,276.34,5157423900,5157423900,0,0,
mcs10_b06_s100.A01,mcs10_b06_s100.B01,ll_none,52,59,7777891872,1000.02,1,100,6537770331,832.884,4832520496,4832520496,0,0,
mcs10_b06_s100.A02,mcs10_b06_s100.B02,ll_none,56,61,7935177972,1000.02,1,100,2213343171,268.658,4937816317,4937816317,0,0,
mcs10_b06_s100.A03,mcs10_b06_s100.B03,ll_none,54,55,8741774109,1000.02,1,100,6216306174,702.847,5482182207,5482182207,0,0,
mcs10_b06_s100.A04,mcs10_b06_s100.B04,ll_none,50,54,9042935350,1000.02,1,100,4306822246,476.166,5742184866,5742184866,0,0,
mcs10_b06_s100.A05,mcs10_b06_s100.B05,ll_none,54,57,8223224486,1000.02,1,100,1953088100,236.385,5038939388,5038939388,0,0,
mcs10_b06_s100.A06,mcs10_b06_s100.B06,ll_none,56,60,8718810596,1000.02,1,100,1883472301,210.834,5875275773,5875275773,0,0,
mcs10_b06_s100.A07,mcs10_b06_s100.B07,ll_none,52,55,10505459360,1000.01,1,100,1222004235,96.2786,6993059949,6993059949,0,0,
mcs10_b06_s100.A08,mcs10_b06_s100.B08,ll_none,51,53,8762782692,1000.02,1,100,7581871835,858.405,5461351661,5461351661,0,0,
mcs10_b06_s100.A09,mcs10_b06_s100.B09,ll_none,54,61,9629848164,1000.02,1,100,3454609683,322.316,6091343721,6091343721,0,0,
mcs10_b06_s70.A00,mcs10_b06_s70.B00,ll_none,39,46,8518921764,1000.01,1,70,608369989,70.7112,5286367028,5286367028,0,0,
mcs10_b06_s70.A01,mcs10_b06_s70.B01,ll_none,38,40,8969351733,1000.01,1,70,65466053,6.80701,6010440282,6010440282,0,0,
mcs10_b06_s70.A02,mcs10_b06_s70.B02,ll_none,40,54,8587616249,1000.02,1,70,682049358,73.7721,5441155095,5441155095,0,0,
mcs10_b06_s70.A03,mcs10_b06_s70.B03,ll_none,39,39,8540089292,1000.02,1,70,7355260787,857.175,5693078901,5693078901,0,0,
mcs10_b06_s70.A04,mcs10_b06_s70.B04,ll_none,38,35,9017640263,1000.02,1,70,708298228,74.0349,6136747655,6136747655,0,0,
mcs10_b06_s70.A05,mcs10_b06_s70.B05,ll_none,41,41,8546387072,1000.01,1,70,6199842676,720.213,5451724167,5451724167,0,0,
mcs10_b06_s70.A06,mcs10_b06_s70.B06,ll_none,37,38,10870761771,1000.02,1,70,4525360776,402.022,7585451394,7585451394,0,0,
mcs10_b06_s70.A07,mcs10_b06_s70.B07,ll_none,38,44,6415700139,1000.02,1,70,4424668988,670.286,4148632769,4148632769,0,0,
mcs10_b06_s70.A08,mcs10_b06_s70.B08,ll_none,39,45,5998493249,1000.02,1,70,487647403,81.1264,3931544180,3931544180,0,0,
mcs10_b06_s70.A09,mcs10_b06_s70.B09,ll_none,40,52,6384752113,1000.02,1,70,728643518,108.397,3970423002,3970423002,0,0,
mcs10_b06_s80.A00,mcs10_b06_s80.B00,ll_none,42,39,7475242489,1000.02,1,80,930352555,115.601,4644650650,4644650650,0,0,
mcs10_b06_s80.A01,mcs10_b06_s80.B01,ll_none,44,57,6952794595,1000.02,1,80,1830196445,234.783,4406277832,4406277832,0,0,
mcs10_b06_s80.A02,mcs10_b06_s80.B02,ll_none,43,39,8730119868,1000.02,1,80,3755939640,422.12,5631898596,5631898596,0,0,
mcs10_b06_s80.A03,mcs10_b06_s80.B03,ll_none,42,39,7426050033,1000.02,1,80,109692670,13.9802,4741307382,4741307382,0,0,
mcs10_b06_s80.A04,mcs10_b06_s80.B04,ll_none,45,46,7799035095,1000.02,1,80,657796084,78.1117,5045305182,5045305182,0,0,
mcs10_b06_s80.A05,mcs10_b06_s80.B05,ll_none,43,56,7606093632,1000.02,1,80,20618956,2.81608,4648204713,4648204713,0,0,
mcs10_b06_s80.A06,mcs10_b06_s80.B06,ll_none,46,61,7250328821,1000.02,1,80,1014626429,134.062,4481539511,4481539511,0,0,
mcs10_b06_s80.A07,mcs10_b06_s80.B07,ll_none,45,58,8364601548,1000.02,1,80,3178523320,375.124,5304948180,5304948180,0,0,
mcs10_b06_s80.A08,mcs10_b06_s80.B08,ll_none,42,36,8303329598,1000.02,1,80,12030104,1.16388,5483989846,5483989846,0,0,
mcs10_b06_s80.A09,mcs10_b06_s80.B09,ll_none,43,45,8697011223,1000.01,1,80,4498819,0.278466,5564351143,5564351143,0,0,
mcs10_b06_s90.A00,mcs10_b06_s90.B00,ll_none,48,50,8146844461,1000.02,1,90,1566765239,196.091,5250161253,5250161253,0,0,
mcs10_b06_s90.A01,mcs10_b06_s90.B01,ll_none,46,59,8964857161,1000.02,1,90,21203950,2.06844,5604777412,5604777412,0,0,
mcs10_b06_s90.A02,mcs10_b06_s90.B02,ll_none,49,56,8592499055,1000.02,1,90,5871309160,650.539,5335059440,5335059440,0,0,
mcs10_b06_s90.A03,mcs10_b06_s90.B03,ll_none,48,52,8781050119,1000.01,1,90,1218439015,139.489,5681801584,5681801584,0,0,
mcs10_b06_s90.A04,mcs10_b06_s90.B04,ll_none,48,45,8393852502,1000.02,1,90,1723900118,203.997,5251577241,5251577241,0,0,
mcs10_b06_s90.A05,mcs10_b06_s90.B05,ll_none,45,40,9283342460,1000.02,1,90,6486503720,679.089,6000878234,6000878234,0,0,
mcs10_b06_s90.A06,mcs10_b06_s90.B06,ll_none,50,52,7825341748,1000.01,1,90,12958683,1.2589,4921654733,4921654733,0,0,
mcs10_b06_s90.A07,mcs10_b06_s90.B07,ll_none,47,46,9302892839,1000.02,1,90,100988405,10.2777,6068151956,6068151956,0,0,
mcs10_b06_s90.A08,mcs10_b06_s90.B08,ll_none,50,66,8350258920,1000.02,1,90,2608423985,299.074,5090938579,5090938579,0,0,
mcs10_b06_s90.A09,mcs10_b06_s90.B09,ll_none,50,48,9340144754,1000.01,1,90,9252563103,990.71,5978242583,5978242583,0,0,
mcs10_b06m_s100.A00,mcs10_b06m_s100.B00,ll_none,52,51,8040904029,1000.02,1,100,4756290,0.402463,5171447122,5171447122,0,0,
mcs10_b06m_s100.A01,mcs10_b06m_s100.B01,ll_none,52,48,8719205013,1000.01,1,100,702202978,75.9302,5428033390,5428033390,0,0,
mcs10_b06m_s100.A02,mcs10_b06m_s100.B02,ll_none,51,51,8979697893,1000.02,1,100,6001602414,654.379,5737843617,5737843617,0,0,
mcs10_b06m_s100.A03,mcs10_b06m_s100.B03,ll_none,54,51,9803219028,1000.02,1,100,5205627491,512.583,6371819483,6371819483,0,0,
