instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts,
mcs10_b03_s100.A00,mcs10_b03_s100.B00,ll_lsm,63,49,13317991726,1000,1,100,8211736895,619.803,11498384809,11498384809,0,9679670236,
mcs10_b03_s100.A01,mcs10_b03_s100.B01,ll_lsm,64,51,7637685031,1000,1,100,63119106,9.02551,6887163176,6887163176,0,6146140154,
mcs10_b03_s100.A02,mcs10_b03_s100.B02,ll_lsm,64,51,12724322814,1000,1,100,10467998360,655.604,9994610422,9994610422,0,7359036263,
mcs10_b03_s100.A03,mcs10_b03_s100.B03,ll_lsm,63,52,11423507147,1000.01,1,100,143834138,12.0164,9778946024,9778946024,0,8134386633,
mcs10_b03_s100.A04,mcs10_b03_s100.B04,ll_lsm,64,51,7851714585,1000.01,1,100,7204517244,865.344,6942188457,6942188457,0,6052589941,
mcs10_b03_s100.A05,mcs10_b03_s100.B05,ll_lsm,64,51,9528241405,1000.02,1,100,69831769,3.36495,7907565790,7907565790,0,6363000289,
mcs10_b03_s100.A06,mcs10_b03_s100.B06,ll_lsm,73,64,6792993778,1000.02,1,100,180377736,23.7013,4783174141,4783174141,0,3232829552,
mcs10_b03_s100.A07,mcs10_b03_s100.B07,ll_lsm,63,45,18970920062,1000.02,1,100,12417396720,586.531,15215250037,15215250037,0,11459744755,
mcs10_b03_s100.A08,mcs10_b03_s100.B08,ll_lsm,59,45,14049168998,1000.01,1,100,827532809,63.6345,12315980787,12315980787,0,10584224981,
mcs10_b03_s100.A09,mcs10_b03_s100.B09,ll_lsm,67,55,5826899195,1000.02,1,100,532464804,74.9235,4758984834,4758984834,0,3898110914,
mcs10_b03_s40.A00,mcs10_b03_s40.B00,ll_lsm,31,28,86739813,13.3034,0,40,19002189,2.90785,58616525,58616525,0,38384343,
mcs10_b03_s40.A01,mcs10_b03_s40.B01,ll_lsm,31,24,57293642,8.87342,0,40,1749262,0.232465,43410463,43410463,0,33011757,
mcs10_b03_s40.A02,mcs10_b03_s40.B02,ll_lsm,31,23,287003628,42.5397,0,40,251164091,36.9219,207660093,207660093,0,151721323,
mcs10_b03_s40.A03,mcs10_b03_s40.B03,ll_lsm,31,24,72218188,11.2932,0,40,15242659,2.40405,49819593,49819593,0,34088778,
mcs10_b03_s40.A04,mcs10_b03_s40.B04,ll_lsm,31,27,58382862,7.79944,0,40,284426,0.0291701,41581288,41581288,0,29964020,
mcs10_b03_s40.A05,mcs10_b03_s40.B05,ll_lsm,31,27,55957151,7.74424,0,40,23423603,3.16249,39666699,39666699,0,28851316,
mcs10_b03_s40.A06,mcs10_b03_s40.B06,ll_lsm,31,25,103848576,13.5096,0,40,47686732,5.92096,73041078,73041078,0,50978764,
mcs10_b03_s40.A07,mcs10_b03_s40.B07,ll_lsm,30,24,892900131,114.359,0,40,8094902,0.967715,622098268,622098268,0,423822518,
mcs10_b03_s40.A08,mcs10_b03_s40.B08,ll_lsm,31,27,203507926,26.2289,0,40,6936958,0.765012,143935943,143935943,0,96130128,
mcs10_b03_s40.A09,mcs10_b03_s40.B09,ll_lsm,31,28,39134274,5.16975,0,40,138556,0.0146326,27286082,27286082,0,18510996,
mcs10_b03_s50.A00,mcs10_b03_s50.B00,ll_lsm,39,31,6419768189,1000.02,1,50,1462295412,216.798,4488613272,4488613272,0,2979701374,
mcs10_b03_s50.A01,mcs10_b03_s50.B01,ll_lsm,40,29,1246487646,201.671,0,50,1209882542,195.416,885822669,885822669,0,630248074,
mcs10_b03_s50.A02,mcs10_b03_s50.B02,ll_lsm,40,30,2586606740,431.186,0,50,2540604956,423.315,1859894887,1859894887,0,1376055297,
mcs10_b03_s50.A03,mcs10_b03_s50.B03,ll_lsm,40,31,2163560323,350.437,0,50,2106751173,340.663,1517392220,1517392220,0,1057611841,
mcs10_b03_s50.A04,mcs10_b03_s50.B04,ll_lsm,39,32,2026421228,336.064,0,50,183410282,27.3514,1467661254,1467661254,0,1093631758,
mcs10_b03_s50.A05,mcs10_b03_s50.B05,ll_lsm,39,35,2626004358,549.522,0,50,46073409,8.07376,1821064639,1821064639,0,1199625813,
mcs10_b03_s50.A06,mcs10_b03_s50.B06,ll_lsm,38,31,4690371639,1000.03,1,50,597573163,116.959,3414819791,3414819791,0,2568389553,
mcs10_b03_s50.A07,mcs10_b03_s50.B07,ll_lsm,39,33,4684296037,1000,1,50,202752877,41.6146,3522030345,3522030345,0,2623990694,
mcs10_b03_s50.A08,mcs10_b03_s50.B08,ll_lsm,39,30,2478709067,543.752,0,50,542410527,117.772,1783918732,1783918732,0,1311115633,
mcs10_b03_s50.A09,mcs10_b03_s50.B09,ll_lsm,39,29,2890326102,623.66,0,50,220334142,45.8307,2071333562,2071333562,0,1496087934,
mcs10_b03_s60.A00,mcs10_b03_s60.B00,ll_lsm,47,37,6946352885,1000.02,1,60,498706528,66.2002,4850482491,4850482491,0,3313347957,
mcs10_b03_s60.A01,mcs10_b03_s60.B01,ll_lsm,46,44,6840226517,1000.01,1,60,2821232274,432.256,4770387873,4770387873,0,3241074198,
mcs10_b03_s60.A02,mcs10_b03_s60.B02,ll_lsm,45,34,6646124645,1000,1,60,3656777088,573.077,4723888143,4723888143,0,3431117961,
mcs10_b03_s60.A03,mcs10_b03_s60.B03,ll_lsm,46,38,6411298788,1000.01,1,60,764134982,114.205,4528151869,4528151869,0,3229063195,
mcs10_b03_s60.A04,mcs10_b03_s60.B04,ll_lsm,46,35,6828211788,1000.01,1,60,3944236431,530.017,5151081522,5151081522,0,3895095532,
mcs10_b03_s60.A05,mcs10_b03_s60.B05,ll_lsm,46,35,6534003548,1000.02,1,60,330890332,41.6178,4912871990,4912871990,0,3768373630,
mcs10_b03_s60.A06,mcs10_b03_s60.B06,ll_lsm,48,35,6646041392,1000.01,1,60,2931384516,416.662,4646607785,4646607785,0,3338074449,
mcs10_b03_s60.A07,mcs10_b03_s60.B07,ll_lsm,47,34,7162419719,1000,1,60,3388956618,447.443,4914624992,4914624992,0,3404553319,
mcs10_b03_s60.A08,mcs10_b03_s60.B08,ll_lsm,45,39,8229790690,1000,1,60,192662315,18.5405,5417380222,5417380222,0,3592354205,
mcs10_b03_s60.A09,mcs10_b03_s60.B09,ll_lsm,46,35,7939566835,1000,1,60,6960598807,853.65,5359459443,5359459443,0,3646351724,
mcs10_b03_s70.A00,mcs10_b03_s70.B00,ll_lsm,50,36,7249045076,1000,1,70,3893414077,524.051,5292174123,5292174123,0,3667542423,
mcs10_b03_s70.A01,mcs10_b03_s70.B01,ll_lsm,42,32,17515103794,1000.01,1,70,3973895409,185.645,13777177930,13777177930,0,10475992710,
mcs10_b03_s70.A02,mcs10_b03_s70.B02,ll_lsm,52,38,10737903008,1000,1,70,1057419823,128.603,7832700902,7832700902,0,5265539719,
mcs10_b03_s70.A03,mcs10_b03_s70.B03,ll_lsm,50,43,9565343657,1000.02,1,70,8492446613,884.268,6853747760,6853747760,0,5023926751,
mcs10_b03_s70.A04,mcs10_b03_s70.B04,ll_lsm,51,42,7632185894,1000,1,70,2672167887,307.712,5547996655,5547996655,0,4071282277,
mcs10_b03_s70.A05,mcs10_b03_s70.B05,ll_lsm,52,39,6950827276,1000,1,70,2472358625,331.809,4761247228,4761247228,0,3326639300,
mcs10_b03_s70.A06,mcs10_b03_s70.B06,ll_lsm,51,39,8391907680,1000.02,1,70,147216126,13.205,5570034314,5570034314,0,3848747659,
mcs10_b03_s70.A07,mcs10_b03_s70.B07,ll_lsm,53,46,9356925921,1000.02,1,70,3429950381,280.73,6770870503,6770870503,0,4773358571,
mcs10_b03_s70.A08,mcs10_b03_s70.B08,ll_lsm,52,40,7518754346,1000.01,1,70,486470703,65.3346,6208769975,6208769975,0,5036468142,
mcs10_b03_s70.A09,mcs10_b03_s70.B09,ll_lsm,51,41,7123616540,1000,1,70,296652703,38.189,5223852916,5223852916,0,3788079772,
mcs10_b03_s80.A00,mcs10_b03_s80.B00,ll_lsm,49,39,23740882856,1000.01,1,80,20337320102,842.262,19347667259,19347667259,0,15164024127,
mcs10_b03_s80.A01,mcs10_b03_s80.B01,ll_lsm,59,43,9873864163,1000,1,80,8668358274,845.117,7705385458,7705385458,0,5939664324,
mcs10_b03_s80.A02,mcs10_b03_s80.B02,ll_lsm,57,46,8559760703,1000,1,80,3597690883,338.225,6039994619,6039994619,0,4176862415,
mcs10_b03_s80.A03,mcs10_b03_s80.B03,ll_lsm,57,47,7563497126,1000,1,80,4913379571,639.142,5494319759,5494319759,0,3927367620,
mcs10_b03_s80.A04,mcs10_b03_s80.B04,ll_lsm,56,44,8453953761,1000,1,80,6931358359,785.815,6787589932,6787589932,0,5401061307,
mcs10_b03_s80.A05,mcs10_b03_s80.B05,ll_lsm,58,47,7145202244,1000.02,1,80,3815279833,514.347,5125711824,5125711824,0,3751539998,
mcs10_b03_s80.A06,mcs10_b03_s80.B06,ll_lsm,59,48,7308952597,1000.02,1,80,6426360795,864.224,5000624098,5000624098,0,3452679465,
mcs10_b03_s80.A07,mcs10_b03_s80.B07,ll_lsm,46,37,19247921633,1000.02,1,80,18137785830,942.322,15935466335,15935466335,0,13588195087,
mcs10_b03_s80.A08,mcs10_b03_s80.B08,ll_lsm,57,46,6997793315,1000.02,1,80,3372741554,460.081,4912534428,4912534428,0,3518761571,
mcs10_b03_s80.A09,mcs10_b03_s80.B09,ll_lsm,61,49,8185378381,1000.02,1,80,4477724898,482.781,6326838613,6326838613,0,4926643117,
mcs10_b03_s90.A00,mcs10_b03_s90.B00,ll_lsm,61,53,11079386500,1000.02,1,90,11085066,0.552164,9255656696,9255656696,0,7454538242,
mcs10_b03_s90.A01,mcs10_b03_s90.B01,ll_lsm,57,43,21765092662,1000.02,1,90,34102968,1.53935,16968989279,16968989279,0,12173227368,
mcs10_b03_s90.A02,mcs10_b03_s90.B02,ll_lsm,57,49,9823168538,1000.02,1,90,1860,0.000220142,7452513362,7452513362,0,5222139322,
mcs10_b03_s90.A03,mcs10_b03_s90.B03,ll_lsm,56,47,16877237797,1000.02,1,90,282,0.000380976,14631380927,14631380927,0,12396461445,
mcs10_b03_s90.A04,mcs10_b03_s90.B04,ll_lsm,60,46,13955713961,1000.02,1,90,10537122107,719.537,10362652531,10362652531,0,6830864657,
mcs10_b03_s90.A05,mcs10_b03_s90.B05,ll_lsm,65,54,6065048656,1000.02,1,90,884141575,124.891,4686551584,4686551584,0,3701478166,
mcs10_b03_s90.A06,mcs10_b03_s90.B06,ll_lsm,57,45,8064826539,1000,1,90,2871109769,325.322,6993454657,6993454657,0,5974522570,
mcs10_b03_s90.A07,mcs10_b03_s90.B07,ll_lsm,65,50,7571766170,1000.02,1,90,4917411927,606.783,5733752349,5733752349,0,4368824914,
mcs10_b03_s90.A08,mcs10_b03_s90.B08,ll_lsm,63,54,7241061378,1000.02,1,90,1332294521,142.744,5183867989,5183867989,0,3674858515,
mcs10_b03_s90.A09,mcs10_b03_s90.B09,ll_lsm,60,55,10058888592,1000.01,1,90,9410655290,911.285,8011508676,8011508676,0,6112320001,
mcs10_b03m_s100.A00,mcs10_b03m_s100.B00,ll_lsm,61,49,12651113186,1000.01,1,100,132944,0.0108288,10601379703,10601379703,0,8551646079,
mcs10_b03m_s100.A01,mcs10_b03m_s100.B01,ll_lsm,63,41,7733874942,1000.02,1,100,576586051,110.046,7009191724,7009191724,0,6343776509,
mcs10_b03m_s100.A02,mcs10_b03m_s100.B02,ll_lsm,69,54,12925623540,1000.02,1,100,12372832,0.572334,11414597937,11414597937,0,9903580412,
mcs10_b03m_s100.A03,mcs10_b03m_s100.B03,ll_lsm,63,51,10145172868,1000,1,100,188532658,20.3805,8168677259,8168677259,0,6280225878,
mcs10_b03m_s100.A04,mcs10_b03m_s100.B04,ll_lsm,68,49,6172794483,1000,1,100,1058317521,148.446,4898566875,4898566875,0,3983123772,
mcs10_b03m_s100.A05,mcs10_b03m_s100.B05,ll_lsm,65,52,14058054489,1000.02,1,100,9045559201,621.093,12145122914,12145122914,0,10260746084,
mcs10_b03m_s100.A06,mcs10_b03m_s100.B06,ll_lsm,70,59,9063126902,1000.02,1,100,3908566815,312.907,6713541899,6713541899,0,4981636226,
mcs10_b03m_s100.A07,mcs10_b03m_s100.B07,ll_lsm,69,54,8191395099,1000.02,1,100,11066938,1.13693,6431930495,6431930495,0,4779131256,
mcs10_b03m_s100.A08,mcs10_b03m_s100.B08,ll_lsm,66,51,17371488001,1000.02,1,100,1477923,0.177783,15198068751,15198068751,0,13025196334,
mcs10_b03m_s100.A09,mcs10_b03m_s100.B09,ll_lsm,67,53,10233562023,1000.02,1,100,206599959,17.682,8583690254,8583690254,0,6990745278,
mcs10_b03m_s40.A00,mcs10_b03m_s40.B00,ll_lsm,32,28,75439016,11.2673,0,40,73548024,10.9951,52014666,52014666,0,35966767,
mcs10_b03m_s40.A01,mcs10_b03m_s40.B01,ll_lsm,31,23,349590148,50.1658,0,40,237879654,34.2115,261361629,261361629,0,198386185,
mcs10_b03m_s40.A02,mcs10_b03m_s40.B02,ll_lsm,32,25,51927250,7.89804,0,40,51856930,7.88688,36238564,36238564,0,25519526,
mcs10_b03m_s40.A03,mcs10_b03m_s40.B03,ll_lsm,31,26,139468500,20.3711,0,40,75407929,10.6776,97824822,97824822,0,67692208,
mcs10_b03m_s40.A04,mcs10_b03m_s40.B04,ll_lsm,32,24,38062582,5.49759,0,40,34641318,4.96171,27052639,27052639,0,19682859,
mcs10_b03m_s40.A05,mcs10_b03m_s40.B05,ll_lsm,31,22,111682668,21.5159,0,40,83465457,15.8426,77658766,77658766,0,53263183,
mcs10_b03m_s40.A06,mcs10_b03m_s40.B06,ll_lsm,31,28,58077825,11.9663,0,40,22798561,4.58977,40523680,40523680,0,28813795,
mcs10_b03m_s40.A07,mcs10_b03m_s40.B07,ll_lsm,31,27,84575978,16.5879,0,40,8030803,1.51182,58830347,58830347,0,40483886,
mcs10_b03m_s40.A08,mcs10_b03m_s40.B08,ll_lsm,31,24,104962794,20.844,0,40,6948549,1.13318,75900949,75900949,0,54633248,
mcs10_b03m_s40.A09,mcs10_b03m_s40.B09,ll_lsm,32,26,38042693,5.76723,0,40,35656514,5.42882,27492902,27492902,0,20050980,
mcs10_b03m_s50.A00,mcs10_b03m_s50.B00,ll_lsm,40,28,3306211882,510.948,0,50,2982134825,455.85,2421724980,2421724980,0,1704387775,
mcs10_b03m_s50.A01,mcs10_b03m_s50.B01,ll_lsm,39,36,6824195808,1000.02,1,50,2716222482,387.507,4771571887,4771571887,0,3268838280,
mcs10_b03m_s50.A02,mcs10_b03m_s50.B02,ll_lsm,39,26,6417603615,892.789,0,50,4543655368,618.424,4756794892,4756794892,0,3501164921,
mcs10_b03m_s50.A03,mcs10_b03m_s50.B03,ll_lsm,38,31,7118958818,1000.02,1,50,939901503,125.506,5081068288,5081068288,0,3619671304,
mcs10_b03m_s50.A04,mcs10_b03m_s50.B04,ll_lsm,39,31,6289595194,1000.01,1,50,4744207403,740.299,4406869217,4406869217,0,2989674922,
mcs10_b03m_s50.A05,mcs10_b03m_s50.B05,ll_lsm,38,29,4887013003,1000.01,1,50,726969415,139.115,3426389901,3426389901,0,2433511201,
mcs10_b03m_s50.A06,mcs10_b03m_s50.B06,ll_lsm,40,31,1494299310,318.608,0,50,1099733952,233.079,1067419017,1067419017,0,765988102,
mcs10_b03m_s50.A07,mcs10_b03m_s50.B07,ll_lsm,40,31,282397843,59.7959,0,50,122026379,21.8424,206320822,206320822,0,154935955,
mcs10_b03m_s50.A08,mcs10_b03m_s50.B08,ll_lsm,39,31,4766505532,1000.02,1,50,605675792,118.644,3409304717,3409304717,0,2390977086,
mcs10_b03m_s50.A09,mcs10_b03m_s50.B09,ll_lsm,40,28,2278932724,474.696,0,50,2175828787,452.617,1610044496,1610044496,0,1118524599,
mcs10_b03m_s60.A00,mcs10_b03m_s60.B00,ll_lsm,39,31,16196325435,1000.01,1,60,276712073,18.1737,12989316016,12989316016,0,9989988612,
mcs10_b03m_s60.A01,mcs10_b03m_s60.B01,ll_lsm,42,33,5774002710,1000.01,1,60,907674525,152.488,4200320500,4200320500,0,3054761867,
mcs10_b03m_s60.A02,mcs10_b03m_s60.B02,ll_lsm,47,42,4790661348,1000.01,1,60,437634599,81.69,3425832967,3425832967,0,2573341961,
mcs10_b03m_s60.A03,mcs10_b03m_s60.B03,ll_lsm,40,31,12237378216,1000.01,1,60,9304745,0.623707,9297872619,9297872619,0,6447533253,
mcs10_b03m_s60.A04,mcs10_b03m_s60.B04,ll_lsm,46,40,5805462749,1000.01,1,60,374481306,56.2653,4264624508,4264624508,0,3117660393,
mcs10_b03m_s60.A05,mcs10_b03m_s60.B05,ll_lsm,44,37,6627481123,1000.02,1,60,6267111,0.814283,4540332021,4540332021,0,3424037804,
mcs10_b03m_s60.A06,mcs10_b03m_s60.B06,ll_lsm,46,33,6103469202,1000.02,1,60,396312726,60.0523,4280045844,4280045844,0,3112119993,
mcs10_b03m_s60.A07,mcs10_b03m_s60.B07,ll_lsm,44,35,6651483885,1000.02,1,60,1831822999,265.312,4609812155,4609812155,0,3292151628,
mcs10_b03m_s60.A08,mcs10_b03m_s60.B08,ll_lsm,46,40,6589169923,1000.02,1,60,2889811317,419.316,4367803829,4367803829,0,2886804626,
mcs10_b03m_s60.A09,mcs10_b03m_s60.B09,ll_lsm,45,36,7881390626,1000.02,1,60,6174801215,750.452,5827672194,5827672194,0,4173794639,
mcs10_b03m_s70.A00,mcs10_b03m_s70.B00,ll_lsm,46,33,18810833612,1000.02,1,70,17369735281,906.215,14422191076,14422191076,0,10033548276,
mcs10_b03m_s70.A01,mcs10_b03m_s70.B01,ll_lsm,45,38,13751554839,1000.01,1,70,2359657097,124.286,11892716456,11892716456,0,10203291817,
mcs10_b03m_s70.A02,mcs10_b03m_s70.B02,ll_lsm,50,37,8770823104,1000.02,1,70,3889301877,295.971,6796993698,6796993698,0,5097827871,
mcs10_b03m_s70.A03,mcs10_b03m_s70.B03,ll_lsm,50,38,11328850804,1000.02,1,70,4522120523,430.832,9621816699,9621816699,0,7932156767,
mcs10_b03m_s70.A04,mcs10_b03m_s70.B04,ll_lsm,45,31,8987487473,1000.02,1,70,60788973,6.92928,7350981309,7350981309,0,5769710950,
mcs10_b03m_s70.A05,mcs10_b03m_s70.B05,ll_lsm,51,40,8291475809,1000.02,1,70,461614797,42.2486,5821739886,5821739886,0,4331078188,
mcs10_b03m_s70.A06,mcs10_b03m_s70.B06,ll_lsm,53,44,6968004426,1000.01,1,70,3624955781,500.377,5366183421,5366183421,0,4307878096,
mcs10_b03m_s70.A07,mcs10_b03m_s70.B07,ll_lsm,51,43,7691452301,1000.02,1,70,2111550251,269.77,5148564662,5148564662,0,3358099225,
mcs10_b03m_s70.A08,mcs10_b03m_s70.B08,ll_lsm,51,43,7805209516,1000.01,1,70,1870785582,208.992,5423034107,5423034107,0,3851099263,
mcs10_b03m_s70.A09,mcs10_b03m_s70.B09,ll_lsm,47,39,14610683507,1000.01,1,70,1672340,0.179387,11559296669,11559296669,0,8508048923,
mcs10_b03m_s80.A00,mcs10_b03m_s80.B00,ll_lsm,52,41,15639189689,1000,1,80,3080006187,191.764,13097053470,13097053470,0,10570744020,
mcs10_b03m_s80.A01,mcs10_b03m_s80.B01,ll_lsm,49,39,19252966215,1000.02,1,80,92950556,4.40356,14654891010,14654891010,0,11026847101,
mcs10_b03m_s80.A02,mcs10_b03m_s80.B02,ll_lsm,60,48,7032857577,1000.01,1,80,6827875074,969.286,5210887640,5210887640,0,3790336880,
mcs10_b03m_s80.A03,mcs10_b03m_s80.B03,ll_lsm,51,41,15777443005,1000.02,1,80,11013638478,664.461,12313785376,12313785376,0,9038591701,
mcs10_b03m_s80.A04,mcs10_b03m_s80.B04,ll_lsm,58,48,7802768383,1000.02,1,80,1997846569,242.532,5204534368,5204534368,0,3309528497,
mcs10_b03m_s80.A05,mcs10_b03m_s80.B05,ll_lsm,60,44,4280209370,1000.02,1,80,1639686414,373.882,3098346827,3098346827,0,2349991058,
mcs10_b03m_s80.A06,mcs10_b03m_s80.B06,ll_lsm,52,34,5971684546,1000.02,1,80,5852986685,979.078,4974495131,4974495131,0,4139680771,
mcs10_b03m_s80.A07,mcs10_b03m_s80.B07,ll_lsm,58,45,6717001027,1000.02,1,80,1144612676,157.804,5155697807,5155697807,0,3988758837,
mcs10_b03m_s80.A08,mcs10_b03m_s80.B08,ll_lsm,53,39,8040976450,1000.02,1,80,265024600,33.2528,6033110088,6033110088,0,4199353988,
mcs10_b03m_s80.A09,mcs10_b03m_s80.B09,ll_lsm,58,41,8576051340,1000.02,1,80,3592293170,409.393,7635457856,7635457856,0,6825396912,
mcs10_b03m_s90.A00,mcs10_b03m_s90.B00,ll_lsm,60,48,16473017169,1000.02,1,90,10402830632,620.558,13979626854,13979626854,0,11599370765,
mcs10_b03m_s90.A01,mcs10_b03m_s90.B01,ll_lsm,58,46,12220639458,1000.01,1,90,6494595873,530.537,9960201537,9960201537,0,7748752186,
mcs10_b03m_s90.A02,mcs10_b03m_s90.B02,ll_lsm,65,53,7140657881,1000.02,1,90,586424117,79.6572,4960031874,4960031874,0,3609544776,
mcs10_b03m_s90.A03,mcs10_b03m_s90.B03,ll_lsm,67,58,7652082886,1000.02,1,90,3875447482,490.651,5175100417,5175100417,0,3317152528,
mcs10_b03m_s90.A04,mcs10_b03m_s90.B04,ll_lsm,58,46,12648766450,1000.02,1,90,603818411,30.0527,10124191363,10124191363,0,7717634497,
mcs10_b03m_s90.A05,mcs10_b03m_s90.B05,ll_lsm,63,52,6257210058,1000.02,1,90,2919054964,452.48,5135067654,5135067654,0,4281424452,
mcs10_b03m_s90.A06,mcs10_b03m_s90.B06,ll_lsm,66,51,6498735029,1000.02,1,90,2696694220,386.618,4997260192,4997260192,0,3913297708,
mcs10_b03m_s90.A07,mcs10_b03m_s90.B07,ll_lsm,54,43,17425551874,1000.01,1,90,11537944200,658.433,15381309395,15381309395,0,13573005131,
mcs10_b03m_s90.A08,mcs10_b03m_s90.B08,ll_lsm,55,43,18241391380,1000.02,1,90,254019,0.0314392,15932880881,15932880881,0,13624395238,
mcs10_b03m_s90.A09,mcs10_b03m_s90.B09,ll_lsm,60,48,14589459283,1000.01,1,90,727481790,119.915,11444553722,11444553722,0,8357799139,
mcs10_b06_s100.A00,mcs10_b06_s100.B00,ll_lsm,54,62,5272908280,1000.02,1,100,2149812722,442.324,3438408575,3438408575,0,2655210771,
mcs10_b06_s100.A01,mcs10_b06_s100.B01,ll_lsm,51,61,5292863051,1000.02,1,100,1603259198,303.178,3306420357,3306420357,0,2525344072,
mcs10_b06_s100.A02,mcs10_b06_s100.B02,ll_lsm,56,61,5833553527,1000.01,1,100,2285155869,385.81,3625027780,3625027780,0,2762900957,
mcs10_b06_s100.A03,mcs10_b06_s100.B03,ll_lsm,54,55,6155063553,1000.01,1,100,4748325358,763.25,3870230499,3870230499,0,2762478311,
mcs10_b06_s100.A04,mcs10_b06_s100.B04,ll_lsm,50,52,6221549078,1000.01,1,100,2612717543,425.971,3990490082,3990490082,0,2808967655,
mcs10_b06_s100.A05,mcs10_b06_s100.B05,ll_lsm,54,57,5778285413,1000.02,1,100,2071643385,357.269,3550304606,3550304606,0,2583562427,
mcs10_b06_s100.A06,mcs10_b06_s100.B06,ll_lsm,56,59,6158722919,1000.01,1,100,1519740975,242.428,4069998041,4069998041,0,3057737980,
mcs10_b06_s100.A07,mcs10_b06_s100.B07,ll_lsm,52,55,6945002463,1000.01,1,100,1874648181,265.576,4605115353,4605115353,0,3359155513,
mcs10_b06_s100.A08,mcs10_b06_s100.B08,ll_lsm,50,51,5517015604,1000.01,1,100,3698273906,665.74,3461861222,3461861222,0,2547492100,
mcs10_b06_s100.A09,mcs10_b06_s100.B09,ll_lsm,54,61,6557381317,1000.01,1,100,4061465580,549.456,4315165875,4315165875,0,3221431201,
mcs10_b06_s70.A00,mcs10_b06_s70.B00,ll_lsm,39,50,5240802101,1000.01,1,70,468374578,86.9145,3252706991,3252706991,0,2489886975,
mcs10_b06_s70.A01,mcs10_b06_s70.B01,ll_lsm,38,37,6482713971,1000.01,1,70,76432952,10.7947,4325259175,4325259175,0,3148092333,
mcs10_b06_s70.A02,mcs10_b06_s70.B02,ll_lsm,40,54,5425090990,1000.02,1,70,998546976,174.787,3446441205,3446441205,0,2648386437,
mcs10_b06_s70.A03,mcs10_b06_s70.B03,ll_lsm,38,36,5774667651,1000.02,1,70,1863639235,314.653,3864248337,3864248337,0,3042229845,
mcs10_b06_s70.A04,mcs10_b06_s70.B04,ll_lsm,38,35,5623293408,1000.02,1,70,696551683,117.825,3853596191,3853596191,0,2885124937,
mcs10_b06_s70.A05,mcs10_b06_s70.B05,ll_lsm,41,41,5230061063,1000.02,1,70,4026446118,774.359,3341110272,3341110272,0,2550660245,
mcs10_b06_s70.A06,mcs10_b06_s70.B06,ll_lsm,37,35,7197281262,1000.02,1,70,6228594593,866.032,5012837689,5012837689,0,3756549999,
mcs10_b06_s70.A07,mcs10_b06_s70.B07,ll_lsm,37,42,4320865692,1000.02,1,70,2162273053,478.059,2798622819,2798622819,0,2097060470,
mcs10_b06_s70.A08,mcs10_b06_s70.B08,ll_lsm,39,45,6001602187,1000.02,1,70,434865074,76.7699,3931928599,3931928599,0,3007187971,
mcs10_b06_s70.A09,mcs10_b06_s70.B09,ll_lsm,40,52,6321659021,1000.01,1,70,715064329,113.371,3937650174,3937650174,0,2878302650,
mcs10_b06_s80.A00,mcs10_b06_s80.B00,ll_lsm,42,39,6411587760,1000.02,1,80,774194598,117.313,4000132339,4000132339,0,2881151292,
mcs10_b06_s80.A01,mcs10_b06_s80.B01,ll_lsm,44,56,6461859051,1000.01,1,80,1707845162,250.04,4132681485,4132681485,0,3162055665,
mcs10_b06_s80.A02,mcs10_b06_s80.B02,ll_lsm,43,39,6629108404,1000.01,1,80,1064345035,158.169,4275463143,4275463143,0,3340663631,
mcs10_b06_s80.A03,mcs10_b06_s80.B03,ll_lsm,42,39,6020791565,1000.02,1,80,74872167,11.8785,3858822141,3858822141,0,2917110652,
mcs10_b06_s80.A04,mcs10_b06_s80.B04,ll_lsm,45,46,6259673716,1000.02,1,80,505536097,75.2506,4074990027,4074990027,0,3040499643,
mcs10_b06_s80.A05,mcs10_b06_s80.B05,ll_lsm,43,56,5262036577,1000.02,1,80,17620072,3.47018,3212882252,3212882252,0,2442898853,
mcs10_b06_s80.A06,mcs10_b06_s80.B06,ll_lsm,46,56,5802458603,1000.02,1,80,1042538127,170.657,3592810182,3592810182,0,2675424479,
mcs10_b06_s80.A07,mcs10_b06_s80.B07,ll_lsm,45,58,6279190746,1000.02,1,80,2887805504,462.002,3995558647,3995558647,0,3088483451,
mcs10_b06_s80.A08,mcs10_b06_s80.B08,ll_lsm,42,36,5408645696,1000.02,1,80,12675424,1.89592,3584957583,3584957583,0,2788726896,
mcs10_b06_s80.A09,mcs10_b06_s80.B09,ll_lsm,43,45,3907603308,1000.02,1,80,6010047,1.05325,2535789075,2535789075,0,2001816116,
mcs10_b06_s90.A00,mcs10_b06_s90.B00,ll_lsm,48,50,6106149362,1000.02,1,90,1675801379,276.012,3920116920,3920116920,0,2970280367,
mcs10_b06_s90.A01,mcs10_b06_s90.B01,ll_lsm,46,59,6614618368,1000.01,1,90,22161331,3.01998,4157930675,4157930675,0,3095472263,
mcs10_b06_s90.A02,mcs10_b06_s90.B02,ll_lsm,49,56,6413748422,1000.02,1,90,5788178961,891.093,4008101463,4008101463,0,2919509713,
